0,1
Officials,Officials
Referee,Ron Torbert
Umpire,Roy Ellison
Head Linesman,Jim Howey
Line Judge,Mark Steinkerchner
Back Judge,Greg Yette
Side Judge,Scott Edwards
Field Judge,Aaron Santi
