Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
1,3:32,2,4,SDG 20,0,0,Branden Oliver right tackle for -5 yards (tackle by Von Miller),0.150,-1.280
1,3:15,3,9,SDG 15,0,0,Philip Rivers pass incomplete deep left intended for Keenan Allen,-1.280,-2.440
1,2:30,4,9,SDG 15,0,0,"Mike Scifres punts 58 yards, returned by Isaiah Burse for 4 yards (tackle by Kavell Conner)",-2.440,-1.000
1,1:53,1,10,DEN 31,0,0,Peyton Manning pass complete short middle to Emmanuel Sanders for 38 yards (tackle by Eric Weddle),1.000,3.510
1,1:12,1,10,SDG 31,0,0,Ronnie Hillman up the middle for 7 yards (tackle by Jahleel Addae and Eric Weddle),3.510,3.910
1,0:38,2,3,SDG 24,0,0,Emmanuel Sanders right end for 6 yards (tackle by Jahleel Addae),3.910,4.370
1,0:01,1,10,SDG 18,0,0,Peyton Manning pass complete short left to Demaryius Thomas for 16 yards (tackle by Eric Weddle),4.370,6.740
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,2,SDG 2,0,0,"Peyton Manning for no gain. Peyton Manning fumbles, recovered by Peyton Manning at SDG-6",6.740,4.950
2,14:19,2,6,SDG 6,0,0,Peyton Manning pass complete short left to Emmanuel Sanders for 4 yards (tackle by Jason Verrett),4.950,4.950
2,13:41,3,2,SDG 2,0,6,"Peyton Manning pass complete short right to Emmanuel Sanders for 2 yards, touchdown",4.950,7.000
2,13:41,,,SDG 2,0,7,Brandon McManus kicks extra point good,0.000,0.000
2,13:41,,,DEN 35,0,7,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,13:35,1,10,SDG 20,0,7,Philip Rivers pass complete short left to Malcom Floyd for 16 yards (tackle by Chris Harris),0.280,1.330
2,13:10,1,10,SDG 36,0,7,Philip Rivers pass complete short right to Branden Oliver for -2 yards (tackle by Aqib Talib),1.330,0.520
2,12:42,2,12,SDG 34,0,7,Philip Rivers pass complete short left to Keenan Allen for 5 yards (tackle by Brandon Marshall),0.520,0.500
2,12:01,3,7,SDG 39,0,7,Philip Rivers sacked by Von Miller for -5 yards,0.500,-1.110
2,11:31,4,12,SDG 34,0,7,"Mike Scifres punts 45 yards, fair catch by Isaiah Burse. Penalty on Darrell Stuckey: Defensive Holding, 10 yards",-1.110,-1.000
2,11:23,1,10,DEN 31,0,7,Ronnie Hillman right tackle for 4 yards (tackle by Dwight Freeney),1.000,1.000
2,10:55,2,6,DEN 35,0,7,Peyton Manning pass incomplete short middle intended for Julius Thomas,1.000,0.300
2,10:55,3,6,DEN 35,0,7,Peyton Manning pass incomplete short left intended for Julius Thomas (defended by Shareece Wright),0.300,-1.040
2,10:47,4,6,DEN 35,0,7,"Britton Colquitt punts 49 yards, fair catch by Keenan Allen",-1.040,0.140
2,10:38,1,10,SDG 16,0,7,Branden Oliver up the middle for 4 yards (tackle by Brandon Marshall),-0.140,0.010
2,10:08,2,6,SDG 20,0,7,Branden Oliver left tackle for no gain (tackle by Marvin Austin),0.010,-0.820
2,9:24,3,6,SDG 20,0,7,"Philip Rivers pass incomplete short left intended for Antonio Gates (defended by Quinton Carter). Penalty on Quinton Carter: Defensive Pass Interference, 11 yards (no play)",-0.820,1.000
2,9:18,1,10,SDG 31,0,7,Philip Rivers pass complete short left to Antonio Gates for 6 yards (tackle by Chris Harris),1.000,1.270
2,8:48,2,4,SDG 37,0,7,Philip Rivers pass incomplete deep middle intended for Malcom Floyd (defended by Aqib Talib),1.270,0.560
2,8:39,3,4,SDG 37,0,7,Philip Rivers pass complete short right to Keenan Allen for 13 yards (tackle by T.J. Ward),0.560,2.260
2,7:52,1,10,,0,7,Branden Oliver up the middle for 1 yard (tackle by Terrance Knighton),2.260,1.850
2,7:13,2,9,DEN 49,0,7,Philip Rivers pass complete short right to Keenan Allen for 10 yards (tackle by Bradley Roby),1.850,2.980
2,6:38,1,10,DEN 39,0,7,Branden Oliver left guard for 1 yard (tackle by Malik Jackson),2.980,2.580
2,6:03,2,9,DEN 38,0,7,Philip Rivers pass complete short right to Eddie Royal for 15 yards (tackle by Aqib Talib),2.580,4.040
2,5:27,1,10,DEN 23,0,7,Philip Rivers pass complete short right to Keenan Allen for 2 yards (tackle by Aqib Talib),4.040,3.770
2,4:49,2,8,DEN 21,0,7,"Philip Rivers pass incomplete short left intended for Eddie Royal. Penalty on King Dunlap: Illegal Use of Hands, 10 yards (no play)",3.770,2.420
2,4:42,2,18,DEN 31,0,7,Philip Rivers sacked by Terrance Knighton and Derek Wolfe for -2 yards,2.420,1.490
2,3:57,3,20,DEN 33,0,7,Philip Rivers pass complete deep middle to Antonio Gates for 31 yards (tackle by Bradley Roby),1.490,6.740
2,3:11,1,2,DEN 2,6,7,"Philip Rivers pass complete short left to Keenan Allen for 2 yards, touchdown",6.740,7.000
2,3:11,,,DEN 2,7,7,Nick Novak kicks extra point good,0.000,0.000
2,3:11,,,SDG 35,7,7,"Nick Novak kicks off 69 yards, returned by Andre Caldwell for 30 yards (tackle by Andrew Gachkar)",0.000,-0.670
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
2,3:03,1,10,DEN 26,7,7,Ronnie Hillman up the middle for 3 yards (tackle by Jarret Johnson),0.670,0.540
2,2:24,2,7,DEN 29,7,7,Ronnie Hillman right end for 1 yard (tackle by Jarret Johnson),0.540,-0.030
2,2:00,3,6,DEN 30,7,7,Peyton Manning pass complete short left to Demaryius Thomas for 8 yards (tackle by Shareece Wright). Penalty on Shareece Wright: Defensive Pass Interference (Declined),-0.030,1.470
2,1:54,1,10,DEN 38,7,7,Peyton Manning pass incomplete short right intended for Julius Thomas,1.470,0.920
2,1:52,2,10,DEN 38,7,7,"Peyton Manning pass complete short right to Wes Welker for 7 yards (tackle by Marcus Gilchrist). Penalty on Reggie Walker: Defensive Holding, 5 yards (no play)",0.920,1.800
2,1:45,1,10,DEN 43,7,7,Peyton Manning pass complete short left to Demaryius Thomas for 18 yards (tackle by Shareece Wright),1.800,2.980
2,1:14,1,10,SDG 39,7,7,Peyton Manning pass complete short middle to Ronnie Hillman for 8 yards (tackle by Corey Liuget),2.980,2.980
2,1:00,1,10,SDG 39,7,7,Timeout #1 by Denver Broncos,2.980,3.520
2,1:00,2,2,SDG 31,7,7,C.J. Anderson up the middle for no gain (tackle by Ryan Mathews),3.520,2.810
2,0:39,3,2,SDG 31,7,13,"Peyton Manning pass complete deep right to Emmanuel Sanders for 31 yards, touchdown",2.810,7.000
2,0:39,,,SDG 2,7,14,Brandon McManus kicks extra point good,0.000,0.000
2,0:39,,,DEN 35,7,14,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,0:31,1,10,SDG 20,7,14,Philip Rivers pass incomplete short middle intended for Keenan Allen,0.280,-0.270
2,0:27,2,10,SDG 20,7,14,Ronnie Brown up the middle for 8 yards (tackle by Aqib Talib and Quinton Carter),-0.270,0.100
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,7,14,"Brandon McManus kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,SDG 20,7,14,Branden Oliver right guard for -1 yards (tackle by Nate Irving),0.280,-0.460
3,14:26,2,11,SDG 19,7,14,Philip Rivers pass complete short right to Branden Oliver for no gain,-0.460,-1.140
3,13:42,3,11,SDG 19,7,14,"Philip Rivers pass incomplete deep left intended for Keenan Allen is intercepted by Chris Harris at SDG-37 and returned for 1 yard. Penalty on Malik Jackson: Unnecessary Roughness, 15 yards",-1.140,-2.190
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
3,13:35,1,10,DEN 49,7,14,Ronnie Hillman up the middle for 1 yard (tackle by Dwight Freeney),2.190,1.780
3,13:00,2,9,,7,14,"Peyton Manning pass complete short right to Ronnie Hillman for 5 yards (tackle by Donald Butler). Penalty on Donald Butler: Unnecessary Roughness, 15 yards",1.780,3.580
3,12:30,1,10,SDG 30,7,14,Ronnie Hillman up the middle for 11 yards (tackle by Donald Butler),3.580,4.310
3,11:45,1,10,SDG 19,7,14,Peyton Manning pass complete short right to Ronnie Hillman for 16 yards (tackle by Jahleel Addae),4.310,6.510
3,11:02,1,3,SDG 3,7,14,Peyton Manning pass incomplete short right intended for Demaryius Thomas,6.510,5.530
3,10:58,2,3,SDG 3,7,20,"Peyton Manning pass complete short left to Emmanuel Sanders for 3 yards, touchdown",5.530,7.000
3,10:58,,,SDG 2,7,21,Brandon McManus kicks extra point good,0.000,0.000
3,10:58,,,DEN 35,7,21,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
3,10:53,1,10,SDG 20,7,21,"Philip Rivers pass complete short right to Branden Oliver for -5 yards (tackle by Aqib Talib). Penalty on Marvin Austin: Illegal Use of Hands, 5 yards (no play)",0.280,0.610
3,10:25,1,10,SDG 25,7,21,Philip Rivers pass complete short right to Branden Oliver for -2 yards (tackle by Brandon Marshall),0.610,-0.210
3,9:41,2,12,SDG 23,7,21,Philip Rivers pass incomplete short middle intended for Keenan Allen (defended by Aqib Talib),-0.210,-0.890
3,9:41,3,12,SDG 23,7,21,Philip Rivers pass incomplete deep left intended for Malcom Floyd,-0.890,-1.830
3,9:28,4,12,SDG 23,7,21,"Mike Scifres punts 52 yards, returned by Isaiah Burse for 14 yards (tackle by Ladarius Green)",-1.830,-1.530
3,9:15,1,10,DEN 39,7,21,Peyton Manning pass complete short left to Demaryius Thomas for 23 yards (tackle by Richard Marshall),1.530,3.050
3,8:38,1,10,SDG 38,7,21,Peyton Manning pass incomplete short left intended for Demaryius Thomas,3.050,2.510
3,8:36,2,10,SDG 38,7,21,"Penalty on Tenny Palepoi: Encroachment, 5 yards (no play)",2.510,3.180
3,8:36,2,5,SDG 33,7,21,"Ronnie Hillman left tackle for 3 yards. Penalty on Orlando Franklin: Offensive Holding, 10 yards",3.180,2.240
3,8:28,2,12,SDG 40,7,21,"Peyton Manning pass incomplete deep right intended for Jacob Tamme. Penalty on Richard Marshall: Defensive Pass Interference, 31 yards (no play)",2.240,5.140
3,8:22,1,9,SDG 9,7,21,Peyton Manning pass complete short left to Demaryius Thomas for 7 yards (tackle by Shareece Wright),5.140,5.140
3,7:38,1,9,SDG 9,7,21,Timeout #1 by Denver Broncos,5.140,5.720
3,7:38,2,2,SDG 2,7,27,"Juwan Thompson up the middle for 2 yards, touchdown",5.720,7.000
3,7:38,,,SDG 2,7,28,Brandon McManus kicks extra point good,0.000,0.000
3,7:38,,,DEN 35,7,28,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
3,7:34,1,10,SDG 20,7,28,Branden Oliver up the middle for 2 yards (tackle by Brandon Marshall),0.280,0.000
3,6:58,2,8,SDG 22,7,28,Philip Rivers pass incomplete short left intended for Antonio Gates (defended by Brandon Marshall),0.000,-0.690
3,6:53,3,8,SDG 22,7,28,Philip Rivers pass complete short left to Eddie Royal for 9 yards (tackle by Bradley Roby),-0.690,1.000
3,6:21,1,10,SDG 31,7,28,Philip Rivers pass complete short right to Branden Oliver for 22 yards (tackle by Aqib Talib),1.000,2.460
3,5:48,1,10,DEN 47,7,28,Philip Rivers pass complete short right to Branden Oliver for 3 yards (tackle by Brandon Marshall),2.460,2.320
3,5:06,2,7,DEN 44,7,28,Philip Rivers pass complete deep right to Malcom Floyd for 26 yards (tackle by Kayvon Webster),2.320,4.370
3,4:25,1,10,DEN 18,7,28,Philip Rivers pass complete short right to Keenan Allen for 7 yards (tackle by Nate Irving),4.370,5.010
3,3:48,2,3,DEN 11,7,28,Philip Rivers pass complete short right to Ronnie Brown for 2 yards (tackle by T.J. Ward),5.010,5.010
3,3:09,2,3,DEN 11,7,28,Timeout #1 by San Diego Chargers,5.010,4.740
3,3:08,3,1,DEN 9,7,28,"Philip Rivers pass incomplete short right intended for Branden Oliver (defended by Brandon Marshall). Penalty on Bradley Roby: Defensive Holding, 5 yards (no play)",4.740,6.280
3,3:02,1,4,DEN 4,7,28,Philip Rivers pass incomplete short right intended for Branden Oliver,6.280,5.340
3,2:56,2,4,DEN 4,7,28,Philip Rivers pass incomplete short right intended for Antonio Gates (defended by T.J. Ward),5.340,4.490
3,2:51,3,4,DEN 4,7,28,Philip Rivers pass incomplete short middle intended for Antonio Gates (defended by Rahim Moore),4.490,3.030
3,2:43,4,4,DEN 4,13,28,"Philip Rivers pass complete short right to Antonio Gates for 4 yards, touchdown",3.030,7.000
3,2:43,,,DEN 2,14,28,Nick Novak kicks extra point good,0.000,0.000
3,2:43,,,SDG 35,14,28,"Nick Novak kicks off 64 yards, returned by Andre Caldwell for 34 yards (tackle by Seyi Ajirotutu)",0.000,-1.270
3,2:31,1,10,DEN 35,14,28,Peyton Manning pass incomplete short left intended for Demaryius Thomas,1.270,0.720
3,2:26,2,10,DEN 35,14,28,Ronnie Hillman left end for 37 yards (tackle by Eric Weddle),0.720,3.710
3,1:37,1,10,SDG 28,14,28,Ronnie Hillman left guard for 4 yards (tackle by Sean Lissemore),3.710,3.710
3,0:54,2,6,SDG 24,14,28,Peyton Manning pass complete short middle to Emmanuel Sanders for 5 yards (tackle by Marcus Gilchrist),3.710,3.720
3,0:17,3,1,SDG 19,14,28,Juwan Thompson up the middle for 3 yards (tackle by Reggie Walker and Eric Weddle),3.720,4.510
Quarter,Time,Down,ToGo,Location,SDG,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SDG 16,14,28,Peyton Manning pass complete short right to Demaryius Thomas for 8 yards (tackle by Eric Weddle),4.510,5.350
4,14:28,2,2,SDG 8,14,28,Ronnie Hillman left guard for 6 yards (tackle by Marcus Gilchrist),5.350,6.740
4,13:44,1,2,SDG 2,14,28,"Peyton Manning pass incomplete short middle intended for Wes Welker is intercepted by Eric Weddle at SDG--1 and returned for 19 yards. Penalty on Marcus Gilchrist: Defensive Holding, 1 yards (no play)",6.740,6.970
4,13:34,1,1,SDG 1,14,34,"Juwan Thompson up the middle for 1 yard, touchdown",6.970,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,13:34,,,SDG 2,14,35,Brandon McManus kicks extra point good,0.000,0.000
4,13:34,,,DEN 35,14,35,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
4,13:29,1,10,SDG 20,14,35,Philip Rivers pass complete short left to Keenan Allen for 19 yards (tackle by Nate Irving),0.280,1.530
4,12:46,1,10,SDG 39,14,35,Branden Oliver left tackle for 1 yard (tackle by Derek Wolfe),1.530,1.120
4,12:15,2,9,SDG 40,14,35,"Philip Rivers up the middle for 17 yards (tackle by Nate Irving). Penalty on Brandon Marshall: Illegal Contact, 5 yards",1.120,3.050
4,12:00,1,10,DEN 38,14,35,Branden Oliver up the middle for 3 yards (tackle by Nate Irving and Brandon Marshall),3.050,2.910
4,11:22,2,7,DEN 35,14,35,Philip Rivers pass complete short right to Malcom Floyd for 13 yards (tackle by Aqib Talib),2.910,4.110
4,10:51,1,10,DEN 22,14,35,Philip Rivers pass complete short middle to Branden Oliver for 9 yards (tackle by Brandon Marshall),4.110,5.060
4,10:15,2,1,DEN 13,14,35,Branden Oliver left end for 3 yards (tackle by Chris Harris and Brandon Marshall),5.060,4.910
4,9:37,1,10,DEN 10,20,35,"Philip Rivers pass complete short left to Antonio Gates for 10 yards, touchdown",4.910,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,9:37,,,DEN 2,21,35,Nick Novak kicks extra point good,0.000,0.000
4,9:37,,,SDG 35,21,35,"Nick Novak kicks off 65 yards, touchback",0.000,-0.280
4,9:31,1,10,DEN 20,21,35,"Peyton Manning pass complete short right to Emmanuel Sanders for 17 yards (tackle by Eric Weddle). Emmanuel Sanders fumbles (forced by Eric Weddle), recovered by Wes Welker at DEN-42",0.280,1.730
4,8:58,1,10,DEN 42,21,35,Ronnie Hillman right guard for 1 yard (tackle by Tourek Williams),1.730,1.320
4,8:17,2,9,DEN 43,21,35,Peyton Manning pass complete short left to Emmanuel Sanders for 6 yards (tackle by Marcus Gilchrist),1.320,1.420
4,7:42,3,3,DEN 49,21,35,Peyton Manning pass complete short right to Julius Thomas for 17 yards (tackle by Marcus Gilchrist),1.420,3.310
4,6:58,1,10,SDG 34,21,35,Ronnie Hillman up the middle for -1 yards (tackle by Andrew Gachkar),3.310,2.640
4,6:17,2,11,SDG 35,21,35,Peyton Manning pass incomplete short right intended for Ronnie Hillman,2.640,1.950
4,6:14,3,11,SDG 35,21,35,Peyton Manning pass incomplete short right intended for Julius Thomas,1.950,0.970
4,6:08,4,11,SDG 35,21,35,Brandon McManus 53 yard field goal no good,0.970,-1.800
4,6:03,1,10,SDG 43,21,35,Philip Rivers pass complete short left to Malcom Floyd for 3 yards (tackle by Bradley Roby),1.800,1.660
4,5:31,2,7,SDG 46,21,35,Philip Rivers pass complete short left to Ladarius Green for 9 yards (tackle by Quinton Carter),1.660,2.590
4,4:59,1,10,DEN 45,21,35,Philip Rivers pass incomplete deep right intended for Malcom Floyd is intercepted by Rahim Moore at DEN-4,2.590,0.380
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
4,4:53,1,10,DEN 4,21,35,Ronnie Hillman up the middle for 3 yards (tackle by Chris Davis),-0.380,-0.560
4,4:11,2,7,DEN 7,21,35,Ronnie Hillman left guard for 3 yards (tackle by Corey Liuget),-0.560,-0.720
4,3:29,3,4,DEN 10,21,35,Peyton Manning pass complete short left to Wes Welker for 5 yards (tackle by Eric Weddle),-0.720,-0.220
4,2:45,1,10,DEN 15,21,35,Ronnie Hillman right tackle for 6 yards (tackle by Corey Liuget),-0.220,-0.220
4,2:40,1,10,DEN 15,21,35,Timeout #2 by San Diego Chargers,-0.220,0.210
4,2:40,2,4,DEN 21,21,35,Juwan Thompson up the middle for 5 yards (tackle by Marcus Gilchrist),0.210,0.210
4,2:34,2,4,DEN 21,21,35,Timeout #3 by San Diego Chargers,0.210,0.670
4,2:34,1,10,DEN 26,21,35,Juwan Thompson right guard for 5 yards (tackle by Kendall Reyes),0.670,0.810
4,2:00,2,5,DEN 31,21,35,"Penalty on Paul Cornick: False Start, 5 yards (no play)",0.810,0.130
4,2:00,2,10,DEN 26,21,35,Juwan Thompson left tackle for 5 yards (tackle by Jarret Johnson),0.130,0.130
4,1:14,2,10,DEN 26,21,35,Timeout #2 by Denver Broncos,0.130,0.100
4,1:14,3,5,DEN 31,21,35,Juwan Thompson right tackle for 3 yards (tackle by Marcus Gilchrist),0.100,0.100
4,0:28,3,5,DEN 31,21,35,Timeout #3 by Denver Broncos,0.100,-1.110
4,0:28,4,2,DEN 34,21,35,"Britton Colquitt punts 41 yards, returned by Keenan Allen for 6 yards (tackle by Andre Caldwell)",-1.110,-1.000
4,0:18,1,10,SDG 31,21,35,Branden Oliver up the middle for 23 yards (tackle by T.J. Ward),1.000,2.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
