Quarter,Time,Down,ToGo,Location,NOR,CHI,Detail,EPB,EPA
1,7:51,1,10,CHI 9,0,7,Kyle Orton pass incomplete deep middle intended for Devin Hester,-0.380,-0.780
1,7:43,2,10,CHI 9,0,7,Adrian Peterson left tackle for 9 yards (tackle by Josh Bullocks),-0.780,-0.370
1,7:13,3,1,CHI 18,0,7,Kyle Orton up the middle for 3 yards (tackle by Scott Fujita),-0.370,0.340
1,6:39,1,10,CHI 21,0,7,Kyle Orton pass complete short left to Brandon Lloyd for 15 yards,0.340,1.330
1,6:10,1,10,CHI 36,0,7,Kyle Orton pass incomplete deep left intended for Greg Olsen,1.330,0.790
1,6:05,2,10,CHI 36,0,7,Adrian Peterson right guard for 1 yard (tackle by Jonathan Vilma and Scott Fujita),0.790,0.230
1,5:23,3,9,CHI 37,0,7,"Penalty on Devin Hester: False Start, 5 yards (no play)",0.230,-0.430
1,5:05,3,14,CHI 32,0,7,Kyle Orton pass complete short middle to Adrian Peterson for 8 yards (tackle by Roman Harper),-0.430,-0.720
1,4:24,4,6,CHI 40,0,7,Brad Maynard punts 30 yards,-0.720,-0.940
1,4:13,1,10,NOR 30,0,7,Reggie Bush left tackle for 13 yards (tackle by Kevin Payne and Adewale Ogunleye),0.940,1.800
1,3:36,1,10,NOR 43,0,7,Drew Brees pass incomplete deep middle intended for Marques Colston (defended by Lance Briggs),1.800,1.250
1,3:30,2,10,NOR 43,0,7,Drew Brees pass complete short right to Pierre Thomas for 12 yards (tackle by Marcus Harrison),1.250,2.590
1,2:47,1,10,CHI 45,0,7,Reggie Bush left end for 4 yards (tackle by Israel Idonije),2.590,2.580
1,2:08,2,6,CHI 41,0,7,Reggie Bush right guard for 2 yards (tackle by Brian Urlacher),2.580,2.150
1,1:24,3,4,CHI 39,0,7,Drew Brees pass incomplete short right intended for Marques Colston (defended by Corey Graham),2.150,0.660
1,1:19,4,4,CHI 39,0,7,"Glenn Pakulak punts 39 yards, touchback",0.660,-0.280
1,1:11,1,10,CHI 20,0,7,Adrian Peterson left tackle for 1 yard (tackle by Scott Fujita),0.280,-0.130
1,0:38,2,9,CHI 21,0,7,Kyle Orton pass complete short middle to Greg Olsen for 5 yards (tackle by Scott Shanle),-0.130,-0.160
Quarter,Time,Down,ToGo,Location,NOR,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,CHI 26,0,7,Kyle Orton pass incomplete short right intended for Devin Hester (defended by Sedrick Ellis),-0.160,-1.630
2,14:58,4,4,CHI 26,0,7,"Brad Maynard punts 41 yards, returned by Reggie Bush for 7 yards (tackle by Kevin Jones). Penalty on Roman Harper: Illegal Block Above the Waist, 10 yards",-1.630,-0.540
2,14:47,1,10,NOR 24,0,7,Pierre Thomas left end for no gain (tackle by Lance Briggs and Nick Roach),0.540,0.000
2,14:12,2,10,NOR 24,0,7,Reggie Bush left tackle for 7 yards (tackle by Marcus Harrison),0.000,0.230
2,13:34,3,3,NOR 31,0,7,Drew Brees pass complete short right to Lance Moore for 5 yards (tackle by Charles Tillman),0.230,1.330
2,13:07,1,10,NOR 36,0,7,Drew Brees pass incomplete short middle intended for Robert Meachem,1.330,0.790
2,13:01,2,10,NOR 36,0,7,Drew Brees sacked by Alex Brown for -6 yards,0.790,-0.690
2,12:23,3,16,NOR 30,0,7,Drew Brees pass complete deep middle to Marques Colston for 24 yards (tackle by Corey Graham),-0.690,2.520
2,11:41,1,10,CHI 46,0,7,Drew Brees pass incomplete short left intended for Jeremy Shockey (defended by Mike Brown),2.520,1.980
2,11:34,2,10,CHI 46,0,7,Drew Brees pass complete short right to Lance Moore for 7 yards (tackle by Brian Urlacher),1.980,2.210
2,10:55,3,3,CHI 39,0,7,Drew Brees pass incomplete deep right intended for Marques Colston,2.210,0.660
2,10:50,4,3,CHI 39,0,7,Glenn Pakulak punts 38 yards,0.660,0.380
2,10:38,1,10,CHI 1,0,7,"Kyle Orton for no gain. Kyle Orton fumbles, recovered by Jonathan Vilma at CHI-1",-0.380,-6.970
2,10:34,1,1,CHI 1,0,7,Mike Karney left tackle for -1 yards (tackle by Adewale Ogunleye),6.970,5.720
2,9:58,2,2,CHI 2,6,7,"Drew Brees pass complete short right to Pierre Thomas for 2 yards, touchdown",5.720,7.000
2,,,,CHI 2,7,7,Garrett Hartley kicks extra point good,0.000,0.000
2,,,,NOR 30,7,7,"Garrett Hartley kicks off 63 yards, returned by Danieal Manning for 52 yards (tackle by Jo-Lonn Dunbar)",0.000,2.850
2,9:37,1,10,NOR 41,7,7,Matt Forte left guard for 2 yards (tackle by Sedrick Ellis),2.850,2.580
2,9:07,2,8,NOR 39,7,7,Kyle Orton pass complete short middle to Matt Forte for -5 yards (tackle by Bobby McCray),2.580,1.220
2,8:25,3,13,NOR 44,7,7,"Kyle Orton pass incomplete deep middle intended for Devin Hester. Penalty on Jason David: Defensive Pass Interference, 39 yards (no play)",1.220,6.060
2,8:17,1,5,NOR 5,7,7,Kyle Orton pass complete short right to Desmond Clark for 4 yards (tackle by Scott Fujita),6.060,5.910
2,7:46,2,1,NOR 1,7,13,"Matt Forte right guard for 1 yard, touchdown",5.910,7.000
2,,,,NOR 2,7,14,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,7,14,"Robbie Gould kicks off 62 yards, returned by Pierre Thomas for 23 yards (tackle by Joey LaRocque)",0.000,1.000
2,7:34,1,10,NOR 31,7,14,Pierre Thomas left tackle for no gain (tackle by Adewale Ogunleye),1.000,0.460
2,6:59,2,10,NOR 31,7,14,Reggie Bush right end for 4 yards (tackle by Kevin Payne),0.460,0.300
2,6:31,3,6,NOR 35,7,14,Drew Brees pass complete short left to Reggie Bush for 2 yards (tackle by Adewale Ogunleye),0.300,-0.910
2,5:52,4,4,NOR 37,7,14,Glenn Pakulak punts 36 yards,-0.910,-0.740
2,5:43,1,10,CHI 27,7,14,Kyle Orton pass incomplete short right intended for Jason Davis (defended by Jonathan Vilma),0.740,0.200
2,5:38,2,10,CHI 27,7,14,Matt Forte left guard for 5 yards (tackle by Jonathan Vilma),0.200,0.170
2,4:55,3,5,CHI 32,7,14,Kyle Orton pass incomplete short right intended for Brandon Lloyd (defended by Usama Young),0.170,-1.240
,,,,,,,"NOR challenged the pass completion ruling, and the original play was overturned.",,
2,4:50,4,5,CHI 32,7,14,"Brad Maynard punts 56 yards, returned by Lance Moore for 2 yards (tackle by Adrian Peterson)",-1.240,0.280
2,4:38,1,10,NOR 14,7,14,"Penalty on Jahri Evans: False Start, 5 yards (no play)",-0.280,-0.570
2,4:38,1,15,NOR 9,7,14,Drew Brees pass incomplete short middle intended for Marques Colston (defended by Charles Tillman),-0.570,-1.150
2,4:33,2,15,NOR 9,7,14,Pierre Thomas right end for 3 yards (tackle by Israel Idonije),-1.150,-1.650
2,3:51,3,12,NOR 12,7,14,"Penalty on Jon Stinchcomb: False Start, 5 yards (no play)",-1.650,-2.240
2,3:30,3,17,NOR 7,7,14,Drew Brees pass incomplete deep right intended for Lance Moore,-2.240,-2.490
2,3:23,4,17,NOR 7,7,14,"Glenn Pakulak punts 40 yards, returned by Devin Hester for 5 yards (tackle by Troy Evans)",-2.490,-2.790
2,3:12,1,10,NOR 42,7,14,Kyle Orton pass complete short left to Desmond Clark for 3 yards (tackle by Scott Fujita),2.790,2.650
2,2:59,,,,7,14,Timeout #1 by New Orleans Saints,0.000,2.650
2,2:59,2,7,NOR 39,7,14,Kyle Orton pass complete short left to Devin Hester for 9 yards (tackle by Roman Harper),2.650,3.580
2,2:39,,,,7,14,Timeout #2 by New Orleans Saints,0.000,3.580
2,2:39,1,10,NOR 30,7,14,Kyle Orton pass complete short middle to Matt Forte for 8 yards (tackle by Jonathan Vilma),3.580,4.110
2,2:00,2,2,NOR 22,7,14,Kyle Orton pass complete short middle to Jason Davis for 12 yards (tackle by Josh Bullocks),4.110,4.910
2,1:42,,,,7,14,Timeout #3 by New Orleans Saints,0.000,4.910
2,1:42,1,10,NOR 10,7,14,"Penalty on Greg Olsen: False Start, 5 yards (no play)",4.910,4.370
2,1:42,1,15,NOR 15,7,14,Kyle Orton pass complete short middle to Matt Forte for 9 yards (tackle by Scott Fujita),4.370,4.950
2,1:00,2,6,NOR 6,7,14,Kyle Orton pass incomplete short middle intended for Desmond Clark (defended by Josh Bullocks),4.950,4.040
2,0:55,3,6,NOR 6,7,20,"Kyle Orton left end for 6 yards, touchdown",4.040,7.000
2,,,,NOR 2,7,21,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,7,21,"Robbie Gould kicks off 61 yards, returned by Pierre Thomas for 23 yards (tackle by Kevin Jones)",0.000,1.070
2,0:43,1,10,NOR 32,7,21,Drew Brees pass complete short right to Pierre Thomas for 12 yards (tackle by Lance Briggs),1.070,1.860
2,0:23,1,10,NOR 44,7,21,Drew Brees pass complete short right to Pierre Thomas for 6 yards (tackle by Charles Tillman),1.860,2.130
2,0:08,2,4,,7,21,Drew Brees spiked the ball,2.130,1.420
2,0:07,3,4,,7,21,Drew Brees pass incomplete deep right intended for Lance Moore (defended by Brian Urlacher),1.420,-0.060
Quarter,Time,Down,ToGo,Location,NOR,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,7,21,"Robbie Gould kicks off 58 yards, returned by Pierre Thomas for 18 yards (tackle by Adrian Peterson). Penalty on Jamar Williams: Face Mask (15 Yards) (Offsetting), Penalty on Troy Evans: Offensive Holding (Offsetting)",0.000,0.870
3,14:51,1,10,NOR 29,7,21,Pierre Thomas left guard for 4 yards (tackle by Lance Briggs),0.870,0.870
3,14:17,2,6,NOR 33,7,21,Pierre Thomas right guard for 4 yards (tackle by Alex Brown),0.870,0.700
3,13:37,3,2,NOR 37,7,21,Drew Brees pass complete short middle to Lance Moore for 6 yards (tackle by Brian Urlacher),0.700,1.800
3,12:59,1,10,NOR 43,7,21,Pierre Thomas right tackle for 5 yards (tackle by Lance Briggs and Mike Brown),1.800,1.930
3,12:23,2,5,NOR 48,7,21,Pierre Thomas right end for no gain (tackle by Brian Urlacher),1.930,1.220
3,11:39,3,5,NOR 48,7,21,Drew Brees pass complete short middle to Jeremy Shockey for 11 yards (tackle by Charles Tillman),1.220,2.850
3,11:00,1,10,CHI 41,7,21,Drew Brees pass complete short right to Billy Miller for 22 yards (tackle by Lance Briggs),2.850,4.310
3,10:31,1,10,CHI 19,7,21,Drew Brees pass incomplete short right intended for Pierre Thomas (defended by Matt Toeaina),4.310,3.750
3,10:26,2,10,CHI 19,7,21,Reggie Bush right end for no gain (tackle by Brian Urlacher and Charles Tillman),3.750,3.030
3,9:36,,,,7,21,Timeout #1 by New Orleans Saints,0.000,3.030
3,9:36,3,10,CHI 19,7,21,Drew Brees pass complete short left to Pierre Thomas for 9 yards (tackle by Danieal Manning),3.030,2.910
,,,,,,,"NOR challenged the first down ruling, and the play was upheld.",,
3,9:14,4,1,CHI 10,7,21,Drew Brees up the middle for 1 yard (tackle by Tommie Harris),2.910,5.140
3,8:37,1,9,CHI 9,7,21,Drew Brees pass incomplete short right intended for Buck Ortega is intercepted by Adewale Ogunleye at CHI-16,5.140,0.140
3,8:31,1,10,CHI 16,7,21,Matt Forte left guard for 4 yards (tackle by Scott Fujita),-0.140,0.010
3,7:56,2,6,CHI 20,7,21,Kyle Orton pass complete short middle to Greg Olsen for 5 yards (tackle by Scott Shanle),0.010,-0.200
3,7:20,3,1,CHI 25,7,21,Matt Forte left guard for 3 yards (tackle by Will Smith),-0.200,0.810
3,6:39,1,10,CHI 28,7,21,Kyle Orton pass complete short right to Matt Forte for 12 yards (tackle by Bobby McCray),0.810,1.600
3,6:02,1,10,CHI 40,7,21,Kyle Orton pass complete short left to Greg Olsen for 10 yards (tackle by Roman Harper),1.600,2.260
3,5:22,1,10,,7,21,Matt Forte left guard for 1 yard (tackle by Bobby McCray and Scott Shanle),2.260,1.850
3,4:42,2,9,NOR 49,7,21,Kyle Orton pass incomplete short left intended for Brandon Lloyd,1.850,1.160
3,4:37,3,9,NOR 49,7,21,Kyle Orton pass incomplete deep middle intended for Rashied Davis is intercepted by Josh Bullocks at NOR-32 and returned for 23 yards (tackle by Desmond Clark),1.160,-2.590
3,4:26,1,10,CHI 45,7,21,Pierre Thomas left tackle for 3 yards (tackle by Anthony Adams),2.590,2.450
3,3:53,2,7,CHI 42,13,21,"Pierre Thomas right tackle for 42 yards, touchdown",2.450,7.000
3,,,,CHI 2,14,21,Garrett Hartley kicks extra point good,0.000,0.000
3,,,,NOR 30,14,21,"Garrett Hartley kicks off 61 yards, returned by Danieal Manning for 24 yards (tackle by Jo-Lonn Dunbar)",0.000,1.140
3,3:38,1,10,CHI 33,14,21,Kyle Orton pass incomplete short left intended for Matt Forte (defended by Scott Shanle),1.140,0.590
3,3:31,2,10,CHI 33,14,21,Matt Forte left end for 2 yards (tackle by Jonathan Vilma),0.590,0.170
3,2:48,3,8,CHI 35,14,21,Kyle Orton pass complete short right to Greg Olsen for 4 yards (tackle by Randall Gay),0.170,-0.780
3,2:02,4,4,CHI 39,14,21,Brad Maynard punts 36 yards,-0.780,-0.610
3,1:50,1,10,NOR 25,14,21,Drew Brees pass incomplete short right intended for Mike Karney,0.610,0.060
3,1:44,2,10,NOR 25,14,21,Pierre Thomas left end for 2 yards (tackle by Nick Roach),0.060,-0.360
3,1:02,3,8,NOR 27,14,21,Drew Brees pass complete short middle to Billy Miller for 12 yards (tackle by Mike Brown),-0.360,1.530
3,0:19,1,10,NOR 39,14,21,Drew Brees pass complete short right to Marques Colston for 9 yards (tackle by Charles Tillman),1.530,2.200
Quarter,Time,Down,ToGo,Location,NOR,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,NOR 48,14,21,Mike Karney right guard for 2 yards (tackle by Anthony Adams),2.200,2.260
4,14:16,1,10,,14,21,Drew Brees pass complete short middle to Marques Colston for 9 yards (tackle by Brian Urlacher),2.260,2.930
4,13:36,2,1,CHI 41,14,21,Pierre Thomas right tackle for 3 yards (tackle by Anthony Adams),2.930,3.050
4,12:57,1,10,CHI 38,14,21,Drew Brees pass complete short right to Lance Moore for 9 yards,3.050,3.720
4,12:36,2,1,CHI 29,14,21,Pierre Thomas left tackle for 1 yard (tackle by Nick Roach),3.720,3.710
4,11:58,1,10,CHI 28,14,21,Drew Brees pass complete short middle to Pierre Thomas for 14 yards (tackle by Adewale Ogunleye),3.710,4.650
4,11:16,1,10,CHI 14,14,21,Drew Brees pass complete short right to Billy Miller for 1 yard (tackle by Corey Graham),4.650,4.160
4,10:37,2,9,CHI 13,14,21,Pierre Thomas right tackle for 1 yard (tackle by Tommie Harris),4.160,3.430
4,9:55,3,8,CHI 12,14,21,Drew Brees pass complete short right to Lance Moore for no gain,3.430,2.630
4,9:11,4,8,CHI 12,17,21,Garrett Hartley 30 yard field goal good,2.630,3.000
4,,,,NOR 30,17,21,"Garrett Hartley kicks off 42 yards, returned by Kellen Davis for 13 yards (tackle by Troy Evans)",0.000,1.660
4,9:02,1,10,CHI 41,17,21,Kyle Orton pass complete short right to Desmond Clark for 4 yards (tackle by Scott Shanle),1.660,1.660
4,8:36,2,6,CHI 45,17,21,Matt Forte left guard for 2 yards (tackle by Will Smith and Roman Harper),1.660,1.220
4,7:48,3,4,CHI 47,17,21,Kyle Orton pass incomplete short left intended for Adrian Peterson,1.220,-0.260
4,7:44,4,4,CHI 47,17,21,Brad Maynard pass incomplete deep middle intended for Adrian Peterson,-0.260,-2.460
,,,,,,,"CHI challenged the pass completion ruling, and the play was upheld.",,
4,7:31,1,10,CHI 47,17,21,Pierre Thomas right guard for 5 yards (tackle by Anthony Adams and Nick Roach),2.460,2.590
4,6:56,2,5,CHI 42,17,21,Drew Brees pass complete short left to Pierre Thomas for 4 yards (tackle by Nick Roach),2.590,2.410
4,6:20,3,1,CHI 38,17,21,Mike Karney left guard for no gain (tackle by Kevin Payne and Brian Urlacher),2.410,0.720
4,5:35,4,1,CHI 38,17,21,Pierre Thomas right end for -5 yards (tackle by Nick Roach and Charles Tillman),0.720,-1.800
4,5:29,1,10,CHI 43,17,21,Kyle Orton pass incomplete short right intended for Jason Davis,1.800,1.250
4,5:25,2,10,CHI 43,17,21,Kyle Orton pass incomplete short middle intended for Desmond Clark is intercepted by Scott Fujita at CHI-48 and returned for 17 yards (tackle by Matt Forte),1.250,-3.510
4,5:17,1,10,CHI 31,17,21,Drew Brees pass incomplete short right intended for Jeremy Shockey,3.510,2.970
4,5:13,2,10,CHI 31,17,21,Pierre Thomas left guard for -5 yards (tackle by Alex Brown),2.970,1.620
4,4:35,3,15,CHI 36,17,21,Drew Brees pass complete deep middle to Marques Colston for 22 yards (tackle by Corey Graham),1.620,4.650
4,3:54,1,10,CHI 14,17,21,Pierre Thomas right tackle for 3 yards (tackle by Danieal Manning and Mark Anderson),4.650,4.520
4,3:14,2,7,CHI 11,17,21,Drew Brees pass incomplete short middle intended for Jeremy Shockey,4.520,3.620
4,3:10,3,7,CHI 11,23,21,"Drew Brees pass complete short middle to Marques Colston for 11 yards, touchdown",3.620,7.000
4,,,,CHI 2,24,21,Garrett Hartley kicks extra point good,0.000,0.000
4,,,,NOR 30,24,21,Garrett Hartley kicks off 40 yards,0.000,0.940
4,3:03,1,10,CHI 30,24,21,Kyle Orton pass incomplete short right intended for Desmond Clark (defended by Hollis Thomas),0.940,0.390
4,2:58,2,10,CHI 30,24,21,Kyle Orton pass complete short left to Devin Hester for 20 yards (tackle by Scott Fujita),0.390,2.260
4,2:33,1,10,,24,21,Kyle Orton pass incomplete short right intended for Desmond Clark,2.260,1.710
4,2:28,2,10,,24,21,Kyle Orton pass complete short right to Matt Forte for 5 yards (tackle by Jonathan Vilma),1.710,1.690
4,2:00,3,5,NOR 45,24,21,Kyle Orton pass complete short right to Devin Hester for 9 yards (tackle by Jason David),1.690,3.180
4,1:57,1,10,NOR 36,24,21,Kyle Orton pass complete short middle to Greg Olsen for 5 yards (tackle by Scott Shanle),3.180,3.310
4,1:31,2,5,NOR 31,24,21,Kyle Orton pass complete short left to Greg Olsen for 6 yards (tackle by Randall Gay),3.310,3.910
4,0:55,1,10,NOR 25,24,21,Kyle Orton pass complete short right to Brandon Lloyd for 6 yards (tackle by Josh Bullocks),3.910,4.200
4,0:30,2,4,NOR 19,24,21,Kyle Orton pass complete short left to Greg Olsen for 3 yards (tackle by Randall Gay),4.200,4.060
,,,,,,,"Replay Assistant challenged the first down ruling, and the original play was overturned.",,
4,0:19,,,,24,21,Timeout #2 by Chicago Bears,0.000,4.060
4,0:19,3,1,NOR 16,24,21,Kyle Orton pass complete short right to Greg Olsen for 7 yards (tackle by Randall Gay),4.060,5.140
4,0:12,1,9,NOR 9,24,21,Kyle Orton pass incomplete short left intended for Greg Olsen (defended by Jason David),5.140,4.380
4,0:07,2,9,NOR 9,24,21,Kyle Orton sacked by Sedrick Ellis for -1 yards,4.380,3.130
4,0:02,,,,24,21,Timeout #3 by Chicago Bears,0.000,3.130
4,0:02,3,10,NOR 10,24,24,Robbie Gould 28 yard field goal good,3.130,3.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,NOR,CHI,Detail,EPB,EPA
,,,,,,,"Bears won the coin toss, Bears to receive the overtime kickoff.",,
OT,,,,NOR 30,24,24,"Garrett Hartley kicks off 60 yards, returned by Danieal Manning for 20 yards (tackle by Chris Reis)",0.000,0.940
OT,14:54,1,10,CHI 30,24,24,Matt Forte left guard for 6 yards (tackle by Jonathan Vilma),0.940,1.200
OT,14:24,2,4,CHI 36,24,24,Matt Forte right tackle for 8 yards (tackle by Will Smith),1.200,1.860
OT,13:54,1,10,CHI 44,24,24,Adrian Peterson right tackle for 3 yards (tackle by Josh Bullocks),1.860,1.720
OT,13:15,2,7,CHI 47,24,24,Kyle Orton pass incomplete short right intended for Desmond Clark,1.720,1.030
OT,13:11,3,7,CHI 47,24,24,"Kyle Orton pass incomplete deep right intended for Devin Hester. Penalty on Roman Harper: Defensive Pass Interference, 38 yards (no play)",1.030,4.580
OT,13:03,,,,24,24,Timeout #1 by Chicago Bears,0.000,4.580
OT,13:03,1,10,NOR 15,24,24,Kyle Orton kneels for -3 yards (tackle by Troy Evans),4.580,3.560
OT,12:19,,,,24,24,Timeout #1 by New Orleans Saints,0.000,3.560
OT,12:19,2,13,NOR 18,24,27,Robbie Gould 35 yard field goal good,3.560,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
