Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Taylor Gabriel,CHI,7,6,75,3,5,60,10.0,15,2.5,10.0,0,,1,14.3,0,150.9
Allen Robinson,CHI,7,6,60,0,4,44,7.3,16,2.7,7.0,0,,0,0.0,1,62.8
Trey Burton,CHI,4,4,20,0,2,6,1.5,14,3.5,1.5,0,,0,0.0,0,87.5
David Montgomery,CHI,3,3,14,0,1,-9,-3.0,23,7.7,-3.0,1,3.0,0,0.0,0,86.1
Tarik Cohen,CHI,4,2,26,0,1,-4,-2.0,30,15.0,4.5,0,,1,25.0,0,70.8
Javon Wims,CHI,1,1,8,0,1,4,4.0,4,4.0,4.0,0,,0,0.0,0,100.0
Adam Shaheen,CHI,1,1,7,0,,6,6.0,1,1.0,6.0,0,,0,0.0,0,95.8
Cordarrelle Patterson,CHI,1,1,6,0,,4,4.0,2,2.0,4.0,0,,0,0.0,0,91.7
Anthony Miller,CHI,3,1,15,0,1,0,0.0,15,15.0,4.7,0,,1,33.3,0,50.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Paul Richardson,WAS,9,8,83,1,5,67,8.4,16,2.0,8.8,0,,0,0.0,1,102.5
Terry McLaurin,WAS,8,6,70,1,5,65,10.8,5,0.8,11.4,0,,0,0.0,0,140.6
Trey Quinn,WAS,7,5,30,0,2,14,2.8,16,3.2,5.1,0,,0,0.0,1,39.9
Chris Thompson,WAS,5,4,79,0,3,-5,-1.3,84,21.0,-1.2,0,,0,0.0,0,118.7
Steven Sims,WAS,2,2,24,0,2,-2,-1.0,26,13.0,-1.0,1,2.0,0,0.0,0,116.7
Jeremy Sprinkle,WAS,4,2,19,0,1,13,6.5,6,3.0,8.8,0,,2,50.0,0,63.5
Vernon Davis,WAS,4,2,30,0,2,6,3.0,24,12.0,8.5,0,,0,0.0,1,35.4
Adrian Peterson,WAS,3,1,-3,0,,-9,-9.0,6,6.0,-5.0,0,,0,0.0,0,42.4
