Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kyle Fuller,CHI,1,8,7,87.5%,65,9.3,8.1,0,60.9,7.6,49,16,0,0,0,0.0,0,7,0,0.0%
Prince Amukamara,CHI,0,7,5,71.4%,54,10.8,7.7,1,133.3,10.9,41,13,0,0,0,0.0,0,3,1,25.0%
Buster Skrine,CHI,0,7,5,71.4%,44,8.8,6.3,1,127.4,4.1,22,22,2,0,0,0.0,0,7,0,0.0%
Danny Trevathan,CHI,0,4,3,75.0%,37,12.3,9.3,0,103.1,-1.0,-10,47,6,0,1,1.0,2,8,0,0.0%
Ha Ha Clinton-Dix,CHI,2,3,3,100.0%,31,10.3,10.3,0,70.1,8.3,25,6,1,1,0,0.0,1,9,0,0.0%
Roquan Smith,CHI,0,7,3,42.9%,50,16.7,7.1,0,67.6,7.3,3,47,1,0,0,0.0,0,6,0,0.0%
Eddie Jackson,CHI,0,3,2,66.7%,18,9.0,6.0,0,82.6,1.3,2,16,1,0,0,0.0,0,3,1,25.0%
Leonard Floyd,CHI,0,1,1,100.0%,22,22.0,22.0,0,118.7,17.0,17,5,7,3,0,0.0,3,4,0,0.0%
Deon Bush,CHI,0,1,1,100.0%,11,11.0,11.0,0,112.5,0.0,0,11,0,0,0,0.0,0,2,0,0.0%
Khalil Mack,CHI,0,0,0,,,,,,,,,,4,1,1,2.0,4,4,0,0.0%
Nick Williams,CHI,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%
Akiem Hicks,CHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
Eddie Goldman,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Roy Robertson-Harris,CHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Isaiah Irving,CHI,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Nick Kwiatkoski,CHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Aaron Lynch,CHI,0,1,0,0.0%,,,0.0,,39.6,-7.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jimmy Moreland,WAS,0,7,5,71.4%,42,8.4,6.0,0,86.6,1.3,15,27,0,0,0,0.0,0,7,1,12.5%
Jonathan Bostic,WAS,0,4,4,100.0%,40,10.0,10.0,0,108.3,6.3,25,15,3,1,0,0.0,1,9,0,0.0%
Cole Holcomb,WAS,0,4,4,100.0%,36,9.0,9.0,0,104.2,1.3,5,31,3,0,0,0.0,0,9,0,0.0%
Josh Norman,WAS,1,6,3,50.0%,54,18.0,9.0,1,81.2,14.8,50,4,1,0,0,1.0,1,4,1,20.0%
Landon Collins,WAS,0,3,3,100.0%,25,8.3,8.3,0,101.4,-1.3,-4,29,0,0,0,0.0,0,8,1,11.1%
Montae Nicholson,WAS,0,4,3,75.0%,16,5.3,4.0,1,120.8,6.3,7,9,0,0,0,0.0,0,4,1,20.0%
Fabian Moreau,WAS,0,2,2,100.0%,15,7.5,7.5,0,97.9,5.0,10,5,0,0,0,0.0,0,1,1,50.0%
Ryan Anderson,WAS,0,1,1,100.0%,3,3.0,3.0,1,118.7,3.0,3,0,6,0,0,0.0,0,2,0,0.0%
Matthew Ioannidis,WAS,0,0,0,,,,,,,,,,0,1,1,1.0,3,4,0,0.0%
Montez Sweat,WAS,0,0,0,,,,,,,,,,0,0,0,1.0,1,7,0,0.0%
Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
