#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:04,BAL 29,3,1:02,4,Punt
2,1,8:59,BAL 14,9,5:59,26,Punt
3,1,0:31,BAL 18,15,8:47,80,Downs
4,2,3:01,BAL 25,4,1:07,11,Interception
5,2,1:47,BAL 20,3,0:20,17,Interception
6,2,1:27,BAL 20,7,0:58,60,Field Goal
7,3,15:00,BAL 22,6,3:16,78,Touchdown
8,3,10:15,BAL 16,3,2:26,-1,Punt
9,3,5:35,BAL 35,3,2:15,7,Punt
10,3,0:45,BAL 40,10,5:28,47,Field Goal
11,4,9:05,BAL 28,7,4:36,13,Punt
12,4,4:17,MIA 41,4,1:35,4,Missed FG
13,4,0:20,BAL 20,4,0:20,19,End of Game
