Player,Pos
Christian Ponder,QB
Adrian Peterson,HB
Percy Harvin,WR
Visanthe Shiancoe,TE
Kyle Rudolph,TE
Jim Kleinsasser,TE
Charlie Johnson,LT
Joe Berger,LG
John Sullivan,C
Anthony Herrera,RG
Phil Loadholt,RT
Brian Robison,LDE
Letroy Guion,DT
Kevin Williams,UT
Jared Allen,RDE
Chad Greenway,SLB
Benny Sapp,WLB
E.J. Henderson,LB
Marcus Sherels,LCB
Cedric Griffin,RCB
Jamarca Sanford,SS
Mistral Raymond,FS
