Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
2,0:24,2,3,CHI 33,10,14,Matt Forte right end for 15 yards (tackle by Harrison Smith),1.070,1.070
2,0:15,2,3,CHI 33,10,14,Timeout #3 by Chicago Bears,1.070,2.130
2,0:15,1,10,CHI 48,10,14,Jay Cutler pass incomplete deep left intended for Alshon Jeffery is intercepted by Xavier Rhodes at MIN-33,2.130,-1.140
2,0:07,1,10,MIN 33,10,14,Teddy Bridgewater kneels for -1 yards,1.140,0.460
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,10,14,"Blair Walsh kicks off 67 yards, returned by Chris Williams for 19 yards (tackle by Adam Thielen)",0.000,0.060
3,15:00,1,10,CHI 17,10,14,Matt Forte left guard for no gain (tackle by Sharrif Floyd),-0.060,-0.580
3,15:00,2,10,CHI 17,10,14,Jay Cutler pass complete short left to Matt Forte for 6 yards (tackle by Anthony Barr),-0.580,-0.490
3,15:00,3,4,CHI 23,10,14,Jay Cutler pass complete short middle to Marquess Wilson for 6 yards (tackle by Josh Robinson),-0.490,0.870
3,15:00,1,10,CHI 29,10,14,Matt Forte left end for no gain (tackle by Robert Blanton),0.870,0.330
3,15:00,2,10,CHI 29,10,14,Jay Cutler pass complete short right to Matt Forte for 9 yards (tackle by Chad Greenway),0.330,0.830
3,15:00,3,1,CHI 38,10,14,Matt Forte left end for 2 yards (tackle by Linval Joseph),0.830,1.600
3,15:00,1,10,CHI 40,10,14,Jay Cutler pass complete deep left to Alshon Jeffery for 18 yards (tackle by Captain Munnerlyn),1.600,2.790
3,15:00,1,10,MIN 42,10,14,Jay Cutler pass complete deep right to Alshon Jeffery for 34 yards (tackle by Josh Robinson),2.790,5.370
3,15:00,1,8,MIN 8,10,14,Matt Forte left end for 2 yards (tackle by Robert Blanton),5.370,4.950
3,15:00,2,6,MIN 6,10,14,Jay Cutler pass incomplete short right intended for Alshon Jeffery (defended by Josh Robinson),4.950,4.040
3,15:00,3,6,MIN 6,10,14,Jay Cutler pass complete short middle to Alshon Jeffery for 5 yards (tackle by Josh Robinson),4.040,3.550
3,15:00,4,1,MIN 1,10,14,Jay Cutler left end for no gain (tackle by Tom Johnson),3.550,0.380
3,8:49,1,10,MIN 1,10,14,Jerome Felton right guard for 3 yards (tackle by Jared Allen),-0.380,-0.560
3,8:49,2,7,MIN 4,10,14,Teddy Bridgewater pass incomplete short left intended for Cordarrelle Patterson,-0.560,-1.070
3,8:49,3,7,MIN 4,10,14,Teddy Bridgewater pass complete short left to Charles Johnson for 13 yards (tackle by Demontre Hurst),-1.070,-0.060
3,8:49,1,10,MIN 17,10,14,Teddy Bridgewater pass incomplete short right intended for Greg Jennings,-0.060,-0.580
3,8:49,2,10,MIN 17,10,14,Teddy Bridgewater pass incomplete short right intended for Jerick McKinnon,-0.580,-1.250
3,7:22,3,10,MIN 17,10,14,Teddy Bridgewater pass incomplete short left intended for Matt Asiata,-1.250,-2.320
3,7:22,4,10,MIN 17,10,14,"Jeff Locke punts 33 yards, returned by Chris Williams for 3 yards (tackle by Michael Mauti)",-2.320,-2.460
3,7:09,1,10,MIN 47,10,14,"Matt Forte left guard for 1 yard (tackle by Everson Griffen). Penalty on Brian De La Puente: Offensive Holding, 10 yards (no play)",2.460,1.800
3,7:09,1,20,CHI 43,10,14,Jay Cutler pass complete short right to Martellus Bennett for 4 yards (tackle by Chad Greenway),1.800,1.100
3,7:09,2,16,CHI 47,10,14,Jay Cutler right end for 11 yards,1.100,1.880
3,7:09,3,5,MIN 42,10,14,Jay Cutler pass complete short right to Alshon Jeffery for 7 yards (tackle by Josh Robinson),1.880,3.250
3,7:09,1,10,MIN 35,10,14,Matt Forte right guard for no gain (tackle by Chad Greenway),3.250,2.700
3,7:09,2,10,MIN 35,10,14,Jay Cutler pass complete short right to Brandon Marshall for 1 yard (tackle by Captain Munnerlyn),2.700,2.150
3,7:09,3,9,MIN 34,10,14,Jay Cutler pass incomplete short right intended for Brandon Marshall is intercepted by Harrison Smith at MIN-21 and returned for 52 yards,2.150,-3.780
3,2:53,1,10,CHI 27,10,14,Jerick McKinnon left tackle for 3 yards (tackle by D.J. Williams),3.780,3.640
3,2:17,2,7,CHI 24,10,14,Teddy Bridgewater pass incomplete short middle intended for Jerick McKinnon (defended by Lance Briggs),3.640,2.940
3,2:13,3,7,CHI 24,10,14,Teddy Bridgewater pass complete short middle to Greg Jennings for 4 yards (tackle by Demontre Hurst),2.940,2.220
3,1:31,4,3,CHI 20,10,14,Blair Walsh 38 yard field goal no good,2.220,-0.810
3,1:26,1,10,CHI 28,10,14,Jay Cutler pass complete short right to Martellus Bennett for 4 yards (tackle by Anthony Barr),0.810,0.800
3,0:43,2,6,CHI 32,10,14,Matt Forte left guard for 32 yards (tackle by Jasper Brinkley),0.800,3.180
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 36,10,14,Jay Cutler pass incomplete short right intended for Brandon Marshall,3.180,2.640
4,14:57,2,10,MIN 36,10,14,Jay Cutler pass incomplete short left intended for Dante Rosario,2.640,1.950
4,14:52,3,10,MIN 36,10,14,Jay Cutler pass complete short right to Martellus Bennett for 9 yards (tackle by Captain Munnerlyn),1.950,1.820
4,14:17,4,1,MIN 27,10,14,Matt Forte left guard for 2 yards (tackle by Captain Munnerlyn),1.820,3.910
4,13:48,1,10,MIN 25,10,14,Matt Forte right end for 8 yards (tackle by Josh Robinson),3.910,3.910
4,12:59,1,10,MIN 25,10,14,Timeout #1 by Chicago Bears,3.910,4.550
4,12:59,2,2,MIN 17,10,14,Matt Forte left guard for 1 yard (tackle by Chad Greenway),4.550,4.060
4,12:32,3,1,MIN 16,10,14,Matt Forte left guard for 1 yard (tackle by Harrison Smith),4.060,4.580
4,11:45,1,10,MIN 15,10,14,Jay Cutler pass complete short left to Alshon Jeffery for 7 yards (tackle by Xavier Rhodes),4.580,5.220
4,11:02,2,3,MIN 8,10,14,Matt Forte right guard for 2 yards (tackle by Sharrif Floyd),5.220,4.900
4,10:34,3,1,MIN 6,10,14,Matt Forte left guard for no gain (tackle by Shamar Stephen),4.900,3.020
4,9:49,4,1,MIN 6,10,14,Matt Forte left end for 2 yards (tackle by Chad Greenway and Xavier Rhodes),3.020,6.280
4,9:04,1,4,MIN 4,10,14,Jay Cutler pass incomplete short right intended for Alshon Jeffery,6.280,5.340
4,9:00,2,4,MIN 4,10,14,Jay Cutler pass incomplete short right intended for Marquess Wilson (defended by Captain Munnerlyn),5.340,4.490
4,8:56,3,4,MIN 4,10,20,"Jay Cutler pass complete short right to Brandon Marshall for 4 yards, touchdown. Penalty on Brian Robison: Defensive Offside (Declined)",4.490,7.000
4,8:56,,,MIN 2,10,21,Robbie Gould kicks extra point good,0.000,0.000
4,8:56,,,CHI 35,10,21,"Robbie Gould kicks off 50 yards, out of bounds",0.000,-1.600
4,8:51,1,10,MIN 40,10,21,Teddy Bridgewater pass complete deep left to Cordarrelle Patterson for 17 yards (tackle by Kyle Fuller),1.600,2.720
4,8:11,1,10,CHI 43,10,21,Teddy Bridgewater pass complete short right to Cordarrelle Patterson for 7 yards (tackle by Lance Briggs),2.720,3.120
4,7:40,2,3,CHI 36,10,21,Matt Asiata right tackle for 2 yards (tackle by Lance Briggs and Will Sutton),3.120,3.120
4,7:16,2,3,CHI 36,10,21,Timeout #2 by Chicago Bears,3.120,2.680
4,7:16,3,1,CHI 34,10,21,"Matt Asiata right end for 7 yards (tackle by Shea McClellin). Penalty on Kyle Rudolph: Offensive Holding, 10 yards (no play)",2.680,1.360
4,6:48,3,11,CHI 44,10,21,Teddy Bridgewater pass complete short left to Charles Johnson for 5 yards (tackle by Demontre Hurst),1.360,0.660
4,6:05,4,6,CHI 39,10,21,Teddy Bridgewater pass complete short left to Charles Johnson for 24 yards (tackle by Demontre Hurst),0.660,4.580
4,5:38,1,10,CHI 15,10,21,Teddy Bridgewater pass complete short left to Matt Asiata for 7 yards (tackle by Jonathan Bostic),4.580,5.220
4,5:03,2,3,CHI 8,10,21,Teddy Bridgewater left end for no gain,5.220,4.450
4,4:17,3,3,CHI 8,10,21,Teddy Bridgewater pass incomplete short left intended for Chase Ford,4.450,2.980
4,4:09,4,3,CHI 8,13,21,Blair Walsh 26 yard field goal good,2.980,3.000
4,4:09,,,MIN 35,13,21,"Blair Walsh kicks off 58 yards, returned by Chris Williams for 10 yards (tackle by Antone Exum)",0.000,0.060
4,3:59,1,10,CHI 17,13,21,Matt Forte left guard for 4 yards (tackle by Linval Joseph),-0.060,0.080
4,3:13,2,6,CHI 21,13,21,Matt Forte left guard for 6 yards (tackle by Everson Griffen),0.080,0.080
4,3:06,2,6,CHI 21,13,21,Timeout #1 by Minnesota Vikings,0.080,0.740
4,3:06,1,10,CHI 27,13,21,Matt Forte right guard for 3 yards (tackle by Everson Griffen),0.740,0.740
4,2:59,1,10,CHI 27,13,21,Timeout #2 by Minnesota Vikings,0.740,0.600
4,2:59,2,7,CHI 30,13,21,Matt Forte left tackle for 3 yards (tackle by Anthony Barr and Robert Blanton),0.600,0.600
4,2:54,2,7,CHI 30,13,21,Timeout #3 by Minnesota Vikings,0.600,0.300
4,2:54,3,4,CHI 33,13,21,Matt Forte left guard for no gain (tackle by Linval Joseph),0.300,-1.180
4,2:54,4,4,CHI 33,13,21,"Pat O'Donnell punts 33 yards, out of bounds",-1.180,-1.200
4,2:03,1,10,MIN 34,13,21,Teddy Bridgewater sacked by Willie Young for -5 yards,1.200,-0.020
4,1:58,2,15,MIN 29,13,21,Teddy Bridgewater pass complete deep right to Charles Johnson for 21 yards (tackle by Jonathan Bostic),-0.020,2.260
4,1:58,1,10,,13,21,Teddy Bridgewater pass complete short middle to Jerick McKinnon for 14 yards (tackle by Demontre Hurst),2.260,3.180
4,1:58,1,10,CHI 36,13,21,Teddy Bridgewater pass complete short middle to Charles Johnson for 7 yards (tackle by Demontre Hurst),3.180,3.580
4,1:58,2,3,CHI 29,13,21,Teddy Bridgewater pass incomplete deep right intended for Charles Johnson is intercepted by Ryan Mundy at CHI--7,3.580,-0.280
4,0:42,1,10,CHI 20,13,21,Jay Cutler kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
