Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Alex Singleton,PHI,0,8,8,100.0%,93,11.6,11.6,1,154.7,5.4,43,50,1,0,0,0.0,0,11,2,15.4%
Darius Slay,PHI,0,9,8,88.9%,121,15.1,13.4,2,158.3,8.0,71,50,0,0,0,0.0,0,2,0,0.0%
Avonte Maddox,PHI,0,7,4,57.1%,64,16.0,9.1,0,87.8,19.0,47,17,0,0,0,0.0,0,5,0,0.0%
Marcus Epps,PHI,0,2,2,100.0%,13,6.5,6.5,0,93.7,2.5,5,8,1,0,0,0.0,0,2,0,0.0%
Nickell Robey-Coleman,PHI,0,2,2,100.0%,15,7.5,7.5,0,97.9,2.0,4,11,1,0,0,0.0,0,2,2,50.0%
Jalen Mills,PHI,0,3,1,33.3%,2,2.0,0.7,0,42.4,10.7,2,0,3,0,0,0.0,0,5,0,0.0%
Rodney McLeod,PHI,0,1,1,100.0%,-1,-1.0,-1.0,0,79.2,-2.0,-2,1,2,0,0,0.0,0,4,1,20.0%
Vinny Curry,PHI,0,0,0,,,,,,,,,,0,0,3,0.0,3,2,0,0.0%
Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,2,0,0.0,2,4,0,0.0%
Brandon Graham,PHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,1,50.0%
T.J. Edwards,PHI,0,0,0,,,,,,,,,,1,0,0,1.0,1,4,0,0.0%
Javon Hargrave,PHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Derek Barnett,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
K'Von Wallace,PHI,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Michael Jacquet,PHI,0,1,0,0.0%,,,0.0,,39.6,39.0,,,0,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Darnell Savage Jr.,GNB,1,6,5,83.3%,114,22.8,19.0,1,118.7,17.3,94,20,1,0,1,0.0,1,2,0,0.0%
Kevin King,GNB,0,5,2,40.0%,41,20.5,8.2,0,69.6,16.4,37,4,0,0,0,0.0,0,5,0,0.0%
Adrian Amos,GNB,0,3,2,66.7%,8,4.0,2.7,0,70.1,3.7,7,1,0,0,0,0.0,0,4,0,0.0%
Jaire Alexander,GNB,0,5,1,20.0%,32,32.0,6.4,1,93.3,12.4,32,0,0,0,0,0.0,0,1,0,0.0%
Rashan Gary,GNB,0,0,0,,,,,,,,,,0,4,0,1.5,6,4,0,0.0%
Za'Darius Smith,GNB,0,0,0,,,,,,,,,,0,3,0,1.5,5,3,0,0.0%
Dean Lowry,GNB,0,0,0,,,,,,,,,,0,2,1,1.0,4,6,0,0.0%
Kingsley Keke,GNB,0,0,0,,,,,,,,,,0,2,0,2.0,4,4,0,0.0%
Raven Greene,GNB,0,0,0,,,,,,,,,,3,0,1,0.5,2,2,1,33.3%
Preston Smith,GNB,0,0,0,,,,,,,,,,0,1,0,0.5,2,5,0,0.0%
Kamal Martin,GNB,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,1,33.3%
Christian Kirksey,GNB,0,3,0,0.0%,,,0.0,,39.6,7.7,,,3,0,0,0.0,0,7,0,0.0%
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
