#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NWE 35,6,3:10,7,Punt
2,1,7:58,NWE 31,3,1:07,-16,Punt
3,1,2:15,NWE 39,3,1:32,3,Interception
4,2,14:56,NWE 27,3,1:30,1,Punt
5,2,11:37,NWE 15,8,4:40,85,Touchdown
6,2,6:38,NWE 22,11,4:49,39,Punt
7,2,0:56,KAN 41,6,0:51,22,Field Goal
8,3,13:00,NWE 29,11,5:15,71,Touchdown
9,3,4:32,NWE 20,5,2:13,28,Punt
10,3,1:03,NWE 44,4,1:08,56,Touchdown
11,4,14:47,KAN 39,3,1:24,39,Touchdown
12,4,9:23,NWE 25,6,3:13,75,Touchdown
13,4,4:37,NWE 27,3,2:07,-2,Punt
14,5,15:00,NWE 30,9,4:40,53,Field Goal
