#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 25,4,2:10,75,Touchdown
2,1,9:16,GNB 37,11,5:58,63,Touchdown
3,1,1:16,MIN 33,4,2:00,33,Touchdown
4,2,14:00,GNB 25,3,1:24,47,Fumble
5,2,11:39,GNB 30,3,2:11,9,Punt
6,2,7:57,GNB 23,6,3:01,4,Punt
7,2,4:04,MIN 47,6,2:31,20,Downs
8,2,0:51,GNB 25,3,0:28,-6,Punt
9,3,13:49,GNB 25,6,3:42,17,Fumble
10,3,9:12,GNB 25,6,3:38,15,Punt
11,3,0:51,GNB 1,4,1:11,19,Punt
12,4,11:48,GNB 22,3,1:40,-6,Punt
13,4,5:10,GNB 20,3,1:04,8,Punt
14,4,3:14,GNB 21,7,3:08,27,Punt
