Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Ja'Whaun Bentley,NWE,0,4,3,75.0%,52,17.3,13.0,0,116.7,5.0,6,46,1,0,0,0.0,0,6,1,14.3%
Stephon Gilmore,NWE,0,5,3,60.0%,24,8.0,4.8,0,72.1,8.6,11,13,0,0,0,0.0,0,3,0,0.0%
Jonathan Jones,NWE,0,6,3,50.0%,35,11.7,5.8,0,68.1,12.3,28,7,0,0,0,0.0,0,5,1,16.7%
Kyle Dugger,NWE,0,2,2,100.0%,25,12.5,12.5,0,118.7,9.5,19,6,0,0,0,0.0,0,4,0,0.0%
Adrian Phillips,NWE,0,2,2,100.0%,16,8.0,8.0,0,100.0,-1.0,-2,18,1,0,0,0.0,0,2,0,0.0%
Jason McCourty,NWE,0,4,2,50.0%,25,12.5,6.3,1,109.4,7.5,14,11,1,0,0,0.0,0,5,0,0.0%
John Simon,NWE,0,1,1,100.0%,2,2.0,2.0,0,79.2,-6.0,-6,8,0,2,0,0.0,2,3,0,0.0%
J.C. Jackson,NWE,0,2,1,50.0%,6,6.0,3.0,0,56.2,17.5,1,5,0,0,0,0.0,0,2,0,0.0%
Deatrich Wise Jr.,NWE,0,0,0,,,,,,,,,,0,2,0,0.0,2,4,0,0.0%
Chase Winovich,NWE,0,0,0,,,,,,,,,,0,1,0,1.0,2,4,0,0.0%
Adam Butler,NWE,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Lawrence Guy,NWE,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Anfernee Jennings,NWE,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%
Devin McCourty,NWE,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Rashad Fenton,KAN,1,11,5,45.5%,62,12.4,5.6,1,55.9,13.0,39,23,0,0,0,0.0,0,3,0,0.0%
Daniel Sorensen,KAN,0,5,3,60.0%,17,5.7,3.4,0,66.2,3.6,-2,19,4,0,0,0.0,0,6,0,0.0%
Juan Thornhill,KAN,1,4,3,75.0%,30,10.0,7.5,0,56.2,10.8,25,5,0,0,0,0.0,0,6,0,0.0%
Tyrann Mathieu,KAN,1,4,2,50.0%,40,20.0,10.0,0,45.8,9.5,30,10,2,0,0,0.0,0,4,1,20.0%
Ben Niemann,KAN,0,2,2,100.0%,14,7.0,7.0,0,95.8,-2.0,-4,18,5,0,0,0.0,0,2,1,33.3%
Charvarius Ward,KAN,0,4,2,50.0%,14,7.0,3.5,0,58.3,4.3,8,6,2,0,0,0.0,0,4,0,0.0%
Frank Clark,KAN,0,1,1,100.0%,0,0.0,0.0,0,79.2,-4.0,-4,4,0,0,2,1.0,3,4,0,0.0%
Anthony Hitchens,KAN,0,2,1,50.0%,5,5.0,2.5,0,56.2,10.5,4,1,3,0,0,0.0,0,6,0,0.0%
Tedric Thompson,KAN,0,2,1,50.0%,8,8.0,4.0,0,60.4,2.0,7,1,0,0,0,0.0,0,2,0,0.0%
Antonio Hamilton,KAN,0,0,0,,,,,,,,,,2,1,1,0.0,2,0,0,
Alex Okafor,KAN,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
Taco Charlton,KAN,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Willie Gay Jr.,KAN,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%
Tershawn Wharton,KAN,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Damien Wilson,KAN,0,0,0,,,,,,,,,,4,0,0,0.0,0,4,0,0.0%
