Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
James White,NWE,8,7,38,0,3,-10,-1.4,48,6.9,-1.6,0,,1,12.5,0,86.5
Damiere Byrd,NWE,10,5,80,0,3,58,11.6,22,4.4,15.0,0,,1,10.0,1,37.5
Julian Edelman,NWE,6,3,35,0,3,29,9.7,6,2.0,6.2,0,,1,16.7,1,28.5
N'Keal Harry,NWE,6,3,21,1,2,11,3.7,10,3.3,5.3,1,3.0,0,0.0,0,97.9
Rex Burkhead,NWE,1,1,5,0,0,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
Gunner Olszewski,NWE,1,1,11,0,1,11,11.0,0,0.0,11.0,0,,0,0.0,0,112.5
Ryan Izzo,NWE,3,0,0,0,,0,,0,,18.3,0,,1,33.3,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mecole Hardman,KAN,4,4,27,1,2,-2,-0.5,29,7.3,-0.5,0,,0,0.0,0,134.4
Tyreek Hill,KAN,6,4,64,1,4,36,9.0,28,7.0,17.8,0,,0,0.0,0,141.7
Sammy Watkins,KAN,7,4,43,0,2,15,3.8,28,7.0,7.1,0,,0,0.0,0,75.3
Clyde Edwards-Helaire,KAN,3,3,27,0,2,-6,-2.0,33,11.0,-2.0,0,,0,0.0,0,104.2
Travis Kelce,KAN,7,3,70,0,2,36,12.0,34,11.3,9.6,0,,0,0.0,0,79.5
Deon Yelder,KAN,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5
Darrel Williams,KAN,1,0,0,0,0,0,,0,,14.0,0,,0,0.0,0,39.6
