Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jahleel Addae,LAC,0,11,9,81.8%,87,9.7,7.9,0,99.6,4.7,40,47,0,0,0,0.0,0,13,0,0.0%
Desmond King,LAC,0,11,7,63.6%,50,7.1,4.5,1,104.4,1.6,29,21,0,0,1,0.0,1,8,0,0.0%
Michael Davis,LAC,0,8,6,75.0%,80,13.3,10.0,0,106.2,8.5,47,33,0,0,0,0.0,0,5,0,0.0%
Derwin James,LAC,0,6,6,100.0%,65,10.8,10.8,0,111.8,5.5,33,32,4,0,0,0.0,0,9,0,0.0%
Adrian Phillips,LAC,0,6,5,83.3%,88,17.6,14.7,0,118.7,1.2,6,82,0,0,0,0.0,0,6,1,14.3%
Casey Hayward,LAC,0,5,4,80.0%,25,6.3,5.0,0,87.5,9.2,14,11,0,0,0,0.0,0,4,3,42.9%
Uchenna Nwosu,LAC,0,1,1,100.0%,7,7.0,7.0,0,95.8,0.0,0,7,1,1,0,0.0,1,4,0,0.0%
Darius Philon,LAC,0,1,1,100.0%,9,9.0,9.0,0,104.2,-1.0,-1,10,0,0,0,0.0,0,2,0,0.0%
Rayshawn Jenkins,LAC,0,1,1,100.0%,19,19.0,19.0,0,118.7,19.0,19,0,0,0,0,0.0,0,9,1,10.0%
Melvin Ingram,LAC,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,2,50.0%
Brandon Mebane,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,5,1,16.7%
Isaac Rochell,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Patrick Chung,NWE,0,10,7,70.0%,54,7.7,5.4,1,116.2,5.9,28,26,2,0,1,0.0,1,7,1,12.5%
Jason McCourty,NWE,0,8,6,75.0%,127,21.2,15.9,0,116.7,18.8,98,29,0,0,0,0.0,0,5,0,0.0%
J.C. Jackson,NWE,0,12,5,41.7%,67,13.4,5.6,0,60.1,15.7,51,16,0,0,0,0.0,0,4,0,0.0%
Dont'a Hightower,NWE,0,3,3,100.0%,16,5.3,5.3,1,128.5,1.7,5,11,7,1,0,0.0,1,2,0,0.0%
Kyle Van Noy,NWE,0,8,3,37.5%,22,7.3,2.8,0,45.8,6.9,-7,29,6,0,0,0.0,0,4,0,0.0%
Devin McCourty,NWE,0,6,3,50.0%,56,18.7,9.3,0,82.6,17.7,40,16,1,0,0,0.0,0,7,0,0.0%
Stephon Gilmore,NWE,1,6,1,16.7%,43,43.0,7.2,1,56.9,22.2,40,3,0,0,0,0.0,0,1,0,0.0%
John Simon,NWE,0,1,1,100.0%,15,15.0,15.0,0,118.7,6.0,6,9,2,0,0,0.0,0,2,1,33.3%
Adam Butler,NWE,0,0,0,,,,,,,,,,0,3,1,0.0,4,1,0,0.0%
Trey Flowers,NWE,0,0,0,,,,,,,,,,0,1,1,1.0,3,1,0,0.0%
Adrian Clayborn,NWE,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%
