Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyrell Williams,LAC,7,5,94,0,4,71,14.2,23,4.6,17.6,0,,0,0.0,0,113.7
Mike Williams,LAC,11,5,68,0,4,50,10.0,18,3.6,15.9,0,,1,9.1,0,65.7
Antonio Gates,LAC,8,5,41,1,3,21,4.2,20,4.0,7.3,0,,0,0.0,0,115.1
Justin Jackson,LAC,4,3,22,0,1,-7,-2.3,29,9.7,-2.8,0,,1,25.0,0,87.5
Austin Ekeler,LAC,5,3,19,0,,-4,-1.3,23,7.7,5.2,0,,0,0.0,0,67.9
Keenan Allen,LAC,6,2,75,1,2,68,34.0,7,3.5,20.8,0,,0,0.0,1,81.9
Melvin Gordon,LAC,2,1,11,0,1,4,4.0,7,7.0,2.5,0,,0,0.0,0,66.7
Virgil Green,LAC,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
Travis Benjamin,LAC,2,0,0,0,,0,,0,,24.0,0,,0,0.0,0,39.6
Hunter Henry,LAC,1,0,0,0,,0,,0,,20.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
James White,NWE,17,15,97,0,5,-18,-1.2,115,7.7,-1.3,0,,1,5.9,0,90.4
Julian Edelman,NWE,13,9,151,0,8,92,10.2,59,6.6,8.3,1,9.0,1,7.7,0,108.2
Phillip Dorsett,NWE,5,4,41,1,4,36,9.0,5,1.3,13.6,0,,0,0.0,0,140.4
Chris Hogan,NWE,5,3,13,0,,11,3.7,2,0.7,5.4,0,,0,0.0,0,64.6
Rob Gronkowski,NWE,1,1,25,0,1,6,6.0,19,19.0,6.0,1,1.0,0,0.0,0,118.7
Sony Michel,NWE,1,1,9,0,0,-1,-1.0,10,10.0,-1.0,0,,0,0.0,0,104.2
Rex Burkhead,NWE,1,1,7,0,0,0,0.0,7,7.0,0.0,0,,0,0.0,0,95.8
Cordarrelle Patterson,NWE,1,0,0,0,,0,,0,,-5.0,0,,0,0.0,0,39.6
