#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SFO 31,3,1:39,4,Punt
2,1,12:18,SFO 8,3,2:02,2,Punt
3,1,8:54,SFO 20,10,5:36,39,Punt
4,2,15:00,SFO 20,7,4:21,44,Punt
5,2,9:16,SFO 49,12,6:15,50,Field Goal
6,2,2:21,SFO 45,3,0:37,8,Punt
7,3,12:44,SFO 25,3,2:03,9,Punt
8,3,6:55,SFO 1,3,1:02,6,Punt
9,3,4:23,SFO 20,5,1:57,20,Punt
10,4,13:22,SFO 13,2,0:44,1,Fumble
11,4,10:35,SFO 31,6,2:33,3,Fumble
12,4,7:17,SFO 32,3,0:54,-7,Punt
13,4,3:26,SFO 10,2,0:16,-9,Fumble
14,4,3:10,SFO 31,9,2:33,69,Touchdown
