#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:21,MIA 31,3,1:03,3,Punt
2,1,10:16,SFO 34,3,1:22,34,Touchdown
3,1,3:18,MIA 10,5,3:18,37,Punt
4,2,10:39,MIA 11,3,1:23,1,Punt
5,2,3:01,MIA 40,3,0:40,0,Interception
6,2,1:44,MIA 15,3,1:44,11,End of Half
7,3,15:00,MIA 30,5,2:16,16,Punt
8,3,10:41,MIA 26,9,3:46,39,Punt
9,3,5:53,SFO 13,4,1:30,9,Missed FG
10,3,2:26,MIA 27,5,2:41,19,Fumble
11,4,14:45,MIA 33,4,1:23,21,Punt
12,4,12:38,SFO 21,4,2:03,21,Touchdown
13,4,8:02,SFO 34,4,0:45,2,Field Goal
14,4,6:23,MIA 27,6,2:57,10,Punt
15,4,0:37,SFO 45,1,0:37,-1,End of Game
