0,1
Officials,Officials
Referee,Craig Wrolstad
Umpire,Ruben Fowler
Down Judge,Mark Perlman
Line Judge,Bart Longson
Back Judge,Keith Ferguson
Side Judge,Dave Hawkshaw
Field Judge,Aaron Santi
