Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Julian Edelman,NWE,11,8,179,0,7,154,19.3,25,3.1,15.6,0,,1,9.1,0,114.8
N'Keal Harry,NWE,12,8,72,0,4,41,5.1,31,3.9,6.4,1,8.0,0,0.0,0,82.6
Damiere Byrd,NWE,9,6,72,0,5,66,11.0,6,1.0,10.3,1,6.0,0,0.0,1,51.4
Rex Burkhead,NWE,6,4,47,0,3,-11,-2.8,58,14.5,-3.0,0,,0,0.0,0,90.3
Ryan Izzo,NWE,2,2,19,0,1,13,6.5,6,3.0,6.5,0,,0,0.0,0,106.2
Jakob Johnson,NWE,1,1,1,1,1,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7
Jakobi Meyers,NWE,1,1,7,0,1,7,7.0,0,0.0,7.0,0,,0,0.0,0,95.8
Sony Michel,NWE,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyler Lockett,SEA,8,7,67,1,4,38,5.4,29,4.1,8.6,0,,0,0.0,0,141.1
D.K. Metcalf,SEA,6,4,92,1,3,63,15.8,29,7.3,15.2,1,4.0,0,0.0,0,149.3
Chris Carson,SEA,3,3,36,1,1,18,6.0,18,6.0,6.0,1,3.0,0,0.0,0,156.2
David Moore,SEA,3,3,48,1,2,38,12.7,10,3.3,12.7,0,,0,0.0,0,158.3
Carlos Hyde,SEA,2,2,15,0,0,-9,-4.5,24,12.0,-4.5,0,,0,0.0,0,97.9
Will Dissly,SEA,1,1,9,0,,5,5.0,4,4.0,5.0,0,,0,0.0,0,104.2
Freddie Swain,SEA,1,1,21,1,1,2,2.0,19,19.0,2.0,0,,0,0.0,0,158.3
Greg Olsen,SEA,1,0,0,0,,0,,0,,5.0,0,,1,100.0,1,0.0
