Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Justin Jefferson,MIN,9,6,85,2,6,81,13.5,4,0.7,12.1,0,,0,0.0,0,136.6
Cam Akers,MIN,2,2,11,0,0,0,0.0,11,5.5,0.0,0,,0,0.0,0,89.6
T.J. Hockenson,MIN,3,2,24,0,2,-7,-3.5,31,15.5,2.7,0,,1,33.3,0,91.0
Alexander Mattison,MIN,1,1,3,0,0,2,2.0,1,1.0,2.0,0,,0,0.0,0,79.2
K.J. Osborn,MIN,2,1,16,0,1,16,16.0,0,0.0,10.0,0,,0,0.0,1,37.5
Jordan Addison,MIN,1,0,0,0,,0,,0,,8.0,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Terrace Marshall Jr.,CAR,10,9,56,0,2,23,2.6,33,3.7,1.9,0,,0,0.0,0,90.0
Adam Thielen,CAR,8,7,76,0,4,38,5.4,38,5.4,6.1,0,,1,12.5,0,106.2
Miles Sanders,CAR,3,3,13,0,1,-15,-5.0,28,9.3,-5.0,1,3.0,0,0.0,0,84.7
DJ Chark,CAR,3,2,28,0,1,27,13.5,1,0.5,16.0,0,,0,0.0,0,96.5
Chuba Hubbard,CAR,2,2,12,0,1,-9,-4.5,21,10.5,-4.5,1,2.0,0,0.0,0,91.7
Hayden Hurst,CAR,3,1,7,0,1,4,4.0,3,3.0,2.3,0,,0,0.0,0,42.4
Laviska Shenault Jr.,CAR,1,1,12,0,1,-5,-5.0,17,17.0,-5.0,0,,0,0.0,0,116.7
Ian Thomas,CAR,1,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6
