Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
1,7:37,2,10,TAM 36,0,0,Thomas Jones left guard for 2 yards (tackle by Kenny Smith and Orlando Ruff),0.790,0.370
1,7:01,3,8,TAM 38,0,0,Brad Johnson pass incomplete intended for Keenan McCardell (defended by Ashley Ambrose),0.370,-0.850
1,6:56,4,8,TAM 38,0,0,"Tom Tupa punts 55 yards, returned by Michael Lewis for 17 yards (tackle by Jermaine Phillips). Penalty on James Allen: Illegal Block Above the Waist, 10 yards",-0.850,0.280
1,6:45,1,10,NOR 14,0,0,Deuce McAllister left tackle for 3 yards (tackle by Anthony McFarland and Derrick Brooks),-0.280,-0.370
1,6:06,2,7,NOR 17,0,0,"Penalty on Walter Rasby: False Start, 5 yards (no play)",-0.370,-0.930
1,5:47,2,12,NOR 12,0,0,Aaron Brooks pass complete to Deuce McAllister for 8 yards (tackle by Dwight Smith),-0.930,-0.680
1,5:05,3,4,NOR 20,0,0,Deuce McAllister up the middle for 4 yards (tackle by Derrick Brooks),-0.680,0.540
1,4:34,1,10,NOR 24,0,0,Aaron Brooks pass complete to Joe Horn for 17 yards (tackle by John Lynch),0.540,1.660
1,3:56,1,10,NOR 41,0,0,Deuce McAllister left tackle for -3 yards (tackle by Simeon Rice),1.660,0.720
1,3:18,2,13,NOR 38,0,0,Aaron Brooks pass complete to Joe Horn for 14 yards,0.720,2.390
1,3:02,1,10,TAM 48,0,0,Deuce McAllister right end for no gain (tackle by Dwight Smith),2.390,1.850
1,2:33,2,10,TAM 48,0,0,Lamar Smith left guard for 17 yards (tackle by John Lynch),1.850,3.510
1,1:47,1,10,TAM 31,0,6,"Aaron Brooks pass complete to Boo Williams for 31 yards, touchdown",3.510,7.000
1,,,,TAM 2,0,7,John Carney kicks extra point good,0.000,0.000
1,,,,NOR 30,0,7,"Mitch Berger kicks off 66 yards, returned by Reggie Barlow for 20 yards (tackle by Steve Gleason)",0.000,0.540
1,1:34,1,10,TAM 24,0,7,Brad Johnson pass complete to Charles Lee for 9 yards (tackle by Ashley Ambrose),0.540,1.210
1,0:51,2,1,TAM 33,0,7,"Thomas Jones right guard for 12 yards (tackle by Tebucky Jones and Darrin Smith). Penalty on TAM: Unsportsmanlike Conduct, 15 yards",1.210,0.940
1,0:00,1,25,TAM 30,0,7,Brad Johnson pass complete to Thomas Jones for -3 yards (tackle by Darrin Smith),0.940,-1.050
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,28,TAM 27,0,7,Brad Johnson pass complete to Charles Lee for 12 yards (tackle by Fakhir Brown),-1.050,-0.100
2,14:19,3,16,TAM 39,0,7,Brad Johnson pass incomplete intended for Michael Pittman,-0.100,-0.780
2,14:12,4,16,TAM 39,0,7,Tom Tupa punts 49 yards (tackle by Aaron Stecker),-0.780,-0.040
2,14:03,1,10,NOR 18,0,7,Deuce McAllister right guard for 1 yard (tackle by Ryan Nece),0.040,-0.320
2,13:35,2,9,NOR 19,0,7,Aaron Brooks pass complete to Walter Rasby for 17 yards (tackle by Dwight Smith),-0.320,1.330
2,12:57,1,10,NOR 36,0,7,Aaron Brooks pass complete to Joe Horn for 15 yards (tackle by Ronde Barber),1.330,2.320
2,12:33,1,10,TAM 49,0,7,Deuce McAllister right guard for 9 yards (tackle by Derrick Brooks and David Gibson),2.320,3.000
2,12:01,2,1,TAM 40,0,7,"Penalty on Warren Sapp: Encroachment, 5 yards (no play)",3.000,3.250
2,11:36,1,10,TAM 35,0,7,Aaron Brooks sacked by Derrick Brooks for 0 yards,3.250,2.700
2,10:57,2,10,TAM 35,0,7,Aaron Brooks sacked by Simeon Rice for -8 yards,2.700,0.960
2,10:20,3,18,TAM 43,0,7,Aaron Brooks pass incomplete intended for Boo Williams,0.960,0.400
2,10:15,4,18,TAM 43,0,7,"Mitch Berger punts 43 yards, touchback",0.400,-0.280
2,10:05,1,10,TAM 20,0,7,Brad Johnson pass incomplete intended for Charles Lee,0.280,-0.270
2,10:01,2,10,TAM 20,0,7,Brad Johnson pass complete to Charles Lee for 14 yards (tackle by Tebucky Jones),-0.270,1.200
2,9:28,1,10,TAM 34,0,7,Thomas Jones left tackle for 4 yards (tackle by Kenny Smith and Orlando Ruff),1.200,1.200
2,8:54,2,6,TAM 38,0,7,Brad Johnson pass incomplete intended for Thomas Jones (defended by Sedrick Hodge),1.200,0.500
2,8:50,3,6,TAM 38,0,7,"Brad Johnson pass complete to Charles Lee for 10 yards (tackle by Ashley Ambrose). Penalty on Charles Lee: Offensive Pass Interference, 10 yards (no play)",0.500,-0.820
2,8:27,3,16,TAM 28,0,7,Thomas Jones left guard for 4 yards (tackle by Darren Howard and Johnathan Sullivan),-0.820,-1.240
2,7:50,4,12,TAM 32,0,7,"Tom Tupa punts 55 yards, returned by Michael Lewis for 7 yards (tackle by Aaron Stecker)",-1.240,-0.280
2,7:37,1,10,NOR 20,0,7,Deuce McAllister left guard for -1 yards (tackle by David Gibson and Chartric Darby),0.280,-0.460
2,7:03,2,11,NOR 19,0,7,Deuce McAllister right guard for 1 yard (tackle by David Gibson),-0.460,-0.960
2,6:24,3,10,NOR 20,0,7,Aaron Brooks pass complete to Boo Williams for 18 yards (tackle by David Gibson),-0.960,1.470
2,5:45,1,10,NOR 38,0,7,"Deuce McAllister right guard for 1 yard (tackle by Simeon Rice). Penalty on LeCharles Bentley: Face Mask (15 Yards), 15 yards",1.470,0.540
2,5:19,1,24,NOR 24,0,7,Aaron Brooks pass complete to Joe Horn for 15 yards (tackle by Shelton Quarles),0.540,1.060
2,4:43,2,9,NOR 39,0,7,Aaron Brooks pass incomplete intended for Deuce McAllister (defended by Warren Sapp),1.060,0.370
2,4:39,3,9,NOR 39,0,7,Aaron Brooks pass complete to Joe Horn for 12 yards (tackle by Ronyell Whitaker),0.370,2.320
2,3:55,1,10,TAM 49,0,7,Deuce McAllister right guard for 3 yards (tackle by Ryan Nece),2.320,2.190
2,3:11,2,7,TAM 46,0,7,Deuce McAllister right guard for 2 yards (tackle by Anthony McFarland),2.190,1.750
2,2:27,,,,0,7,Timeout #1 by New Orleans Saints,0.000,1.750
2,2:25,3,5,TAM 44,0,7,Aaron Brooks pass complete to Walter Rasby for 14 yards (tackle by Ryan Nece),1.750,3.580
,,,,,,,"TAM challenged the ruling, and the play was upheld.",,
2,2:00,1,10,TAM 30,0,7,Deuce McAllister left end for 2 yards (tackle by Derrick Brooks),3.580,3.300
2,1:54,2,8,TAM 28,0,7,Aaron Brooks pass incomplete intended for Joe Horn,3.300,2.610
2,1:49,,,,0,7,Timeout #2 by New Orleans Saints,0.000,2.610
2,1:49,3,8,TAM 28,0,7,"Aaron Brooks sacked for -8 yards. Aaron Brooks fumbles, recovered by Jermaine Phillips at TAM-43 and returned for 20 yards (tackle by Deuce McAllister)",2.610,-3.120
2,1:38,1,10,NOR 37,0,7,"Thomas Jones left guard for 9 yards (tackle by Tebucky Jones). Penalty on Tebucky Jones: Face Mask (15 Yards), 14 yards",3.120,4.650
2,1:31,1,10,NOR 14,6,7,"Brad Johnson pass complete to Ken Dilger for 14 yards, touchdown",4.650,7.000
2,,,,NOR 2,7,7,Martin Gramatica kicks extra point good,0.000,0.000
2,,,,TAM 30,7,7,"Martin Gramatica kicks off 75 yards, returned by Michael Lewis for 49 yards (tackle by Corey Ivy)",0.000,1.860
2,1:17,1,10,NOR 44,7,7,Aaron Brooks pass incomplete intended for Joe Horn,1.860,1.320
2,1:11,2,10,NOR 44,7,7,Deuce McAllister up the middle for 1 yard (tackle by Anthony McFarland),1.320,0.760
2,0:38,3,9,NOR 45,7,7,"Aaron Brooks sacked by Simeon Rice for -6 yards. Aaron Brooks fumbles (forced by Simeon Rice), recovered by Jerry Fontenot at NOR-39",0.760,-0.780
2,0:28,,,,7,7,Timeout #2 by Tampa Bay Buccaneers,0.000,-0.780
2,0:28,4,15,NOR 39,7,7,Mitch Berger punts no gain,-0.780,-6.970
2,0:17,1,1,NOR 1,13,7,"Brad Johnson pass complete to Warren Sapp for 1 yard, touchdown",6.970,7.000
2,,,,NOR 2,14,7,Martin Gramatica kicks extra point good,0.000,0.000
2,,,,TAM 30,14,7,"Martin Gramatica kicks off 65 yards, returned by Michael Lewis for 19 yards (tackle by Darian Barnes)",,
2,0:07,1,10,NOR 24,14,7,Deuce McAllister left guard for 11 yards (tackle by Jermaine Phillips),0.540,1.270
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,14,7,"Mitch Berger kicks off 58 yards, returned by Thomas Jones for 14 yards (tackle by Tebucky Jones)",0.000,0.670
3,14:56,1,10,TAM 26,14,7,Thomas Jones right tackle for 3 yards (tackle by Kenderick Allen),0.670,0.540
3,14:19,2,7,TAM 29,14,7,Brad Johnson pass complete to Charles Lee for 14 yards (tackle by Jay Bellamy),0.540,1.800
3,13:32,1,10,TAM 43,14,7,Brad Johnson pass incomplete intended for Michael Pittman,1.800,1.250
3,13:26,2,10,TAM 43,14,7,Brad Johnson pass complete to Keenan McCardell for 16 yards (tackle by Jay Bellamy),1.250,2.850
3,12:44,1,10,NOR 41,14,7,Michael Pittman left guard for 7 yards (tackle by Derrick Rodgers),2.850,3.250
3,12:05,,,,14,7,Timeout #1 by Tampa Bay Buccaneers,0.000,3.250
3,12:05,2,3,NOR 34,14,7,Thomas Jones right end for 2 yards (tackle by Fred Thomas),3.250,2.810
3,11:30,3,1,NOR 32,14,7,Michael Pittman right tackle for no gain (tackle by Jay Bellamy),2.810,1.310
3,10:49,4,1,NOR 32,14,7,Michael Pittman right tackle for -2 yards (tackle by Jay Bellamy),1.310,-1.200
3,10:45,1,10,NOR 34,14,7,Aaron Brooks pass incomplete intended for Jerome Pathon,1.200,0.660
3,10:40,2,10,NOR 34,14,7,Deuce McAllister left guard for 3 yards (tackle by Shelton Quarles and Anthony McFarland),0.660,0.370
3,10:03,3,7,NOR 37,14,7,Aaron Brooks sacked by Simeon Rice for 0 yards,0.370,-0.910
3,9:32,4,7,NOR 37,14,7,Mitch Berger punts 54 yards,-0.910,0.380
3,9:24,1,10,TAM 9,14,7,Brad Johnson pass complete to Keenan McCardell for 6 yards (tackle by Fred Thomas),-0.380,-0.280
3,8:58,2,4,TAM 15,14,7,Michael Pittman left guard for 1 yard (tackle by Orlando Ruff),-0.280,-0.600
3,8:19,3,3,TAM 16,14,7,Brad Johnson pass incomplete intended for Karl Williams,-0.600,-2.390
3,8:14,4,3,TAM 16,14,7,Tom Tupa punts 51 yards (tackle by Scott Frost). Penalty on Jermaine Phillips: Player Out of Bounds on Punt (Declined),-2.390,-2.920
3,8:00,1,10,TAM 40,14,7,Aaron Brooks pass complete to Boo Williams for 8 yards (tackle by Dwight Smith),2.920,3.450
3,7:19,2,2,TAM 32,14,7,Deuce McAllister left guard for 1 yard (tackle by Jermaine Phillips),3.450,2.870
3,6:39,3,1,TAM 31,14,7,Aaron Brooks pass incomplete intended for Jerome Pathon,2.870,1.410
3,6:32,4,1,TAM 31,14,7,John Carney 49 yard field goal no good,1.410,-1.530
3,6:27,1,10,TAM 39,14,7,Brad Johnson pass incomplete intended for Jameel Cook,1.530,0.990
3,6:22,2,10,TAM 39,14,7,Brad Johnson pass complete to Michael Pittman for 10 yards (tackle by Melvin Williams),0.990,2.190
3,5:55,1,10,TAM 49,14,7,Brad Johnson pass complete to Keenan McCardell for 6 yards (tackle by Orlando Ruff),2.190,2.460
3,5:10,2,4,NOR 45,14,7,Brad Johnson pass incomplete intended for Rickey Dudley (defended by Jay Bellamy),2.460,1.750
3,5:03,3,4,NOR 45,14,7,Brad Johnson pass complete to Keenan McCardell for 11 yards (tackle by Deveron Harper),1.750,3.310
3,4:32,1,10,NOR 34,14,7,Michael Pittman left guard for 3 yards (tackle by Darren Howard),3.310,3.180
3,3:50,2,7,NOR 31,14,7,"Brad Johnson pass complete to Edell Shepherd for 28 yards (tackle by Fred Thomas). Penalty on Charles Lee: Offensive Pass Interference, 10 yards (no play)",3.180,1.830
3,3:24,2,17,NOR 41,14,7,Brad Johnson pass complete to Michael Pittman for 13 yards (tackle by Darrin Smith),1.830,2.870
3,2:43,3,4,NOR 28,14,7,Brad Johnson pass complete to Charles Lee for 3 yards (tackle by Jay Bellamy),2.870,1.950
3,2:01,4,1,NOR 25,14,7,Martin Gramatica 44 yard field goal no good,1.950,-1.200
3,1:57,1,10,NOR 34,14,7,Deuce McAllister right guard for 22 yards (tackle by Ryan Nece and Jermaine Phillips),1.200,2.650
3,1:19,1,10,TAM 44,14,7,Aaron Brooks pass incomplete intended for Deuce McAllister,2.650,2.110
3,1:14,2,10,TAM 44,14,7,Deuce McAllister left tackle for 2 yards (tackle by Derrick Brooks),2.110,1.690
3,0:32,3,8,TAM 42,14,7,"Aaron Brooks up the middle for 4 yards (tackle by Derrick Brooks). Aaron Brooks fumbles (forced by Derrick Brooks), recovered by Anthony McFarland at TAM-30 (tackle by Deuce McAllister)",1.690,-0.940
3,0:23,1,10,TAM 30,14,7,"Charles Lee left end for 18 yards (tackle by Tebucky Jones). Penalty on John Wade: Offensive Holding, 10 yards (no play)",0.940,0.280
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,20,TAM 20,14,7,Brad Johnson pass complete to Rickey Dudley for 6 yards (tackle by Ashley Ambrose),0.280,-0.150
4,14:23,2,14,TAM 26,14,7,Brad Johnson sacked by Kenny Smith for -6 yards,-0.150,-1.620
4,13:54,3,20,TAM 20,14,7,Brad Johnson pass incomplete intended for Michael Pittman,-1.620,-2.030
4,13:48,4,20,TAM 20,14,7,Tom Tupa punts 50 yards,-2.030,-0.940
4,13:35,1,10,NOR 30,14,7,Aaron Brooks pass incomplete intended for Boo Williams,0.940,0.390
4,13:28,2,10,NOR 30,14,7,Deuce McAllister left guard for no gain (tackle by Derrick Brooks),0.390,-0.300
4,12:50,3,10,NOR 30,14,7,Aaron Brooks pass complete to Terrelle Smith for 3 yards (tackle by Ronde Barber),-0.300,-1.180
4,12:13,4,7,NOR 33,14,7,"Mitch Berger punts 50 yards, returned by Reggie Barlow for 21 yards (tackle by Victor Green). Penalty on Corey Ivy: Offensive Holding, 10 yards",-1.180,0.350
4,12:00,1,10,TAM 12,14,7,Brad Johnson pass incomplete intended for Charles Lee (defended by Fred Thomas),-0.350,-0.780
4,11:53,2,10,TAM 12,14,7,Thomas Jones left end for 3 yards (tackle by Darren Howard),-0.780,-1.070
4,11:10,3,7,TAM 15,14,7,Brad Johnson pass complete to Thomas Jones for 17 yards (tackle by Fred Thomas),-1.070,1.070
4,10:28,1,10,TAM 32,14,7,Thomas Jones right end for 1 yard (tackle by Ashley Ambrose),1.070,0.660
4,10:09,2,9,TAM 33,14,7,Brad Johnson pass incomplete intended for Rickey Dudley is intercepted by Orlando Ruff at TAM-41 and returned for 7 yards (tackle by Jameel Cook),0.660,-3.310
4,10:02,1,10,TAM 34,14,7,Aaron Brooks pass complete to Joe Horn for 16 yards (tackle by Ronde Barber),3.310,4.370
4,9:30,1,10,TAM 18,14,7,Deuce McAllister left guard for 2 yards (tackle by John Lynch),4.370,4.090
4,8:53,2,8,TAM 16,14,7,Aaron Brooks pass incomplete intended for Boo Williams,4.090,3.300
4,8:48,3,8,TAM 16,14,7,Aaron Brooks pass complete to Joe Horn for 10 yards (tackle by Ronyell Whitaker),3.300,5.830
4,8:24,1,6,TAM 6,14,7,Aaron Brooks pass incomplete intended for Joe Horn (defended by Ronyell Whitaker),5.830,4.950
4,8:19,2,6,TAM 6,14,7,"Aaron Brooks sacked by Greg Spires for -3 yards. Aaron Brooks fumbles (forced by Greg Spires), recovered by Chartric Darby at TAM-9 (tackle by Victor Riley)",4.950,0.380
4,8:11,1,10,TAM 9,14,7,Thomas Jones left tackle for 1 yard (tackle by Tebucky Jones),-0.380,-0.710
4,7:34,2,9,TAM 10,14,7,Brad Johnson pass incomplete intended for Charles Lee (defended by Fakhir Brown),-0.710,-1.300
4,7:29,3,9,TAM 10,14,7,Brad Johnson pass complete to Keenan McCardell for 11 yards (tackle by Jay Bellamy),-1.300,0.340
4,6:56,1,10,TAM 21,14,7,Thomas Jones right guard for 1 yard (tackle by Johnathan Sullivan and Darren Howard),0.340,-0.070
4,6:18,2,9,TAM 22,14,7,Brad Johnson pass incomplete intended for Keenan McCardell (defended by Jay Bellamy),-0.070,-0.760
4,6:13,3,9,TAM 22,14,7,Brad Johnson pass complete to Keenan McCardell for 35 yards (tackle by Fakhir Brown),-0.760,2.720
4,5:25,1,10,NOR 43,14,7,"Thomas Jones right tackle for 13 yards (tackle by Derrick Rodgers). Penalty on Darian Barnes: Unnecessary Roughness, 15 yards",2.720,2.590
4,4:39,1,10,NOR 45,14,7,Thomas Jones left guard for 6 yards (tackle by Kenderick Allen),2.590,2.850
4,4:08,2,4,NOR 39,14,7,Thomas Jones left end for 3 yards (tackle by Orlando Ruff and Jay Bellamy),2.850,2.540
4,3:22,3,1,NOR 36,14,7,Brad Johnson pass complete to Ken Dilger for 12 yards (tackle by Tebucky Jones),2.540,3.970
4,2:36,1,10,NOR 24,14,7,Thomas Jones left guard for 4 yards (tackle by Charles Grant and Orlando Ruff),3.970,3.970
4,2:28,,,,14,7,Timeout #1 by New Orleans Saints,0.000,3.970
4,2:27,2,6,NOR 20,14,7,Thomas Jones right tackle for 1 yard (tackle by Orlando Ruff),3.970,3.410
4,2:24,,,,14,7,Timeout #2 by New Orleans Saints,0.000,3.410
4,2:24,3,5,NOR 19,14,7,Thomas Jones right guard for 3 yards (tackle by Sedrick Hodge and Orlando Ruff),3.410,2.500
4,2:18,,,,14,7,Timeout #3 by New Orleans Saints,0.000,2.500
4,2:18,4,2,NOR 16,14,7,"Martin Gramatica 35 yard field goal no good, blocked by Tebucky Jones",2.500,-0.610
4,2:14,1,10,NOR 25,14,7,Aaron Brooks pass complete to Deuce McAllister for 7 yards (tackle by Derrick Brooks),0.610,1.010
4,2:00,2,3,NOR 32,14,7,Aaron Brooks sacked by Anthony McFarland for -11 yards,1.010,-1.150
4,1:31,3,14,NOR 21,14,7,Aaron Brooks pass complete to Jerome Pathon for 8 yards (tackle by Ryan Nece),-1.150,-1.440
4,1:07,4,6,NOR 29,14,7,Aaron Brooks pass complete to Deuce McAllister for 4 yards (tackle by Derrick Brooks),-1.440,-3.380
4,0:59,1,10,NOR 33,14,7,Brad Johnson kneels for -2 yards,3.380,2.570
4,0:32,2,12,NOR 35,14,7,Brad Johnson kneels for -1 yards,2.570,1.750
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
