Player,Pos
Ben Roethlisberger,QB
Jaylen Samuels,RB
Chase Claypool,WR
JuJu Smith-Schuster,WR
Diontae Johnson,WR
Vance McDonald,TE
Chukwuma Okorafor,OL
Kevin Dotson,OL
Alejandro Villanueva,OT
David DeCastro,G
Maurkice Pouncey,C
Tyson Alualu,DE
Stephon Tuitt,DE
Cameron Heyward,DT
Alex Highsmith,LB
T.J. Watt,LB
Avery Williamson,LB
Vince Williams,LB
Joe Haden,CB
Steven Nelson,CB
Cameron Sutton,CB
Minkah Fitzpatrick,S
