Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Shaquille Leonard,IND,0,8,7,87.5%,50,7.1,6.3,0,92.7,2.1,2,48,2,0,0,0.0,0,10,1,9.1%
Kenny Moore,IND,0,7,6,85.7%,53,8.8,7.6,0,98.2,3.1,22,31,1,0,0,0.0,0,6,0,0.0%
Rock Ya-Sin,IND,0,8,4,50.0%,60,15.0,7.5,1,114.6,12.6,59,1,0,0,0,0.0,0,4,0,0.0%
T.J. Carrie,IND,0,7,4,57.1%,54,13.5,7.7,0,81.8,12.3,39,15,0,0,0,0.0,0,7,0,0.0%
Anthony Walker,IND,0,3,3,100.0%,21,7.0,7.0,1,135.4,2.3,7,14,0,0,0,0.0,0,3,0,0.0%
Xavier Rhodes,IND,0,7,3,42.9%,17,5.7,2.4,0,50.3,4.9,10,7,0,0,0,0.0,0,5,0,0.0%
Bobby Okereke,IND,0,3,3,100.0%,28,9.3,9.3,0,105.6,3.7,11,17,0,0,0,0.0,0,3,0,0.0%
Khari Willis,IND,0,3,2,66.7%,28,14.0,9.3,0,96.5,9.7,27,1,2,0,0,1.0,1,6,0,0.0%
Tavon Wilson,IND,0,1,1,100.0%,5,5.0,5.0,0,87.5,5.0,5,0,1,0,1,0.0,1,3,0,0.0%
Julian Blackmon,IND,0,1,1,100.0%,25,25.0,25.0,1,158.3,25.0,25,0,0,0,0,0.0,0,2,0,0.0%
Denico Autry,IND,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Jonathan Taylor,IND,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Steven Nelson,PIT,0,10,7,70.0%,70,10.0,7.0,0,89.6,8.6,34,36,0,0,0,0.0,0,6,1,14.3%
Avery Williamson,PIT,0,4,4,100.0%,43,10.8,10.8,0,111.5,6.0,24,19,4,0,0,1.0,1,14,2,12.5%
Cameron Sutton,PIT,0,5,3,60.0%,43,14.3,8.6,0,87.9,9.4,9,34,0,0,0,0.0,0,1,0,0.0%
Vince Williams,PIT,0,3,3,100.0%,28,9.3,9.3,0,105.6,4.7,14,14,0,0,0,0.0,0,5,2,28.6%
Joe Haden,PIT,0,4,2,50.0%,58,29.0,14.5,1,135.4,13.0,47,11,0,0,0,0.0,0,2,0,0.0%
Alex Highsmith,PIT,0,1,1,100.0%,8,8.0,8.0,0,100.0,7.0,7,1,6,2,2,0.0,4,8,0,0.0%
Cameron Heyward,PIT,0,0,0,,,,,,,,,,0,1,1,1.0,3,5,0,0.0%
Stephon Tuitt,PIT,0,0,0,,,,,,,,,,0,1,1,1.0,3,2,0,0.0%
T.J. Watt,PIT,0,0,0,,,,,,,,,,1,0,0,2.0,2,3,1,25.0%
Cassius Marsh,PIT,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,1,33.3%
Mike Hilton,PIT,1,4,0,0.0%,,,0.0,,0.0,30.0,,,2,0,0,0.0,0,4,0,0.0%
Minkah Fitzpatrick,PIT,0,1,0,0.0%,,,0.0,,39.6,19.0,,,0,0,0,0.0,0,8,1,11.1%
Terrell Edmunds,PIT,0,1,0,0.0%,,,0.0,,39.6,6.0,,,2,0,0,0.0,0,4,1,20.0%
