Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
2,15:00,1,10,GNB 33,0,3,Brett Favre pass incomplete short right intended for Bubba Franks,1.140,0.590
2,14:57,2,10,GNB 33,0,3,Brett Favre pass complete short right to Donald Driver for 12 yards (tackle by Antoine Winfield),0.590,1.930
2,14:23,1,10,GNB 45,0,3,"Brett Favre pass complete short right to Bubba Franks for 6 yards (tackle by Dwight Smith). Bubba Franks fumbles (forced by Dwight Smith), ball out of bounds at MIN-46",1.930,2.190
2,14:08,2,4,MIN 49,0,3,Ahman Green left end for -1 yards (tackle by Fred Smoot),2.190,1.360
2,13:28,3,5,GNB 50,0,3,Brett Favre pass complete short middle to Bubba Franks for 7 yards (tackle by Antoine Winfield),1.360,2.720
2,12:49,1,10,MIN 43,0,3,"Brett Favre pass complete short middle to Donald Driver for 7 yards (tackle by Fred Smoot and Darren Sharper). Penalty on Darrion Scott: Defensive Holding, 5 yards (no play)",2.720,3.050
2,12:26,1,10,MIN 38,0,3,Brett Favre pass incomplete short middle intended for Donald Driver,3.050,2.510
2,12:23,2,10,MIN 38,0,3,Brett Favre pass complete deep left to Donald Driver for 22 yards (tackle by Ronyell Whitaker),2.510,4.510
2,11:44,,,,0,3,Timeout #1 by Minnesota Vikings,0.000,4.510
2,11:44,1,10,MIN 16,0,3,Brett Favre pass incomplete short right intended for Greg Jennings,4.510,3.900
2,11:41,2,10,MIN 16,0,3,Brett Favre pass incomplete short left intended for Donald Driver (defended by Pat Williams),3.900,3.080
2,11:36,3,10,MIN 16,0,3,Brett Favre pass incomplete deep middle intended for Greg Jennings,3.080,2.380
2,11:29,4,10,MIN 16,0,3,Dave Rayner 34 yard field goal no good,2.380,-0.540
2,11:24,1,10,MIN 24,0,3,Chester Taylor left tackle for 1 yard (tackle by Cullen Jenkins and Brady Poppinga),0.540,0.130
2,10:46,2,9,MIN 25,0,3,Tarvaris Jackson pass incomplete short right intended for Billy McMullen,0.130,-0.560
2,10:41,3,9,MIN 25,0,3,"Tarvaris Jackson pass complete short right to Bethel Johnson for 8 yards (tackle by Patrick Dendy and Nick Barnett). Penalty on Bryant McKinnie: Offensive Holding, 10 yards (no play)",-0.560,-2.250
2,10:08,3,19,MIN 15,0,3,Tarvaris Jackson pass complete short middle to Mewelde Moore for 12 yards (tackle by Aaron Kampman and Nick Collins). Penalty on Matt Birk: Ineligible Downfield Pas (Declined),-2.250,-1.570
2,9:26,4,7,MIN 27,0,3,"Chris Kluwe punts 53 yards, returned by Charles Woodson for 15 yards (tackle by Dontarrious Thomas). Penalty on Noah Herron: Offensive Holding, 10 yards",-1.570,0.380
2,9:15,1,10,GNB 10,0,3,Brett Favre pass complete short right to Ahman Green for -1 yards (tackle by Charles Gordon),-0.380,-0.850
2,8:35,2,11,GNB 9,0,3,Brett Favre pass complete short right to Bubba Franks for 5 yards (tackle by Dwight Smith),-0.850,-0.950
2,8:04,3,6,GNB 14,0,3,Brett Favre pass complete short right to Ahman Green for 5 yards (tackle by E.J. Henderson and Antoine Winfield),-0.950,-2.140
2,7:39,4,1,GNB 19,0,3,"Jon Ryan punts 41 yards, fair catch by Mewelde Moore",-2.140,-1.600
2,7:32,1,10,MIN 40,0,3,Tarvaris Jackson pass complete short left to Jermaine Wiggins for 4 yards (tackle by A.J. Hawk),1.600,1.590
2,6:53,2,6,MIN 44,0,3,Tarvaris Jackson pass complete short right to Bethel Johnson for 4 yards (tackle by Patrick Dendy),1.590,1.420
2,6:08,3,2,MIN 48,0,3,Tarvaris Jackson right end for 1 yard (tackle by Brady Poppinga),1.420,-0.130
2,5:25,4,1,MIN 49,0,3,"Penalty on Rod Davis: False Start, 5 yards (no play)",-0.130,-0.460
2,5:15,4,6,MIN 44,0,3,"Chris Kluwe punts 39 yards, returned by Charles Woodson for 1 yard (tackle by Heath Farwell)",-0.460,-0.040
2,5:06,1,10,GNB 18,0,3,Ahman Green right end for 8 yards (tackle by Charles Gordon),0.040,0.680
2,4:24,2,2,GNB 26,0,3,Brett Favre pass incomplete short right intended for Donald Driver (defended by Antoine Winfield),0.680,-0.140
,,,,,,,"MIN challenged the ruling, and the original play was overturned.",,
2,4:21,3,2,GNB 26,0,3,Ahman Green right guard for 3 yards (tackle by E.J. Henderson and Ben Leber),-0.140,0.870
2,3:49,1,10,GNB 29,0,3,Brett Favre pass complete short right to Donald Driver for 6 yards (tackle by Napoleon Harris),0.870,1.140
2,3:10,,,,0,3,Timeout #1 by Green Bay Packers,0.000,1.140
2,3:10,2,4,GNB 35,0,3,Brett Favre pass complete short middle to Donald Lee for 13 yards (tackle by Darren Sharper),1.140,2.130
2,2:33,1,10,GNB 48,0,3,Brett Favre pass incomplete short right intended for Greg Jennings (defended by Antoine Winfield),2.130,1.580
2,2:26,2,10,GNB 48,0,3,Brett Favre pass complete short right to Donald Lee for 4 yards (tackle by E.J. Henderson),1.580,1.420
2,2:00,3,6,MIN 48,0,3,Brett Favre pass incomplete short right intended for Greg Jennings,1.420,0.070
2,1:56,4,6,MIN 48,0,3,"Jon Ryan punts 48 yards, touchback",0.070,-0.280
2,1:46,1,10,MIN 20,0,3,Tarvaris Jackson pass incomplete short right intended for Jermaine Wiggins (defended by A.J. Hawk),0.280,-0.270
2,1:41,2,10,MIN 20,0,3,Tarvaris Jackson pass incomplete short right intended for Jermaine Wiggins,-0.270,-0.960
2,1:35,,,,0,3,Timeout #2 by Minnesota Vikings,0.000,-0.960
2,1:35,3,10,MIN 20,0,3,Tarvaris Jackson sacked by Aaron Kampman for -11 yards,-0.960,-2.490
2,1:28,,,,0,3,Timeout #2 by Green Bay Packers,0.000,-2.490
2,1:28,4,21,MIN 9,0,3,"Chris Kluwe punts 45 yards, returned by Charles Woodson for 9 yards (tackle by Will Hunter)",-2.490,-2.590
2,1:14,1,10,MIN 45,0,3,Brett Favre pass complete short middle to Ruvell Martin for 13 yards (tackle by Darren Sharper),2.590,3.450
2,0:51,,,,0,3,Timeout #3 by Minnesota Vikings,0.000,3.450
2,0:51,1,10,MIN 32,0,3,Brett Favre pass complete short left to Greg Jennings for 2 yards (tackle by Fred Smoot and E.J. Henderson),3.450,3.170
2,0:32,2,8,MIN 30,0,3,Brett Favre pass incomplete short right intended for Noah Herron,3.170,2.480
2,0:29,3,8,MIN 30,0,3,Brett Favre pass complete short left to Noah Herron for 4 yards (tackle by Fred Smoot),2.480,1.810
2,0:04,,,,0,3,Timeout #3 by Green Bay Packers,0.000,1.810
2,0:04,4,4,MIN 26,0,6,Dave Rayner 44 yard field goal good,1.810,3.000
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,0,6,"Ryan Longwell kicks off 67 yards, returned by Vernand Morency for 3 yards (tackle by Rod Davis)",0.000,-0.380
3,14:53,1,10,GNB 6,0,6,Brett Favre pass incomplete short right intended for William Henderson,-0.380,-0.780
3,14:49,2,10,GNB 6,0,6,Ahman Green middle for 1 yard (tackle by Ben Leber),-0.780,-1.300
3,14:10,3,9,GNB 7,0,6,Brett Favre pass complete short middle to Donald Driver for 13 yards (tackle by Fred Smoot),-1.300,0.280
3,13:28,1,10,GNB 20,0,6,Brett Favre pass incomplete short middle intended for Greg Jennings (defended by Darren Sharper),0.280,-0.270
3,13:24,2,10,GNB 20,0,6,Ahman Green right guard for -2 yards (tackle by Darrion Scott),-0.270,-1.330
3,12:40,3,12,GNB 18,0,6,Brett Favre pass incomplete deep left intended for Carlyle Holiday,-1.330,-2.240
3,12:34,4,12,GNB 18,0,6,Jon Ryan punts 30 yards,-2.240,-2.390
3,12:26,1,10,GNB 48,0,6,Chester Taylor right end for 4 yards (tackle by Ryan Pickett and Corey Williams),2.390,2.390
3,11:47,2,6,GNB 44,0,6,Chester Taylor right end for 5 yards (tackle by Corey Williams),2.390,2.340
3,11:22,3,1,GNB 39,0,6,Chester Taylor right guard for 2 yards (tackle by Corey Williams and Brady Poppinga),2.340,3.120
3,10:40,1,10,GNB 37,0,6,Chester Taylor right guard for 4 yards (tackle by Colin Cole and A.J. Hawk),3.120,3.110
3,10:00,2,6,GNB 33,0,6,Tarvaris Jackson pass complete short right to Chester Taylor for no gain,3.110,2.410
3,9:16,3,6,GNB 33,0,6,Tarvaris Jackson pass incomplete short middle intended for Travis Taylor is intercepted by Charles Woodson at GNB-26 and returned for 14 yards. Penalty on Artis Hicks: Offensive Holding (Declined),2.410,-1.600
3,9:07,1,10,GNB 40,0,6,Brett Favre pass incomplete short left intended for Greg Jennings,1.600,1.050
3,9:04,2,10,GNB 40,0,6,Ahman Green right end for -1 yards (tackle by Antoine Winfield and Darrion Scott),1.050,0.230
3,8:18,3,11,GNB 39,0,6,Brett Favre pass incomplete short middle intended for Donald Driver (defended by Antoine Winfield),0.230,-0.780
3,8:13,4,11,GNB 39,0,6,"Jon Ryan punts 61 yards, touchback",-0.780,-0.280
3,8:04,1,10,MIN 20,0,6,Tarvaris Jackson right end for 1 yard (tackle by Aaron Kampman),0.280,-0.130
3,7:19,2,9,MIN 21,0,6,"Tarvaris Jackson pass complete deep right to Travis Taylor for 42 yards (tackle by Marquand Manuel). Penalty on Travis Taylor: Illegal Shift, 5 yards (no play)",-0.130,-0.940
3,6:48,2,14,MIN 16,0,6,Tarvaris Jackson pass complete short right to Travis Taylor for 9 yards (tackle by A.J. Hawk),-0.940,-0.300
3,6:05,,,,0,6,Timeout #1 by Minnesota Vikings,0.000,-0.300
3,6:05,3,5,MIN 25,0,6,Chester Taylor right tackle for 4 yards (tackle by A.J. Hawk and Charles Woodson),-0.300,-1.440
3,5:30,4,1,MIN 29,0,6,Chris Kluwe punts 49 yards (tackle by Greg Blue),-1.440,-1.600
3,5:19,1,10,GNB 40,6,6,"Brett Favre pass incomplete short left intended for Greg Jennings is intercepted by Fred Smoot at GNB-47 and returned for 47 yards, touchdown",1.600,-7.000
3,,,,GNB 2,7,6,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 30,7,6,"Ryan Longwell kicks off 60 yards, returned by Vernand Morency for 17 yards (tackle by Antoine Winfield)",0.000,0.740
3,5:05,1,10,GNB 27,7,6,Brett Favre pass incomplete deep left intended for Greg Jennings is intercepted by Darren Sharper at MIN-29,0.740,-0.870
3,4:57,1,10,MIN 29,7,6,Chester Taylor right tackle for 1 yard (tackle by Aaron Kampman and Ryan Pickett),0.870,0.460
3,4:21,2,9,MIN 30,7,6,Tarvaris Jackson pass incomplete deep right intended for Jeff Dugan,0.460,-0.230
3,4:14,3,9,MIN 30,7,6,"Tarvaris Jackson pass incomplete deep right intended for Travis Taylor. Tarvaris Jackson fumbles, recovered by Tarvaris Jackson at MIN-25",-0.230,-1.370
3,4:07,4,9,MIN 30,7,6,"Chris Kluwe punts 52 yards, returned by Charles Woodson for 34 yards (tackle by Heath Farwell). Penalty on Jason Hunter: Illegal Block Above the , 10 yards",-1.370,0.380
3,3:50,1,10,GNB 10,7,6,Ahman Green middle for 3 yards (tackle by Antoine Winfield),-0.380,-0.560
3,3:10,2,7,GNB 13,7,6,Ahman Green left end for 2 yards (tackle by Jayme Mitchell and Kenechi Udeze),-0.560,-0.840
3,2:30,3,5,GNB 15,7,6,Vernand Morency right guard for 6 yards (tackle by Antoine Winfield),-0.840,0.340
3,1:49,1,10,GNB 21,7,6,Vernand Morency left end for 2 yards (tackle by Ben Leber),0.340,0.070
3,1:14,2,8,GNB 23,7,6,Ahman Green left guard for 4 yards (tackle by Ben Leber),0.070,-0.100
3,0:31,3,4,GNB 27,7,6,Brett Favre pass incomplete short middle intended for Donald Driver,-0.100,-1.570
3,0:26,4,4,GNB 27,7,6,"Jon Ryan punts 45 yards, returned by Mewelde Moore for -1 yards (tackle by Jason Hunter)",-1.570,-0.740
3,0:15,1,10,MIN 27,7,6,Chester Taylor left guard for 9 yards (tackle by Cullen Jenkins and Nick Barnett),0.740,1.410
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,MIN 36,7,6,Chester Taylor right tackle for -1 yards (tackle by Cullen Jenkins),1.410,0.560
4,14:21,3,2,MIN 35,7,6,Chester Taylor left end for 1 yard (tackle by Marquand Manuel),0.560,-0.980
4,13:33,4,1,MIN 36,7,6,"Cullen Loeffler for -22 yards. Cullen Loeffler fumbles, recovered by Chris Kluwe at MIN-21. Penalty on Cullen Loeffler: Offensive Holding, 10 yards",-0.980,-1.730
4,13:23,1,10,GNB 42,7,6,Ahman Green right guard for 2 yards (tackle by Ross Kolodziej),1.730,1.460
4,12:41,2,8,GNB 44,7,6,Brett Favre pass complete short middle to Ahman Green for 6 yards (tackle by E.J. Henderson),1.460,1.550
4,11:53,3,2,GNB 50,7,6,Brett Favre pass complete short middle to Donald Lee for 24 yards (tackle by Dwight Smith and E.J. Henderson),1.550,3.840
4,11:11,1,10,MIN 26,7,6,Vernand Morency middle for -3 yards (tackle by Kevin Williams),3.840,2.890
4,10:30,,,,7,6,Timeout #1 by Green Bay Packers,0.000,2.890
4,10:30,2,13,MIN 29,7,6,Brett Favre pass incomplete deep right intended for William Henderson,2.890,2.210
4,10:23,3,13,MIN 29,7,6,"Brett Favre pass complete short middle to Donald Driver for 4 yards (tackle by E.J. Henderson and Dwight Smith). Penalty on Napoleon Harris: Roughing the Passer, 13 yards",2.210,4.780
4,9:56,1,10,MIN 12,7,6,Ahman Green left tackle for -1 yards (tackle by Pat Williams),4.780,3.940
4,9:16,2,11,MIN 13,7,6,Brett Favre pass complete short right to Donald Driver for 4 yards (tackle by Dwight Smith),3.940,3.700
4,8:42,3,7,MIN 9,7,6,"Brett Favre pass complete short right to Bubba Franks for 6 yards (tackle by E.J. Henderson). Bubba Franks fumbles (forced by E.J. Henderson), recovered by Antoine Winfield at MIN-3",3.700,0.380
4,8:32,1,10,MIN 3,7,6,Tarvaris Jackson pass incomplete short right intended for Travis Taylor,-0.380,-0.780
4,8:27,2,10,MIN 3,7,6,Tarvaris Jackson middle for 6 yards (tackle by Colin Cole and Ryan Pickett),-0.780,-0.720
4,7:39,3,4,MIN 9,7,6,Tarvaris Jackson pass complete short left to Chester Taylor for 9 yards (tackle by Nick Barnett),-0.720,0.040
4,6:56,1,10,MIN 18,7,6,Artose Pinner left end for 1 yard (tackle by Ryan Pickett and Aaron Kampman),0.040,-0.320
4,6:20,2,9,MIN 19,7,6,Artose Pinner right guard for 4 yards (tackle by Cullen Jenkins and Ryan Pickett),-0.320,-0.530
4,5:34,3,5,MIN 23,7,6,Tarvaris Jackson right end for 2 yards (tackle by Nick Collins),-0.530,-1.700
4,4:58,4,3,MIN 25,7,6,"Chris Kluwe punts 47 yards, returned by Greg Jennings for 5 yards (tackle by Charles Gordon)",-1.700,-1.140
4,4:47,1,10,GNB 33,7,6,Ahman Green right tackle for 4 yards (tackle by Dwight Smith and Kevin Williams),1.140,1.130
4,4:05,2,6,GNB 37,7,6,Brett Favre pass complete deep right to Ruvell Martin for 36 yards (tackle by Antoine Winfield),1.130,3.780
4,3:24,1,10,MIN 27,7,6,Ahman Green right tackle for -1 yards (tackle by Pat Williams),3.780,3.100
4,2:44,2,11,MIN 28,7,6,Vernand Morency left end for -1 yards (tackle by Darren Sharper),3.100,2.280
4,2:00,3,12,MIN 29,7,6,"Penalty on Daryn Colledge: False Start, 5 yards (no play)",2.280,1.620
4,2:00,3,17,MIN 34,7,6,"Brett Favre pass complete short right to Ahman Green for 17 yards (tackle by Napoleon Harris). Penalty on Bubba Franks: Offensive Holding, 10 yards",1.620,2.540
4,1:52,3,10,MIN 27,7,6,Noah Herron right end for 1 yard (tackle by E.J. Henderson),2.540,1.740
4,1:38,,,,7,6,Timeout #2 by Minnesota Vikings,0.000,1.740
4,1:38,4,9,MIN 26,7,9,Dave Rayner 44 yard field goal good,1.740,3.000
4,,,,GNB 30,7,9,"Dave Rayner kicks off 65 yards, returned by Bethel Johnson for 26 yards (tackle by Nick Collins)",0.000,1.000
4,1:28,1,10,MIN 31,7,9,Tarvaris Jackson sacked by Aaron Kampman for -6 yards. Penalty on Artis Hicks: Offensive Holding (Declined),1.000,-0.350
4,1:20,2,16,MIN 25,7,9,Tarvaris Jackson pass complete short left to Mewelde Moore for -2 yards (tackle by Nick Barnett),-0.350,-1.290
4,0:53,3,18,MIN 23,7,9,Tarvaris Jackson left end for 13 yards (tackle by Nick Barnett and Nick Collins),-1.290,-0.980
4,0:42,,,,7,9,Timeout #3 by Minnesota Vikings,0.000,-0.980
4,0:42,4,5,MIN 36,7,9,Tarvaris Jackson pass incomplete short right intended for Billy McMullen (defended by Nick Collins),-0.980,-3.180
4,0:37,1,10,MIN 36,7,9,Brett Favre kneels for -1 yards,3.180,2.500
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
