0,1
Game Info,Game Info
Won Toss,Colts
Won OT Toss,Colts
Roof,outdoors
Surface,grass
Duration,3:17
Attendance,75075
Weather,"25 degrees, relative humidity 85%, wind 6 mph, wind chill 18"
Vegas Line,Denver Broncos -6.0
Over/Under,43.0 (push)
