Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
1,8:43,1,10,BAL 35,0,0,Ben Roethlisberger pass incomplete short right intended for Will Johnson,3.250,2.700
1,8:25,2,10,BAL 35,0,0,Le'Veon Bell left guard for 4 yards (tackle by Chris Canty and Elvis Dumervil),2.700,2.540
1,7:41,3,6,BAL 31,0,0,Ben Roethlisberger pass complete short middle to Jerricho Cotchery for 19 yards (tackle by Jimmy Smith),2.540,4.780
1,6:55,1,10,BAL 12,0,0,Ben Roethlisberger pass complete short middle to Jerricho Cotchery for 8 yards (tackle by Corey Graham),4.780,5.600
1,6:10,2,2,BAL 4,0,0,Le'Veon Bell right tackle for 1 yard (tackle by Lardarius Webb),5.600,5.060
1,5:28,3,1,BAL 3,0,6,"Ben Roethlisberger pass complete short middle to Heath Miller for 3 yards, touchdown",5.060,7.000
1,5:28,,,BAL 2,0,7,Shaun Suisham kicks extra point good,0.000,0.000
1,5:28,,,PIT 35,0,7,"Shaun Suisham kicks off 63 yards, returned by Jacoby Jones for 22 yards (tackle by Will Johnson)",0.000,-0.540
1,5:19,1,10,BAL 24,0,7,Joe Flacco pass complete short middle to Ray Rice for 6 yards (tackle by Cameron Heyward and Lawrence Timmons),0.540,0.810
1,4:50,2,4,BAL 30,0,7,Ray Rice up the middle for no gain (tackle by Cortez Allen),0.810,0.100
1,4:09,3,4,BAL 30,0,7,Joe Flacco pass complete short middle to Tandon Doss for 22 yards (tackle by Cortez Allen),0.100,2.390
1,3:33,1,10,PIT 48,0,7,Joe Flacco pass complete short right to Marlon Brown for 3 yards (tackle by Shamarko Thomas),2.390,2.250
1,2:59,2,7,PIT 45,0,7,Ray Rice up the middle for 4 yards (tackle by Lawrence Timmons),2.250,2.080
1,2:23,3,3,PIT 41,0,7,Joe Flacco pass complete short right to Ed Dickson for 6 yards (tackle by Ryan Clark),2.080,3.250
1,1:53,1,10,PIT 35,0,7,Joe Flacco pass complete short left to Dallas Clark for 6 yards (tackle by Lawrence Timmons),3.250,3.510
1,1:27,2,4,PIT 29,0,7,Ray Rice left guard for 3 yards (tackle by LaMarr Woodley and Ryan Clark),3.510,3.200
1,0:50,3,1,PIT 26,0,7,Bernard Pierce right guard for -1 yards (tackle by Steve McLendon and Lawrence Timmons),3.200,1.800
1,0:09,4,2,PIT 27,3,7,Justin Tucker 46 yard field goal good,1.800,3.000
1,0:09,,,BAL 35,3,7,"Justin Tucker kicks off 67 yards, returned by Felix Jones for 42 yards (tackle by Arthur Brown)",0.000,-1.600
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,PIT 40,3,7,Le'Veon Bell right guard for 9 yards (tackle by Matt Elam),1.600,2.270
2,14:23,2,1,PIT 49,3,7,Le'Veon Bell up the middle for 8 yards (tackle by Marcus Spears and Daryl Smith),2.270,2.720
2,13:43,1,10,BAL 43,3,7,Le'Veon Bell up the middle for 5 yards (tackle by Courtney Upshaw),2.720,2.850
2,13:01,2,5,BAL 38,3,7,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,2.850,2.150
2,12:55,3,5,BAL 38,3,7,Ben Roethlisberger pass complete deep middle to Derek Moye for 19 yards (tackle by Matt Elam),2.150,4.310
2,12:11,1,10,BAL 19,3,7,Le'Veon Bell right tackle for no gain (tackle by Elvis Dumervil),4.310,3.750
2,11:28,2,10,BAL 19,3,7,Ben Roethlisberger sacked by Brandon Williams for -5 yards,3.750,3.750
2,10:53,2,10,BAL 19,3,7,Timeout #1 by Pittsburgh Steelers,3.750,2.410
2,10:53,3,15,BAL 24,3,7,Le'Veon Bell up the middle for 3 yards (tackle by Haloti Ngata),2.410,2.060
2,10:17,4,12,BAL 21,3,7,"Penalty on Chykie Brown: Defensive Offside, 5 yards (no play)",2.060,2.380
2,10:04,4,7,BAL 16,3,10,Shaun Suisham 34 yard field goal good,2.380,3.000
2,10:04,,,PIT 35,3,10,"Shaun Suisham kicks off 51 yards, returned by Vonta Leach for no gain. Vonta Leach fumbles, recovered by Kyle Juszczyk at BAL-14 (tackle by Chris Carter)",0.000,0.280
2,9:58,1,10,BAL 14,3,10,Joe Flacco pass complete short middle to Marlon Brown for 9 yards (tackle by Vince Williams),-0.280,0.550
2,9:29,2,1,BAL 23,3,10,Bernard Pierce left tackle for 5 yards (tackle by LaMarr Woodley and Ryan Clark),0.550,0.810
2,8:58,1,10,BAL 28,3,10,Joe Flacco pass complete short middle to Bernard Pierce for 9 yards (tackle by Lawrence Timmons and Shamarko Thomas),0.810,1.480
2,8:19,2,1,BAL 37,3,10,Bernard Pierce up the middle for 3 yards (tackle by Jason Worilds),1.480,1.600
2,7:41,1,10,BAL 40,3,10,Joe Flacco pass incomplete short right intended for Torrey Smith (defended by Cortez Allen),1.600,1.050
2,7:33,2,10,BAL 40,3,10,Joe Flacco pass complete short middle to Ed Dickson for 11 yards (tackle by Troy Polamalu and Lawrence Timmons),1.050,2.320
2,6:57,1,10,PIT 49,3,10,Ray Rice right tackle for 13 yards (tackle by Cortez Allen),2.320,3.180
2,6:23,1,10,PIT 36,3,10,Joe Flacco pass incomplete short right intended for Torrey Smith,3.180,2.640
2,6:19,2,10,PIT 36,3,10,Ray Rice up the middle for 2 yards (tackle by Shamarko Thomas and Ryan Clark),2.640,2.210
2,5:39,3,8,PIT 34,3,10,Joe Flacco sacked by LaMarr Woodley for -10 yards,2.210,0.330
2,5:00,4,18,PIT 44,3,10,"Penalty on Sam Koch: Delay of Game, 5 yards (no play)",0.330,0.000
2,4:47,4,23,PIT 49,3,10,"Sam Koch punts 40 yards, fair catch by Antonio Brown",0.000,0.380
2,4:40,1,10,PIT 9,3,10,Felix Jones up the middle for 3 yards (tackle by Terrell Suggs),-0.380,-0.560
2,4:00,2,7,PIT 12,3,10,Ben Roethlisberger pass complete short right to Antonio Brown for 5 yards (tackle by Corey Graham),-0.560,-0.480
2,3:26,3,2,PIT 17,3,10,Felix Jones up the middle for 3 yards (tackle by Daryl Smith and Terrell Suggs),-0.480,0.280
2,2:42,1,10,PIT 20,3,10,Ben Roethlisberger pass complete short right to Emmanuel Sanders for 7 yards (tackle by Lardarius Webb),0.280,0.680
2,2:10,2,3,PIT 27,3,10,Felix Jones right guard for 2 yards (tackle by Terrell Suggs),0.680,0.230
2,2:00,3,1,PIT 29,3,10,Jonathan Dwyer left guard for 4 yards (tackle by Terrell Suggs),0.230,1.140
2,1:32,1,10,PIT 33,3,10,"Ben Roethlisberger pass complete short right to Le'Veon Bell for 6 yards (tackle by Corey Graham). Penalty on Le'Veon Bell: Face Mask (15 Yards), 15 yards",1.140,0.540
2,1:11,1,19,PIT 24,3,10,Le'Veon Bell up the middle for 7 yards (tackle by Terrell Suggs and Daryl Smith),0.540,0.320
2,0:50,2,12,PIT 31,3,10,"Ben Roethlisberger pass complete short left to Heath Miller for 14 yards (tackle by Daryl Smith). Heath Miller fumbles (forced by Daryl Smith), recovered by Matt Elam at PIT-45 and returned for 7 yards (tackle by David DeCastro)",0.320,-3.050
2,0:39,1,10,PIT 38,3,10,Joe Flacco pass complete short right to Jacoby Jones for 12 yards (tackle by William Gay),3.050,3.050
2,0:33,1,10,PIT 38,3,10,Timeout #1 by Baltimore Ravens,3.050,3.840
2,0:33,1,10,PIT 26,3,10,Joe Flacco pass complete short right to Dallas Clark for 2 yards,3.840,3.570
2,0:28,2,8,PIT 24,3,10,Joe Flacco pass complete short middle to Torrey Smith for 4 yards (tackle by Troy Polamalu),3.570,3.400
2,0:21,3,4,PIT 20,3,10,Joe Flacco pass incomplete deep right intended for Jacoby Jones,3.400,2.200
2,0:13,4,4,PIT 20,6,10,Justin Tucker 38 yard field goal good,2.200,3.000
2,0:13,,,BAL 35,6,10,"Justin Tucker kicks off 41 yards, returned by Cameron Heyward for 11 yards (tackle by Albert McClellan)",0.000,-1.270
2,0:01,1,10,PIT 35,6,10,Ben Roethlisberger kneels for -1 yards,1.270,0.590
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,6,10,"Shaun Suisham kicks off 68 yards, returned by Jacoby Jones for 32 yards (tackle by Cortez Allen)",0.000,-0.870
3,14:56,1,10,BAL 29,6,10,Joe Flacco pass complete short left to Marlon Brown for 2 yards (tackle by Cortez Allen),0.870,0.600
3,14:28,2,8,BAL 31,6,10,Ray Rice left guard for 2 yards (tackle by Lawrence Timmons),0.600,0.600
3,13:52,2,8,BAL 31,6,10,Timeout #1 by Baltimore Ravens,0.600,0.170
3,13:52,3,6,BAL 33,6,10,"Penalty on Joe Flacco: Delay of Game, 5 yards (no play)",0.170,-0.490
3,13:52,3,11,BAL 28,6,10,"Joe Flacco for 12 yards. Penalty on Ike Taylor: Defensive Holding, 5 yards",-0.490,1.930
3,13:31,1,10,BAL 45,6,10,"Penalty on Marlon Brown: False Start, 5 yards (no play)",1.930,1.600
3,13:15,1,15,BAL 40,6,10,Joe Flacco pass complete short left to Ray Rice for 14 yards,1.600,2.600
3,12:48,2,1,PIT 46,6,10,Bernard Pierce up the middle for no gain (tackle by Lawrence Timmons),2.600,1.880
3,12:08,3,1,PIT 46,6,10,"Joe Flacco sacked by Lawrence Timmons and Jason Worilds for -8 yards. Penalty on Troy Polamalu: Neutral Zone Infraction, 5 yards (no play)",1.880,2.850
3,11:55,1,10,PIT 41,6,10,Joe Flacco pass incomplete short right intended for Ray Rice (defended by Troy Polamalu),2.850,2.310
3,11:49,2,10,PIT 41,6,10,Ray Rice right guard for -2 yards (tackle by Troy Polamalu),2.310,1.350
3,11:14,3,12,PIT 43,6,10,Joe Flacco pass incomplete deep middle intended for Jacoby Jones (defended by William Gay),1.350,0.400
3,11:06,4,12,PIT 43,6,10,"Sam Koch punts 43 yards, touchback",0.400,-0.280
3,10:59,1,10,PIT 20,6,10,Ben Roethlisberger pass complete deep middle to David Paulson for 17 yards (tackle by Courtney Upshaw),0.280,1.400
3,10:25,1,10,PIT 37,6,10,"Le'Veon Bell left guard for 1 yard (tackle by Daryl Smith and Jameel McClain). Penalty on Emmanuel Sanders: Offensive Holding, 10 yards (no play)",1.400,0.740
3,10:03,1,20,PIT 27,6,10,Ben Roethlisberger pass complete short right to Antonio Brown for 3 yards (tackle by James Ihedigbo),0.740,-0.090
3,9:23,2,17,PIT 30,6,10,"Ben Roethlisberger pass complete short middle to Jerricho Cotchery for 7 yards (tackle by Corey Graham). Penalty on Elvis Dumervil: Defensive Offside (Declined), Penalty on Elvis Dumervil: Unnecessary Roughness, 15 yards",-0.090,2.390
3,9:00,1,10,BAL 48,6,10,Le'Veon Bell up the middle for 7 yards (tackle by Daryl Smith),2.390,2.790
3,8:21,2,3,BAL 41,6,10,Le'Veon Bell left guard for 2 yards (tackle by Chris Canty),2.790,2.340
3,7:36,3,1,BAL 39,6,10,Ben Roethlisberger for 19 yards,2.340,4.240
3,6:59,1,10,BAL 20,6,10,Le'Veon Bell right guard for 7 yards (tackle by James Ihedigbo),4.240,4.830
3,6:15,2,3,BAL 13,6,10,Ben Roethlisberger sacked by Terrell Suggs for -4 yards,4.830,4.830
3,5:34,2,3,BAL 13,6,10,Timeout #1 by Pittsburgh Steelers,4.830,3.360
3,5:34,3,7,BAL 17,6,10,"Ben Roethlisberger sacked by Haloti Ngata and Elvis Dumervil for -6 yards. Penalty on Elvis Dumervil: Face Mask (15 Yards), 12 yards",3.360,4.840
3,5:04,1,10,BAL 11,6,10,Le'Veon Bell right guard for 7 yards (tackle by Daryl Smith),4.840,5.470
3,4:19,2,3,BAL 4,6,10,Le'Veon Bell up the middle for -1 yards (tackle by Matt Elam),5.470,4.440
3,3:35,3,4,BAL 5,6,10,"Penalty on Antonio Brown: False Start, 5 yards (no play)",4.440,3.300
3,3:07,3,9,BAL 10,6,10,Ben Roethlisberger pass incomplete short right intended for Emmanuel Sanders (defended by Corey Graham),3.300,2.760
3,3:01,4,9,BAL 10,6,13,Shaun Suisham 28 yard field goal good,2.760,3.000
3,3:01,,,PIT 35,6,13,"Shaun Suisham kicks off 65 yards, touchback",0.000,-0.280
3,2:56,1,10,BAL 20,6,13,Bernard Pierce left tackle for no gain (tackle by Lawrence Timmons),0.280,-0.270
3,2:22,2,10,BAL 20,6,13,Joe Flacco pass complete deep left to Torrey Smith for 41 yards (tackle by Ike Taylor),-0.270,2.980
3,1:39,1,10,PIT 39,6,13,Ray Rice left guard for 9 yards (tackle by Lawrence Timmons and Ryan Clark),2.980,3.660
3,1:15,2,1,PIT 30,6,13,Ray Rice up the middle for 2 yards (tackle by Lawrence Timmons and Troy Polamalu),3.660,3.710
3,0:47,1,10,PIT 28,6,13,Ray Rice left tackle for 1 yard (tackle by Shamarko Thomas and Troy Polamalu),3.710,3.300
3,0:18,2,9,PIT 27,6,13,Joe Flacco pass complete short right to Marlon Brown for 8 yards (tackle by Cortez Allen),3.300,3.720
,,,,,,,"PIT challenged the runner broke the plane ruling, and the original play was overturned.",,
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,PIT 19,6,13,Vonta Leach up the middle for no gain (tackle by Lawrence Timmons and Jason Worilds),3.720,2.340
4,14:28,4,1,PIT 19,6,13,Joe Flacco up the middle for 2 yards (tackle by Vince Williams),2.340,4.440
4,13:56,1,10,PIT 17,6,13,Joe Flacco pass incomplete deep left intended for Jacoby Jones,4.440,3.850
4,13:50,2,10,PIT 17,6,13,Ray Rice up the middle for 3 yards (tackle by Lawrence Timmons),3.850,3.500
4,13:19,3,7,PIT 14,6,13,Joe Flacco pass incomplete short left intended for Tandon Doss (defended by William Gay),3.500,2.510
4,13:08,4,7,PIT 14,9,13,Justin Tucker 32 yard field goal good,2.510,3.000
4,13:08,,,BAL 35,9,13,"Justin Tucker kicks onside 8 yards, recovered by Vince Williams. Penalty on Jeromy Miles: Illegal Kick (Declined), Penalty on Justin Tucker: Offside on Free Kick, 5 yards",0.000,-3.050
4,13:04,1,10,BAL 38,9,13,Ben Roethlisberger left end for 7 yards (tackle by Jameel McClain),3.050,3.450
4,12:15,2,3,BAL 31,9,13,Felix Jones up the middle for 6 yards (tackle by Jameel McClain),3.450,3.910
4,11:33,1,10,BAL 25,9,13,Felix Jones right guard for 2 yards (tackle by Terrell Suggs),3.910,3.630
4,10:55,2,8,BAL 23,9,13,Ben Roethlisberger pass complete short middle to Felix Jones for 3 yards (tackle by Jameel McClain and Daryl Smith),3.630,3.340
4,10:09,3,5,BAL 20,9,13,Ben Roethlisberger pass incomplete deep right intended for Derek Moye,3.340,2.170
4,10:03,4,5,BAL 20,9,16,Shaun Suisham 38 yard field goal good,2.170,3.000
4,10:03,,,PIT 35,9,16,"Shaun Suisham kicks off 65 yards, returned by Jacoby Jones for 27 yards (tackle by Shamarko Thomas)",0.000,-0.740
4,9:53,1,10,BAL 27,9,16,Bernard Pierce up the middle for 6 yards (tackle by Troy Polamalu and Vince Williams),0.740,1.010
4,9:30,2,4,BAL 33,9,16,"Joe Flacco pass complete short right to Bernard Pierce for 5 yards (tackle by Vince Williams). Penalty on Michael Oher: Offensive Holding, 10 yards (no play)",1.010,-0.340
4,9:03,2,14,BAL 23,9,16,Joe Flacco pass complete short right to Torrey Smith for 16 yards (tackle by Ike Taylor),-0.340,1.530
4,8:37,1,10,BAL 39,9,16,Joe Flacco pass complete short middle to Ray Rice for 3 yards (tackle by Lawrence Timmons),1.530,1.390
4,8:00,2,7,BAL 42,9,16,Joe Flacco pass complete short left to Jacoby Jones for 4 yards (tackle by William Gay),1.390,1.220
4,7:37,3,3,BAL 46,9,16,Joe Flacco pass complete short left to Jacoby Jones for 8 yards (tackle by Cortez Allen),1.220,2.520
4,7:01,1,10,PIT 46,9,16,Vonta Leach left guard for 4 yards (tackle by Steve McLendon),2.520,2.520
4,6:37,2,6,PIT 42,9,16,Joe Flacco pass complete short middle to Vonta Leach for 3 yards (tackle by Lawrence Timmons),2.520,2.210
4,5:56,3,3,PIT 39,9,16,Joe Flacco pass complete short middle to Tandon Doss for 13 yards (tackle by Troy Polamalu),2.210,3.840
4,5:26,1,10,PIT 26,9,16,Ray Rice up the middle for 1 yard (tackle by Lawrence Timmons),3.840,3.430
4,4:49,2,9,PIT 25,9,16,Joe Flacco pass complete short right to Jacoby Jones for 8 yards (tackle by Shamarko Thomas),3.430,3.950
4,4:40,3,1,PIT 17,9,16,Joe Flacco pass complete short right to Ray Rice for 4 yards (tackle by William Gay),3.950,4.710
4,4:00,1,10,PIT 13,9,16,Vonta Leach right guard for 6 yards (tackle by LaMarr Woodley),4.710,5.150
4,3:19,2,4,PIT 7,9,16,Ray Rice left guard for 5 yards (tackle by Troy Polamalu and Ryan Clark),5.150,6.740
4,2:39,1,2,PIT 2,9,16,Joe Flacco pass incomplete short left intended for Dallas Clark,6.740,5.720
4,2:34,2,2,PIT 2,9,16,Ray Rice right guard for 1 yard (tackle by Steve McLendon),5.720,5.170
4,2:02,3,1,PIT 1,15,16,"Joe Flacco pass complete short right to Dallas Clark for 1 yard, touchdown",5.170,7.000
4,2:02,3,1,PIT 1,15,16,"Penalty on Troy Polamalu: Defensive Offside, 5 yards",5.170,0.000
4,2:02,,,PIT 2,16,16,Justin Tucker kicks extra point good,0.000,0.000
4,,,,BAL 40,,,"Justin Tucker kicks off 67 yards, returned by Emmanuel Sanders for 44 yards",,
4,1:45,1,10,PIT 37,16,16,Ben Roethlisberger pass complete short middle to Jerricho Cotchery for 7 yards (tackle by James Ihedigbo),1.400,1.800
4,1:05,2,3,PIT 44,16,16,"Ben Roethlisberger pass incomplete deep right intended for Emmanuel Sanders. Penalty on Lardarius Webb: Illegal Contact, 5 yards (no play)",1.800,2.190
4,1:05,1,10,PIT 49,16,16,Ben Roethlisberger pass incomplete short left intended for Heath Miller,2.190,1.650
4,0:56,2,10,PIT 49,16,16,Ben Roethlisberger pass complete short right to Antonio Brown for 13 yards,1.650,3.050
4,0:50,1,10,BAL 38,16,16,Le'Veon Bell right guard for 3 yards (tackle by Haloti Ngata and Daryl Smith),3.050,3.050
4,0:43,1,10,BAL 38,16,16,Timeout #2 by Pittsburgh Steelers,3.050,2.910
4,0:43,2,7,BAL 35,16,16,Ben Roethlisberger pass complete short middle to Antonio Brown for 11 yards (tackle by Jimmy Smith),2.910,2.910
4,0:28,2,7,BAL 35,16,16,Timeout #2 by Baltimore Ravens,2.910,3.970
4,0:28,1,10,BAL 24,16,16,Le'Veon Bell up the middle for no gain (tackle by Arthur Jones),3.970,3.970
4,0:03,1,10,BAL 24,16,16,Timeout #3 by Pittsburgh Steelers,3.970,3.430
4,0:03,2,10,BAL 24,16,19,Shaun Suisham 42 yard field goal good,3.430,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
