0,1
Game Info,Game Info
Won Toss,Cowboys
Roof,outdoors
Surface,grass
Duration,2:50
Attendance,65602
Weather,"82 degrees, relative humidity 60%, wind 8 mph, wind chill 0"
Vegas Line,Tampa Bay Buccaneers -6.0
Over/Under,37.0 (under)
