Quarter,Time,Down,ToGo,Location,DAL,TAM,Detail,EPB,EPA
2,5:53,2,9,DAL 18,0,3,Michael Pittman left end for 4 yards (tackle by Willie Blade),3.880,3.760
2,5:07,3,5,DAL 14,0,3,Brad Johnson pass incomplete intended for Keenan McCardell,3.760,2.560
2,5:00,4,5,DAL 14,0,3,"Martin Gramatica 32 yard field goal good. Penalty on Terence Newman: Running Into the Kicker, 5 yards (no play)",2.560,5.140
2,4:55,1,9,DAL 9,0,3,Michael Pittman up the middle for 2 yards (tackle by Alshermond Singleton),5.140,4.760
2,4:23,2,7,DAL 7,0,9,"Brad Johnson pass complete to Keyshawn Johnson for 7 yards, touchdown",4.760,7.000
2,,,,DAL 2,0,10,Martin Gramatica kicks extra point good,0.000,0.000
2,,,,TAM 30,0,10,"Martin Gramatica kicks off 68 yards, returned by Derek Ross for 24 yards (tackle by Hank Poteat)",0.000,0.670
2,4:04,1,10,DAL 26,0,10,Quincy Carter pass complete to Joey Galloway for 6 yards (tackle by Ronde Barber),0.670,0.940
2,3:28,2,4,DAL 32,0,10,Quincy Carter pass incomplete intended for Antonio Bryant,0.940,0.230
2,3:22,3,4,DAL 32,0,10,Quincy Carter up the middle for 7 yards (tackle by Simeon Rice),0.230,1.530
2,2:41,1,10,DAL 39,0,10,Troy Hambrick right tackle for 3 yards (tackle by Shelton Quarles),1.530,1.390
2,2:07,2,7,DAL 42,0,10,Richie Anderson up the middle for 6 yards (tackle by Anthony McFarland),1.390,1.490
2,2:00,3,1,DAL 48,0,10,Quincy Carter pass complete to Richie Anderson for -2 yards (tackle by Ronde Barber),1.490,-0.320
2,1:53,4,3,DAL 46,0,10,"Toby Gowin punts 54 yards, touchback",-0.320,-0.280
2,1:45,1,10,TAM 20,0,10,Michael Pittman left tackle for 3 yards (tackle by Dat Nguyen),0.280,0.140
2,1:01,2,7,TAM 23,0,10,Michael Pittman right end for 10 yards (tackle by Randal Williams),0.140,1.140
2,0:37,1,10,TAM 33,0,10,Brad Johnson pass incomplete intended for Keyshawn Johnson,1.140,0.590
2,0:33,2,10,TAM 33,0,10,Brad Johnson pass complete to Karl Williams for 13 yards (tackle by Randal Williams),0.590,1.990
2,0:27,,,,0,10,Timeout #2 by Tampa Bay Buccaneers,0.000,1.990
2,0:27,1,10,TAM 46,0,10,Brad Johnson pass complete to Aaron Stecker for 5 yards (tackle by Dat Nguyen),1.990,2.130
2,0:20,,,,0,10,Timeout #3 by Tampa Bay Buccaneers,0.000,2.130
2,0:20,2,5,DAL 49,0,10,Brad Johnson pass incomplete intended for Keyshawn Johnson (defended by Terence Newman),2.130,1.420
2,0:16,3,5,DAL 49,0,10,"Brad Johnson sacked by Eric Ogbogu for -8 yards. Brad Johnson fumbles (forced by Eric Ogbogu), recovered by Brad Johnson at TAM-43",1.420,-0.520
Quarter,Time,Down,ToGo,Location,DAL,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,0,10,"Toby Gowin kicks off 65 yards, returned by Aaron Stecker for 22 yards (tackle by Lynn Scott)",0.000,0.740
3,14:15,1,10,TAM 27,0,10,Michael Pittman right tackle for 6 yards (tackle by Randal Williams and Darren Woodson),0.740,1.010
3,13:55,2,4,TAM 33,0,10,Aaron Stecker for 1 yard (tackle by Dat Nguyen and Greg Ellis),1.010,0.430
3,13:35,3,3,TAM 34,0,10,"Brad Johnson pass complete to Michael Pittman for 26 yards (tackle by Dexter Coakley). Penalty on Cosey Coleman: Offensive Holding (Offsetting), Penalty on Dexter Coakley: Defensive Pass Interference (Offsetting) (no play)",0.430,0.430
3,13:14,3,3,TAM 34,0,10,Brad Johnson pass incomplete intended for Karl Williams,0.430,-1.110
3,13:09,4,3,TAM 34,0,10,"Tom Tupa punts 45 yards, returned by Joey Galloway for 7 yards (tackle by Hank Poteat)",-1.110,-0.810
3,12:56,1,10,DAL 28,0,10,Quincy Carter pass complete to Richie Anderson for 11 yards (tackle by Corey Ivy),0.810,1.530
3,12:23,1,10,DAL 39,0,10,Quincy Carter sacked by Warren Sapp for -10 yards,1.530,-0.360
3,11:49,2,20,DAL 29,0,10,Quincy Carter pass incomplete intended for Joey Galloway is intercepted by Ronde Barber at DAL-45 and returned for 24 yards (tackle by Flozell Adams),-0.360,-4.170
3,11:38,1,10,DAL 21,0,10,Aaron Stecker for 5 yards (tackle by Dat Nguyen),4.170,4.370
3,11:09,2,5,DAL 16,0,10,Michael Pittman up the middle for 6 yards (tackle by Dexter Coakley),4.370,4.910
3,10:25,1,10,DAL 10,0,10,Michael Pittman up the middle for 2 yards (tackle by Greg Ellis and La'Roi Glover),4.910,4.570
3,9:42,2,8,DAL 8,0,10,Brad Johnson pass incomplete intended for Todd Yoder,4.570,3.580
3,9:35,3,8,DAL 8,0,10,Brad Johnson pass incomplete intended for Keenan McCardell,3.580,2.950
3,9:28,4,8,DAL 8,0,13,Martin Gramatica 26 yard field goal good,2.950,3.000
3,,,,TAM 30,0,13,"Martin Gramatica kicks off 72 yards, returned by Derek Ross for 23 yards (tackle by Hank Poteat)",,
3,9:19,1,10,DAL 21,0,13,Quincy Carter pass incomplete intended for Daniel Campbell (defended by Simeon Rice),0.340,-0.200
3,9:15,2,10,DAL 21,0,13,Richie Anderson up the middle for 2 yards (tackle by Derrick Brooks),-0.200,-0.630
3,8:32,3,8,DAL 23,0,13,Quincy Carter pass complete to Jason Witten for 15 yards (tackle by Ronde Barber),-0.630,1.470
3,7:51,1,10,DAL 38,0,13,Quincy Carter pass incomplete intended for Richie Anderson (defended by Chartric Darby),1.470,0.920
3,7:44,2,10,DAL 38,0,13,Quincy Carter pass incomplete intended for Jason Witten (defended by Derrick Brooks),0.920,0.230
3,7:38,3,10,DAL 38,0,13,"Quincy Carter sacked by Ellis Wyms for -5 yards. Quincy Carter fumbles (forced by Ellis Wyms), recovered by Troy Hambrick at DAL-33",0.230,-1.180
3,6:54,4,15,DAL 33,0,13,Toby Gowin punts 39 yards,-1.180,-0.810
3,6:46,1,10,TAM 28,0,13,Michael Pittman up the middle for 4 yards (tackle by Darren Woodson and Kenyon Coleman),0.810,0.800
3,6:01,2,6,TAM 32,0,13,Brad Johnson pass complete to Keenan McCardell for 23 yards (tackle by Terence Newman). Penalty on Terence Newman: Defensive Holding (Declined),0.800,2.590
3,5:38,1,10,DAL 45,0,13,Michael Pittman left end for 3 yards (tackle by Dat Nguyen and Mario Edwards),2.590,2.450
3,4:58,2,7,DAL 42,0,13,Brad Johnson pass complete to Jameel Cook for 3 yards (tackle by Dexter Coakley),2.450,2.150
3,4:16,,,,0,13,Timeout #1 by Tampa Bay Buccaneers,0.000,2.150
3,4:16,3,4,DAL 39,0,13,Brad Johnson pass complete to Keenan McCardell for 9 yards (tackle by Mario Edwards). Penalty on DAL: Defensive 12 On-field (Declined),2.150,3.580
3,3:46,1,10,DAL 30,0,13,Michael Pittman left tackle for no gain (tackle by Willie Blade),3.580,3.030
3,3:02,2,10,DAL 30,0,13,Brad Johnson pass incomplete intended for Michael Pittman,3.030,2.340
3,2:55,3,10,DAL 30,0,13,Michael Pittman right end for -1 yards (tackle by Terence Newman and Dat Nguyen),2.340,1.320
3,2:10,4,11,DAL 31,0,16,Martin Gramatica 50 yard field goal good,1.320,3.000
3,,,,TAM 30,0,16,"Martin Gramatica kicks off 70 yards, touchback",0.000,0.280
3,2:03,1,10,DAL 20,0,16,Quincy Carter pass incomplete intended for Troy Hambrick (defended by Ryan Nece),0.280,-0.270
3,1:58,2,10,DAL 20,0,16,"Quincy Carter pass complete to Terry Glenn for 14 yards (tackle by Ronde Barber). Terry Glenn fumbles (forced by Ronde Barber), ball out of bounds at DAL-34",-0.270,1.200
3,1:27,1,10,DAL 34,0,16,Quincy Carter pass incomplete intended for Antonio Bryant,1.200,0.660
3,1:22,2,10,DAL 34,0,16,Aveion Cason left guard for 1 yard (tackle by Ellis Wyms and Derrick Brooks),0.660,0.100
3,0:46,3,9,DAL 35,0,16,Quincy Carter up the middle for 8 yards (tackle by Ellis Wyms),0.100,-0.520
Quarter,Time,Down,ToGo,Location,DAL,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,DAL 43,0,16,Quincy Carter pass incomplete intended for Joey Galloway,-0.520,-2.720
4,14:53,1,10,DAL 43,0,16,Michael Pittman up the middle for 2 yards (tackle by Ebenezer Ekuban),2.720,2.450
4,14:15,2,8,DAL 41,0,16,Michael Pittman left end for 4 yards (tackle by Dat Nguyen),2.450,2.280
4,13:27,3,4,DAL 37,0,16,Brad Johnson pass incomplete intended for Jameel Cook,2.280,0.790
4,13:21,4,4,DAL 37,0,16,"Tom Tupa punts 22 yards, fair catch by Joey Galloway",0.790,0.220
4,13:15,1,10,DAL 15,0,16,Quincy Carter pass complete to Richie Anderson for 5 yards (tackle by Warren Sapp),-0.220,0.080
4,12:31,2,5,DAL 20,0,16,Terry Glenn for 4 yards (tackle by Tim Wansley),0.080,-0.270
4,12:04,3,1,DAL 24,0,16,Richie Anderson up the middle for no gain (tackle by Ryan Nece and Nate Webster),-0.270,-1.770
4,11:35,4,1,DAL 24,0,16,"Toby Gowin punts 36 yards, fair catch by Karl Williams",-1.770,-1.600
4,11:26,1,10,TAM 40,0,16,Michael Pittman left end for 2 yards (tackle by La'Roi Glover and Dexter Coakley),1.600,1.320
4,10:44,2,8,TAM 42,0,16,Michael Pittman right tackle for 5 yards (tackle by Darren Woodson and Greg Ellis),1.320,1.290
4,10:05,3,3,TAM 47,0,16,Brad Johnson pass complete to Keenan McCardell for 8 yards (tackle by Terence Newman),1.290,2.590
4,9:30,1,10,DAL 45,0,16,"Penalty on TAM: Delay of Game, 5 yards (no play)",2.590,2.260
4,9:15,1,15,TAM 50,0,16,Michael Pittman up the middle for 3 yards (tackle by Darren Woodson and Greg Ellis),2.260,1.770
4,8:33,2,12,DAL 47,0,16,Michael Pittman for -2 yards (tackle by Alshermond Singleton),1.770,0.830
4,8:01,3,14,DAL 49,0,16,Brad Johnson pass complete to Keenan McCardell for 16 yards (tackle by Mario Edwards). Penalty on Mario Edwards: Illegal Contact (Declined),0.830,3.380
4,7:31,1,10,DAL 33,0,16,Michael Pittman up the middle for 1 yard (tackle by Dat Nguyen),3.380,2.970
4,6:42,2,9,DAL 32,0,16,Aaron Stecker up the middle for 3 yards (tackle by Dexter Coakley),2.970,2.680
4,5:56,3,6,DAL 29,0,16,Brad Johnson pass incomplete intended for Keenan McCardell,2.680,1.520
4,5:49,4,6,DAL 29,0,16,Martin Gramatica 48 yard field goal no good,1.520,-1.470
4,5:45,1,10,DAL 38,0,16,Quincy Carter pass complete to Aveion Cason for 5 yards (tackle by Derrick Brooks),1.470,1.600
4,5:23,2,5,DAL 43,0,16,Quincy Carter pass complete to Aveion Cason for 7 yards (tackle by Derrick Brooks),1.600,2.260
4,5:00,1,10,TAM 50,0,16,Quincy Carter pass complete to Aveion Cason for 28 yards (tackle by Ronde Barber),2.260,4.110
4,4:47,1,10,TAM 22,0,16,Quincy Carter sacked by Chartric Darby for -5 yards,4.110,2.890
4,4:18,2,15,TAM 27,0,16,"Aveion Cason for -2 yards (tackle by Ronde Barber). Aveion Cason fumbles (forced by Ronde Barber), recovered by Shelton Quarles at TAM-29 (tackle by Matt Lehr)",2.890,-0.870
4,4:09,1,10,TAM 29,0,16,Michael Pittman left end for no gain (tackle by Dexter Coakley),0.870,0.330
4,3:25,2,10,TAM 29,0,16,Michael Pittman right end for 4 yards (tackle by Darren Woodson),0.330,0.170
4,2:38,3,6,TAM 33,0,16,Michael Pittman up the middle for 9 yards (tackle by Dat Nguyen),0.170,1.730
4,2:00,1,10,TAM 42,0,16,Aaron Stecker left end for 5 yards (tackle by Eric Ogbogu),1.730,1.860
4,1:13,2,5,TAM 47,0,16,Aaron Stecker right end for 1 yard (tackle by Dat Nguyen and Kenyon Coleman),1.860,1.290
4,0:25,3,4,TAM 48,0,16,Michael Pittman left end for 11 yards (tackle by Randal Williams),1.290,2.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
