0,1
Game Info,Game Info
Won Toss,Browns
Won OT Toss,Chiefs
Roof,outdoors
Surface,grass
Duration,3:06
Attendance,71927
Weather,"31 degrees, relative humidity 0%, wind 12 mph, wind chill 15"
Vegas Line,Kansas City Chiefs -5.0
Over/Under,35.5 (over)
