#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CLE 37,8,5:14,63,Touchdown
2,1,7:40,CLE 28,6,3:58,21,Punt
3,2,14:19,CLE 33,5,2:14,26,Punt
4,2,6:02,CLE 38,12,5:43,62,Touchdown
5,3,10:08,,0,0:08,0,Fumble
6,3,8:43,CLE 20,7,3:43,42,Punt
7,4,12:19,CLE 19,8,3:24,81,Touchdown
8,4,5:17,CLE 30,9,4:42,70,Touchdown
9,4,0:15,KAN 42,1,0:10,0,Interception
10,5,13:03,CLE 22,9,5:38,63,Field Goal
