#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SFO 28,8,4:20,37,Missed FG
2,1,7:53,SFO 20,10,5:14,75,Field Goal
3,1,1:18,SFO 49,5,1:18,47,Field Goal
4,2,13:54,SFO 16,3,1:52,-11,Safety
5,2,10:28,SFO 1,3,2:08,2,Punt
6,2,7:23,SFO 40,3,1:38,8,Punt
7,2,3:02,SFO 19,1,0:10,0,Fumble
8,2,0:52,SFO 15,2,0:52,9,End of Half
9,3,12:04,SFO 40,8,3:41,42,Field Goal
10,3,6:01,DAL 17,1,0:08,0,Interception
11,4,14:49,SFO 27,3,1:09,-7,Punt
12,4,9:47,SFO 20,5,1:27,80,Touchdown
13,4,5:06,SFO 43,4,1:20,57,Touchdown
