Player,Pos
Brad Johnson,QB
Michael Bennett,RB
Nate Burleson,WR
Marcus Robinson,WR
Koren Robinson,WR
Jim Kleinsasser,TE
Bryant McKinnie,LT
Anthony Herrera,LG
Cory Withrow,C
Adam Goldberg,RG
Mike Rosenthal,RT
Darrion Scott,LDE
Kevin Williams,UT
Pat Williams,NT
Erasmus James,RDE
Raonall Smith,SLB
Sam Cowart,MLB
E.J. Henderson,WLB
Antoine Winfield,LCB
Brian Williams,RCB
Corey Chavous,SS
Darren Sharper,FS
