Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
2,7:18,3,1,TEN 36,24,24,"Billy Volek pass incomplete intended for Derrick Mason. Penalty on Jason David: Defensive Pass Interference, 33 yards (no play)",0.700,3.510
2,7:12,1,10,IND 31,24,24,Chris Brown up the middle for -1 yards (tackle by Rob Morris),3.510,2.830
2,6:33,2,11,IND 32,24,24,Chris Brown right tackle for 3 yards (tackle by Rob Morris),2.830,2.540
2,5:52,3,8,IND 29,24,24,Chris Brown right tackle for 4 yards (tackle by Von Hutchins),2.540,1.880
2,5:18,4,4,IND 25,24,30,"Gary Anderson 43 yard field goal no good, blocked by Montae Reagor, recovered by Rob Morris and returned for 68 yards, touchdown. Penalty on Ken Amato: Unnecessary Roughness, 15 yards",1.880,-7.000
2,,,,TEN 2,24,31,,0.000,0.000
2,,,,IND 45,24,31,"Jason Baker kicks off 55 yards, touchback",0.000,-0.280
2,5:05,1,10,TEN 20,24,31,Billy Volek sacked by Dwight Freeney for -5 yards,0.280,-1.070
,,,,,,,"IND challenged the ruling, and the original play was overturned.",,
2,4:43,2,15,TEN 15,24,31,Chris Brown left end for 2 yards (tackle by Rob Morris). Penalty on Jason Mathews: Offensive Holding (Declined),-1.070,-1.510
2,4:23,3,13,TEN 17,24,31,Billy Volek pass complete to Derrick Mason for 8 yards (tackle by Von Hutchins),-1.510,-1.700
2,3:39,4,5,TEN 25,24,31,"Craig Hentrich punts 39 yards, returned by Troy Walters for 6 yards (tackle by Ken Amato)",-1.700,-1.730
2,3:29,1,10,IND 42,24,31,"Peyton Manning for no gain. Peyton Manning fumbles, recovered by Randy Starks at IND-39 (tackle by Edgerrin James)",1.730,-2.980
2,3:25,1,10,IND 39,24,31,Billy Volek pass complete to Antowain Smith for 5 yards (tackle by Cato June),2.980,3.120
2,2:47,2,5,IND 34,24,31,Antowain Smith up the middle for 4 yards (tackle by David Thornton and Rob Morris),3.120,2.940
2,2:17,3,1,IND 30,24,31,"Billy Volek pass complete to Ben Troupe for 30 yards. Penalty on Fred Miller: Illegal Use of Hands, 10 yards (no play)",2.940,1.620
2,2:11,3,11,IND 40,24,31,Billy Volek pass incomplete intended for Eddie Berlin,1.620,0.590
2,2:07,4,11,IND 40,24,31,Billy Volek pass complete to Antowain Smith for 8 yards (tackle by Robert Mathis),0.590,-1.140
2,2:00,1,10,IND 33,24,31,Peyton Manning pass complete to Edgerrin James for 9 yards (tackle by Travis LaBoy),1.140,1.810
2,1:32,2,1,IND 42,24,31,Peyton Manning pass complete to Edgerrin James for 6 yards (tackle by Rich Gardner),1.810,2.130
2,1:20,1,10,IND 48,24,31,Peyton Manning pass complete to Brandon Stokley for 10 yards (tackle by Keith Bulluck),2.130,2.790
2,1:11,,,,24,31,Timeout #1 by Indianapolis Colts,0.000,2.790
2,1:11,1,10,TEN 42,24,31,Peyton Manning pass complete to Brandon Stokley for 5 yards (tackle by Brad Kassell),2.790,2.920
2,0:55,,,,24,31,Timeout #2 by Indianapolis Colts,0.000,2.920
2,0:55,2,5,TEN 37,24,31,Peyton Manning pass complete to Brandon Stokley for 21 yards (tackle by Brad Kassell),2.920,4.510
2,0:49,1,10,TEN 16,24,31,"Peyton Manning pass complete to Brandon Stokley for 8 yards (tackle by Rich Gardner). Penalty on Tarik Glenn: Face Mask (15 Yards), 15 yards, Penalty on Jake Scott: Offensive Holding (Declined) (no play)",4.510,3.510
2,0:45,1,25,TEN 31,24,31,Peyton Manning pass incomplete intended for Marvin Harrison,3.510,1.930
2,0:40,2,25,TEN 31,24,31,Peyton Manning pass complete to Marcus Pollard for 21 yards (tackle by Michael Waddell),1.930,4.170
2,0:18,3,4,TEN 10,24,31,Peyton Manning pass incomplete intended for Marvin Harrison is intercepted by Andre Dyson and returned for 44 yards (tackle by Jake Scott),4.170,-1.600
2,0:03,1,10,TEN 40,24,31,Billy Volek kneels for -1 yards,1.600,0.920
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,24,31,"Craig Hentrich kicks off 60 yards, returned by Dominic Rhodes for 14 yards (tackle by Justin Ena)",0.000,0.540
3,14:55,1,10,IND 24,24,31,Peyton Manning pass complete to Reggie Wayne for 12 yards (tackle by Michael Waddell),0.540,1.330
3,14:34,1,10,IND 36,24,31,Edgerrin James right end for 12 yards (tackle by Brad Kassell),1.330,2.130
3,14:15,1,10,IND 48,24,31,Peyton Manning sacked by Antwan Odom and Kevin Carter for -8 yards,2.130,0.500
3,13:56,2,18,IND 40,24,31,Edgerrin James up the middle for 15 yards (tackle by Scott McGarrahan and Keith Bulluck),0.500,1.820
3,13:18,3,3,TEN 45,24,31,Peyton Manning pass complete to Reggie Wayne for 40 yards (tackle by Michael Waddell),1.820,6.060
3,12:47,1,5,TEN 5,24,31,Peyton Manning pass incomplete intended for Marvin Harrison,6.060,5.150
3,12:41,2,5,TEN 5,24,31,Edgerrin James up the middle for 3 yards (tackle by Carlos Hall),5.150,4.950
3,12:04,3,2,TEN 2,24,31,Peyton Manning pass incomplete intended for Reggie Wayne,4.950,3.250
3,12:00,4,2,TEN 2,24,34,Mike Vanderjagt 20 yard field goal good,3.250,3.000
3,,,,IND 30,24,34,"Jason Baker kicks off 63 yards, returned by Jason McAddley for 16 yards (tackle by Jim Nelson)",0.000,-0.480
3,11:49,1,10,TEN 23,24,34,Billy Volek pass complete to Derrick Mason for 1 yard (tackle by Jason David),0.480,0.070
3,11:14,2,9,TEN 24,24,34,Billy Volek pass incomplete intended for Drew Bennett,0.070,-0.630
3,11:10,3,9,TEN 24,24,34,Chris Brown up the middle for 13 yards (tackle by Idrees Bashir),-0.630,1.400
3,10:23,1,10,TEN 37,24,34,Chris Brown up the middle for 3 yards (tackle by Jim Nelson and Josh Williams),1.400,1.260
3,9:48,2,7,TEN 40,24,34,Billy Volek pass complete to Erron Kinney for 10 yards (tackle by David Thornton),1.260,2.260
3,9:10,1,10,IND 50,24,34,Chris Brown right end for 2 yards (tackle by Cato June),2.260,1.980
3,8:33,2,8,IND 48,24,34,Billy Volek pass complete to Eddie Berlin for 5 yards (tackle by Nick Harper),1.980,1.950
3,7:51,3,3,IND 43,24,34,Billy Volek pass complete to Robert Holcombe for 6 yards (tackle by Cato June),1.950,3.120
3,7:25,1,10,IND 37,24,34,Billy Volek pass incomplete intended for Drew Bennett,3.120,2.570
3,7:19,2,10,IND 37,24,34,Chris Brown up the middle for 3 yards (tackle by Larry Tripplett),2.570,2.280
3,6:38,3,7,IND 34,24,34,Billy Volek pass incomplete intended for Eddie Berlin (defended by Raheem Brock),2.280,1.060
3,6:34,4,7,IND 34,24,34,Billy Volek pass incomplete intended for Eddie Berlin,1.060,-1.200
3,6:29,1,10,IND 34,24,34,Peyton Manning pass complete to Brandon Stokley for 32 yards (tackle by Lamont Thompson),1.200,3.310
3,6:00,1,10,TEN 34,24,34,Edgerrin James up the middle for 17 yards (tackle by Lamont Thompson),3.310,4.440
3,5:20,1,10,TEN 17,24,34,Edgerrin James up the middle for 5 yards (tackle by Bo Schobel),4.440,4.690
3,4:43,2,5,TEN 12,24,40,"Edgerrin James up the middle for 12 yards, touchdown",4.690,7.000
3,,,,TEN 2,24,41,Mike Vanderjagt kicks extra point good,0.000,0.000
3,,,,IND 30,24,41,"Jason Baker kicks off 66 yards, returned by Jason McAddley for 30 yards (tackle by Gary Brackett)",0.000,-1.200
3,4:30,1,10,TEN 34,24,41,Antowain Smith up the middle for 1 yard (tackle by Nick Harper and David Thornton),1.200,0.790
3,3:47,,,,24,41,Timeout #1 by Tennessee Titans,0.000,0.790
3,3:47,2,9,TEN 35,24,41,Billy Volek pass incomplete intended for Troy Fleming,0.790,0.100
3,3:43,3,9,TEN 35,24,41,Billy Volek pass incomplete intended for Drew Bennett,0.100,-1.040
3,3:37,4,9,TEN 35,24,41,Craig Hentrich pass incomplete intended for Ken Amato (defended by Gilbert Gardner),-1.040,-3.250
3,3:32,1,10,TEN 35,24,41,Peyton Manning pass complete to Reggie Wayne for 6 yards (tackle by Kevin Carter),3.250,3.510
3,2:55,2,4,TEN 29,24,41,Edgerrin James right tackle for 2 yards (tackle by Brad Kassell),3.510,3.070
3,2:17,3,2,TEN 27,24,41,"Peyton Manning pass complete to Marvin Harrison for -2 yards (tackle by Brad Kassell). Penalty on Antwan Odom: Defensive Offside, 5 yards (no play)",3.070,4.110
3,1:48,1,10,TEN 22,24,41,Peyton Manning pass incomplete intended for Brandon Stokley is intercepted by Lamont Thompson at TEN-2 and returned for 9 yards (tackle by Reggie Wayne),4.110,0.370
3,1:40,1,10,TEN 11,24,41,Antowain Smith left tackle for 2 yards (tackle by Cato June),-0.370,-0.630
3,1:01,2,8,TEN 13,24,41,Billy Volek pass incomplete intended for Erron Kinney,-0.630,-1.190
3,1:01,3,8,TEN 13,24,41,"Penalty on Fred Miller: False Start, 5 yards (no play)",-1.190,-1.770
3,0:56,3,13,TEN 8,24,41,Antowain Smith up the middle for 2 yards (tackle by Montae Reagor),-1.770,-2.490
3,0:12,4,11,TEN 10,24,41,"Craig Hentrich punts 52 yards, returned by Troy Walters for -1 yards (tackle by Scott McGarrahan). Penalty on Waine Bacon: Illegal Block Above the Waist, 10 yards",-2.490,-0.740
3,0:02,1,10,IND 27,24,41,Edgerrin James left end for 10 yards (tackle by Bo Schobel),0.740,1.400
Quarter,Time,Down,ToGo,Location,TEN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 37,24,41,"Peyton Manning pass incomplete intended for Reggie Wayne. Penalty on Michael Waddell: Defensive Pass Interference, 40 yards (no play)",1.400,4.040
4,14:54,1,10,TEN 23,24,41,Edgerrin James left end for 3 yards (tackle by Michael Waddell),4.040,3.900
4,14:20,2,7,TEN 20,24,41,Peyton Manning pass complete to Brandon Stokley for 8 yards (tackle by Brad Kassell),3.900,4.780
4,13:42,1,10,TEN 12,24,41,Edgerrin James up the middle for 2 yards (tackle by Antwan Odom and Robert Holcombe),4.780,4.450
4,13:01,2,8,TEN 10,24,47,"Peyton Manning pass complete to Reggie Wayne for 10 yards, touchdown",4.450,7.000
4,,,,TEN 2,24,48,Mike Vanderjagt kicks extra point good,0.000,0.000
4,,,,IND 30,24,48,"Jason Baker kicks off 66 yards, returned by Jason McAddley for 25 yards (tackle by Jim Nelson)",0.000,-0.870
4,12:50,1,10,TEN 29,24,48,Billy Volek sacked by Raheem Brock for -5 yards,0.870,-0.350
4,12:24,2,15,TEN 24,24,48,Antowain Smith right tackle for 3 yards (tackle by Montae Reagor),-0.350,-0.630
4,11:43,3,12,TEN 27,24,48,"Billy Volek pass complete to Eddie Berlin for 8 yards (tackle by David Thornton). Penalty on Nick Harper: Illegal Contact, 5 yards (no play)",-0.630,1.070
4,11:20,1,10,TEN 32,24,48,Billy Volek pass incomplete intended for Derrick Mason (defended by Jason David),1.070,0.530
4,11:14,2,10,TEN 32,24,48,"Billy Volek pass complete to Ben Troupe for -7 yards (tackle by Larry Tripplett). Ben Troupe fumbles (forced by Larry Tripplett), recovered by Ben Troupe at TEN-25",0.530,-1.090
4,10:26,3,17,TEN 25,24,48,Billy Volek sacked by Raheem Brock for -6 yards,-1.090,-2.140
4,10:05,4,23,TEN 19,24,48,"Craig Hentrich punts 58 yards, returned by Troy Walters for 5 yards (tackle by Justin Ena)",-2.140,-0.810
4,9:53,1,10,IND 28,24,48,Dominic Rhodes right end for -1 yards (tackle by Justin Ena),0.810,0.130
4,9:13,2,11,IND 27,24,48,Dominic Rhodes for 55 yards (tackle by Keith Bulluck),0.130,4.370
4,8:32,,,,24,48,Timeout #1 by Indianapolis Colts,0.000,4.370
4,8:32,1,10,TEN 18,24,48,Dominic Rhodes up the middle for -3 yards (tackle by Randy Starks),4.370,3.420
4,7:51,2,13,TEN 21,24,48,Dominic Rhodes right tackle for 1 yard (tackle by Bo Schobel),3.420,2.870
4,7:06,3,12,TEN 20,24,48,Jim Sorgi pass incomplete intended for Marcus Pollard (defended by Keith Bulluck),2.870,2.120
4,7:02,4,12,TEN 20,24,51,Mike Vanderjagt 37 yard field goal good,2.120,3.000
4,,,,IND 30,24,51,"Jason Baker kicks off 41 yards, returned by Bo Schobel for 12 yards (tackle by David Thornton)",0.000,-1.660
4,6:51,1,10,TEN 41,24,51,Billy Volek pass complete to Ben Troupe for 5 yards (tackle by Gilbert Gardner),1.660,1.800
4,6:15,2,5,TEN 46,24,51,Billy Volek pass complete to Erron Kinney for 6 yards (tackle by Jim Nelson),1.800,2.390
4,5:34,1,10,IND 48,24,51,Billy Volek pass complete to Antowain Smith for 6 yards (tackle by Von Hutchins),2.390,2.660
4,4:55,2,4,IND 42,24,51,Billy Volek sacked by Dwight Freeney and Montae Reagor for -8 yards,2.660,0.890
4,4:23,,,,24,51,Timeout #2 by Tennessee Titans,0.000,0.890
4,4:23,3,12,IND 50,24,51,Billy Volek pass complete to Derrick Mason for 9 yards (tackle by Idrees Bashir),0.890,0.530
4,4:16,4,3,IND 41,24,51,Billy Volek pass complete to Derrick Mason for 8 yards (tackle by Gilbert Gardner),0.530,3.380
4,3:44,1,10,IND 33,24,51,Billy Volek pass complete to Antowain Smith for 12 yards (tackle by Gilbert Gardner),3.380,4.170
4,3:05,1,10,IND 21,24,51,Billy Volek pass complete to Erron Kinney for 7 yards (tackle by Jim Nelson),4.170,4.740
4,2:29,2,3,IND 14,24,51,Billy Volek pass incomplete intended for Derrick Mason (defended by Joe Jefferson),4.740,4.020
4,2:24,3,3,IND 14,24,51,"Billy Volek sacked by Dwight Freeney for -8 yards. Billy Volek fumbles (forced by Dwight Freeney), recovered by Billy Volek at IND-20",4.020,2.120
4,1:57,4,9,IND 20,24,51,"Billy Volek pass incomplete intended for Derrick Mason is intercepted by Gary Brackett at IND-5 and returned for 2 yards (tackle by Derrick Mason). Penalty on Fred Miller: Unnecessary Roughness, 15 yards",2.120,-0.410
4,1:45,1,10,IND 22,24,51,Jim Sorgi kneels for -1 yards,0.410,-0.270
4,1:02,2,11,IND 21,24,51,Jim Sorgi kneels for -2 yards,-0.270,-1.290
4,0:30,3,13,IND 19,24,51,Jim Sorgi kneels for -1 yards,-1.290,-2.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
