#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BUF 24,1,0:15,4,Fumble
2,1,13:50,BUF 25,7,4:11,31,Punt
3,1,8:36,ARI 49,10,5:01,49,Touchdown
4,2,14:52,BUF 20,3,1:05,0,Punt
5,2,12:31,BUF 25,3,2:06,-4,Punt
6,2,4:47,BUF 27,3,1:36,8,Punt
7,2,0:54,BUF 20,5,0:54,13,End of Half
8,3,12:52,BUF 10,7,3:22,29,Punt
9,3,3:12,BUF 20,5,2:45,80,Touchdown
10,4,11:24,BUF 3,7,4:09,28,Punt
11,4,5:54,BUF 41,6,2:47,23,Interception
12,4,1:09,BUF 20,3,0:19,3,Punt
13,5,15:00,BUF 20,7,2:07,40,Punt
14,5,11:55,ARI 6,2,0:45,-1,Field Goal
