0,1
Officials,Officials
Referee,Al Riveron
Umpire,Paul King
Head Linesman,Jim Mello
Line Judge,Julian Mapp
Back Judge,Richard Reels
Side Judge,Jimmy DeBell
Field Judge,Steve Zimmer
