Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Andy Levitre,G,68,100%,0,0%,7,24%
Ryan Schraeder,T,68,100%,0,0%,7,24%
Chris Chester,G,68,100%,0,0%,7,24%
Jake Matthews,T,61,90%,0,0%,7,24%
Alex Mack,C,61,90%,0,0%,0,0%
Matt Ryan,QB,61,90%,0,0%,0,0%
Aldrick Robinson,WR,55,81%,0,0%,0,0%
Mohamed Sanu,WR,46,68%,0,0%,0,0%
Levine Toilolo,TE,41,60%,0,0%,9,31%
Austin Hooper,TE,40,59%,0,0%,5,17%
Tevin Coleman,RB,31,46%,0,0%,0,0%
Devonta Freeman,RB,30,44%,0,0%,0,0%
Patrick DiMarco,FB,28,41%,0,0%,14,48%
Justin Hardy,WR,27,40%,0,0%,20,69%
Taylor Gabriel,WR,24,35%,0,0%,0,0%
Joshua Perkins,TE,10,15%,0,0%,15,52%
Tom Compton,T,7,10%,0,0%,10,34%
Terron Ward,RB,7,10%,0,0%,10,34%
Ben Garland,C,7,10%,0,0%,10,34%
Matt Schaub,QB,7,10%,0,0%,0,0%
Eric Weems,WR,1,1%,0,0%,20,69%
Brian Poole,CB,0,0%,55,100%,12,41%
Robert Alford,CB,0,0%,53,96%,15,52%
Ricardo Allen,SS,0,0%,53,96%,2,7%
Deion Jones,LB,0,0%,53,96%,1,3%
Keanu Neal,FS,0,0%,52,95%,7,24%
C.J. Goodwin,CB,0,0%,39,71%,12,41%
Vic Beasley,LB,0,0%,37,67%,0,0%
Paul Worrilow,LB,0,0%,36,65%,13,45%
Brooks Reed,DE,0,0%,36,65%,12,41%
Grady Jarrett,DT,0,0%,33,60%,2,7%
Courtney Upshaw,DT,0,0%,25,45%,0,0%
Ra'Shede Hageman,DT,0,0%,23,42%,2,7%
Dwight Freeney,DE,0,0%,23,42%,0,0%
Ayodeji Olatoye,CB,0,0%,20,36%,5,17%
De'Vondre Campbell,LB,0,0%,18,33%,1,3%
Jonathan Babineaux,DT,0,0%,14,25%,7,24%
Malliciah Goodman,DE,0,0%,12,22%,7,24%
Tyson Jackson,DE,0,0%,10,18%,2,7%
Philip Wheeler,LB,0,0%,6,11%,5,17%
Sharrod Neasman,SS,0,0%,3,5%,11,38%
LaRoy Reynolds,LB,0,0%,2,4%,20,69%
Blidi Wreh-Wilson,CB,0,0%,2,4%,9,31%
Matthew Bosher,P,0,0%,0,0%,17,59%
Josh Harris,LS,0,0%,0,0%,9,31%
Matt Bryant,K,0,0%,0,0%,7,24%
