0,1
Officials,Officials
Referee,Ron Winter
Umpire,Bill Schuster
Head Linesman,Jim Mello
Line Judge,Tom Stephan
Back Judge,Perry Paganelli
Side Judge,Tom Hill
Field Judge,Jim Howey
