Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
1,9:21,1,10,TEN 25,3,0,Marcus Mariota pass complete short left to Corey Davis for 13 yards (tackle by Marcus Gilchrist),0.610,1.470
1,8:42,1,10,TEN 38,3,0,Marcus Mariota pass complete short middle to Phillip Supernaw for 20 yards (tackle by Andre Hal),1.470,2.790
1,8:02,1,10,HOU 42,3,0,"Penalty on Taylor Lewan: False Start, 5 yards (no play)",2.790,2.460
1,7:41,1,15,HOU 47,3,0,Marcus Mariota pass complete short left to Eric Decker for 12 yards (tackle by Kevin Johnson),2.460,3.190
1,7:11,2,3,HOU 35,3,0,DeMarco Murray middle for 5 yards (tackle by D.J. Reader and Benardrick McKinney),3.190,3.580
1,6:32,1,10,HOU 30,3,0,Marcus Mariota pass incomplete deep left intended for Corey Davis,3.580,3.030
1,6:26,2,10,HOU 30,3,0,DeMarco Murray left guard for 9 yards (tackle by Benardrick McKinney),3.030,3.530
1,5:42,3,1,HOU 21,3,0,Marcus Mariota sacked by Benardrick McKinney for -1 yards,3.530,2.120
1,4:59,4,2,HOU 22,3,0,Ryan Succop 40 yard field goal no good,2.120,-0.940
1,4:54,1,10,HOU 30,3,0,"Lamar Miller left tackle for 4 yards (tackle by Johnathan Cyprien). Penalty on Nick Martin: Offensive Holding, 10 yards (no play)",0.940,0.280
1,4:33,1,20,HOU 20,3,0,Tom Savage pass complete short left to Bruce Ellington for 7 yards (tackle by Avery Williamson),0.280,-0.010
1,3:48,2,13,HOU 27,3,0,Tom Savage pass complete short right to C.J. Fiedorowicz for 9 yards (tackle by Wesley Woodyard and Jayon Brown),-0.010,0.500
1,3:05,3,4,HOU 36,3,0,Tom Savage pass incomplete short left intended for Bruce Ellington (defended by Johnathan Cyprien),0.500,-0.980
1,2:57,4,4,HOU 36,3,0,"Shane Lechler punts 48 yards, returned by Adoree' Jackson for 16 yards (tackle by Jelani Jenkins). Penalty on Jayon Brown: Illegal Block Above the Waist, 10 yards",-0.980,-0.410
1,2:44,1,10,TEN 22,3,0,DeMarco Murray right tackle for 14 yards (tackle by Marcus Gilchrist),0.410,1.330
1,2:05,1,10,TEN 36,3,0,DeMarco Murray right guard for 1 yard (tackle by Andre Hal),1.330,0.930
1,1:30,2,9,TEN 37,3,0,DeMarco Murray middle for 3 yards (tackle by Benardrick McKinney and Carlos Watkins),0.930,0.630
1,0:45,3,6,TEN 40,3,0,Marcus Mariota pass complete short left to Delanie Walker for 11 yards (tackle by Marcus Gilchrist),0.630,2.320
1,0:06,1,10,HOU 49,3,0,Derrick Henry right tackle for no gain (tackle by Angelo Blackson),2.320,1.780
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,HOU 49,3,0,"Marcus Mariota pass incomplete deep right intended for Corey Davis (defended by Andre Hal). Penalty on Jadeveon Clowney: Defensive Offside, 5 yards (no play)",1.780,2.460
2,14:54,2,5,HOU 44,3,0,DeMarco Murray middle for 1 yard (tackle by Angelo Blackson),2.460,1.880
2,14:12,3,4,HOU 43,3,0,Marcus Mariota pass incomplete short left intended for Jonnu Smith (defended by Marcus Gilchrist),1.880,0.400
2,14:05,4,4,HOU 43,3,0,"Brett Kern punts 30 yards, fair catch by Braxton Miller",0.400,0.320
2,13:57,1,10,HOU 13,3,0,"Tom Savage pass complete short middle to Braxton Miller for 10 yards (tackle by Erik Walden). Penalty on Erik Walden: Tripping, 10 yards",-0.320,1.140
2,13:27,1,10,HOU 33,3,0,Alfred Blue right guard for no gain (tackle by Jurrell Casey and Derrick Morgan),1.140,0.590
2,12:47,2,10,HOU 33,3,0,Tom Savage pass complete short middle to C.J. Fiedorowicz for 7 yards (tackle by Avery Williamson and Kevin Byard),0.590,0.830
2,12:10,3,3,HOU 40,3,0,Tom Savage pass complete deep middle to Braxton Miller for 57 yards (tackle by Adoree' Jackson),0.830,6.510
2,11:36,1,3,TEN 3,3,0,Andre Ellington left tackle for -1 yards (tackle by Wesley Woodyard and Jurrell Casey),6.510,5.340
2,10:52,2,4,TEN 4,3,0,Tom Savage pass incomplete short left intended for Stephen Anderson,5.340,4.490
2,10:48,3,4,TEN 4,9,0,"Tom Savage pass complete short left to Stephen Anderson for 4 yards, touchdown",4.490,7.000
2,10:40,,,TEN 15,10,0,Ka'imi Fairbairn kicks extra point good,0.000,0.000
2,10:40,,,HOU 35,10,0,"Ka'imi Fairbairn kicks off 65 yards, touchback",0.000,-0.610
2,10:40,1,10,TEN 25,10,0,Marcus Mariota right end for 2 yards (tackle by Johnathan Joseph),0.610,0.330
2,10:01,2,8,TEN 27,10,0,Derrick Henry right end for 6 yards (tackle by Benardrick McKinney),0.330,0.430
2,9:18,3,2,TEN 33,10,0,DeMarco Murray right guard for 4 yards (tackle by Benardrick McKinney),0.430,1.400
2,8:38,1,10,TEN 37,10,0,"Marcus Mariota pass complete short left to Derrick Henry for 6 yards (tackle by Kareem Jackson). Penalty on Jadeveon Clowney: Defensive Offside, 5 yards (no play)",1.400,2.130
2,8:13,1,5,TEN 42,10,0,Marcus Mariota pass complete short right to Delanie Walker for -3 yards (tackle by Johnathan Joseph),2.130,1.130
2,7:27,2,8,TEN 39,10,0,Marcus Mariota pass complete short right to Eric Decker for 12 yards,1.130,2.320
2,6:55,1,10,HOU 49,10,0,Marcus Mariota pass incomplete deep left intended for Eric Decker,2.320,1.780
2,6:49,2,10,HOU 49,10,0,Marcus Mariota pass complete short right to Eric Decker for 3 yards (tackle by Johnathan Joseph),1.780,1.490
2,6:09,3,7,HOU 46,10,0,Marcus Mariota pass complete short right to DeMarco Murray for 13 yards (tackle by Johnathan Joseph),1.490,3.380
2,5:25,1,10,HOU 33,10,0,"Derrick Henry right tackle for 24 yards (tackle by Andre Hal). Derrick Henry fumbles (forced by Andre Hal), ball out of bounds at HOU-6",3.380,5.140
2,4:23,1,9,HOU 9,10,6,"Marcus Mariota left end for 9 yards, touchdown",5.140,7.000
2,4:18,,,HOU 15,10,7,Ryan Succop kicks extra point good,0.000,0.000
2,4:18,,,TEN 35,10,7,"Ryan Succop kicks off 60 yards, returned by Chris Thompson for 16 yards (tackle by Brynden Trawick)",0.000,-0.340
2,4:13,1,10,HOU 21,10,7,Tom Savage pass complete short left to Braxton Miller for 2 yards (tackle by Austin Johnson),0.340,0.070
2,3:27,2,8,HOU 23,10,7,Tom Savage pass complete short left to DeAndre Hopkins for 17 yards (tackle by Kevin Byard),0.070,1.600
2,3:01,1,10,HOU 40,10,7,Lamar Miller middle for 4 yards (tackle by Wesley Woodyard),1.600,1.590
2,2:24,2,6,HOU 44,10,7,Lamar Miller right tackle for 4 yards (tackle by Adoree' Jackson and DaQuan Jones),1.590,1.420
2,2:00,3,2,HOU 48,10,7,Tom Savage pass complete deep right to DeAndre Hopkins for 17 yards,1.420,3.250
2,1:54,1,10,TEN 35,10,7,Tom Savage sacked by DaQuan Jones for -7 yards,3.250,0.000
2,1:46,,,,,,Timeout #1 by Tennessee Titans,0.000,-1.760
2,1:46,2,17,TEN 42,10,7,Tom Savage pass complete short left to Braxton Miller for 2 yards (tackle by Kevin Byard),1.760,0.000
2,1:41,,,,,,Timeout #2 by Tennessee Titans,0.000,-1.350
2,1:41,3,15,TEN 40,10,7,Tom Savage pass complete short right to Stephen Anderson for 18 yards (tackle by Johnathan Cyprien),1.350,4.110
2,0:59,1,10,TEN 22,10,7,Tom Savage pass incomplete short left intended for Stephen Anderson (defended by Adoree' Jackson),4.110,3.560
2,0:53,2,10,TEN 22,10,7,Tom Savage pass incomplete deep right intended for DeAndre Hopkins,3.560,2.870
2,0:48,3,10,TEN 22,10,7,Tom Savage sacked by DaQuan Jones and Brian Orakpo for -8 yards,2.870,0.000
2,0:43,,,,,,Timeout #1 by Houston Texans,0.000,-1.410
2,0:43,4,18,TEN 30,10,7,Ka'imi Fairbairn 48 yard field goal no good,1.410,-1.470
2,0:38,1,10,TEN 38,10,7,Marcus Mariota pass complete short left to Taywan Taylor for 15 yards (tackle by Kareem Jackson),1.470,0.000
2,0:30,,,,,,Timeout #3 by Tennessee Titans,0.000,-2.460
2,0:30,1,10,HOU 47,10,7,Marcus Mariota pass incomplete,2.460,1.910
2,0:22,2,10,HOU 47,10,7,"Marcus Mariota left end for 12 yards (tackle by Marcus Williams). Penalty on Kevin Johnson: Defensive Holding, 5 yards",1.910,3.580
2,0:14,1,10,HOU 30,10,7,"Marcus Mariota pass incomplete deep left intended for Corey Davis. Penalty on Jadeveon Clowney: Defensive Offside, 5 yards (no play)",3.580,4.310
2,0:08,1,5,HOU 25,10,10,Ryan Succop 43 yard field goal good,4.310,3.000
2,0:03,,,TEN 35,10,10,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
2,0:03,1,10,HOU 25,10,10,Tom Savage kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,10,10,"Ka'imi Fairbairn kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,TEN 25,10,10,Marcus Mariota pass complete short left to Corey Davis for -1 yards (tackle by Marcus Williams),0.610,-0.070
3,14:23,2,11,TEN 24,10,10,DeMarco Murray middle for 3 yards (tackle by Gimel President),-0.070,-0.360
3,13:43,3,8,TEN 27,10,10,Marcus Mariota pass incomplete short right intended for Corey Davis. Penalty on Taylor Lewan: Offensive Holding (Declined),-0.360,-1.570
3,13:36,4,8,TEN 27,10,10,"Brett Kern punts 55 yards, returned by Braxton Miller for 8 yards (tackle by Eric Weems)",-1.570,-0.670
3,13:26,1,10,HOU 26,10,10,Lamar Miller left tackle for 3 yards (tackle by Avery Williamson),0.670,0.540
3,12:53,2,7,HOU 29,10,10,Tom Savage pass complete short left to DeAndre Hopkins for 6 yards (tackle by Logan Ryan),0.540,0.630
3,12:09,3,1,HOU 35,10,10,Lamar Miller middle for 2 yards (tackle by Austin Johnson),0.630,1.400
3,11:30,1,10,HOU 37,10,10,Tom Savage pass complete short middle to Andre Ellington for 5 yards (tackle by Johnathan Cyprien),1.400,1.530
3,10:56,2,5,HOU 42,10,10,Tom Savage pass complete short left to DeAndre Hopkins for 5 yards (tackle by Logan Ryan),1.530,2.060
3,10:15,1,10,HOU 47,10,10,Tom Savage pass complete short left to DeAndre Hopkins for 12 yards (tackle by Logan Ryan and Kevin Byard),2.060,2.850
3,9:29,1,10,TEN 41,10,10,Tom Savage pass complete short left to DeAndre Hopkins for 5 yards (tackle by Logan Ryan),2.850,2.980
3,8:58,2,5,TEN 36,10,10,Lamar Miller left end for 12 yards (tackle by Jurrell Casey),2.980,3.970
3,8:15,1,10,TEN 24,10,10,Lamar Miller right tackle for no gain (tackle by Kevin Dodd),3.970,3.430
3,7:34,2,10,TEN 24,10,10,"Tom Savage pass complete short left to Lamar Miller for 3 yards (tackle by Brian Orakpo). Penalty on Logan Ryan: Defensive Holding, 5 yards (no play)",3.430,4.310
3,7:08,1,10,TEN 19,10,10,"Alfred Blue left guard for 3 yards (tackle by Derrick Morgan). Penalty on Jurrell Casey: Unnecessary Roughness (Offsetting), Penalty on Breno Giacomini: Unnecessary Roughness (Offsetting)",4.310,4.180
3,6:35,2,7,TEN 16,10,10,Tom Savage pass incomplete deep right intended for DeAndre Hopkins (defended by Logan Ryan),4.180,3.410
3,6:29,3,7,TEN 16,10,10,Tom Savage pass complete short left to Alfred Blue for 7 yards (tackle by Wesley Woodyard and Logan Ryan),3.410,5.140
,,,,,,,"TEN challenged the first down ruling, and the play was upheld.",,
3,6:21,1,9,TEN 9,10,10,Alfred Blue left guard for no gain (tackle by Austin Johnson),5.140,4.380
3,5:35,2,9,TEN 9,10,10,Tom Savage pass incomplete short middle intended for Stephen Anderson,4.380,3.360
3,5:29,3,9,TEN 9,10,10,Tom Savage pass incomplete short left intended for Stephen Anderson (defended by Jayon Brown),3.360,2.830
3,5:24,4,9,TEN 9,10,10,Ka'imi Fairbairn 27 yard field goal no good,2.830,-0.280
3,5:20,1,10,TEN 20,10,10,Marcus Mariota pass incomplete,0.280,-0.270
3,5:12,2,10,TEN 20,10,10,DeMarco Murray right end for 2 yards (tackle by Joel Heath),-0.270,-0.690
3,4:21,3,8,TEN 22,10,10,Marcus Mariota pass complete deep right to Delanie Walker for 18 yards (tackle by Kareem Jackson),-0.690,1.600
3,3:45,1,10,TEN 40,10,10,DeMarco Murray right tackle for 2 yards (tackle by Zach Cunningham),1.600,1.320
3,3:04,2,8,TEN 42,10,10,DeMarco Murray right tackle for 22 yards (tackle by Marcus Gilchrist),1.320,3.180
3,2:24,1,10,HOU 36,10,10,Marcus Mariota pass incomplete deep right intended for Eric Decker (defended by Kareem Jackson),3.180,2.640
3,2:17,2,10,HOU 36,10,10,Derrick Henry right guard for -4 yards (tackle by Carlos Watkins),2.640,1.420
3,1:38,3,14,HOU 40,10,10,Marcus Mariota pass complete short right to Delanie Walker for 13 yards (tackle by Andre Hal),1.420,1.820
,,,,,,,"HOU challenged the first down ruling, and the original play was overturned.",,
3,0:49,4,1,HOU 27,10,10,Derrick Henry right guard for 3 yards (tackle by Brian Peters),1.820,3.970
3,0:09,1,10,HOU 24,10,16,"Marcus Mariota pass complete deep middle to Delanie Walker for 24 yards, touchdown",3.970,7.000
3,0:03,,,HOU 15,10,17,Ryan Succop kicks extra point good,0.000,0.000
3,0:03,,,TEN 35,10,17,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
3,0:03,1,10,HOU 25,10,17,Lamar Miller middle for 11 yards (tackle by Kevin Byard),0.610,1.330
Quarter,Time,Down,ToGo,Location,HOU,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,HOU 36,10,17,Lamar Miller left tackle for 6 yards (tackle by Adoree' Jackson),1.330,1.600
4,14:24,2,4,HOU 42,10,17,Lamar Miller middle for 2 yards (tackle by Wesley Woodyard),1.600,1.160
4,13:41,3,2,HOU 44,10,17,Tom Savage pass incomplete short left intended for DeAndre Hopkins,1.160,-0.460
4,13:37,4,2,HOU 44,10,17,"Shane Lechler punts 37 yards, out of bounds",-0.460,-0.150
4,13:28,1,10,TEN 19,10,17,Derrick Henry left end for -1 yards (tackle by Jadeveon Clowney),0.150,-0.560
4,12:48,2,11,TEN 18,10,17,"Marcus Mariota pass incomplete deep right intended for Eric Decker. Penalty on Kevin Johnson: Defensive Pass Interference, 20 yards (no play)",-0.560,1.470
4,12:43,1,10,TEN 38,10,17,Derrick Henry middle for -1 yards (tackle by Zach Cunningham),1.470,0.790
4,11:58,2,11,TEN 37,10,17,Marcus Mariota pass incomplete deep left intended for Eric Decker,0.790,0.100
4,11:50,3,11,TEN 37,10,17,Marcus Mariota pass complete short right to DeMarco Murray for no gain. Penalty on Ben Jones: Illegal Block Above the Waist (Declined),0.100,-0.910
4,11:40,4,11,TEN 37,10,17,"Brett Kern punts 59 yards, returned by Chris Thompson for 15 yards (tackle by Brynden Trawick)",-0.910,-0.150
4,11:31,1,10,HOU 19,10,17,Lamar Miller right guard for 3 yards (tackle by Austin Johnson and Wesley Woodyard),0.150,0.070
4,10:46,2,7,HOU 22,10,17,Tom Savage sacked by Austin Johnson for 0 yards,0.070,-0.680
4,10:00,3,7,HOU 22,10,17,Tom Savage pass complete short left to DeAndre Hopkins for 14 yards (tackle by LeShaun Sims and Kevin Byard),-0.680,1.330
4,9:21,1,10,HOU 36,10,17,Lamar Miller left guard for 3 yards (tackle by Wesley Woodyard and Jurrell Casey),1.330,1.200
4,8:43,2,7,HOU 39,10,17,"Tom Savage pass incomplete short left intended for DeAndre Hopkins. Penalty on Breno Giacomini: Offensive Holding, 10 yards (no play)",1.200,-0.160
4,8:37,2,17,HOU 29,10,17,Tom Savage pass complete short middle to Lamar Miller for 11 yards (tackle by Kevin Byard),-0.160,0.630
4,7:50,3,6,HOU 40,10,17,"Tom Savage pass incomplete short middle intended for Stephen Anderson. Penalty on Jayon Brown: Defensive Pass Interference, 10 yards (no play)",0.630,2.260
4,7:45,1,10,,10,17,Lamar Miller right guard for 3 yards (tackle by Avery Williamson),2.260,2.120
4,7:04,2,7,TEN 47,10,17,Tom Savage pass complete short right to Andre Ellington for 12 yards,2.120,3.250
4,6:44,1,10,TEN 35,10,17,Tom Savage pass complete short right to Chris Thompson for 11 yards (tackle by Adoree' Jackson),3.250,3.970
4,6:07,1,10,TEN 24,10,17,"Tom Savage pass complete short right to DeAndre Hopkins for 8 yards (tackle by LeShaun Sims). Penalty on Jeff Allen: Offensive Holding, 10 yards (no play)",3.970,0.000
4,5:32,,,,,,Timeout #1 by Houston Texans,0.000,-3.310
4,5:32,1,20,TEN 34,10,17,Tom Savage pass complete short middle to Stephen Anderson for 10 yards (tackle by Wesley Woodyard),3.310,3.430
4,4:52,2,10,TEN 24,10,17,Tom Savage pass incomplete short middle intended for Chris Thompson,3.430,2.740
4,4:47,3,10,TEN 24,10,17,Tom Savage pass incomplete deep middle intended for Andre Ellington,2.740,1.870
4,4:42,4,10,TEN 24,13,17,Ka'imi Fairbairn 42 yard field goal good,1.870,3.000
4,4:37,,,HOU 35,13,17,"Ka'imi Fairbairn kicks off 65 yards, touchback",0.000,-0.610
4,4:37,1,10,TEN 25,13,17,Derrick Henry right guard for 2 yards (tackle by Gimel President and Zach Cunningham),0.610,0.330
4,3:44,2,8,TEN 27,13,17,Marcus Mariota pass complete short middle to Taywan Taylor for no gain,0.330,-0.360
4,3:39,3,8,TEN 27,13,17,Marcus Mariota sacked by Zach Cunningham for -3 yards,-0.360,-1.770
4,3:01,4,11,TEN 24,13,17,"Brett Kern punts 55 yards, muffed catch by Chris Thompson, recovered by Chris Thompson and returned for 6 yards (tackle by Tye Smith)",-1.770,-0.810
4,2:47,1,10,HOU 28,13,17,Tom Savage pass complete short left to Andre Ellington for 5 yards (tackle by Kevin Byard),0.810,0.940
4,2:14,2,5,HOU 33,13,17,Tom Savage pass complete deep left to Stephen Anderson for 25 yards (tackle by Wesley Woodyard),0.940,2.790
4,2:08,1,10,TEN 42,13,17,Tom Savage pass complete short right to Lamar Miller for 6 yards (tackle by Johnathan Cyprien),2.790,3.050
4,2:02,2,4,TEN 36,13,17,Tom Savage pass incomplete short right intended for Stephen Anderson,3.050,2.340
4,1:57,3,4,TEN 36,13,17,Tom Savage pass incomplete short right intended for Stephen Anderson (defended by Kevin Byard),2.340,0.890
4,1:54,4,4,TEN 36,13,17,"Penalty on Jeff Allen: False Start, 5 yards (no play)",0.890,0.530
4,1:54,4,9,TEN 41,13,17,"Penalty on Jeff Allen: False Start, 5 yards (no play)",0.530,0.200
4,1:54,4,14,TEN 46,13,17,"Penalty on Jeff Allen: False Start, 5 yards (no play)",0.200,-0.130
4,1:54,4,19,HOU 49,13,17,Tom Savage pass complete deep right to Stephen Anderson for 22 yards (tackle by LeShaun Sims),-0.130,3.640
4,1:13,1,10,TEN 29,13,17,Tom Savage pass incomplete deep right intended for DeAndre Hopkins is intercepted by LeShaun Sims at TEN--8,3.640,-0.280
4,1:08,1,10,TEN 20,13,17,Derrick Henry right tackle for 3 yards (tackle by Jadeveon Clowney and Andre Hal),0.280,0.000
4,1:01,,,,,,Timeout #2 by Houston Texans,0.000,-0.140
4,1:01,2,7,TEN 23,13,17,Derrick Henry right guard for 2 yards (tackle by Kevin Johnson and Jadeveon Clowney),0.140,0.000
4,0:57,,,,,,Timeout #3 by Houston Texans,0.000,0.300
4,0:57,3,5,TEN 25,13,23,"Derrick Henry left end for 75 yards, touchdown. Penalty on Ben Jones: Taunting, 15 yards",-0.300,7.000
4,0:46,,,HOU 15,13,24,Ryan Succop kicks extra point good,0.000,0.000
4,0:46,,,TEN 20,13,24,"Ryan Succop kicks off 75 yards, returned by Chris Thompson for 26 yards (tackle by Eric Weems)",0.000,-1.000
4,0:39,1,10,HOU 31,13,24,Tom Savage pass complete short left to Lamar Miller for 10 yards (tackle by Johnathan Cyprien),1.000,1.660
4,0:33,1,10,HOU 41,13,24,Tom Savage pass incomplete short left intended for Stephen Anderson,1.660,1.120
4,0:25,2,10,HOU 41,13,24,Tom Savage pass complete short middle to Lamar Miller for 11 yards (tackle by Brice McCain),1.120,2.390
4,0:03,1,10,TEN 48,13,24,Tom Savage spiked the ball,2.390,1.850
4,0:02,2,10,TEN 48,13,24,Tom Savage sacked by Derrick Morgan and Brian Orakpo for -19 yards,1.850,-1.350
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
