Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,JAX 5,3,9,"Deshaun Watson right end for 5 yards, touchdown",5.150,7.000
2,14:56,,,JAX 15,3,10,Ka'imi Fairbairn kicks extra point good,0.000,0.000
2,14:56,,,HOU 35,3,10,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
2,14:56,1,10,JAX 25,3,10,David Williams left tackle for -1 yards (tackle by Shareece Wright),0.610,-0.070
2,14:12,2,11,JAX 24,3,10,David Williams up the middle for 3 yards (tackle by Angelo Blackson),-0.070,-0.360
2,13:28,3,8,JAX 27,3,10,Blake Bortles up the middle for 6 yards (tackle by Duke Ejiofor and Justin Reid),-0.360,-1.180
2,12:46,4,2,JAX 33,3,10,"Logan Cooke punts 48 yards, returned by DeAndre Carter for 11 yards (tackle by DJ Chark)",-1.180,-0.940
2,12:34,1,10,HOU 30,3,10,Lamar Miller right tackle for 2 yards (tackle by Marcell Dareus),0.940,0.660
2,12:04,2,8,HOU 32,3,10,"Deshaun Watson pass complete short right to DeAndre Hopkins for 7 yards (tackle by Jalen Ramsey). Penalty on Calais Campbell: Defensive Offside, 5 yards (no play)",0.660,1.340
2,11:41,2,3,HOU 37,3,10,Deshaun Watson pass incomplete short right intended for Vyncint Smith,1.340,0.630
2,11:37,3,3,HOU 37,3,10,Deshaun Watson pass incomplete deep left intended for DeAndre Hopkins,0.630,-0.910
2,11:30,4,3,HOU 37,3,10,Trevor Daniel punts 60 yards out of bounds,-0.910,0.380
2,11:20,1,10,JAX 3,3,10,Blake Bortles pass complete short left to Dede Westbrook for 3 yards (tackle by Shareece Wright),-0.380,-0.560
2,10:45,2,7,JAX 6,3,10,Blake Bortles pass complete short middle to James O'Shaughnessy for 6 yards (tackle by Zach Cunningham),-0.560,-0.370
2,10:04,3,1,JAX 12,3,10,Carlos Hyde right guard for 3 yards (tackle by Benardrick McKinney),-0.370,-0.220
2,9:17,1,10,JAX 15,3,10,"Penalty on Blake Bell: False Start, 5 yards (no play)",-0.220,-0.570
2,8:50,,,,,,Timeout #1 by Jacksonville Jaguars,,
2,8:50,1,15,JAX 10,3,10,Blake Bortles pass complete short middle to James O'Shaughnessy for 10 yards (tackle by Zach Cunningham),-0.570,0.080
2,8:10,2,5,JAX 20,3,10,"Penalty on Corey Robinson: False Start, 5 yards (no play)",0.080,-0.710
2,7:48,2,10,JAX 15,3,10,Blake Bortles pass incomplete short left intended for Keelan Cole (defended by Benardrick McKinney),-0.710,-1.370
2,7:45,3,10,JAX 15,3,10,Blake Bortles pass incomplete short middle intended for Keelan Cole,-1.370,-2.440
2,7:41,4,10,JAX 15,3,10,"Logan Cooke punts 49 yards, returned by DeAndre Carter for 1 yard (tackle by Lerentee McCray and Cody Davis)",-2.440,-1.400
2,7:28,1,10,HOU 37,3,10,Lamar Miller left end for 4 yards (tackle by Telvin Smith and Abry Jones),1.400,1.400
2,7:03,2,6,HOU 41,3,10,Deshaun Watson pass complete short right to DeAndre Hopkins for 7 yards (tackle by Jalen Ramsey),1.400,2.130
2,6:25,1,10,HOU 48,3,10,Lamar Miller left guard for 5 yards (tackle by Abry Jones and Myles Jack),2.130,2.260
2,5:54,2,5,JAX 47,3,10,Deshaun Watson pass complete short left to DeAndre Carter for 7 yards (tackle by Telvin Smith),2.260,2.920
2,5:27,1,10,JAX 40,3,10,Deshaun Watson left end for 16 yards (tackle by Jarrod Wilson),2.920,3.970
2,4:54,1,10,JAX 24,3,10,Lamar Miller right guard for 3 yards (tackle by Calais Campbell),3.970,3.840
2,4:17,2,7,JAX 21,3,10,Deshaun Watson pass complete short left to Lamar Miller for 1 yard (tackle by Tashaun Gipson),3.840,3.270
2,3:41,3,6,JAX 20,3,10,Deshaun Watson pass complete short right to DeAndre Hopkins for 13 yards (tackle by D.J. Hayden),3.270,5.600
2,3:05,1,7,JAX 7,3,16,"Lamar Miller up the middle for 7 yards, touchdown",5.600,7.000
2,3:01,,,JAX 15,3,17,Ka'imi Fairbairn kicks extra point good,0.000,0.000
2,3:01,,,HOU 35,3,17,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
2,3:01,1,10,JAX 25,3,17,Carlos Hyde up the middle for 3 yards (tackle by J.J. Watt and Carlos Watkins),0.610,0.470
2,2:24,2,7,JAX 28,3,17,Blake Bortles pass complete short right to Carlos Hyde for no gain (tackle by Kareem Jackson),0.470,-0.230
2,2:00,3,7,JAX 28,3,17,"Blake Bortles sacked by J.J. Watt for -8 yards. Blake Bortles fumbles (forced by J.J. Watt), recovered by Tyler Shatley at JAC-20 (tackle by Dylan Cole)",-0.230,-2.030
2,1:46,,,,,,Timeout #1 by Houston Texans,,
2,1:46,4,15,JAX 20,3,17,"Logan Cooke punts 53 yards, returned by DeAndre Carter for 5 yards (tackle by Lerentee McCray and Donald Payne)",-2.030,-1.070
2,1:36,1,10,HOU 32,3,17,Deshaun Watson pass incomplete short right intended for Jordan Akins,1.070,0.530
2,1:31,2,10,HOU 32,3,17,Alfred Blue up the middle for 3 yards (tackle by Yannick Ngakoue),0.530,0.230
2,1:01,3,7,HOU 35,3,17,Deshaun Watson sacked by Yannick Ngakoue and Calais Campbell for -7 yards,0.230,-1.500
2,0:56,,,,,,Timeout #2 by Jacksonville Jaguars,,
2,0:56,4,14,HOU 28,3,17,"Trevor Daniel punts 43 yards, returned by Dede Westbrook for no gain (tackle by Tyrell Adams and Johnson Bademosi). Penalty on Donald Payne: Offensive Holding, 10 yards",-1.500,0.350
2,0:38,1,10,JAX 12,3,17,Blake Bortles up the middle for 1 yard (tackle by Whitney Mercilus),-0.350,-0.700
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,3,17,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,JAX 25,3,17,Carlos Hyde left guard for 5 yards (tackle by Justin Reid and Benardrick McKinney),0.610,0.740
3,14:23,2,5,JAX 30,3,17,Carlos Hyde up the middle for no gain (tackle by Angelo Blackson),0.740,0.040
3,13:43,3,5,JAX 30,3,17,"Penalty on Corey Robinson: False Start, 5 yards (no play)",0.040,-0.620
3,13:28,3,10,JAX 25,3,17,Blake Bortles pass incomplete deep middle intended for Dede Westbrook,-0.620,-1.700
3,13:21,4,10,JAX 25,3,17,"Logan Cooke punts 49 yards, fair catch by DeAndre Carter at HOU-26",-1.700,-0.670
3,13:12,1,10,HOU 26,3,17,Deshaun Watson pass complete short left to DeAndre Hopkins for 18 yards (tackle by Jalen Ramsey),0.670,1.860
3,12:39,1,10,HOU 44,3,17,Lamar Miller right guard for 1 yard (tackle by Calais Campbell),1.860,1.450
3,12:10,2,9,HOU 45,3,17,Deshaun Watson pass complete short right to Vyncint Smith for 8 yards (tackle by D.J. Hayden),1.450,1.820
3,11:45,3,1,JAX 47,3,17,Deshaun Watson pass complete short right to Alfred Blue for 7 yards (tackle by D.J. Hayden),1.820,2.920
3,11:17,1,10,JAX 40,3,17,Lamar Miller right guard for 3 yards (tackle by Abry Jones),2.920,2.780
3,10:45,2,7,JAX 37,3,17,Deshaun Watson sacked by Malik Jackson for -5 yards,2.780,1.420
3,9:59,3,12,JAX 42,3,17,"Deshaun Watson pass complete short left to DeAndre Hopkins for 6 yards (tackle by Malik Jackson). Penalty on Ryan Griffin: Offensive Holding, 10 yards",1.420,0.890
3,9:30,3,16,JAX 46,3,17,Deshaun Watson pass complete short right to DeAndre Carter for 7 yards (tackle by Yannick Ngakoue),0.890,0.660
3,8:54,4,9,JAX 39,3,17,Trevor Daniel punts 32 yards downed by Johnson Bademosi,0.660,0.380
3,8:43,1,10,JAX 7,3,17,Blake Bortles pass incomplete short middle intended for Dede Westbrook (defended by Justin Reid),-0.380,-0.780
3,8:38,2,10,JAX 7,3,17,Blake Bortles pass complete short right to Carlos Hyde for 6 yards (tackle by Zach Cunningham),-0.780,-0.720
3,7:54,3,4,JAX 13,3,17,Blake Bortles pass complete short left to Keelan Cole for 10 yards (tackle by Shareece Wright and Justin Reid),-0.720,0.480
3,7:09,1,10,JAX 23,3,17,Blake Bortles pass complete short right to Dede Westbrook for 6 yards (tackle by Carlos Watkins),0.480,0.740
3,6:28,2,4,JAX 29,3,17,Blake Bortles pass incomplete short right intended for Carlos Hyde,0.740,0.040
3,6:24,3,4,JAX 29,3,17,Carlos Hyde right guard for 1 yard (tackle by Kareem Jackson),0.040,-1.370
3,5:53,4,3,JAX 30,3,17,"Logan Cooke punts 46 yards, fair catch by DeAndre Carter at HOU-24",-1.370,-0.540
3,5:45,1,10,HOU 24,3,17,Lamar Miller right tackle for -1 yards (tackle by Lyndon Johnson),0.540,-0.140
3,5:14,2,11,HOU 23,3,17,Deshaun Watson pass complete short right to DeAndre Hopkins for 7 yards (tackle by Jalen Ramsey),-0.140,0.100
3,4:38,3,4,HOU 30,3,17,Deshaun Watson pass complete short right to DeAndre Hopkins for 6 yards (tackle by Jalen Ramsey),0.100,1.330
3,4:03,1,10,HOU 36,3,17,Deshaun Watson up the middle for 11 yards (tackle by Jarrod Wilson),1.330,2.060
3,3:30,1,10,HOU 47,3,17,Deshaun Watson left end for 1 yard (tackle by Myles Jack),2.060,1.650
3,2:50,2,9,HOU 48,3,17,Deshaun Watson sacked by Calais Campbell for no gain,1.650,0.960
3,2:15,3,9,HOU 48,3,17,Deshaun Watson pass incomplete short left intended for DeAndre Hopkins (defended by Yannick Ngakoue),0.960,-0.190
3,2:12,4,9,HOU 48,3,17,"Trevor Daniel punts 43 yards, fair catch by Dede Westbrook at JAC-9",-0.190,0.380
3,2:04,1,10,JAX 9,3,17,Carlos Hyde up the middle for 2 yards (tackle by Christian Covington),-0.380,-0.630
3,1:31,2,8,JAX 11,3,17,Blake Bortles pass complete short right to Keelan Cole for 10 yards (tackle by Justin Reid),-0.630,0.340
3,0:46,1,10,JAX 21,3,17,Blake Bortles pass incomplete deep right intended for Dede Westbrook (defended by Kareem Jackson),0.340,-0.200
3,0:39,2,10,JAX 21,3,17,Carlos Hyde left end for -1 yards (tackle by Tyrann Mathieu),-0.200,-1.020
Quarter,Time,Down,ToGo,Location,JAX,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,11,JAX 20,3,17,Blake Bortles pass complete short right to Donte Moncrief for -1 yards (tackle by Shareece Wright),-1.020,-2.140
4,14:30,4,12,JAX 19,3,17,"Logan Cooke punts 46 yards, fair catch by DeAndre Carter at HOU-35",-2.140,-1.270
4,14:21,1,10,HOU 35,3,17,Alfred Blue right guard for 3 yards (tackle by Lyndon Johnson),1.270,1.130
4,13:53,2,7,HOU 38,3,17,Deshaun Watson pass complete deep right to DeAndre Hopkins for 43 yards (tackle by Jalen Ramsey),1.130,4.310
4,13:24,1,10,JAX 19,3,17,Deshaun Watson sacked by Taven Bryan for -4 yards,4.310,3.220
4,12:41,2,14,JAX 23,3,17,Deshaun Watson left end for 2 yards (tackle by Jarrod Wilson),3.220,2.810
4,11:56,3,12,JAX 21,3,17,Deshaun Watson pass complete short left to Vyncint Smith for 10 yards (tackle by Tre Herndon),2.810,2.820
4,11:17,4,2,JAX 11,3,17,"Ka'imi Fairbairn yard field goal good. Penalty on Yannick Ngakoue: Unnecessary Roughness, 6 yards (no play)",2.820,6.060
4,11:14,1,5,JAX 5,3,17,Deshaun Watson pass incomplete short right intended for Vyncint Smith,6.060,5.150
4,11:07,2,5,JAX 5,3,17,Deshaun Watson pass incomplete short left intended for Alfred Blue,5.150,4.260
4,11:00,3,5,JAX 5,3,17,Deshaun Watson pass incomplete short right intended for DeAndre Carter,4.260,3.010
4,10:55,4,5,JAX 5,3,20,Ka'imi Fairbairn 24 yard field goal good,3.010,3.000
4,10:52,,,HOU 35,3,20,"Ka'imi Fairbairn kicks off 70 yards, returned by DJ Chark for no gain (tackle by Johnson Bademosi)",0.000,1.270
4,10:44,1,10,JAX 35,3,20,Blake Bortles sacked by Carlos Watkins for -2 yards,1.270,0.450
4,10:14,2,12,JAX 33,3,20,Blake Bortles pass incomplete short middle intended for James O'Shaughnessy (defended by Dylan Cole),0.450,-0.230
4,10:09,3,12,JAX 33,3,20,Blake Bortles sacked by Whitney Mercilus and J.J. Watt for -8 yards,-0.230,-1.700
4,9:26,4,20,JAX 25,3,20,"Logan Cooke punts 50 yards, returned by DeAndre Carter for 30 yards (tackle by Quenton Meeks)",-1.700,-2.590
4,9:11,1,10,JAX 45,3,20,Deshaun Watson pass incomplete short right intended for DeAndre Hopkins (defended by Jalen Ramsey),2.590,2.040
4,9:05,2,10,JAX 45,3,20,Lamar Miller up the middle for 3 yards (tackle by Telvin Smith and Myles Jack),2.040,1.750
4,8:26,3,7,JAX 42,3,20,Deshaun Watson pass incomplete deep right intended for Jordan Akins (defended by Jarrod Wilson),1.750,0.460
4,8:18,4,7,JAX 42,3,20,"Trevor Daniel punts 31 yards, fair catch by Dede Westbrook at JAC-11",0.460,0.370
4,8:10,1,10,JAX 11,3,20,Blake Bortles pass complete deep middle to Donte Moncrief for 22 yards (tackle by Andre Hal),-0.370,1.140
4,7:47,1,10,JAX 33,3,20,Blake Bortles pass incomplete short left intended for DJ Chark,1.140,0.590
4,7:44,2,10,JAX 33,3,20,Blake Bortles pass complete short left to Keelan Cole for 19 yards (tackle by Shareece Wright),0.590,2.390
4,7:15,1,10,HOU 48,3,20,Blake Bortles pass incomplete deep left intended for Keelan Cole,2.390,1.850
4,7:09,2,10,HOU 48,3,20,Blake Bortles pass complete short middle to Keelan Cole for 6 yards (tackle by Zach Cunningham),1.850,1.950
4,6:41,3,4,HOU 42,3,20,Blake Bortles up the middle for 7 yards (tackle by Benardrick McKinney),1.950,3.250
4,6:15,1,10,HOU 35,3,20,Blake Bortles pass incomplete short middle intended for DJ Chark (defended by Kareem Jackson),3.250,2.700
4,6:10,2,10,HOU 35,3,20,Blake Bortles pass deep left intended for Keelan Cole is intercepted by Kareem Jackson at HOU-0 and returned for no gain,2.700,-0.280
4,6:02,1,10,HOU 20,3,20,Deshaun Watson pass complete short middle to DeAndre Carter for 12 yards (tackle by D.J. Hayden),0.280,1.070
4,5:21,1,10,HOU 32,3,20,Lamar Miller up the middle for 5 yards (tackle by Telvin Smith),1.070,1.200
4,4:41,2,5,HOU 37,3,20,Deshaun Watson left end for no gain (tackle by Myles Jack),1.200,0.500
4,4:37,3,5,HOU 37,3,20,Deshaun Watson pass complete short middle to Vyncint Smith for 10 yards (tackle by Tre Herndon),0.500,2.060
4,3:55,1,10,HOU 47,3,20,Lamar Miller right tackle for 1 yard (tackle by Nick DeLuca and Telvin Smith),2.060,1.650
4,3:50,,,,,,Timeout #1 by Jacksonville Jaguars,,
4,3:50,2,9,HOU 48,3,20,Deshaun Watson pass complete short right to DeAndre Hopkins for 5 yards,1.650,1.620
4,3:45,3,4,JAX 47,3,20,Deshaun Watson pass complete short middle to DeAndre Carter for 7 yards (tackle by Myles Jack),1.620,2.920
4,3:39,,,,,,Timeout #2 by Jacksonville Jaguars,,
4,3:39,1,10,JAX 40,3,20,"Lamar Miller up the middle for no gain (tackle by Calais Campbell and Marcell Dareus). Penalty on Tashaun Gipson: Defensive Offside, 5 yards (no play)",2.920,3.650
4,3:35,1,5,JAX 35,3,20,Lamar Miller left guard for 1 yard (tackle by Abry Jones and Calais Campbell),3.650,3.180
4,2:55,2,4,JAX 34,3,20,Deshaun Watson left end for 5 yards (tackle by Myles Jack),3.180,3.640
4,2:10,1,10,JAX 29,3,20,Lamar Miller right guard for 5 yards (tackle by Myles Jack),3.640,3.780
4,2:00,2,5,JAX 24,3,20,Lamar Miller right guard for 2 yards (tackle by Calais Campbell),3.780,3.340
4,1:18,3,3,JAX 22,3,20,Lamar Miller left tackle for 2 yards (tackle by Nick DeLuca),3.340,2.270
4,0:35,,,,,,Timeout #1 by Houston Texans,,
4,0:35,4,1,JAX 20,3,20,Deshaun Watson pass complete short right to Jordan Thomas for 6 yards,2.270,4.650
4,0:30,1,10,JAX 14,3,20,Deshaun Watson kneels for -1 yards,4.650,3.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
