Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
2,10:23,2,3,CIN 3,7,6,"Ben Roethlisberger pass complete short right to Heath Miller for 3 yards, touchdown",5.530,7.000
2,,,,CIN 2,7,7,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,7,7,"Jeff Reed kicks off 66 yards, returned by Glenn Holt for 24 yards (tackle by William Gay)",0.000,0.810
2,10:11,1,10,CIN 28,7,7,Ryan Fitzpatrick pass incomplete short middle intended for Daniel Coats,0.810,0.260
2,10:07,2,10,CIN 28,7,7,Ryan Fitzpatrick pass complete short right to Chris Henry for 11 yards (tackle by Ryan Clark),0.260,1.530
2,9:36,1,10,CIN 39,7,7,Cedric Benson left guard for 2 yards (tackle by Larry Foote and Brett Keisel),1.530,1.260
2,9:01,2,8,CIN 41,7,7,Cedric Benson left guard for 7 yards (tackle by Ike Taylor and Ryan Clark),1.260,1.490
2,8:18,3,1,CIN 48,7,7,Chris Perry right guard for no gain (tackle by James Farrior and LaMarr Woodley),1.490,-0.190
2,7:38,4,1,CIN 48,7,7,"Kyle Larson punts 43 yards, fair catch by Santonio Holmes",-0.190,0.380
2,7:31,1,10,PIT 9,7,7,Willie Parker left guard for 6 yards (tackle by Chris Crocker and Marvin White),-0.380,-0.280
2,6:54,2,4,PIT 15,7,7,Willie Parker right guard for 3 yards (tackle by Brandon Johnson and Domata Peko),-0.280,-0.370
2,6:09,3,1,PIT 18,7,7,Carey Davis up the middle for 6 yards (tackle by Rashad Jeanty and Domata Peko),-0.370,0.540
2,5:28,1,10,PIT 24,7,7,Ben Roethlisberger pass complete deep right to Santonio Holmes for 27 yards (tackle by Leon Hall),0.540,2.320
2,4:45,1,10,CIN 49,7,7,Willie Parker left guard for 1 yard (tackle by Rashad Jeanty),2.320,1.920
2,3:57,2,9,CIN 48,7,7,Ben Roethlisberger pass incomplete short left intended for Heath Miller,1.920,1.220
2,3:54,3,9,CIN 48,7,7,Ben Roethlisberger pass complete short middle to Santonio Holmes for 22 yards (tackle by Leon Hall),1.220,3.840
2,3:12,1,10,CIN 26,7,7,Willie Parker left tackle for -1 yards (tackle by Brandon Johnson and Orien Harris),3.840,3.160
2,2:31,2,11,CIN 27,7,7,Ben Roethlisberger pass complete short right to Heath Miller for 8 yards (tackle by Leon Hall),3.160,3.570
2,2:00,3,3,CIN 19,7,7,Ben Roethlisberger pass incomplete short middle intended for Santonio Holmes (defended by David Jones),3.570,2.280
2,1:56,4,3,CIN 19,7,10,Jeff Reed 37 yard field goal good,2.280,3.000
2,,,,PIT 30,7,10,"Jeff Reed kicks off 59 yards, returned by Glenn Holt for 19 yards (tackle by Carey Davis)",0.000,0.940
2,1:48,1,10,CIN 30,7,10,Chris Perry up the middle for no gain (tackle by Aaron Smith),0.940,0.390
2,1:26,2,10,CIN 30,7,10,Ryan Fitzpatrick pass complete short right to Chris Perry for no gain,0.390,-0.300
2,1:18,,,,7,10,Timeout #1 by Pittsburgh Steelers,0.000,-0.300
2,1:18,3,10,CIN 30,7,10,Ryan Fitzpatrick sacked by LaMarr Woodley for -3 yards,-0.300,-1.570
2,1:11,,,,7,10,Timeout #2 by Pittsburgh Steelers,0.000,-1.570
2,1:11,4,13,CIN 27,7,10,"Kyle Larson punts 34 yards, muffed catch by Limas Sweed, recovered by Rashad Jeanty and returned for no gain",-1.570,2.980
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
2,1:00,1,10,PIT 39,7,10,Ryan Fitzpatrick pass incomplete short right intended for T.J. Houshmandzadeh (defended by Aaron Smith),2.980,2.440
2,0:57,2,10,PIT 39,7,10,Ryan Fitzpatrick pass complete short right to T.J. Houshmandzadeh for 5 yards (tackle by James Harrison),2.440,2.410
2,0:43,,,,7,10,Timeout #1 by Cincinnati Bengals,0.000,2.410
2,0:43,3,5,PIT 34,7,10,Ryan Fitzpatrick pass complete short left to T.J. Houshmandzadeh for no gain,2.410,1.070
2,0:32,,,,7,10,Timeout #2 by Cincinnati Bengals,0.000,1.070
2,0:32,4,5,PIT 34,7,10,Ryan Fitzpatrick pass incomplete short right intended for T.J. Houshmandzadeh (defended by William Gay),1.070,-1.200
2,0:28,1,10,PIT 34,7,10,Ben Roethlisberger pass complete short left to Mewelde Moore for -2 yards (tackle by John Thornton),1.200,0.390
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,7,10,"Jeff Reed kicks off 64 yards, returned by Glenn Holt for 17 yards (tackle by Keyaron Fox)",0.000,0.480
3,14:55,1,10,CIN 23,7,10,Ryan Fitzpatrick pass incomplete deep right intended for Glenn Holt,0.480,-0.070
3,14:51,2,10,CIN 23,7,10,Ryan Fitzpatrick pass complete short right to Andre Caldwell for 6 yards (tackle by William Gay),-0.070,0.040
3,14:10,3,4,CIN 29,7,10,Ryan Fitzpatrick pass incomplete short right intended for Andre Caldwell,0.040,-1.440
3,14:05,4,4,CIN 29,7,10,"Kyle Larson punts 33 yards, returned by Santonio Holmes for 8 yards. Penalty on Anthony Smith: Unnecessary Roughness, 15 yards",-1.440,-0.480
3,13:55,1,10,PIT 23,7,10,Willie Parker right guard for 5 yards (tackle by Dhani Jones and Jonathan Fanene),0.480,0.610
3,12:45,2,5,PIT 28,7,10,Mewelde Moore right guard for 1 yard (tackle by Chris Crocker),0.610,0.040
3,12:02,3,4,PIT 29,7,10,Ben Roethlisberger up the middle for 6 yards (tackle by Rashad Jeanty and Darryl Blackstock),0.040,1.270
3,11:52,1,10,PIT 35,7,10,Ben Roethlisberger pass incomplete deep left intended for Santonio Holmes,1.270,0.720
3,11:40,2,10,PIT 35,7,10,Ben Roethlisberger pass incomplete short left intended for Heath Miller (defended by Leon Hall),0.720,0.040
3,11:37,3,10,PIT 35,7,10,Ben Roethlisberger pass complete short right to Santonio Holmes for 19 yards (tackle by David Jones),0.040,2.520
3,10:54,1,10,CIN 46,7,10,Willie Parker left end for 3 yards (tackle by Pat Sims and Jonathan Fanene),2.520,2.380
3,10:17,2,7,CIN 43,7,10,Willie Parker for 15 yards,2.380,3.710
3,9:43,1,10,CIN 28,7,10,Gary Russell left tackle for 2 yards (tackle by Marvin White),3.710,3.440
3,8:59,2,8,CIN 26,7,10,Ben Roethlisberger pass complete short right to Santonio Holmes for 6 yards (tackle by Chris Crocker),3.440,3.530
3,8:30,3,2,CIN 20,7,10,Ben Roethlisberger pass incomplete short left intended for Hines Ward,3.530,2.250
3,8:22,4,2,CIN 20,7,13,Jeff Reed 38 yard field goal good,2.250,3.000
3,,,,PIT 30,7,13,"Jeff Reed kicks off 60 yards, returned by Glenn Holt for 18 yards (tackle by Gary Russell)",0.000,0.810
3,8:13,1,10,CIN 28,7,13,Ryan Fitzpatrick kneels for -1 yards,0.810,0.130
3,7:44,2,11,CIN 27,7,13,Cedric Benson left guard for 1 yard (tackle by Brett Keisel and James Harrison),0.130,-0.430
3,7:07,3,10,CIN 28,7,13,Ryan Fitzpatrick pass incomplete short left intended for Andre Caldwell,-0.430,-1.500
3,7:01,4,10,CIN 28,7,13,"Kyle Larson punts 37 yards, fair catch by Mewelde Moore",-1.500,-1.270
3,6:55,1,10,PIT 35,7,13,Ben Roethlisberger pass incomplete short left intended for Hines Ward (defended by David Jones),1.270,0.720
3,6:50,2,10,PIT 35,7,13,Mewelde Moore left guard for 3 yards (tackle by Domata Peko and Brandon Johnson),0.720,0.430
3,6:08,3,7,PIT 38,7,13,"Ben Roethlisberger pass complete short left to Hines Ward for 42 yards (tackle by David Jones). Penalty on Nate Washington: Offensive Pass Interference, 10 yards (no play)",0.430,-0.890
3,5:32,3,17,PIT 28,7,13,Ben Roethlisberger pass complete short right to Mewelde Moore for 3 yards (tackle by David Jones),-0.890,-1.310
3,5:01,4,14,PIT 31,7,13,Paul Ernster punts 34 yards,-1.310,-1.270
3,4:54,1,10,CIN 35,7,13,Ryan Fitzpatrick pass incomplete short left intended for T.J. Houshmandzadeh,1.270,0.720
3,4:49,2,10,CIN 35,7,13,Ryan Fitzpatrick pass incomplete short right intended for T.J. Houshmandzadeh (defended by Aaron Smith),0.720,0.040
3,4:45,3,10,CIN 35,7,13,Ryan Fitzpatrick pass incomplete short right intended for T.J. Houshmandzadeh,0.040,-1.040
3,4:38,4,10,CIN 35,7,13,"Kyle Larson punts 38 yards, returned by Mewelde Moore for 9 yards",-1.040,-1.330
3,4:29,1,10,PIT 36,7,13,Mewelde Moore left tackle for 5 yards (tackle by Jonathan Fanene and Brandon Johnson),1.330,1.470
3,3:54,2,5,PIT 41,7,13,Mewelde Moore right end for 15 yards (tackle by Marvin White),1.470,2.650
3,3:09,1,10,CIN 44,7,13,Mewelde Moore right tackle for -2 yards (tackle by Brandon Johnson),2.650,1.840
3,2:29,2,12,CIN 46,7,13,Ben Roethlisberger pass complete short right to Mewelde Moore for 22 yards (tackle by Dhani Jones),1.840,3.970
3,1:44,1,10,CIN 24,7,13,Mewelde Moore left tackle for 3 yards (tackle by Chris Crocker),3.970,3.840
3,1:01,2,7,CIN 21,7,13,Ben Roethlisberger pass complete short left to Heath Miller for 19 yards (tackle by Chris Crocker),3.840,6.740
3,0:21,1,2,CIN 2,7,19,"Gary Russell right end for 2 yards, touchdown",6.740,7.000
3,,,,CIN 2,7,20,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,7,20,"Jeff Reed kicks off 57 yards, returned by Kenny Watson for 24 yards (tackle by Anthony Madison)",0.000,1.400
3,0:09,1,10,CIN 37,7,20,Ryan Fitzpatrick pass complete short left to Andre Caldwell for 5 yards (tackle by Troy Polamalu),1.400,1.530
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,CIN 42,7,20,Cedric Benson left tackle for 4 yards (tackle by Brett Keisel and William Gay),1.530,1.360
4,14:26,3,1,CIN 46,7,20,Cedric Benson up the middle for -1 yards (tackle by James Farrior and Brett Keisel),1.360,-0.390
4,13:50,4,2,CIN 45,7,20,Kyle Larson punts 35 yards,-0.390,-0.280
4,13:41,1,10,PIT 20,7,20,Mewelde Moore right tackle for 1 yard (tackle by Jonathan Fanene and Orien Harris),0.280,-0.130
4,13:06,2,9,PIT 21,7,20,Mewelde Moore up the middle for no gain (tackle by Brandon Johnson and Domata Peko),-0.130,-0.820
4,12:18,3,9,PIT 21,7,20,Ben Roethlisberger pass incomplete short left intended for Mewelde Moore. Penalty on Darnell Stapleton: Offensive Holding (Declined),-0.820,-1.960
4,12:13,4,9,PIT 21,7,20,Paul Ernster punts 24 yards,-1.960,-2.590
4,12:06,1,10,PIT 45,7,20,Ryan Fitzpatrick up the middle for 9 yards (tackle by James Harrison and Brett Keisel),2.590,3.260
4,11:31,2,1,PIT 36,7,20,Cedric Benson right guard for 2 yards (tackle by Casey Hampton and James Farrior),3.260,3.310
4,10:52,1,10,PIT 34,7,20,Ryan Fitzpatrick pass complete short right to Reggie Kelly for 5 yards (tackle by Ike Taylor),3.310,3.450
4,10:20,2,5,PIT 29,7,20,Ryan Fitzpatrick pass incomplete short middle intended for T.J. Houshmandzadeh (defended by Aaron Smith),3.450,2.740
4,10:12,3,5,PIT 29,7,20,"Chris Perry right end for 6 yards (tackle by Troy Polamalu and Ryan Clark). Penalty on Ben Utecht: Illegal Motion, 5 yards (no play)",2.740,2.080
4,9:45,3,10,PIT 34,7,20,Ryan Fitzpatrick pass complete short middle to Andre Caldwell for 15 yards (tackle by Troy Polamalu),2.080,4.310
4,9:06,1,10,PIT 19,7,20,Ryan Fitzpatrick pass complete short middle to Ben Utecht for 9 yards (tackle by Troy Polamalu),4.310,5.360
4,8:25,2,1,PIT 10,7,20,Cedric Benson left tackle for 1 yard (tackle by Aaron Smith),5.360,5.140
4,7:41,1,9,PIT 9,7,20,Ryan Fitzpatrick pass incomplete short left intended for Andre Caldwell,5.140,4.380
4,7:37,2,9,PIT 9,7,20,Cedric Benson left guard for 1 yard (tackle by Travis Kirschke and Ryan Clark),4.380,3.580
4,6:54,3,8,PIT 8,7,20,Ryan Fitzpatrick pass incomplete short right intended for T.J. Houshmandzadeh,3.580,2.950
4,6:50,4,8,PIT 8,10,20,Shayne Graham 26 yard field goal good,2.950,3.000
4,,,,CIN 30,10,20,"Shayne Graham kicks off 67 yards, returned by Mewelde Moore for 24 yards (tackle by Darryl Blackstock)",0.000,0.740
4,6:41,1,10,PIT 27,10,20,Mewelde Moore right tackle for no gain (tackle by Domata Peko),0.740,0.200
4,6:01,2,10,PIT 27,10,20,Ben Roethlisberger pass incomplete short right intended for Heath Miller (defended by Brandon Johnson),0.200,-0.490
4,5:51,3,10,PIT 27,10,20,Ben Roethlisberger pass complete deep left to Limas Sweed for 17 yards (tackle by Marvin White),-0.490,1.860
4,5:02,1,10,PIT 44,10,20,Mewelde Moore left tackle for 11 yards (tackle by Chris Crocker),1.860,2.590
4,4:22,1,10,CIN 45,10,20,Mewelde Moore right end for 7 yards (tackle by Dhani Jones),2.590,2.990
4,4:13,,,,10,20,Timeout #1 by Cincinnati Bengals,0.000,2.990
4,4:13,2,3,CIN 38,10,20,Mewelde Moore up the middle for 4 yards (tackle by John Thornton),2.990,3.310
4,3:28,1,10,CIN 34,10,20,Mewelde Moore up the middle for 1 yard (tackle by Rashad Jeanty and Jamar Fletcher),3.310,2.910
4,3:19,,,,10,20,Timeout #2 by Cincinnati Bengals,0.000,2.910
4,3:19,2,9,CIN 33,10,20,Ben Roethlisberger pass complete short middle to Mewelde Moore for 18 yards (tackle by Marvin White),2.910,4.580
4,2:35,1,10,CIN 15,10,20,Mewelde Moore left end for 4 yards (tackle by Leon Hall),4.580,4.640
4,2:30,2,6,CIN 11,10,20,Mewelde Moore up the middle for 3 yards (tackle by Domata Peko and Marvin White),4.640,4.450
4,2:22,,,,10,20,Timeout #3 by Cincinnati Bengals,0.000,4.450
4,2:22,3,3,CIN 8,10,26,"Ben Roethlisberger left guard for 8 yards, touchdown",4.450,7.000
4,,,,CIN 2,10,27,Jeff Reed kicks extra point good,0.000,0.000
4,,,,PIT 30,10,27,"Jeff Reed kicks off 47 yards, returned by Kenny Watson for 4 yards (tackle by Lawrence Timmons)",0.000,0.740
4,2:09,1,10,CIN 27,10,27,Ryan Fitzpatrick pass complete short middle to Ben Utecht for 14 yards (tackle by Ryan Clark),0.740,1.660
4,2:00,1,10,CIN 41,10,27,Ryan Fitzpatrick pass incomplete short right intended for Andre Caldwell,1.660,1.120
4,1:57,2,10,CIN 41,10,27,Ryan Fitzpatrick pass complete short right to Ben Utecht for 13 yards (tackle by Ike Taylor),1.120,2.520
4,1:23,1,10,PIT 46,10,27,Ryan Fitzpatrick pass complete deep right to Reggie Kelly for 31 yards (tackle by Ike Taylor),2.520,4.580
4,1:23,1,10,PIT 15,10,27,Ryan Fitzpatrick spiked the ball,4.580,3.950
4,1:01,2,10,PIT 15,10,27,Ryan Fitzpatrick pass complete short left to Chris Perry for no gain,3.950,3.100
4,0:41,3,10,PIT 15,10,27,Ryan Fitzpatrick pass incomplete short middle intended for T.J. Houshmandzadeh is intercepted by Troy Polamalu at PIT-2 and returned for 19 yards (tackle by Eric Ghiaciuc),3.100,-0.340
4,0:24,1,10,PIT 21,10,27,Ben Roethlisberger kneels for -1 yards,0.340,-0.340
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
