Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Glenn Holt,CIN,4,78,19.5,0,24,0,0,,0,0
Kenny Watson,CIN,2,28,14.0,0,24,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Santonio Holmes,PIT,0,0,,0,0,2,0,0.0,0,0
Mewelde Moore,PIT,1,24,24.0,0,24,1,9,9.0,0,9
Limas Sweed,PIT,0,0,,0,0,1,0,0.0,0,0
Gary Russell,PIT,2,56,28.0,0,43,0,0,,0,0
