Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
2,0:36,1,10,JAX 25,6,10,David Garrard pass incomplete short left intended for Maurice Jones-Drew (defended by Albert Haynesworth),0.610,0.060
2,0:31,2,10,JAX 25,6,10,Maurice Jones-Drew right tackle for 6 yards (tackle by Albert Haynesworth),0.060,0.170
2,0:24,,,,6,10,Timeout #2 by Tennessee Titans,0.000,0.170
2,0:24,3,4,JAX 31,6,10,David Garrard sacked by Travis LaBoy for 0 yards,0.170,-1.310
2,0:17,,,,6,10,Timeout #3 by Tennessee Titans,0.000,-1.310
2,0:17,4,4,JAX 31,6,10,"Adam Podlesh punts 37 yards, returned by Chris Davis for 17 yards (tackle by Montell Owens)",-1.310,-2.190
2,0:08,1,10,TEN 49,6,10,Kerry Collins sacked by Marcus Stroud for -4 yards,2.190,1.110
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,6,10,"Rob Bironas kicks off 70 yards, touchback",0.000,0.280
3,15:00,1,10,JAX 20,6,10,David Garrard right end for 13 yards (tackle by Chris Hope),0.280,1.140
3,14:19,1,10,JAX 33,6,10,David Garrard pass complete short middle to Greg Estandia for 6 yards (tackle by Ryan Fowler),1.140,1.400
3,13:43,2,4,JAX 39,6,10,Fred Taylor up the middle for 17 yards (tackle by Calvin Lowry and Cortland Finnegan),1.400,2.650
3,13:14,1,10,TEN 44,6,10,Fred Taylor up the middle for 1 yard (tackle by Albert Haynesworth),2.650,2.250
3,12:33,2,9,TEN 43,6,10,"David Garrard pass complete short left to Marcedes Lewis for 5 yards (tackle by Cortland Finnegan). Penalty on Tony Pashos: Illegal Use of Hands, 10 yards (no play)",2.250,0.900
3,12:01,2,19,JAX 47,6,10,David Garrard pass complete short left to Dennis Northcutt for 14 yards (tackle by Cortland Finnegan),0.900,2.080
3,11:20,3,5,TEN 39,6,10,David Garrard pass complete short right to Ernest Wilford for 7 yards (tackle by Nick Harper),2.080,3.450
3,10:42,1,10,TEN 32,6,10,Fred Taylor up the middle for no gain (tackle by Calvin Lowry),3.450,2.900
3,10:01,2,10,TEN 32,6,10,David Garrard pass complete short right to George Wrighster for 3 yards (tackle by Nick Harper),2.900,2.610
3,9:16,3,7,TEN 29,6,10,David Garrard up the middle for 10 yards (tackle by Keith Bulluck),2.610,4.310
3,8:30,1,10,TEN 19,6,10,Maurice Jones-Drew up the middle for no gain (tackle by Albert Haynesworth),4.310,3.750
3,7:50,2,10,TEN 19,6,10,David Garrard pass incomplete short left intended for Dennis Northcutt,3.750,3.030
3,7:44,3,10,TEN 19,6,10,David Garrard pass incomplete deep middle intended for Marcedes Lewis,3.030,2.180
3,7:38,4,10,TEN 19,6,10,David Garrard pass complete short middle to Maurice Jones-Drew for -2 yards (tackle by Keith Bulluck),2.180,-0.340
3,7:33,1,10,TEN 21,6,10,"Vince Young for no gain. Vince Young fumbles, recovered by Vince Young at TEN-21. Penalty on John Henderson: Defensive Offside, 5 yards (no play)",0.340,1.070
3,7:17,1,5,TEN 26,6,10,Chris Brown left end for 4 yards (tackle by Brian Williams),1.070,1.020
3,6:38,2,1,TEN 30,6,10,Chris Brown left end for 2 yards (tackle by John Henderson),1.020,1.070
3,6:03,1,10,TEN 32,6,10,Vince Young pass incomplete short left intended for Brandon Jones,1.070,0.530
3,5:58,2,10,TEN 32,6,10,"Vince Young right end for 5 yards (tackle by Terry Cousin). Penalty on Terry Cousin: Face Mask (15 Yards), 15 yards",0.530,2.390
3,5:38,1,10,JAX 48,6,10,Chris Brown up the middle for 14 yards (tackle by Gerald Sensabaugh),2.390,3.310
3,5:00,1,10,JAX 34,6,10,Chris Brown up the middle for 13 yards (tackle by Reggie Nelson),3.310,4.170
3,4:20,1,10,JAX 21,6,10,Vince Young up the middle for 1 yard (tackle by Paul Spicer),4.170,3.760
3,3:42,2,9,JAX 20,6,10,Vince Young up the middle for 6 yards (tackle by Terry Cousin),3.760,4.020
3,3:03,3,3,JAX 14,6,10,Vince Young pass complete short middle to Eric Moulds for 4 yards (tackle by Brian Williams),4.020,4.910
3,2:24,1,10,JAX 10,6,10,LenDale White up the middle for 6 yards (tackle by Reggie Nelson),4.910,5.340
3,1:43,2,4,JAX 4,6,10,Chris Brown up the middle for 2 yards (tackle by Bobby McCray),5.340,4.950
3,1:03,3,2,JAX 2,12,10,"Vince Young up the middle for 2 yards, touchdown",4.950,7.000
3,,,,JAX 2,13,10,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 30,13,10,"Rob Bironas kicks off 70 yards, touchback",0.000,0.280
3,0:59,1,10,JAX 20,13,10,David Garrard pass incomplete deep middle intended for Dennis Northcutt,0.280,-0.270
3,0:52,2,10,JAX 20,13,10,David Garrard pass complete short middle to Dennis Northcutt for 9 yards (tackle by Cortland Finnegan),-0.270,0.230
3,0:14,3,1,JAX 29,13,10,David Garrard up the middle for 2 yards (tackle by Keith Bulluck),0.230,1.000
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,JAX 31,13,10,David Garrard pass complete short right to John Broussard for 8 yards (tackle by Nick Harper),1.000,1.540
4,14:25,2,2,JAX 39,13,10,Fred Taylor up the middle for no gain (tackle by Tony Brown),1.540,0.830
4,13:45,3,2,JAX 39,13,10,Maurice Jones-Drew up the middle for 23 yards (tackle by Chris Hope),0.830,3.050
4,13:02,1,10,TEN 38,13,10,David Garrard pass complete short middle to Maurice Jones-Drew for 10 yards (tackle by Stephen Tulloch),3.050,3.710
4,12:16,1,10,TEN 28,13,10,David Garrard pass incomplete deep right intended for Dennis Northcutt (defended by Chris Hope),3.710,3.170
4,12:10,2,10,TEN 28,13,10,"David Garrard pass complete short right to Maurice Jones-Drew for 20 yards (tackle by Nick Harper). Maurice Jones-Drew fumbles (forced by Nick Harper), recovered by Chris Hope at TEN-8 (tackle by Maurice Jones-Drew)",3.170,0.380
4,11:57,1,10,TEN 8,13,10,Chris Brown up the middle for 8 yards (tackle by Pat Thomas),-0.380,-0.090
4,11:23,2,2,TEN 16,13,10,Chris Brown up the middle for 11 yards (tackle by Sammy Knight),-0.090,0.740
4,10:40,1,10,TEN 27,13,10,Chris Brown up the middle for 5 yards (tackle by Daryl Smith),0.740,0.870
4,9:58,2,5,TEN 32,13,10,Vince Young pass complete short right to Justin Gage for 9 yards (tackle by Pat Thomas),0.870,1.660
4,9:15,1,10,TEN 41,13,10,Vince Young pass incomplete short middle intended for Justin Gage,1.660,1.120
4,9:09,2,10,TEN 41,13,10,LenDale White up the middle for 4 yards (tackle by Rob Meier),1.120,0.960
4,8:28,3,6,TEN 45,13,10,Vince Young pass incomplete short right intended for Eric Moulds,0.960,-0.390
4,8:24,4,6,TEN 45,13,10,"Penalty on Donnie Nickey: False Start, 5 yards (no play)",-0.390,-0.720
4,8:24,4,11,TEN 40,13,10,"Craig Hentrich punts 34 yards, returned by Dennis Northcutt for 3 yards (tackle by Ken Amato)",-0.720,-0.870
4,8:16,1,10,JAX 29,13,10,David Garrard pass incomplete deep left intended for Matt Jones (defended by Cortland Finnegan),0.870,0.330
4,8:10,2,10,JAX 29,13,10,David Garrard pass incomplete short left intended for Dennis Northcutt,0.330,-0.360
4,8:03,3,10,JAX 29,13,10,David Garrard pass incomplete deep right intended for Ernest Wilford,-0.360,-1.440
4,7:56,4,10,JAX 29,13,10,"Adam Podlesh punts 49 yards, returned by Chris Davis for 6 yards (tackle by Justin Durant)",-1.440,-0.810
4,7:46,1,10,TEN 28,13,10,Chris Brown up the middle for 8 yards (tackle by Terry Cousin),0.810,1.340
4,7:09,2,2,TEN 36,13,10,Chris Brown up the middle for 13 yards (tackle by Daryl Smith),1.340,2.190
4,6:27,1,10,TEN 49,13,10,LenDale White up the middle for 13 yards (tackle by Reggie Nelson),2.190,3.050
4,5:44,1,10,JAX 38,13,10,LenDale White up the middle for -1 yards (tackle by John Henderson),3.050,2.370
4,5:04,2,11,JAX 39,13,10,Vince Young for -1 yards (tackle by Brian Williams),2.370,1.550
4,4:59,,,,13,10,Timeout #1 by Tennessee Titans,0.000,1.550
4,4:59,3,12,JAX 40,13,10,"Vince Young sacked by Reggie Nelson for -6 yards. Vince Young fumbles (forced by Reggie Nelson), recovered by David Stewart at JAX-46",1.550,0.200
4,4:26,4,18,JAX 46,13,10,"Craig Hentrich punts 20 yards, fair catch by Dennis Northcutt",0.200,-0.670
4,4:18,1,10,JAX 26,13,10,David Garrard pass complete short right to Marcedes Lewis for 6 yards (tackle by Nick Harper),0.670,0.940
4,3:42,2,4,JAX 32,13,10,David Garrard sacked by Antwan Odom for -4 yards,0.940,-0.300
4,3:00,3,8,JAX 28,13,10,David Garrard pass incomplete short middle intended for Dennis Northcutt (defended by Cortland Finnegan),-0.300,-1.500
4,2:53,4,8,JAX 28,13,10,"Adam Podlesh punts 45 yards, fair catch by Chris Davis",-1.500,-0.740
4,2:46,1,10,TEN 27,13,10,Chris Brown up the middle for 7 yards (tackle by Marcus Stroud),0.740,1.140
4,2:23,,,,13,10,Timeout #1 by Jacksonville Jaguars,0.000,1.140
4,2:23,2,3,TEN 34,13,10,Vince Young pass complete short left to Brandon Jones for 6 yards (tackle by Reggie Nelson),1.140,1.600
4,2:00,1,10,TEN 40,13,10,LenDale White up the middle for 6 yards (tackle by Mike Peterson),1.600,1.860
4,1:54,,,,13,10,Timeout #2 by Jacksonville Jaguars,0.000,1.860
4,1:54,2,4,TEN 46,13,10,Chris Brown up the middle for 3 yards (tackle by Marcus Stroud),1.860,1.550
4,1:49,,,,13,10,Timeout #3 by Jacksonville Jaguars,0.000,1.550
4,1:49,3,1,TEN 49,13,10,LenDale White up the middle for 6 yards (tackle by Gerald Sensabaugh),1.550,2.590
4,1:49,1,10,JAX 45,13,10,Vince Young kneels for -1 yards,2.590,1.910
4,0:28,2,11,JAX 46,13,10,Vince Young kneels for -1 yards,1.910,1.090
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
