Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
1,1:11,3,9,BUF 9,0,7,Michael Vick pass incomplete short middle intended for Jace Amaro (defended by Corey Graham),3.360,2.830
1,1:05,4,9,BUF 9,3,7,Nick Folk 27 yard field goal good,2.830,3.000
1,1:05,,,NYJ 35,3,7,"Nick Folk kicks off 59 yards, returned by Marcus Easley for 13 yards (tackle by Nick Bellore)",0.000,-0.150
1,0:55,1,10,BUF 19,3,7,Kyle Orton pass complete short middle to Chris Gragg for 5 yards (tackle by David Harris and Leger Douzable),0.150,0.340
1,0:18,2,5,BUF 24,3,7,Bryce Brown right end for 1 yard (tackle by Demario Davis),0.340,-0.290
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,BUF 25,3,7,Kyle Orton pass incomplete deep left intended for Robert Woods,-0.290,-1.700
2,14:55,4,4,BUF 25,3,7,"Colton Schmidt punts 35 yards, fair catch by Jeremy Kerley. Penalty on T.J. Graham: Illegal Block Above the Waist, 10 yards",-1.700,-0.940
2,14:47,1,10,NYJ 30,3,7,Michael Vick pass incomplete short left intended for Jace Amaro (defended by Aaron Williams),0.940,0.390
2,14:42,2,10,NYJ 30,3,7,Michael Vick pass complete short middle to Chris Ivory for 5 yards (tackle by Nigel Bradham),0.390,0.370
2,14:03,3,5,NYJ 35,3,7,Michael Vick left end for 3 yards (tackle by Preston Brown),0.370,-0.850
2,13:34,4,2,NYJ 38,3,7,"Ryan Quigley punts 48 yards, returned by Fred Jackson for 5 yards (tackle by Trevor Reilly)",-0.850,-0.150
2,13:23,1,10,BUF 19,3,7,Kyle Orton pass incomplete short left intended for Fred Jackson,0.150,-0.390
2,13:17,2,10,BUF 19,3,7,Kyle Orton pass incomplete short left intended for Robert Woods (defended by Darrin Walls),-0.390,-1.070
2,13:14,3,10,BUF 19,3,7,Kyle Orton pass complete deep right to Sammy Watkins for 17 yards (tackle by Dawan Landry),-1.070,1.330
2,12:50,1,10,BUF 36,3,7,Fred Jackson up the middle for 2 yards (tackle by T.J. Barnes),1.330,1.060
2,12:13,2,8,BUF 38,3,7,Kyle Orton pass complete short middle to Anthony Dixon for 8 yards (tackle by T.J. Barnes),1.060,1.990
2,11:40,1,10,BUF 46,3,7,Anthony Dixon up the middle for 2 yards (tackle by Demario Davis),1.990,1.720
2,10:57,2,8,BUF 48,3,7,Kyle Orton pass complete short right to Scott Chandler for 5 yards (tackle by David Harris),1.720,1.690
2,10:11,3,3,NYJ 47,3,7,Kyle Orton pass complete short right to Chris Hogan for 2 yards (tackle by Phillip Adams),1.690,0.270
2,9:35,4,1,NYJ 45,3,7,Anthony Dixon right tackle for no gain (tackle by Sheldon Richardson),0.270,-1.930
2,9:27,1,10,NYJ 45,3,7,Michael Vick pass complete short right to Jeremy Kerley for 10 yards (tackle by Corey Graham),1.930,2.590
2,8:54,1,10,BUF 45,3,7,Chris Ivory up the middle for 11 yards (tackle by Duke Williams),2.590,3.310
2,8:03,1,10,BUF 34,3,7,"Penalty on Michael Vick: Delay of Game, 5 yards (no play)",3.310,3.310
2,7:37,1,10,BUF 34,3,7,Timeout #1 by New York Jets,3.310,2.980
2,7:37,1,15,BUF 39,3,7,Michael Vick pass complete short left to Eric Decker for 8 yards (tackle by Brandon Spikes),2.980,3.180
2,7:04,2,7,BUF 31,3,7,Michael Vick sacked by Mario Williams for -9 yards,3.180,1.290
2,6:18,3,16,BUF 40,3,7,"Penalty on Breno Giacomini: False Start, 5 yards (no play)",1.290,0.630
2,6:00,3,21,BUF 45,3,7,Michael Vick pass incomplete short middle intended for Eric Decker (defended by Ty Powell),0.630,0.270
2,5:55,4,21,BUF 45,3,7,"Ryan Quigley punts 35 yards, fair catch by Fred Jackson",0.270,0.380
2,5:47,1,10,BUF 10,3,7,Fred Jackson right tackle for 4 yards (tackle by Damon Harrison),-0.380,-0.460
2,5:13,2,6,BUF 14,3,7,Kyle Orton pass complete short left to Robert Woods for 3 yards (tackle by Calvin Pryor),-0.460,-0.600
2,4:43,3,3,BUF 17,3,7,Kyle Orton pass complete short right to Robert Woods for 5 yards (tackle by Darrin Walls),-0.600,0.410
2,4:01,1,10,BUF 22,3,7,Bryce Brown up the middle for 5 yards (tackle by David Harris and Trevor Reilly),0.410,0.540
2,3:28,2,5,BUF 27,3,7,Kyle Orton pass complete short left to Chris Hogan for 3 yards (tackle by Dawan Landry),0.540,0.230
2,2:54,3,2,BUF 30,3,7,Kyle Orton pass complete deep right to Robert Woods for 27 yards (tackle by Darrin Walls). Penalty on Darrin Walls: Defensive Pass Interference (Declined),0.230,2.720
2,2:25,1,10,NYJ 43,3,7,"Kyle Orton pass incomplete short middle intended for Fred Jackson (defended by Calvin Pace). Penalty on Quinton Coples: Defensive Offside, 5 yards (no play)",2.720,3.450
2,2:19,1,5,NYJ 38,3,7,Kyle Orton pass complete short left to Chris Gragg for 6 yards (tackle by Marcus Williams),3.450,3.450
2,2:00,1,10,NYJ 32,3,7,Kyle Orton pass complete short left to Fred Jackson for 5 yards (tackle by Demario Davis),3.450,3.580
2,1:53,2,5,NYJ 27,3,7,"Kyle Orton pass incomplete deep left intended for Chris Gragg. Penalty on Kyle Wilson: Defensive Holding, 5 yards (no play)",3.580,4.110
2,1:48,1,10,NYJ 22,3,7,Fred Jackson up the middle for 7 yards (tackle by Demario Davis),4.110,4.650
2,1:09,2,3,NYJ 15,3,7,Kyle Orton pass incomplete,4.650,3.930
2,1:00,3,3,NYJ 15,3,7,Kyle Orton pass complete short left to Robert Woods for 6 yards (tackle by Demario Davis),3.930,3.930
2,0:54,3,3,NYJ 15,3,7,Timeout #1 by Buffalo Bills,3.930,5.140
2,0:54,1,9,NYJ 9,3,7,Kyle Orton sacked by Leger Douzable and Quinton Coples for -10 yards,5.140,5.140
2,0:48,1,9,NYJ 9,3,7,Timeout #2 by Buffalo Bills,5.140,3.070
2,0:47,2,19,NYJ 19,3,13,"Kyle Orton pass complete deep middle to Scott Chandler for 19 yards, touchdown",3.070,7.000
2,0:47,,,NYJ 2,3,14,Dan Carpenter kicks extra point good,0.000,0.000
2,0:47,,,BUF 35,3,14,"Jordan Gay kicks off 61 yards, muffed catch by Percy Harvin, recovered by Percy Harvin at NYJ-10, and returned for 6 yards",0.000,0.140
2,0:38,1,10,NYJ 16,3,14,Michael Vick pass complete short middle to Chris Johnson for 9 yards (tackle by Nigel Bradham),-0.140,-0.140
2,0:31,1,10,NYJ 16,3,14,Timeout #2 by New York Jets,-0.140,0.690
2,0:31,2,1,NYJ 25,3,14,Michael Vick pass incomplete deep right intended for Eric Decker,0.690,-0.200
2,0:25,3,1,NYJ 25,3,14,Michael Vick pass complete short middle to Jeremy Kerley for 8 yards (tackle by Nickell Robey),-0.200,-0.200
2,0:20,3,1,NYJ 25,3,14,Timeout #3 by New York Jets,-0.200,1.140
2,0:20,1,10,NYJ 33,3,14,Michael Vick sacked by Nickell Robey for -2 yards,1.140,0.320
2,0:12,2,12,NYJ 31,3,14,Michael Vick pass incomplete deep left intended for Eric Decker,0.320,0.320
2,0:06,2,12,NYJ 31,3,14,Timeout #3 by Buffalo Bills,0.320,-0.360
2,0:06,3,12,NYJ 31,3,14,"Penalty on Breno Giacomini: False Start, 5 yards (no play)",-0.360,-1.020
2,0:06,3,17,NYJ 26,3,14,Chris Johnson up the middle for 15 yards (tackle by Corey Graham),-1.020,-0.650
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,3,14,"Nick Folk kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,BUF 20,3,14,Fred Jackson up the middle for 2 yards (tackle by Damon Harrison),0.280,0.000
3,14:23,2,8,BUF 22,3,14,Kyle Orton pass incomplete short right intended for Sammy Watkins,0.000,-0.690
3,14:19,3,8,BUF 22,3,14,Kyle Orton left end for 10 yards (tackle by Calvin Pace),-0.690,1.070
3,13:35,1,10,BUF 32,3,14,Kyle Orton pass complete short left to Fred Jackson for 2 yards (tackle by T.J. Barnes),1.070,0.800
3,12:54,2,8,BUF 34,3,14,Kyle Orton pass complete short right to Sammy Watkins for 6 yards (tackle by Darrin Walls),0.800,0.890
3,12:12,3,2,BUF 40,3,14,Kyle Orton pass complete short right to Robert Woods for 9 yards (tackle by Darrin Walls),0.890,2.190
3,11:38,1,10,BUF 49,3,14,Kyle Orton pass complete short left to Sammy Watkins for 12 yards (tackle by Dawan Landry),2.190,2.980
3,11:10,1,10,NYJ 39,3,14,Anthony Dixon up the middle for 5 yards (tackle by Trevor Reilly),2.980,3.120
3,10:40,2,5,NYJ 34,3,14,Fred Jackson up the middle for -1 yards (tackle by Quinton Coples),3.120,2.280
3,9:54,3,6,NYJ 35,3,14,Kyle Orton pass incomplete short left intended for Chris Hogan,2.280,0.970
3,9:50,4,6,NYJ 35,3,17,Dan Carpenter 53 yard field goal good,0.970,3.000
3,9:50,,,BUF 35,3,17,"Jordan Gay kicks off 73 yards, returned by Percy Harvin for 23 yards (tackle by Ty Powell)",0.000,0.220
3,9:40,1,10,NYJ 15,3,17,Michael Vick sacked by Kyle Williams for -8 yards,-0.220,-1.360
3,8:59,2,18,NYJ 7,3,17,Chris Ivory right tackle for 3 yards (tackle by Nigel Bradham),-1.360,-2.010
3,8:16,3,15,NYJ 10,3,17,Michael Vick pass incomplete short left intended for Percy Harvin,-2.010,-2.490
3,8:05,4,15,NYJ 10,3,23,"Ryan Quigley punts, blocked by Anthony Dixon, recovered by Manny Lawson, touchdown",-2.490,-7.000
3,7:57,,,NYJ 2,3,24,Dan Carpenter kicks extra point good,0.000,0.000
3,7:57,,,BUF 35,3,24,"Jordan Gay kicks off 73 yards, returned by Percy Harvin for 16 yards (tackle by Nigel Bradham)",0.000,0.380
3,7:53,1,10,NYJ 8,3,24,Chris Johnson up the middle for 5 yards (tackle by Jerry Hughes),-0.380,-0.410
3,7:17,2,5,NYJ 13,3,24,Michael Vick pass complete deep left to Eric Decker for 34 yards (tackle by Stephon Gilmore),-0.410,2.060
,,,,,,,"BUF challenged the pass completion ruling, and the play was upheld.",,
3,6:55,1,10,NYJ 47,3,24,Michael Vick pass incomplete,2.060,1.520
3,6:49,2,10,NYJ 47,3,24,Michael Vick sacked by Jerry Hughes for -5 yards,1.520,0.170
3,6:09,3,15,NYJ 42,3,24,Michael Vick pass incomplete short left intended for Eric Decker is intercepted by Duke Williams at 50 and returned for 34 yards,0.170,-4.510
3,5:52,1,10,NYJ 16,3,24,Fred Jackson up the middle for 6 yards (tackle by David Harris),4.510,4.970
3,5:24,2,4,NYJ 10,3,24,"Penalty on NYJ: Defensive 12 On-field, 5 yards (no play)",4.970,6.060
3,5:09,1,5,NYJ 5,3,30,"Fred Jackson up the middle for 5 yards, touchdown",6.060,7.000
3,5:09,,,NYJ 2,3,31,Dan Carpenter kicks extra point good,0.000,0.000
3,5:09,,,BUF 35,3,31,"Jordan Gay kicks off 67 yards, returned by Percy Harvin for 17 yards (tackle by Robert Woods)",0.000,0.220
3,4:57,1,10,NYJ 15,3,31,Chris Ivory up the middle for 17 yards (tackle by Aaron Williams and Da'Norris Searcy),-0.220,1.070
3,4:08,1,10,NYJ 32,3,31,Chris Ivory up the middle for 1 yard (tackle by Stefan Charles),1.070,0.660
3,3:45,2,9,NYJ 33,3,31,Geno Smith pass complete short middle to Chris Ivory for -4 yards (tackle by Nigel Bradham),0.660,-0.560
3,2:58,3,13,NYJ 29,3,31,Geno Smith pass complete short left to Jeremy Kerley for 6 yards (tackle by Stephon Gilmore),-0.560,-1.040
3,2:16,4,7,NYJ 35,3,31,"Ryan Quigley punts 48 yards, out of bounds",-1.040,0.060
3,2:06,1,10,BUF 17,3,31,Bryce Brown left tackle for 1 yard (tackle by Dawan Landry and Calvin Pace),-0.060,-0.420
3,1:33,2,9,BUF 18,3,31,Kyle Orton pass incomplete short right intended for Chris Gragg,-0.420,-1.250
3,1:25,3,10,BUF 17,3,31,Kyle Orton pass complete short right to Scott Chandler for 4 yards (tackle by Calvin Pace),-1.250,-1.960
3,0:40,4,6,BUF 21,3,31,"Colton Schmidt punts 60 yards, returned by Jeremy Kerley for no gain",-1.960,-0.150
3,0:30,1,10,NYJ 19,3,31,Geno Smith pass complete deep middle to Eric Decker for 16 yards (tackle by Aaron Williams),0.150,1.270
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 35,3,31,Geno Smith left end for 4 yards (tackle by Da'Norris Searcy),1.270,1.260
4,14:22,2,6,NYJ 39,3,31,Geno Smith pass complete short left to Jeff Cumberland for 5 yards (tackle by Nigel Bradham and Stephon Gilmore),1.260,1.220
4,13:44,3,1,NYJ 44,3,31,Geno Smith up the middle for no gain (tackle by Corbin Bryant),1.220,-0.460
4,12:53,4,1,NYJ 44,3,31,Chris Johnson right end for 3 yards (tackle by Brandon Spikes),-0.460,2.060
4,12:16,1,10,NYJ 47,3,31,Geno Smith pass complete short left to Eric Decker for 5 yards (tackle by Preston Brown),2.060,2.190
4,11:43,2,5,BUF 48,3,31,Chris Johnson left tackle for 1 yard (tackle by Preston Brown and Nigel Bradham),2.190,1.620
4,11:00,3,4,BUF 47,3,31,Geno Smith sacked by Ty Powell for -5 yards,1.620,-0.190
4,10:13,4,9,NYJ 48,3,31,"Ryan Quigley punts 43 yards, fair catch by Fred Jackson",-0.190,0.380
4,10:05,1,10,BUF 9,3,31,Kyle Orton pass complete deep right to Robert Woods for 37 yards (tackle by Darrin Walls),-0.380,1.990
4,9:26,1,10,BUF 46,3,31,Anthony Dixon left tackle for 2 yards (tackle by Leger Douzable),1.990,1.720
4,8:54,2,8,BUF 48,3,31,Kyle Orton pass complete short right to Robert Woods for 8 yards (tackle by Darrin Walls),1.720,2.650
4,8:12,1,10,NYJ 44,3,31,Anthony Dixon left tackle for 4 yards (tackle by Demario Davis and Kenrick Ellis),2.650,2.650
4,7:24,2,6,NYJ 40,3,31,Bryce Brown up the middle for 6 yards (tackle by David Harris),2.650,3.310
4,6:43,1,10,NYJ 34,3,31,Bryce Brown up the middle for 4 yards (tackle by Quinton Coples),3.310,3.310
4,6:00,2,6,NYJ 30,3,37,"Anthony Dixon up the middle for 30 yards, touchdown",3.310,7.000
4,6:00,,,NYJ 2,3,38,Dan Carpenter kicks extra point good,0.000,0.000
4,6:00,,,BUF 35,3,38,"Jordan Gay kicks off 65 yards, touchback",0.000,-0.280
4,5:53,1,10,NYJ 20,3,38,Geno Smith pass complete short middle to Chris Ivory for 6 yards (tackle by Larry Dean),0.280,0.540
4,5:26,2,4,NYJ 26,3,38,Geno Smith pass incomplete deep right intended for Percy Harvin,0.540,-0.160
4,5:20,3,4,NYJ 26,3,38,Geno Smith pass complete short left to Jeremy Kerley for 14 yards (tackle by Nickell Robey),-0.160,1.600
4,4:48,1,10,NYJ 40,3,38,Chris Ivory up the middle for 2 yards (tackle by Ron Brooks),1.600,1.320
4,4:05,2,8,NYJ 42,3,38,Geno Smith pass incomplete deep middle intended for Jeff Cumberland,1.320,0.630
4,4:00,3,8,NYJ 42,3,38,"Geno Smith up the middle for 7 yards (tackle by Nickell Robey). Penalty on Willie Colon: Offensive Holding, 10 yards (no play)",0.630,-0.690
4,3:50,3,18,NYJ 32,3,38,Geno Smith pass complete short middle to Chris Johnson for 9 yards (tackle by Ron Brooks),-0.690,-0.650
4,3:02,4,9,NYJ 41,3,38,"Ryan Quigley punts 59 yards, touchback",-0.650,-0.280
4,2:50,1,10,BUF 20,3,38,Anthony Dixon right tackle for 1 yard (tackle by Damon Harrison),0.280,-0.130
4,2:08,2,9,BUF 21,3,38,Anthony Dixon left tackle for no gain (tackle by Marcus Williams),-0.130,-0.820
4,2:00,3,9,BUF 21,3,38,Anthony Dixon right end for -3 yards (tackle by Quinton Coples),-0.820,-2.240
4,1:15,4,12,BUF 18,3,38,"Colton Schmidt punts 44 yards, returned by Jeremy Kerley for 10 yards (tackle by Corey Graham). Penalty on Saalim Hakim: Illegal Block Above the Waist, 10 yards",-2.240,-0.870
4,1:02,1,10,NYJ 29,3,38,Geno Smith pass complete short middle to Jeremy Kerley for 28 yards (tackle by Ron Brooks),0.870,2.720
4,0:27,1,10,BUF 43,3,38,Geno Smith pass complete short right to Chris Johnson for 4 yards (tackle by Ross Cockrell),2.720,2.720
4,0:01,2,6,BUF 39,3,38,Geno Smith sacked by Jerry Hughes for -4 yards,2.720,1.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
