Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
2,5:03,1,15,,3,10,Ronnie Hillman up the middle for 3 yards (tackle by Desmond Bryant),2.260,1.770
2,4:29,2,12,OAK 47,3,10,Peyton Manning pass complete short right to Eric Decker for 7 yards (tackle by Michael Huff),1.770,2.010
2,3:44,3,5,OAK 40,3,10,Lance Ball up the middle for 4 yards (tackle by Jack Crawford),2.010,0.890
2,3:21,4,1,OAK 36,3,10,Matt Prater pass incomplete deep left intended for Zane Beadles,0.890,-1.330
2,3:14,1,10,OAK 36,3,10,Darren McFadden left end for 1 yard (tackle by Von Miller),1.330,0.930
2,2:54,2,9,OAK 37,3,10,Carson Palmer pass complete short right to Marcel Reece for 8 yards (tackle by Mike Adams),0.930,1.290
2,2:24,3,1,OAK 45,3,10,Carson Palmer pass complete short right to Darren McFadden for 4 yards (tackle by Keith Brooking),1.290,2.190
2,2:01,1,10,OAK 49,3,10,Darren McFadden right tackle for 1 yard (tackle by Elvis Dumervil and Mitch Unrein),2.190,1.780
2,1:56,2,9,,3,10,Carson Palmer pass complete deep left to Denarius Moore for 37 yards (tackle by Rahim Moore),1.780,4.710
2,1:11,1,10,DEN 13,3,10,Darren McFadden up the middle for 2 yards (tackle by Keith Brooking),4.710,4.390
2,0:35,2,8,DEN 11,3,10,Darren McFadden right tackle for 5 yards (tackle by Elvis Dumervil),4.390,4.560
2,0:29,3,3,DEN 6,3,10,Carson Palmer pass incomplete short right intended for David Ausberry,4.560,3.010
2,0:25,4,3,DEN 6,6,10,Sebastian Janikowski 24 yard field goal good,3.010,3.000
2,0:22,,,OAK 35,6,10,"Sebastian Janikowski kicks off 66 yards, returned by Omar Bolden for 16 yards (tackle by Coye Francies)",0.000,-0.220
2,0:15,1,10,DEN 15,6,10,Peyton Manning kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,6,10,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,OAK 20,6,10,Carson Palmer pass incomplete short right intended for Marcel Reece (defended by Champ Bailey),0.280,-0.270
3,14:57,2,10,OAK 20,6,10,Darren McFadden right end for 5 yards (tackle by Keith Brooking and Mike Adams),-0.270,-0.300
3,14:57,3,5,OAK 25,6,10,Carson Palmer pass complete to Denarius Moore for 4 yards (tackle by Chris Harris),-0.300,-1.440
3,14:10,4,1,OAK 29,6,10,"Shane Lechler punts 62 yards, returned by Jim Leonhard for 12 yards (tackle by Travis Goethel)",-1.440,-0.340
3,13:59,1,10,DEN 21,6,10,Willis McGahee left tackle for 3 yards (tackle by Lamarr Houston and Tommy Kelly),0.340,0.210
3,13:35,2,7,DEN 24,6,10,Peyton Manning pass complete short left to Willis McGahee for 4 yards (tackle by Patrick Lee),0.210,0.040
3,13:06,3,3,DEN 28,6,10,Peyton Manning pass complete short right to Jacob Tamme for 4 yards (tackle by Joselio Hanson),0.040,1.070
3,12:37,1,10,DEN 32,6,10,Willis McGahee up the middle for 11 yards (tackle by Lamarr Houston and Michael Huff),1.070,1.800
3,12:11,1,10,DEN 43,6,10,Ronnie Hillman right guard for 3 yards (tackle by Tyvon Branch),1.800,1.660
3,11:43,2,7,DEN 46,6,10,Peyton Manning pass complete short right to Ronnie Hillman for 29 yards (tackle by Joselio Hanson),1.660,3.910
3,11:18,1,10,OAK 25,6,10,Peyton Manning pass complete short right to Eric Decker for 6 yards (tackle by Tyvon Branch),3.910,4.200
3,10:53,2,4,OAK 19,6,10,Lance Ball up the middle for 2 yards (tackle by Rolando McClain),4.200,3.850
3,10:17,3,2,OAK 17,6,16,"Peyton Manning pass complete short left to Eric Decker for 17 yards, touchdown",3.850,7.000
3,10:17,,,OAK 2,6,17,Matt Prater kicks extra point good,0.000,0.000
3,10:08,,,DEN 35,6,17,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
3,10:08,1,10,OAK 20,6,17,Carson Palmer pass complete short right to Marcel Reece for -4 yards (tackle by Champ Bailey),0.280,-0.940
3,9:42,2,14,OAK 16,6,17,Carson Palmer pass incomplete deep middle intended for Derek Hagan,-0.940,0.000
3,9:35,,,,6,17,Timeout #1 by Oakland Raiders,0.000,-1.690
3,9:35,3,14,OAK 16,6,17,Carson Palmer pass incomplete short right intended for Brandon Myers (defended by Mike Adams),-1.690,-2.390
3,9:28,4,14,OAK 16,6,17,Shane Lechler punts 2 yards,-2.390,-4.370
3,9:17,1,10,OAK 18,6,17,Willis McGahee left end for 3 yards (tackle by Philip Wheeler and Tyvon Branch),4.370,4.250
3,8:41,2,7,OAK 15,6,17,Willis McGahee up the middle for 11 yards (tackle by Philip Wheeler),4.250,6.280
3,8:11,1,4,OAK 4,6,17,Willis McGahee right tackle for 2 yards (tackle by Lamarr Houston),6.280,5.720
3,7:36,2,2,OAK 2,6,23,"Willis McGahee up the middle for 2 yards, touchdown",5.720,7.000
3,7:36,,,OAK 2,6,24,Matt Prater kicks extra point good,0.000,0.000
3,7:30,,,DEN 35,6,24,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
3,7:30,1,10,OAK 20,6,24,Darren McFadden left tackle for 3 yards (tackle by Kevin Vickerson),0.280,0.140
3,6:53,2,7,OAK 23,6,24,Darren McFadden right tackle for 5 yards (tackle by Champ Bailey),0.140,0.100
3,6:12,3,2,OAK 28,6,24,Darren McFadden left end for -2 yards (tackle by Von Miller and Wesley Woodyard),0.100,-1.630
3,5:38,4,4,OAK 26,6,24,"Shane Lechler punts 68 yards, returned by Jim Leonhard for 16 yards (tackle by Mike Goodson). Penalty on Taiwan Jones: Face Mask (15 Yards), 15 yards",-1.630,-1.400
3,5:22,1,10,DEN 37,6,24,Peyton Manning pass complete short right to Demaryius Thomas for 25 yards (tackle by Matt Giordano),1.400,3.050
3,5:03,1,10,OAK 38,6,24,Willis McGahee up the middle for 24 yards (tackle by Matt Giordano),3.050,4.650
3,4:24,1,10,OAK 14,6,24,Lance Ball left tackle for no gain (tackle by Matt Shaughnessy),4.650,4.000
3,3:59,2,10,OAK 14,6,24,Peyton Manning pass incomplete short right intended for Eric Decker,4.000,3.110
3,3:52,3,10,OAK 14,6,30,"Peyton Manning pass complete short left to Lance Ball for 14 yards, touchdown",3.110,7.000
3,3:52,,,OAK 2,6,31,Matt Prater kicks extra point good,0.000,0.000
3,3:46,,,DEN 35,6,31,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
3,3:46,1,10,OAK 20,6,31,Carson Palmer pass complete short middle to Mike Goodson for no gain,0.280,-0.270
3,3:09,2,10,OAK 20,6,31,Carson Palmer pass incomplete short right intended for Marcel Reece,-0.270,-0.960
3,3:05,3,10,OAK 20,6,31,"Penalty on Carson Palmer: Delay of Game, 6 yards (no play)",-0.960,-2.030
3,3:05,3,16,OAK 14,6,31,Carson Palmer pass incomplete deep right intended for Rod Streater,-2.030,-2.470
3,2:58,4,16,OAK 14,6,31,Shane Lechler punts 55 yards,-2.470,-1.000
3,2:45,1,10,DEN 31,6,31,Willis McGahee up the middle for 4 yards (tackle by Richard Seymour and Philip Wheeler),1.000,1.000
3,2:09,2,6,DEN 35,6,31,Peyton Manning pass complete short left to Willis McGahee for 2 yards (tackle by Philip Wheeler),1.000,0.560
3,2:09,3,4,DEN 37,6,31,"Penalty on Richard Seymour: Defensive Offside, 5 yards (no play)",0.560,1.730
3,1:21,1,10,DEN 42,6,31,Ronnie Hillman right tackle for 3 yards (tackle by Philip Wheeler),1.730,1.590
3,0:52,2,7,DEN 45,6,31,Peyton Manning pass incomplete short right intended for Andre Caldwell,1.590,0.890
3,0:48,3,7,DEN 45,6,31,Peyton Manning pass complete short right to Eric Decker for 12 yards (tackle by Joselio Hanson),0.890,2.720
3,0:09,1,10,OAK 43,6,31,Lance Ball right tackle for -1 yards (tackle by Tommy Kelly and Rolando McClain),2.720,2.040
Quarter,Time,Down,ToGo,Location,OAK,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,OAK 44,6,31,Peyton Manning pass complete short right to Eric Decker for 19 yards (tackle by Matt Giordano),2.040,3.910
4,14:30,1,10,OAK 25,6,31,Willis McGahee left tackle for 5 yards (tackle by Philip Wheeler),3.910,4.040
4,13:45,2,5,OAK 20,6,31,Peyton Manning pass complete short left to Joel Dreessen for -5 yards (tackle by Tyvon Branch),4.040,2.680
4,13:05,3,10,OAK 25,6,31,Peyton Manning pass incomplete short middle intended for Lance Ball,2.680,1.800
4,13:00,4,10,OAK 25,6,34,Matt Prater 43 yard field goal good,1.800,3.000
4,12:56,,,DEN 35,6,34,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
4,12:56,1,10,OAK 20,6,34,Carson Palmer pass incomplete deep right intended for Denarius Moore,0.280,-0.270
4,12:51,2,10,OAK 20,6,34,Carson Palmer pass complete deep right to Denarius Moore for 19 yards (tackle by Champ Bailey),-0.270,1.530
4,12:20,1,10,OAK 39,6,34,Carson Palmer sacked by Wesley Woodyard and Elvis Dumervil for -2 yards,1.530,0.720
4,11:53,2,12,OAK 37,6,34,Carson Palmer pass incomplete short right intended for Marcel Reece,0.720,0.040
4,11:48,3,12,OAK 37,6,34,Carson Palmer pass complete short right to Mike Goodson for -5 yards (tackle by Wesley Woodyard and Robert Ayers),0.040,-1.240
4,11:12,4,17,OAK 32,6,34,"Shane Lechler punts 59 yards, returned by Jim Leonhard for 15 yards (tackle by Jon Condo)",-1.240,-0.540
4,11:00,1,10,DEN 24,6,34,Willis McGahee up the middle for 4 yards (tackle by Rolando McClain),0.540,0.540
4,10:16,2,6,DEN 28,6,34,Willis McGahee right tackle for 3 yards (tackle by Desmond Bryant),0.540,0.230
4,9:31,3,3,DEN 31,6,34,Peyton Manning pass complete short left to Demaryius Thomas for 5 yards (tackle by Matt Giordano),0.230,1.330
4,8:47,1,10,DEN 36,6,34,Ronnie Hillman right end for no gain (tackle by Rolando McClain),1.330,0.790
4,8:13,2,10,DEN 36,6,34,Ronnie Hillman up the middle for 12 yards (tackle by Michael Huff),0.790,2.130
4,7:26,1,10,DEN 48,6,34,Ronnie Hillman up the middle for 6 yards (tackle by Lamarr Houston),2.130,2.390
4,6:43,2,4,OAK 46,6,34,Ronnie Hillman up the middle for -2 yards (tackle by Matt Shaughnessy),2.390,1.420
4,5:58,3,6,OAK 48,6,34,Peyton Manning pass complete short left to Demaryius Thomas for 10 yards,1.420,3.050
4,5:26,1,10,OAK 38,6,34,Ronnie Hillman up the middle for -2 yards (tackle by Lamarr Houston),3.050,2.240
4,4:43,2,12,OAK 40,6,34,Lance Ball up the middle for 2 yards (tackle by Tommy Kelly and Lamarr Houston),2.240,1.820
4,3:59,3,10,OAK 38,6,34,Lance Ball right tackle for 3 yards (tackle by Philip Wheeler),1.820,0.000
4,3:48,,,,6,34,Timeout #2 by Oakland Raiders,0.000,0.970
4,3:48,4,7,OAK 35,6,37,Matt Prater 53 yard field goal good,0.970,3.000
4,3:43,,,DEN 35,6,37,"Matt Prater kicks off 65 yards, touchback",0.000,0.280
4,3:43,1,10,OAK 20,6,37,Carson Palmer pass incomplete deep left intended for Derek Hagan,0.280,-0.270
4,3:39,2,10,OAK 20,6,37,Carson Palmer pass incomplete deep left intended for Rod Streater,-0.270,-0.960
4,3:34,3,10,OAK 20,6,37,Carson Palmer pass complete short right to David Ausberry for 9 yards (tackle by Von Miller),-0.960,-1.440
4,3:00,4,1,OAK 29,6,37,Carson Palmer pass complete short left to Juron Criner for 13 yards (tackle by Tracy Porter),-1.440,1.730
4,2:28,1,10,OAK 42,6,37,Mike Goodson up the middle for 13 yards (tackle by Rahim Moore),1.730,2.590
4,2:03,1,10,DEN 45,6,37,"Penalty on Mike Brisiel: False Start, 5 yards (no play)",2.590,2.260
4,2:01,1,15,,6,37,Carson Palmer pass incomplete deep left intended for Derek Hagan,2.260,1.370
4,1:55,2,15,,6,37,Carson Palmer pass complete short left to Juron Criner for 16 yards (tackle by Wesley Woodyard and Rahim Moore),1.370,3.310
4,1:27,1,10,DEN 34,6,37,"Carson Palmer pass incomplete short middle intended for Brandon Myers. Penalty on Robert Ayers: Roughing the Passer, 15 yards (no play)",3.310,4.310
4,1:26,1,10,DEN 19,6,37,Carson Palmer pass incomplete short left intended for Juron Criner,4.310,3.750
4,1:21,2,10,DEN 19,6,37,"Carson Palmer sacked by Elvis Dumervil for -8 yards. Carson Palmer fumbles (forced by Elvis Dumervil), recovered by Willie Smith at DEN-27",3.750,2.020
4,0:37,3,18,DEN 27,6,37,Carson Palmer pass complete short left to Mike Goodson for no gain,2.020,0.000
4,0:27,,,,6,37,Timeout #3 by Oakland Raiders,0.000,1.670
4,0:27,4,18,DEN 27,6,37,Carson Palmer pass complete short right to Derek Hagan for 8 yards (tackle by David Bruton),1.670,-0.150
4,0:18,1,10,DEN 19,6,37,Brock Osweiler kneels for -1 yards,0.150,-0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
