Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2,10:39,1,10,IND 26,0,17,Peyton Manning pass complete deep middle to Austin Collie for 20 yards (tackle by John Busing),0.670,1.990
2,10:10,1,10,IND 46,0,17,Donald Brown left end for 9 yards (tackle by Brian Cushing),1.990,2.670
2,9:34,2,1,HOU 45,0,17,Joseph Addai middle for 3 yards (tackle by Amobi Okoye and Brian Cushing),2.670,2.790
2,9:01,1,10,HOU 42,0,17,"Peyton Manning pass incomplete short right intended for Austin Collie. Penalty on Antonio Smith: Roughing the Passer, 15 yards (no play)",2.790,3.780
2,8:55,1,10,HOU 27,0,17,Peyton Manning pass complete short left to Joseph Addai for 9 yards (tackle by DeMeco Ryans),3.780,4.530
2,8:11,2,1,HOU 18,0,17,"Penalty on Charlie Johnson: False Start, 5 yards (no play)",4.530,3.770
2,7:48,2,6,HOU 23,0,17,Peyton Manning pass complete short middle to Dallas Clark for 8 yards (tackle by Bernard Pollard and Brian Cushing),3.770,4.580
2,7:19,1,10,HOU 15,0,17,Joseph Addai left guard for 5 yards (tackle by Glover Quin and Tim Bulman),4.580,4.840
2,6:38,2,5,HOU 10,0,17,Peyton Manning pass complete short right to Pierre Garcon for 1 yard,4.840,4.220
2,6:38,3,4,HOU 9,6,17,"Peyton Manning pass complete short middle to Pierre Garcon for 9 yards, touchdown",4.220,7.000
2,,,,HOU 2,7,17,Matt Stover kicks extra point good,0.000,0.000
2,,,,IND 30,7,17,"Pat McAfee kicks off 76 yards, touchback",0.000,0.280
2,5:46,1,10,HOU 20,7,17,Chris Brown right tackle for 6 yards (tackle by Daniel Muir and Philip Wheeler),0.280,0.540
2,5:11,2,4,HOU 26,7,17,Matt Schaub left end for 7 yards (tackle by Josh Thomas),0.540,1.140
2,4:40,1,10,HOU 33,7,17,Matt Schaub pass complete deep middle to Kevin Walter for 18 yards (tackle by Jerraud Powers),1.140,2.320
2,4:00,1,10,IND 49,7,17,Chris Brown right end for 6 yards (tackle by Daniel Muir),2.320,2.590
2,3:24,2,4,IND 43,7,17,Steve Slaton right guard for 9 yards (tackle by Clint Session and Robert Mathis),2.590,3.310
2,2:43,1,10,IND 34,7,17,Steve Slaton left end for 3 yards (tackle by Tim Jennings and Clint Session),3.310,3.180
2,2:00,2,7,IND 31,7,17,Matt Schaub pass complete short middle to Kevin Walter for 7 yards (tackle by Clint Session and Jacob Lacey),3.180,3.970
2,1:27,1,10,IND 24,7,17,Matt Schaub pass complete short left to Andre Johnson for 8 yards,3.970,4.650
2,1:18,2,2,IND 16,7,17,Matt Schaub pass complete short right to Chris Brown for 1 yard (tackle by Philip Wheeler),4.650,4.170
2,1:10,,,,7,17,Timeout #1 by Indianapolis Colts,0.000,4.170
2,1:10,3,1,IND 15,7,17,Matt Schaub pass incomplete short right intended for Andre Johnson,4.170,2.590
2,1:05,4,1,IND 15,7,20,Kris Brown 33 yard field goal good,2.590,3.000
2,,,,HOU 30,7,20,"Kris Brown kicks off 67 yards, returned by Chad Simpson for 16 yards (tackle by Andre' Davis)",0.000,0.150
2,0:51,1,10,IND 19,7,20,Peyton Manning pass complete short left to Austin Collie for 11 yards (tackle by Dunta Robinson),0.150,0.940
2,0:29,1,10,IND 30,7,20,Peyton Manning pass complete short middle to Donald Brown for 7 yards (tackle by Brian Cushing),0.940,1.340
2,0:24,,,,7,20,Timeout #2 by Indianapolis Colts,0.000,1.340
2,0:24,2,3,IND 37,7,20,Peyton Manning pass complete short right to Dallas Clark for 8 yards (tackle by DeMeco Ryans),1.340,1.930
2,0:17,1,10,IND 45,7,20,Peyton Manning pass incomplete deep middle intended for Reggie Wayne is intercepted by Brice McCain at HOU-35,1.930,-1.270
2,0:07,1,10,HOU 35,7,20,Matt Schaub kneels for -1 yards,1.270,0.590
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 30,7,20,"Kris Brown kicks off 76 yards, touchback",0.000,0.280
3,15:00,1,10,IND 20,7,20,Peyton Manning pass complete short left to Reggie Wayne for 8 yards (tackle by Dunta Robinson),0.280,0.810
3,14:43,2,2,IND 28,7,20,Joseph Addai left guard for 10 yards (tackle by John Busing and Glover Quin),0.810,1.470
3,14:16,1,10,IND 38,7,20,"Peyton Manning pass incomplete deep middle intended for Pierre Garcon. Penalty on Jacques Reeves: Defensive Pass Interfere, 43 yards (no play)",1.470,4.310
3,14:07,1,10,HOU 19,7,20,Joseph Addai middle for 7 yards (tackle by Bernard Pollard),4.310,4.920
3,13:37,2,3,HOU 12,7,20,Donald Brown middle for 4 yards (tackle by Jeff Zgonina and Glover Quin),4.920,5.370
3,13:06,1,8,HOU 8,7,20,Peyton Manning pass incomplete short right intended for Pierre Garcon,5.370,4.570
3,13:00,2,8,HOU 8,7,20,Peyton Manning pass incomplete short right intended for Pierre Garcon,4.570,3.580
3,12:54,3,8,HOU 8,7,20,"Peyton Manning pass incomplete short left intended for Austin Collie. Penalty on Glover Quin: Defensive Pass Interfere, 7 yards (no play)",3.580,6.970
3,12:47,1,1,HOU 1,7,20,Peyton Manning pass complete short middle to Joseph Addai for no gain,6.970,5.910
3,12:12,2,1,HOU 1,7,20,Joseph Addai right end for -3 yards (tackle by DeMeco Ryans),5.910,4.490
3,11:26,3,4,HOU 4,13,20,"Peyton Manning pass complete short left to Reggie Wayne for 4 yards, touchdown",4.490,7.000
3,,,,HOU 2,14,20,Matt Stover kicks extra point good,0.000,0.000
3,,,,IND 30,14,20,"Pat McAfee kicks off 75 yards, returned by Andre' Davis for 19 yards (tackle by Chad Simpson). Penalty on Jeff Zgonina: Offensive Holding, 7 yards",0.000,-0.380
3,11:15,1,10,HOU 7,14,20,Matt Schaub pass complete short right to Andre Johnson for 10 yards (tackle by Melvin Bullitt),-0.380,-0.060
3,10:38,1,10,HOU 17,14,20,Steve Slaton left tackle for 3 yards (tackle by Antonio Johnson),-0.060,-0.060
3,10:02,2,7,HOU 20,14,20,Steve Slaton right end for 12 yards (tackle by Melvin Bullitt),-0.060,1.070
3,9:20,1,10,HOU 32,14,20,Matt Schaub pass incomplete deep middle intended for Andre Johnson is intercepted by Antoine Bethea at IND-17,1.070,0.060
3,9:09,1,10,IND 17,14,20,Peyton Manning pass complete short right to Pierre Garcon for 15 yards (tackle by Jacques Reeves),-0.060,1.070
3,8:42,1,10,IND 32,14,20,Peyton Manning sacked by Mario Williams for -8 yards,1.070,-0.550
3,8:15,2,18,IND 24,14,20,Peyton Manning pass complete short right to Donald Brown for 4 yards (tackle by Brian Cushing),-0.550,-0.690
3,7:37,3,14,IND 28,14,20,Peyton Manning pass complete short left to Dallas Clark for 6 yards (tackle by Dunta Robinson),-0.690,-1.110
3,7:03,4,8,IND 34,14,20,"Pat McAfee punts 59 yards, returned by Jacoby Jones for 4 yards (tackle by Jamie Silva)",-1.110,0.370
3,6:48,1,10,HOU 11,14,20,Matt Schaub pass incomplete short middle intended for James Casey (defended by Clint Session),-0.370,-0.780
3,6:39,2,10,HOU 11,14,20,Chris Brown left tackle for 4 yards (tackle by Melvin Bullitt),-0.780,-0.950
3,5:59,3,6,HOU 15,14,20,"Penalty on Chris White: False Start, 5 yards (no play)",-0.950,-1.540
3,5:34,3,11,HOU 10,14,20,Matt Schaub pass complete short middle to Steve Slaton for 7 yards (tackle by Daniel Muir),-1.540,-2.320
3,5:00,4,4,HOU 17,14,20,"Matt Turk punts 48 yards, fair catch by T.J. Rushing",-2.320,-1.270
3,4:51,1,10,IND 35,14,20,Joseph Addai left tackle for 3 yards (tackle by Jeff Zgonina),1.270,1.130
3,4:20,2,7,IND 38,14,20,Peyton Manning pass complete short left to Dallas Clark for 5 yards (tackle by Brian Cushing and DeMeco Ryans),1.130,1.090
3,3:42,3,2,IND 43,14,20,Peyton Manning pass complete short left to Dallas Clark for 1 yard (tackle by Bernard Pollard),1.090,-0.460
3,3:09,4,1,IND 44,14,20,Joseph Addai right end for 2 yards (tackle by Brian Cushing),-0.460,1.990
3,2:30,1,10,IND 46,14,20,Peyton Manning pass incomplete short right intended for Dallas Clark,1.990,1.450
3,2:24,2,10,IND 46,14,20,"Peyton Manning pass complete short middle to Pierre Garcon for 15 yards (tackle by Jacques Reeves). Penalty on Kyle DeVan: Offensive Holding, 10 yards (no play)",1.450,0.100
3,1:55,2,20,IND 36,14,20,Peyton Manning pass complete deep right to Pierre Garcon for 24 yards (tackle by Bernard Pollard),0.100,2.920
3,1:18,1,10,HOU 40,14,20,Joseph Addai right guard for 7 yards (tackle by Bernard Pollard),2.920,3.320
3,0:43,2,3,HOU 33,14,20,Peyton Manning pass complete short middle to Dallas Clark for 9 yards (tackle by Glover Quin),3.320,3.970
3,0:14,1,10,HOU 24,14,20,Donald Brown left guard for 2 yards (tackle by Tim Bulman),3.970,3.700
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,HOU 22,14,20,Peyton Manning pass complete short left to Dallas Clark for 9 yards (tackle by Dunta Robinson and Bernard Pollard),3.700,4.710
4,14:18,1,10,HOU 13,14,20,Joseph Addai middle for -1 yards (tackle by DeMeco Ryans and Shaun Cody),4.710,3.900
4,13:37,2,11,HOU 14,14,20,Peyton Manning pass incomplete short left intended for Reggie Wayne,3.900,3.080
4,13:32,3,11,HOU 14,14,20,Peyton Manning pass incomplete short right intended for Austin Collie (defended by Mario Williams),3.080,2.510
4,13:26,4,11,HOU 14,14,20,Matt Stover 32 yard field goal no good,2.510,-0.410
4,13:21,1,10,HOU 22,14,20,Chris Brown left tackle for 12 yards (tackle by Antonio Johnson),0.410,1.200
4,12:54,1,10,HOU 34,14,20,Chris Brown left tackle for 1 yard (tackle by Gary Brackett and Antonio Johnson),1.200,0.790
4,12:17,2,9,HOU 35,14,20,Matt Schaub pass complete short left to Steve Slaton for 3 yards (tackle by Gary Brackett and Clint Session),0.790,0.500
4,11:35,3,6,HOU 38,14,20,Matt Schaub pass incomplete short left intended for David Anderson,0.500,-0.850
4,11:29,4,6,HOU 38,14,20,"Matt Turk punts 58 yards, returned by T.J. Rushing for 7 yards (tackle by James Casey)",-0.850,0.370
4,11:14,1,10,IND 11,14,20,Peyton Manning pass complete short middle to Joseph Addai for 4 yards (tackle by Dunta Robinson),-0.370,-0.430
4,10:56,2,6,IND 15,14,20,Peyton Manning pass complete deep middle to Austin Collie for 31 yards (tackle by John Busing),-0.430,1.990
4,10:31,1,10,IND 46,14,20,Peyton Manning pass complete short right to Austin Collie for 8 yards (tackle by Jacques Reeves),1.990,2.530
4,10:05,2,2,HOU 46,14,20,Joseph Addai right end for 11 yards (tackle by Brian Cushing),2.530,3.250
4,9:33,1,10,HOU 35,14,20,"Peyton Manning pass incomplete deep left intended for Reggie Wayne. Penalty on Dunta Robinson: Defensive Pass Interfere, 17 yards (no play)",3.250,4.370
4,9:26,1,10,HOU 18,14,20,Donald Brown left guard for 6 yards (tackle by Jeff Zgonina),4.370,4.810
4,8:59,2,4,HOU 12,14,20,Donald Brown middle for 6 yards (tackle by Bernard Pollard and Brian Cushing),4.810,5.830
4,8:28,1,6,HOU 6,20,20,"Peyton Manning pass complete short middle to Dallas Clark for 6 yards, touchdown",5.830,7.000
4,,,,HOU 2,21,20,Matt Stover kicks extra point good,0.000,0.000
4,,,,IND 30,21,20,"Pat McAfee kicks off 79 yards, touchback",0.000,0.280
4,8:24,1,10,HOU 20,21,20,Matt Schaub pass incomplete short left intended for Vonta Leach,0.280,-0.270
4,8:17,2,10,HOU 20,27,20,"Matt Schaub pass incomplete short right intended for James Casey is intercepted by Clint Session at HOU-27 and returned for 27 yards, touchdown",-0.270,-7.000
4,,,,HOU 2,28,20,Matt Stover kicks extra point good,0.000,0.000
4,,,,IND 30,28,20,"Pat McAfee kicks off 70 yards, touchback",0.000,0.280
4,8:09,1,10,HOU 20,28,20,Matt Schaub pass complete short middle to Kevin Walter for 7 yards (tackle by Philip Wheeler),0.280,0.680
4,7:36,2,3,HOU 27,28,20,Matt Schaub pass complete short right to James Casey for 5 yards (tackle by Jacob Lacey),0.680,1.070
4,6:58,1,10,HOU 32,28,20,Matt Schaub pass complete short left to Vonta Leach for 4 yards (tackle by Philip Wheeler),1.070,1.070
4,6:16,2,6,HOU 36,28,20,Matt Schaub pass complete short left to Steve Slaton for 8 yards (tackle by Clint Session and Tim Jennings),1.070,1.860
4,5:44,1,10,HOU 44,28,20,Matt Schaub pass complete short middle to James Casey for 12 yards (tackle by Melvin Bullitt),1.860,2.650
4,5:11,1,10,IND 44,28,20,"Matt Schaub pass complete short left to Andre' Davis for 7 yards (tackle by Jerraud Powers). Penalty on Eric Winston: Offensive Holding, 10 yards (no play)",2.650,1.990
4,4:46,1,20,HOU 46,28,20,Matt Schaub pass incomplete short right intended for David Anderson,1.990,0.760
4,4:41,2,20,HOU 46,28,20,"Matt Schaub sacked by Robert Mathis for 0 yards. Matt Schaub fumbles (forced by Robert Mathis), recovered by Raheem Brock at HOU-37 (tackle by Matt Schaub)",0.760,-3.120
4,4:35,1,10,HOU 37,28,20,Joseph Addai middle for 2 yards (tackle by Antonio Smith),3.120,2.840
4,3:52,2,8,HOU 35,28,20,Joseph Addai right end for 15 yards (tackle by DeMeco Ryans),2.840,4.240
4,3:05,1,10,HOU 20,28,20,Chad Simpson left end for -3 yards (tackle by Mario Williams),4.240,3.290
4,2:59,,,,28,20,Timeout #1 by Houston Texans,0.000,3.290
4,2:59,2,13,HOU 23,34,20,"Chad Simpson middle for 23 yards, touchdown",3.290,7.000
4,,,,HOU 2,35,20,Matt Stover kicks extra point good,0.000,0.000
4,,,,IND 30,35,20,"Pat McAfee kicks off 74 yards, returned by Jacoby Jones for 29 yards (tackle by Cody Glenn)",0.000,0.610
4,2:43,1,10,HOU 25,35,20,Matt Schaub sacked by Raheem Brock for -1 yards,0.610,-0.070
4,2:30,2,11,HOU 24,35,20,Matt Schaub pass complete short left to David Anderson for 6 yards (tackle by Jerraud Powers),-0.070,0.040
4,2:13,3,5,HOU 30,35,20,Matt Schaub pass complete short left to Jacoby Jones for 9 yards (tackle by Jerraud Powers),0.040,1.530
4,2:00,1,10,HOU 39,35,20,Matt Schaub pass complete deep middle to Andre Johnson for 19 yards (tackle by Melvin Bullitt),1.530,2.790
4,1:40,1,10,IND 42,35,20,Matt Schaub pass complete short right to Steve Slaton for 7 yards (tackle by Jerraud Powers),2.790,3.190
4,1:30,2,3,IND 35,35,20,Matt Schaub pass incomplete short right intended for Jacoby Jones,3.190,2.480
4,1:25,3,3,IND 35,35,20,Matt Schaub pass complete short left to Kevin Walter for 5 yards (tackle by Jerraud Powers),2.480,3.580
4,1:08,1,10,IND 30,35,20,Matt Schaub pass complete short right to Steve Slaton for 5 yards (tackle by Raheem Brock),3.580,3.710
4,1:00,2,5,IND 25,35,20,Matt Schaub pass incomplete deep right intended for Steve Slaton,3.710,3.010
4,0:54,3,5,IND 25,35,20,Matt Schaub pass complete short middle to Jacoby Jones for 8 yards (tackle by Antonio Johnson and Jacob Lacey),3.010,4.440
4,0:46,,,,35,20,Timeout #2 by Houston Texans,0.000,4.440
4,0:46,1,10,IND 17,35,20,Matt Schaub pass complete short left to Kevin Walter for 7 yards (tackle by Tim Jennings),4.440,5.100
4,0:25,2,3,IND 10,35,26,"Matt Schaub pass complete short left to Jacoby Jones for 10 yards, touchdown",5.100,7.000
4,,,,IND 2,35,27,Kris Brown kicks extra point good,0.000,0.000
4,,,,HOU 30,35,27,Kris Brown kicks onside 12 yards,0.000,2.790
4,0:15,1,10,HOU 42,35,27,Peyton Manning kneels for -2 yards,2.790,1.970
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
