Player,Pos
Eli Manning,QB
Tiki Barber,RB
Jim Finn,FB
Plaxico Burress,WR
Tim Carter,WR
Jeremy Shockey,TE
David Diehl,LT
Rich Seubert,LG
Shaun O'Hara,C
Chris Snee,RG
Kareem McKenzie,RT
Mathias Kiwanuka,LDE
Fred Robbins,DT
Barry Cofield,NT
Osi Umenyiora,RDE
Carlos Emmons,SLB
Antonio Pierce,MLB
Brandon Short,WLB
R.W. McQuarters,LCB
Sam Madison,RCB
Gibril Wilson,SS
Will Demps,FS
