Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Larry Fitzgerald,ARI,6,3,48,0,2,47,15.7,1,0.3,16.3,0,,0,0.0,0,77.1
Christian Kirk,ARI,8,3,54,0,2,51,17.0,3,1.0,9.9,0,,0,0.0,0,61.5
Chase Edmonds,ARI,2,2,13,0,2,-5,-2.5,18,9.0,-2.5,0,,0,0.0,0,93.7
David Johnson,ARI,2,1,3,0,0,-4,-4.0,7,7.0,-4.0,0,,0,0.0,0,56.2
Ricky Seals-Jones,ARI,3,1,10,0,1,10,10.0,0,0.0,8.7,0,,0,0.0,0,43.7
Trent Sherfield,ARI,3,1,21,0,1,19,19.0,2,2.0,17.0,0,,0,0.0,0,59.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,GNB,13,8,93,1,6,66,8.3,27,3.4,12.3,1,8.0,1,7.7,0,108.8
Jimmy Graham,GNB,11,8,50,0,4,27,3.4,23,2.9,5.5,0,,0,0.0,0,81.6
Aaron Jones,GNB,4,4,16,0,0,-6,-1.5,22,5.5,-1.5,0,,0,0.0,0,83.3
Jamaal Williams,GNB,4,4,14,0,2,-8,-2.0,22,5.5,-2.0,0,,0,0.0,0,81.2
Randall Cobb,GNB,5,3,25,0,,1,0.3,24,8.0,3.2,1,3.0,1,20.0,0,72.9
Marquez Valdes-Scantling,GNB,7,2,19,0,1,13,6.5,6,3.0,11.6,0,,2,28.6,0,39.6
Jake Kumerow,GNB,2,1,11,0,1,12,12.0,-1,-1.0,10.5,0,,0,0.0,0,66.7
Robert Tonyan,GNB,1,1,5,0,1,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
Equanimeous St. Brown,GNB,1,0,0,0,,0,,0,,25.0,0,,1,100.0,0,39.6
