0,1
Game Info,Game Info
Won Toss,Giants
Roof,outdoors
Surface,fieldturf
Duration,2:55
Attendance,78386
Weather,"70 degrees, relative humidity 48%, wind 3 mph, wind chill 0"
Vegas Line,New York Giants -3.0
Over/Under,43.5 (under)
