Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Donovan Peoples-Jones,CLE,9,5,99,0,4,79,15.8,20,4.0,17.6,0,,0,0.0,0,94.2
Harrison Bryant,CLE,3,3,15,1,2,4,1.3,11,3.7,1.3,1,3.0,0,0.0,0,127.1
Nick Chubb,CLE,4,3,18,0,0,0,0.0,18,6.0,2.5,0,,0,0.0,0,83.3
Amari Cooper,CLE,3,3,32,0,3,27,9.0,5,1.7,9.0,0,,0,0.0,0,111.1
David Bell,CLE,5,3,24,0,1,16,5.3,8,2.7,7.6,0,,0,0.0,0,72.1
Pharaoh Brown,CLE,5,2,13,0,,11,5.5,2,1.0,3.8,0,,0,0.0,0,47.9
D'Ernest Johnson,CLE,1,1,-2,0,,-5,-5.0,3,3.0,-5.0,0,,0,0.0,0,79.2
Anthony Schwartz,CLE,1,1,3,0,,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2
Kareem Hunt,CLE,1,1,10,0,0,-3,-3.0,13,13.0,-3.0,0,,0,0.0,0,108.3
Michael Woods II,CLE,2,0,0,0,,0,,0,,36.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,MIA,6,5,44,1,4,33,6.6,11,2.2,13.3,0,,0,0.0,0,136.8
Alec Ingold,MIA,4,4,45,1,3,6,1.5,39,9.8,1.5,1,4.0,0,0.0,0,153.1
Raheem Mostert,MIA,4,4,22,0,0,7,1.8,15,3.8,1.8,0,,0,0.0,0,89.6
Trent Sherfield,MIA,5,4,63,1,3,46,11.5,17,4.3,10.0,1,4.0,0,0.0,0,158.3
Jaylen Waddle,MIA,5,4,66,0,4,53,13.3,13,3.3,13.0,0,,0,0.0,0,118.7
Mike Gesicki,MIA,3,2,31,0,2,25,12.5,6,3.0,9.0,0,,0,0.0,0,100.7
Jeff Wilson,MIA,5,2,24,0,1,-1,-0.5,25,12.5,0.2,0,,0,0.0,0,55.4
Cedrick Wilson Jr.,MIA,1,1,7,0,,7,7.0,0,0.0,7.0,0,,0,0.0,0,95.8
