Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Austin Blythe,G,63,100%,0,0%,8,27%
Rob Havenstein,T,63,100%,0,0%,8,27%
Andrew Whitworth,T,63,100%,0,0%,8,27%
Rodger Saffold,G,63,100%,0,0%,8,27%
Jared Goff,QB,63,100%,0,0%,0,0%
John Sullivan,C,63,100%,0,0%,0,0%
Cooper Kupp,WR,61,97%,0,0%,1,3%
Brandin Cooks,WR,61,97%,0,0%,0,0%
Robert Woods,WR,61,97%,0,0%,0,0%
Tyler Higbee,TE,60,95%,0,0%,8,27%
Todd Gurley,RB,59,94%,0,0%,0,0%
Gerald Everett,TE,5,8%,0,0%,0,0%
Malcolm Brown,RB,4,6%,0,0%,10,33%
Josh Reynolds,WR,2,3%,0,0%,14,47%
Johnny Mundt,TE,2,3%,0,0%,14,47%
Cory Littleton,LB,0,0%,70,100%,14,47%
Lamarcus Joyner,FS,0,0%,70,100%,0,0%
John Johnson,SS,0,0%,70,100%,0,0%
Marcus Peters,CB,0,0%,70,100%,0,0%
Aqib Talib,CB,0,0%,70,100%,0,0%
Aaron Donald,DT,0,0%,62,89%,4,13%
Ndamukong Suh,NT,0,0%,54,77%,4,13%
Samson Ebukam,LB,0,0%,53,76%,5,17%
Nickell Robey-Coleman,CB,0,0%,45,64%,2,7%
Michael Brockers,DE,0,0%,44,63%,4,13%
Marqui Christian,FS,0,0%,39,56%,22,73%
Ramik Wilson,LB,0,0%,31,44%,0,0%
Dominique Easley,LB,0,0%,30,43%,3,10%
John Franklin-Myers,DE,0,0%,25,36%,0,0%
Matt Longacre,LB,0,0%,22,31%,5,17%
Ethan Westbrooks,DT,0,0%,14,20%,0,0%
Justin Lawler,LB,0,0%,1,1%,5,17%
Blake Countess,SS,0,0%,0,0%,22,73%
Bryce Hager,LB,0,0%,0,0%,22,73%
Micah Kiser,LB,0,0%,0,0%,18,60%
Sam Shields,CB,0,0%,0,0%,18,60%
Isaiah Johnson,FS,0,0%,0,0%,16,53%
Greg Zuerlein,K,0,0%,0,0%,16,53%
Troy Hill,CB,0,0%,0,0%,16,53%
Mike Thomas,WR,0,0%,0,0%,12,40%
Jake McQuaide,LS,0,0%,0,0%,10,33%
Johnny Hekker,P,0,0%,0,0%,10,33%
Joseph Noteboom,T,0,0%,0,0%,8,27%
Brian Allen,C,0,0%,0,0%,8,27%
Pharoh Cooper,WR,0,0%,0,0%,7,23%
