Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brad Pyatt,IND,2,49,24.5,0,0,1,2,2.0,0,0
Brian Allen,IND,1,6,6.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dennis Northcutt,CLE,0,0,,0,0,1,2,2.0,0,0
Andre King,CLE,1,16,16.0,0,0,0,0,,0,0
Quincy Morgan,CLE,1,20,20.0,0,0,0,0,,0,0
Jamel White,CLE,1,0,0.0,0,0,0,0,,0,0
