Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Nate Clements,BUF,0,0,,0,0,2,12,6.0,0,0
Roscoe Parrish,BUF,0,0,,0,0,1,10,10.0,0,0
Terrence McGee,BUF,3,98,32.7,0,0,0,0,,0,0
Jonathan Smith,BUF,3,55,18.3,0,0,0,0,,0,0
Josh Reed,BUF,1,9,9.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Chris Carr,OAK,4,80,20.0,0,0,4,31,7.8,0,0
