#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 38,3,1:02,1,Punt
2,1,7:06,CHI 21,3,1:34,8,Punt
3,1,3:59,CHI 19,4,1:33,22,Interception
4,1,0:54,CHI 20,3,1:13,7,Punt
5,2,13:14,CHI 33,1,0:14,0,Interception
6,2,11:17,CHI 42,3,1:50,9,Punt
7,2,8:13,CHI 40,1,0:08,-7,Fumble
8,2,4:15,CHI 20,5,2:05,10,Fumble
9,3,13:11,CHI 31,13,5:49,64,Field Goal
10,3,1:47,CHI 23,3,0:57,8,Punt
11,4,11:47,CHI 21,3,0:54,4,Punt
12,4,10:01,ARI 43,6,0:44,16,Interception
13,4,7:20,CHI 29,5,1:27,13,Interception
14,4,0:47,CHI 31,3,0:47,-7,End of Game
