Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
John Simon,TEN,2,40,20.0,0,0,4,23,5.8,0,0
Justin McCareins,TEN,1,16,16.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Bobby Shaw,JAX,0,0,,0,0,3,26,8.7,0,0
Elvis Joseph,JAX,2,30,15.0,0,0,0,0,,0,0
Stacey Mack,JAX,1,54,54.0,0,0,0,0,,0,0
Jimmy Redmond,JAX,1,32,32.0,0,0,0,0,,0,0
Ike Charlton,JAX,0,6,,0,,,,,,
