Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
2,0:03,1,10,TEN 16,14,3,Steve McNair for -1 yards,-0.140,-0.780
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,14,3,"Joe Nedney kicks off 69 yards, returned by Elvis Joseph for 20 yards (tackle by Eddie Berlin)",0.000,0.340
3,14:55,1,10,JAX 21,14,3,Stacey Mack left tackle for 3 yards (tackle by Tank Williams),0.340,0.210
3,14:18,2,7,JAX 24,14,3,"Mark Brunell pass complete to Kevin Lockett for 4 yards (tackle by Samari Rolle). Penalty on Mike Pearson: Offensive Holding, 10 yards (no play)",0.210,-1.250
3,13:57,2,17,JAX 14,14,3,"Mark Brunell pass complete to Stacey Mack for 4 yards (tackle by Keith Bulluck). Penalty on Brad Meester: Offensive Holding, 9 yards",-1.250,-1.660
3,13:31,2,22,JAX 9,14,3,Mark Brunell for 4 yards (tackle by Robaire Smith),-1.660,-2.300
3,12:52,3,18,JAX 13,14,3,Mark Brunell pass incomplete intended for Bobby Shaw (defended by Albert Haynesworth),-2.300,-2.490
3,12:48,4,18,JAX 13,14,3,"Chris Hanson punts 49 yards, returned by John Simon for 5 yards (tackle by Jimmy Redmond)",-2.490,-1.800
3,12:37,1,10,TEN 43,14,3,Steve McNair pass complete to Erron Kinney for 5 yards (tackle by Wali Rainer),1.800,1.930
3,11:57,2,5,TEN 48,14,3,Eddie George left end for 1 yard (tackle by Jason Craft),1.930,1.350
3,11:22,3,4,TEN 49,14,3,"Steve McNair pass complete to Drew Bennett for 6 yards (tackle by Ike Charlton). Penalty on Jason Mathews: Illegal Shift, 5 yards (no play)",1.350,0.690
3,10:59,3,9,TEN 44,14,3,Steve McNair pass incomplete intended for Drew Bennett,0.690,-0.460
3,10:54,4,9,TEN 44,14,3,"Craig Hentrich punts 41 yards, returned by Bobby Shaw for 11 yards (tackle by Robert Holcombe)",-0.460,-0.670
3,10:43,1,10,JAX 26,14,3,Stacey Mack left end for 4 yards (tackle by Andre Dyson),0.670,0.670
3,10:05,2,6,JAX 30,14,3,Mark Brunell pass complete to Kyle Brady for 15 yards (tackle by Peter Sirmon),0.670,1.930
3,9:25,1,10,JAX 45,14,3,Mark Brunell pass incomplete intended for Jimmy Smith (defended by Samari Rolle),1.930,1.380
3,9:18,2,10,JAX 45,14,3,Stacey Mack middle for no gain (tackle by Lance Schulters),1.380,0.700
3,8:40,3,10,JAX 45,14,3,Mark Brunell sacked by Jevon Kearse for -5 yards,0.700,-0.720
3,8:22,4,15,JAX 40,14,3,"Chris Hanson punts 41 yards, fair catch by John Simon. Penalty on Joe Tuipala: Defensive Holding, 10 yards (no play)",-0.720,-1.370
3,8:13,4,25,JAX 30,14,3,Chris Hanson punts 49 yards,-1.370,-0.340
3,8:02,1,10,TEN 21,14,3,Eddie George middle for 8 yards (tackle by Donovin Darius),0.340,0.880
3,7:29,2,2,TEN 29,14,3,Eddie George for no gain (tackle by Marlon McCree and Paul Spicer),0.880,0.170
3,6:48,3,2,TEN 29,14,3,Steve McNair pass incomplete intended for Derrick Mason,0.170,-1.440
3,6:43,4,2,TEN 29,14,3,"Craig Hentrich punts 56 yards, returned by Bobby Shaw for 11 yards (tackle by Brad Kassell)",-1.440,-0.670
3,6:31,1,10,JAX 26,14,3,Mark Brunell pass complete to Bobby Shaw for 11 yards (tackle by Peter Sirmon),0.670,1.400
3,6:02,1,10,JAX 37,14,3,Mark Brunell pass incomplete intended for Jimmy Smith,1.400,0.860
3,5:57,2,10,JAX 37,14,3,Mark Brunell pass complete to Jimmy Smith for 7 yards (tackle by Lance Schulters),0.860,1.090
3,5:15,3,3,JAX 44,14,3,Mark Brunell pass incomplete intended for Micah Ross (defended by Andre Dyson),1.090,-0.460
3,5:15,4,3,JAX 44,14,3,David Garrard right end for 2 yards (tackle by Keith Bulluck),-0.460,-2.520
3,5:05,1,10,JAX 46,14,3,Steve McNair pass incomplete intended for Frank Wycheck. Penalty on Frank Wycheck: Offensive Offside (Declined),2.520,1.980
3,5:00,2,10,JAX 46,14,3,Steve McNair pass complete to Eddie George for -1 yards (tackle by Rob Meier),1.980,1.160
3,4:19,3,11,JAX 47,14,3,"Steve McNair pass complete to Justin McCareins for 23 yards (tackle by Donovin Darius). Penalty on Justin McCareins: Offensive Pass Interference, 10 yards (no play)",1.160,-0.160
3,3:49,3,21,TEN 43,14,3,Steve McNair pass complete to Drew Bennett for 18 yards (tackle by Donovin Darius),-0.160,0.660
3,3:08,4,3,JAX 39,14,3,"Craig Hentrich punts 39 yards, touchback",0.660,-0.280
3,2:58,1,10,JAX 20,14,3,Stacey Mack left end for -1 yards (tackle by Keith Bulluck),0.280,-0.460
3,2:19,2,11,JAX 19,20,3,"Mark Brunell pass incomplete intended for Bobby Shaw is intercepted by Peter Sirmon at JAX-32 and returned for 32 yards, touchdown",-0.460,-7.000
3,2:08,,,JAX 19,21,3,Joe Nedney kicks extra point good,0.000,0.000
3,2:08,,,TEN 30,21,3,"Joe Nedney kicks off 65 yards, returned by Jimmy Redmond for 32 yards (tackle by Joe Nedney)",0.000,1.400
3,2:00,1,10,JAX 37,21,3,Mark Brunell pass incomplete intended for Bobby Shaw,1.400,0.860
3,1:53,2,10,JAX 37,21,3,Mark Brunell pass incomplete,0.860,0.170
3,1:47,3,10,JAX 37,21,3,Mark Brunell pass complete to Fred Taylor for 2 yards (tackle by Samari Rolle and Lance Schulters),0.170,-0.780
3,1:15,4,8,JAX 39,21,3,"Chris Hanson punts 29 yards, returned by John Simon for 3 yards",-0.780,-1.270
3,1:04,1,10,TEN 35,21,3,Eddie George right end for 7 yards (tackle by Marlon McCree),1.270,1.670
3,0:34,2,3,TEN 42,21,3,Steve McNair pass complete to Drew Bennett for 14 yards (tackle by Akin Ayodele),1.670,2.650
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,JAX 44,21,3,Steve McNair pass complete to Frank Wycheck for 11 yards (tackle by Wali Rainer),2.650,3.380
4,14:19,1,10,JAX 33,21,3,Eddie George right tackle for 17 yards (tackle by Akin Ayodele),3.380,4.510
4,13:35,1,10,JAX 16,21,3,Eddie George middle for 6 yards (tackle by Paul Spicer),4.510,4.970
4,12:57,2,4,JAX 10,21,3,Eddie George right end for 5 yards (tackle by Donovin Darius and Akin Ayodele),4.970,6.060
4,12:13,1,5,JAX 5,21,3,Eddie George right tackle for no gain (tackle by Paul Spicer),6.060,5.150
4,11:31,2,5,JAX 5,27,3,"Steve McNair pass complete to Derrick Mason for 5 yards, touchdown",5.150,7.000
4,11:31,,,JAX 5,28,3,Joe Nedney kicks extra point good,0.000,0.000
4,11:31,,,TEN 30,28,3,--,0.000,-0.140
4,11:18,1,10,JAX 16,28,3,David Garrard pass incomplete intended for Bobby Shaw,-0.140,-0.660
4,11:12,2,10,JAX 16,28,3,Stacey Mack middle for no gain (tackle by Peter Sirmon),-0.660,-1.320
4,10:32,3,10,JAX 16,28,3,David Garrard sacked by Jevon Kearse for -1 yards,-1.320,-2.440
4,10:10,4,11,JAX 15,28,3,"Chris Hanson punts 47 yards, returned by John Simon for 5 yards (tackle by Elvis Joseph)",-2.440,-1.800
4,9:57,1,10,TEN 43,28,3,Mike Green middle for 7 yards (tackle by Donovin Darius),1.800,2.200
4,9:18,2,3,,28,3,Mike Green right tackle for 5 yards (tackle by T.J. Slaughter),2.200,2.590
4,8:36,1,10,JAX 45,28,3,Mike Green right tackle for 2 yards (tackle by Paul Spicer),2.590,2.310
4,7:51,2,8,JAX 43,28,3,Neil O'Donnell pass complete to Justin McCareins for 8 yards (tackle by Danny Clark),2.310,3.250
4,7:11,1,10,JAX 35,28,3,Mike Green right end for -2 yards (tackle by Larry Smith),3.250,2.430
4,6:28,2,12,JAX 37,28,3,Mike Green right tackle for 1 yard (tackle by Danny Clark),2.430,1.880
4,5:43,3,11,JAX 36,28,3,John Simon middle for 1 yard (tackle by Jason Craft),1.880,0.970
4,4:59,3,11,JAX 36,,,Timeout #1 by Tennessee Titans,1.880,0.970
4,4:59,4,10,JAX 35,28,3,"Craig Hentrich punts 20 yards, fair catch by Bobby Shaw",0.970,0.220
4,4:52,1,10,JAX 15,28,3,David Garrard pass complete to Kyle Brady for 9 yards (tackle by Peter Sirmon),-0.220,0.620
4,4:20,2,1,JAX 24,28,3,David Garrard pass complete to Kyle Brady for 9 yards (tackle by Rocky Boiman),0.620,1.140
4,3:49,1,10,JAX 33,28,3,David Garrard pass incomplete intended for Jimmy Smith (defended by Peter Sirmon),1.140,0.590
4,3:44,2,10,JAX 33,28,3,Stacey Mack right end for 11 yards (tackle by Peter Sirmon),0.590,1.860
4,3:06,1,10,JAX 44,28,3,David Garrard pass incomplete intended for Kyle Brady,1.860,1.320
4,3:01,2,10,JAX 44,28,3,David Garrard pass incomplete,1.320,0.630
4,2:52,3,10,JAX 44,28,3,David Garrard pass incomplete intended for Kyle Brady (defended by Andre Dyson),0.630,-0.460
4,2:45,4,10,JAX 44,28,3,David Garrard pass complete to Kyle Brady for 11 yards (tackle by Peter Sirmon),-0.460,2.590
4,2:11,1,10,TEN 45,28,3,David Garrard pass complete to Stacey Mack for 2 yards (tackle by Peter Sirmon),2.590,2.310
4,2:00,2,8,TEN 43,28,3,Stacey Mack middle for 12 yards (tackle by Tony Beckham),2.310,3.510
4,1:52,1,10,TEN 31,28,3,David Garrard middle for 7 yards (tackle by Albert Haynesworth),3.510,3.910
4,1:16,2,3,TEN 24,28,3,David Garrard pass complete to Bobby Shaw for 8 yards (tackle by Peter Sirmon),3.910,4.510
4,1:07,1,10,TEN 16,28,3,David Garrard right end for 2 yards (tackle by Robaire Smith),4.510,4.210
4,0:51,1,10,TEN 16,,,Timeout #1 by Jacksonville Jaguars,4.510,4.210
4,0:51,2,8,TEN 14,28,3,David Garrard middle for 10 yards (tackle by Aric Morris and Kevin Carter),4.210,6.280
4,0:37,2,8,TEN 14,,,Timeout #2 by Jacksonville Jaguars,4.210,6.280
4,0:37,1,4,TEN 4,28,3,"David Garrard pass complete to Bobby Shaw for 4 yards. Penalty on Kyle Brady: Illegal Motion, 5 yards (no play)",6.280,5.140
4,0:31,1,4,TEN 4,,,Timeout #2 by Tennessee Titans,6.280,5.140
4,0:31,1,9,TEN 9,28,3,David Garrard pass incomplete intended for Bobby Shaw,5.140,4.380
4,0:26,2,9,TEN 9,28,3,David Garrard middle for 5 yards (tackle by Frank Chamberlin),4.380,4.490
4,0:16,2,9,TEN 9,,,Timeout #3 by Jacksonville Jaguars,4.380,4.490
4,0:16,3,4,TEN 4,28,3,David Garrard pass incomplete intended for Pete Mitchell,4.490,3.030
4,0:12,4,4,TEN 4,28,9,"David Garrard pass complete to Jimmy Smith for 4 yards, touchdown",3.030,7.000
4,0:12,,,TEN 4,28,10,Danny Boyd kicks extra point good,0.000,0.000
4,0:12,,,JAX 30,28,10,"Danny Boyd kicks off 66 yards, returned by John Simon for 11 yards (tackle by Jimmy Redmond)",0.000,-0.220
4,0:04,1,10,TEN 15,28,10,Neil O'Donnell for -1 yards,-0.220,-0.820
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
