Quarter,Time,Down,ToGo,Location,NOR,CHI,Detail,EPB,EPA
2,13:17,1,10,NOR 13,0,17,Anthony Thomas right guard for 3 yards (tackle by Willie Whitehead),4.710,4.580
2,12:46,2,7,NOR 10,0,17,Jim Miller pass incomplete intended for John Davis,4.580,3.650
2,12:43,3,7,NOR 10,0,17,Jim Miller pass complete to John Davis for 3 yards (tackle by Sammy Knight),3.650,2.990
2,12:31,4,4,NOR 7,0,20,Paul Edinger 25 yard field goal good,2.990,3.000
2,12:31,,,CHI 30,0,20,"Paul Edinger kicks off 68 yards, returned by Michael Lewis for 29 yards (tackle by Bobbie Howard). Penalty on Travis Carroll: Unnecessary Roughness, 15 yards",0.000,-0.140
2,11:40,1,10,NOR 16,0,20,Aaron Brooks pass complete to Deuce McAllister for 30 yards (tackle by Rosevelt Colvin),-0.140,1.990
2,10:59,1,10,NOR 46,0,20,Aaron Brooks pass complete to David Sloan for 4 yards (tackle by Warrick Holdman),1.990,1.990
2,10:32,2,6,CHI 50,0,20,Aaron Brooks pass complete to Donte' Stallworth for 3 yards (tackle by Todd McMillon and Brian Urlacher),1.990,1.690
2,9:55,3,3,CHI 47,0,20,Aaron Brooks pass complete to Joe Horn for 3 yards (tackle by Bobby Gray),1.690,2.650
2,9:27,1,10,CHI 44,0,20,Aaron Brooks pass complete to Jerome Pathon for 10 yards (tackle by Michael Green and Keith Traylor),2.650,3.310
2,8:45,1,10,CHI 34,0,20,Deuce McAllister right tackle for 1 yard (tackle by Mike Brown and Warrick Holdman),3.310,2.910
2,8:10,2,9,CHI 33,0,20,Aaron Brooks pass complete to Joe Horn for 8 yards (tackle by Mike Brown),2.910,3.270
2,7:31,3,1,CHI 25,0,20,"Aaron Brooks pass incomplete intended for Joe Horn. Penalty on Jerry Azumah: Defensive Pass Interference, 9 yards (no play)",3.270,4.510
2,7:31,1,10,CHI 16,6,20,"Aaron Brooks pass complete to Jerome Pathon for 16 yards, touchdown",4.510,7.000
2,7:31,,,CHI 16,7,20,John Carney kicks extra point good,0.000,0.000
2,7:31,,,NOR 30,7,20,"John Carney kicks off 66 yards, muffed catch by Leon Johnson, recovered by Jerry Wilson and returned for no gain",0.000,-5.370
2,7:16,1,8,CHI 8,7,20,Deuce McAllister right tackle for 1 yard (tackle by Keith McKenzie),5.370,4.760
2,6:38,2,7,CHI 7,13,20,"Aaron Brooks right end for 7 yards, touchdown",4.760,7.000
2,6:38,,,CHI 7,14,20,John Carney kicks extra point good,0.000,0.000
2,6:38,,,NOR 30,14,20,"John Carney kicks off 54 yards, returned by Leon Johnson for 12 yards (tackle by Fakhir Brown)",0.000,0.810
2,6:16,1,10,CHI 28,14,20,Jim Miller pass incomplete intended for John Davis (defended by Charlie Clemons),0.810,0.260
2,6:13,2,10,CHI 28,14,20,Anthony Thomas left guard for 6 yards (tackle by Charlie Clemons),0.260,0.370
2,5:35,3,4,CHI 34,14,20,Jim Miller pass complete to Anthony Thomas for 3 yards (tackle by Ken Irvin),0.370,-0.910
,,,,,,,"CHI challenged the ruling, and the play was upheld.",,
2,4:55,4,1,CHI 37,14,20,Jim Miller middle for 2 yards (tackle by Fred Thomas),-0.910,1.530
2,4:19,1,10,CHI 39,14,20,Jim Miller pass complete to Marcus Robinson for 2 yards (tackle by Ken Irvin),1.530,1.260
2,3:20,2,8,CHI 41,14,20,Jim Miller pass complete to Marcus Robinson for 5 yards (tackle by Ken Irvin),1.260,1.220
2,2:38,3,3,CHI 46,14,20,Jim Miller sacked by Norman Hand for -8 yards,1.220,-0.850
2,2:00,4,11,CHI 38,14,20,"Brad Maynard punts 49 yards, fair catch by Michael Lewis. Penalty on Jerry Wilson: Illegal Block Above the Waist (Declined), Penalty on Curtis Keaton: Offensive Holding, 6 yards",-0.850,0.380
2,1:52,1,10,NOR 7,14,20,Aaron Brooks pass complete to Deuce McAllister for 9 yards (tackle by Todd McMillon and Rosevelt Colvin),-0.380,-0.020
2,1:26,2,1,NOR 16,14,20,Aaron Brooks pass complete to David Sloan for 29 yards (tackle by Mike Brown),-0.020,1.930
2,1:17,2,1,NOR 16,,,Timeout #1 by New Orleans Saints,-0.020,1.930
2,1:17,1,10,NOR 45,14,20,Aaron Brooks pass incomplete intended for Jerome Pathon,1.930,1.380
2,1:12,2,10,NOR 45,14,20,Aaron Brooks pass incomplete intended for Donte' Stallworth (defended by Todd McMillon),1.380,0.700
2,1:09,3,10,NOR 45,14,20,Aaron Brooks pass incomplete intended for Jerome Pathon. Penalty on Deuce McAllister: Illegal Block Above the Waist (Declined),0.700,-0.390
2,1:02,4,10,NOR 45,14,20,"Toby Gowin punts 37 yards, returned by Leon Johnson for 5 yards (tackle by James Fenderson)",-0.390,-0.480
2,0:52,1,10,CHI 23,14,20,Leon Johnson right end for 7 yards (tackle by Fakhir Brown),0.480,0.880
2,0:32,2,3,CHI 30,14,20,Jim Miller pass complete to David Terrell for 4 yards (tackle by Fred Thomas),0.880,1.200
2,0:23,2,3,CHI 30,,,Timeout #2 by Chicago Bears,0.880,1.200
2,0:23,1,10,CHI 34,14,20,Jim Miller pass complete to Marty Booker for 21 yards (tackle by Michael Hawthorne and Sammy Knight),1.200,2.590
2,0:15,1,10,CHI 34,,,Timeout #2 by New Orleans Saints,1.200,2.590
2,0:15,1,10,NOR 45,14,20,Jim Miller left tackle for 5 yards (tackle by Grady Jackson),2.590,2.720
2,0:08,1,10,NOR 45,,,Timeout #3 by Chicago Bears,2.590,2.720
2,0:08,2,5,NOR 40,14,20,Jim Miller pass incomplete intended for Marty Booker,2.720,2.010
2,0:08,3,5,NOR 40,14,20,Paul Edinger 58 yard field goal no good,2.010,2.060
Quarter,Time,Down,ToGo,Location,NOR,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,14,20,"Paul Edinger kicks off 61 yards, returned by Michael Lewis for 26 yards (tackle by Larry Whigham)",0.000,1.270
3,14:53,1,10,NOR 35,14,20,Deuce McAllister left end for 4 yards (tackle by Mike Brown),1.270,1.260
3,14:29,2,6,NOR 39,14,20,Aaron Brooks pass complete to Deuce McAllister for no gain,1.260,0.560
3,13:49,3,6,NOR 39,14,20,"Penalty on Bryan Robinson: Neutral Zone Infraction, 5 yards (no play)",0.560,1.220
3,13:32,3,1,NOR 44,14,20,Deuce McAllister left guard for 2 yards (tackle by Mike Caldwell),1.220,1.990
3,12:54,1,10,NOR 46,14,20,Aaron Brooks pass complete to Jerome Pathon for 24 yards (tackle by Jerry Azumah),1.990,3.580
3,12:19,1,10,CHI 30,14,20,Aaron Brooks pass incomplete intended for David Sloan,3.580,3.030
3,12:12,2,10,CHI 30,14,20,Aaron Brooks pass complete to Donte' Stallworth for 2 yards (tackle by Todd McMillon),3.030,2.610
3,11:28,3,8,CHI 28,14,20,Aaron Brooks pass complete to Donte' Stallworth for 9 yards (tackle by Michael Green and Jerry Azumah),2.610,4.310
3,10:41,1,10,CHI 19,14,20,Aaron Brooks right end for 6 yards (tackle by Warrick Holdman),4.310,4.720
3,10:15,2,4,CHI 13,14,20,Deuce McAllister left end for 3 yards (tackle by Mike Brown),4.720,4.690
3,9:42,3,1,CHI 10,14,20,Aaron Brooks left guard for 2 yards (tackle by Brian Urlacher),4.690,5.370
3,9:01,1,8,CHI 8,14,20,Deuce McAllister right tackle for 3 yards (tackle by Michael Green and Mike Brown),5.370,5.150
3,8:21,2,5,CHI 5,20,20,"Aaron Brooks pass complete to Joe Horn for 5 yards, touchdown",5.150,7.000
3,8:21,,,CHI 5,21,20,John Carney kicks extra point good,0.000,0.000
3,8:21,,,NOR 30,21,20,"John Carney kicks off 60 yards, returned by Leon Johnson for 18 yards (tackle by Mel Mitchell)",0.000,0.810
3,8:10,1,10,CHI 28,21,20,Anthony Thomas left guard for 2 yards (tackle by Sedrick Hodge),0.810,0.530
3,7:23,2,8,CHI 30,21,20,Anthony Thomas left end for 1 yard (tackle by Norman Hand),0.530,-0.030
3,6:50,3,7,CHI 31,21,20,Jim Miller pass complete to Marty Booker for 13 yards (tackle by Ken Irvin),-0.030,1.860
3,6:19,1,10,CHI 44,21,20,Anthony Thomas left tackle for 4 yards (tackle by Grady Jackson),1.860,1.860
3,5:40,2,6,CHI 48,21,20,Jim Miller pass incomplete intended for Dez White (defended by Charlie Clemons),1.860,1.160
3,5:34,3,6,CHI 48,21,20,Jim Miller pass incomplete intended for Marcus Robinson,1.160,-0.190
3,5:31,4,6,CHI 48,21,20,"Brad Maynard punts 43 yards, out of bounds",-0.190,0.380
3,5:19,1,10,NOR 9,21,20,Deuce McAllister right tackle for 2 yards (tackle by Brian Urlacher). Penalty on Terrelle Smith: Offensive Holding (Declined),-0.380,-0.630
3,4:52,2,8,NOR 11,21,20,"Aaron Brooks for no gain. Aaron Brooks fumbles, recovered by Aaron Brooks at NOR-7",-0.630,-1.650
3,4:25,3,12,NOR 7,21,20,"Aaron Brooks pass incomplete intended for Jerome Pathon. Penalty on Kyle Turley: False Start, 4 yards (no play)",-1.650,-2.120
3,4:10,3,16,NOR 3,21,20,Aaron Brooks pass incomplete intended for Jerome Pathon (defended by Jerry Azumah),-2.120,-2.490
3,4:05,4,16,NOR 3,21,20,"Toby Gowin punts 32 yards, fair catch by Leon Johnson. Penalty on Todd McMillon: Unnecessary Roughness, 15 yards",-2.490,-2.260
3,3:58,1,10,,21,20,Jim Miller pass incomplete intended for Anthony Thomas (defended by Charlie Clemons),2.260,1.710
3,3:54,2,10,,21,20,Anthony Thomas right tackle for 2 yards (tackle by Sammy Knight),1.710,1.290
3,3:10,3,8,NOR 48,21,20,Jim Miller pass incomplete intended for Marty Booker,1.290,0.070
3,3:06,4,8,NOR 48,21,20,"Brad Maynard punts 39 yards, fair catch by Michael Lewis",0.070,0.380
3,2:57,1,10,NOR 9,21,20,Deuce McAllister left end for 3 yards (tackle by Alex Brown and Reggie Austin),-0.380,-0.560
3,2:23,2,7,NOR 12,21,20,Deuce McAllister right tackle for 3 yards (tackle by Mike Brown),-0.560,-0.720
3,1:44,3,4,NOR 15,21,20,"Penalty on Bryan Robinson: Neutral Zone Infraction, 5 yards (no play)",-0.720,0.280
3,1:34,1,10,NOR 20,21,20,Aaron Brooks sacked by Rosevelt Colvin for -4 yards,0.280,-0.940
3,0:58,2,14,NOR 16,21,20,"Aaron Brooks pass incomplete intended for Donte' Stallworth. Penalty on Reggie Austin: Illegal Contact, 5 yards (no play)",-0.940,0.340
3,0:53,1,10,NOR 21,21,20,Deuce McAllister right end for no gain (tackle by Rosevelt Colvin),0.340,-0.200
3,0:18,2,10,NOR 21,21,20,Aaron Brooks pass incomplete intended for Deuce McAllister,-0.200,-0.890
3,0:10,3,10,NOR 21,21,20,"Penalty on Kendyl Jacox: False Start, 5 yards (no play)",-0.890,-1.780
3,0:10,3,15,NOR 16,21,20,Aaron Brooks pass complete to Jerome Pathon for 12 yards (tackle by Jerry Azumah),-1.780,-1.500
Quarter,Time,Down,ToGo,Location,NOR,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,3,NOR 28,21,20,"Toby Gowin punts 39 yards, returned by Leon Johnson for no gain. Penalty on Kevin Houser: Offensive Holding (Offsetting), Penalty on Jerry Azumah: Illegal Block Above the Waist (Offsetting) (no play)",-1.500,-1.500
4,14:50,4,3,NOR 28,21,20,"Toby Gowin punts 49 yards, fair catch by Leon Johnson",-1.500,-0.480
4,14:42,1,10,CHI 23,21,20,Anthony Thomas right tackle for 1 yard (tackle by Sedrick Hodge),0.480,0.070
4,14:06,2,9,CHI 24,21,20,Anthony Thomas left end for 7 yards (tackle by Sammy Knight),0.070,0.300
4,13:25,3,2,CHI 31,21,20,Jim Miller pass complete to John Davis for 5 yards (tackle by Sammy Knight),0.300,1.330
4,12:45,1,10,CHI 36,21,20,"Jim Miller pass incomplete intended for Dez White. Penalty on Ken Irvin: Defensive Pass Interference, 19 yards (no play)",1.330,2.590
4,12:32,1,10,NOR 45,21,20,Anthony Thomas right tackle for 3 yards (tackle by Willie Whitehead and Grady Jackson),2.590,2.450
4,11:58,2,7,NOR 42,21,20,Jim Miller pass complete to John Davis for 12 yards (tackle by Michael Hawthorne and Darrin Smith),2.450,3.580
4,11:31,1,10,NOR 30,21,20,Jim Miller pass complete to Anthony Thomas for 9 yards (tackle by Darrin Smith),3.580,4.250
4,11:02,2,1,NOR 21,21,20,Anthony Thomas right guard for 4 yards (tackle by Sedrick Hodge),4.250,4.440
4,10:19,1,10,NOR 17,21,20,"Jim Miller pass incomplete intended for Dez White. Penalty on Ken Irvin: Illegal Contact, 5 yards (no play)",4.440,4.780
4,10:14,1,10,NOR 12,21,20,Anthony Thomas right guard for 2 yards (tackle by Darren Howard),4.780,4.450
4,9:32,2,8,NOR 10,21,20,Anthony Thomas left guard for 3 yards (tackle by Darren Howard),4.450,4.160
4,8:52,3,5,NOR 7,21,20,Jim Miller pass incomplete intended for Dez White,4.160,2.980
4,8:47,4,5,NOR 7,21,23,Paul Edinger 25 yard field goal good,2.980,3.000
4,8:47,,,CHI 30,21,23,"Paul Edinger kicks off 53 yards, returned by Michael Lewis for 25 yards (tackle by Mike Caldwell). Penalty on Boo Williams: Illegal Block Above the Waist, 10 yards",0.000,0.740
4,8:35,1,10,NOR 27,21,23,Deuce McAllister right tackle for 2 yards (tackle by Warrick Holdman),0.740,0.470
4,7:54,2,8,NOR 29,21,23,Aaron Brooks pass complete to Deuce McAllister for 3 yards (tackle by Keith Traylor),0.470,0.170
4,7:11,3,5,NOR 32,21,23,Aaron Brooks pass incomplete intended for Donte' Stallworth (defended by Reggie Austin),0.170,-1.240
4,7:05,4,5,NOR 32,21,23,"Toby Gowin punts 51 yards, returned by Leon Johnson for 3 yards (tackle by Roger Knight)",-1.240,-0.280
4,6:54,1,10,CHI 20,21,23,Anthony Thomas left end for no gain (tackle by Grady Jackson),0.280,-0.270
4,6:15,2,10,CHI 20,21,23,Anthony Thomas left guard for 7 yards (tackle by Grady Jackson),-0.270,-0.030
4,5:35,3,3,CHI 27,21,23,Jim Miller pass complete to Stanley Pritchett for 9 yards (tackle by Michael Hawthorne and Roger Knight),-0.030,1.330
4,4:51,1,10,CHI 36,21,23,Anthony Thomas right end for 4 yards (tackle by Ken Irvin),1.330,1.330
4,4:05,2,6,CHI 40,21,23,Anthony Thomas right tackle for 4 yards (tackle by Sammy Knight),1.330,1.160
4,3:27,3,2,CHI 44,21,23,Jim Miller pass complete to Marty Booker for no gain,1.160,-0.460
4,3:21,4,2,CHI 44,21,23,"Brad Maynard punts 29 yards, out of bounds",-0.460,-0.740
4,3:12,1,10,NOR 27,21,23,Aaron Brooks pass complete to Joe Horn for 9 yards (tackle by Todd McMillon and Brian Urlacher),0.740,1.410
4,2:44,2,1,NOR 36,21,23,Deuce McAllister right end for 10 yards (tackle by Michael Green),1.410,1.990
4,2:37,1,10,NOR 46,21,23,Aaron Brooks pass complete to Jerome Pathon for 9 yards (tackle by Jerry Azumah),1.990,2.670
4,2:33,2,1,CHI 45,21,23,"Deuce McAllister right end for 2 yards (tackle by Brian Urlacher). Penalty on LeCharles Bentley: Offensive Holding, 10 yards (no play)",2.670,1.320
4,2:26,2,11,NOR 45,21,23,Aaron Brooks left tackle for 14 yards (tackle by Brian Urlacher),1.320,2.850
4,2:00,1,10,CHI 41,21,23,Aaron Brooks pass complete to Joe Horn for 11 yards (tackle by Michael Green and Warrick Holdman),2.850,3.580
4,1:25,1,10,CHI 30,21,23,Deuce McAllister right tackle for 1 yard (tackle by Brian Urlacher),3.580,3.170
4,1:18,1,10,CHI 30,,,Timeout #1 by Chicago Bears,3.580,3.170
4,1:18,2,9,CHI 29,27,23,"Aaron Brooks pass complete to Donte' Stallworth for 29 yards, touchdown",3.170,7.000
4,1:11,2,9,CHI 29,,,Timeout #1 by New Orleans Saints,3.170,3.170
4,1:11,2,,CHI 29,29,23,"Two Point Attempt: Aaron Brooks left tackle, conversion succeeds",1.000,1.000
4,1:11,,,NOR 30,29,23,"John Carney kicks off 65 yards, returned by Rabih Abdullah for 26 yards (tackle by Steve Gleason)",0.000,1.000
4,1:05,1,10,CHI 31,29,23,Jim Miller pass complete to Anthony Thomas for 6 yards (tackle by Charlie Clemons),1.000,1.270
4,0:44,2,4,CHI 37,29,23,Jim Miller pass incomplete intended for Dez White (defended by Fakhir Brown),1.270,0.560
4,0:40,3,4,CHI 37,29,23,Jim Miller pass complete to Marty Booker for 19 yards (tackle by Michael Hawthorne),0.560,2.650
4,0:32,3,4,CHI 37,,,Timeout #2 by Chicago Bears,0.560,2.650
4,0:32,1,10,NOR 44,29,23,Jim Miller pass complete to Dustin Lyman for 6 yards (tackle by Michael Hawthorne),2.650,2.920
4,0:24,1,10,NOR 44,,,Timeout #3 by Chicago Bears,2.650,2.920
4,0:24,2,4,NOR 38,29,23,Jim Miller pass complete to Dez White for 20 yards (tackle by Sammy Knight),2.920,4.370
4,0:10,1,10,NOR 18,29,23,Jim Miller pass incomplete,4.370,3.800
4,0:10,2,10,NOR 18,29,23,Jim Miller pass incomplete intended for Dez White is intercepted by Sammy Knight at NOR-0 and returned for 5 yards,3.800,0.380
4,0:02,1,10,NOR 5,29,23,Aaron Brooks for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
