Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Orlando Brown Jr.,T,62,100%,0,0%,6,22%
Matt Skura,C,62,100%,0,0%,6,22%
Marshal Yanda,G,62,100%,0,0%,0,0%
Lamar Jackson,QB,62,100%,0,0%,0,0%
Ronnie Stanley,T,62,100%,0,0%,0,0%
James Hurst,G,45,73%,0,0%,6,22%
Michael Crabtree,WR,43,69%,0,0%,0,0%
Willie Snead,WR,42,68%,0,0%,0,0%
Nick Boyle,TE,39,63%,0,0%,9,33%
John Brown,WR,34,55%,0,0%,0,0%
Kenneth Dixon,RB,29,47%,0,0%,0,0%
Chris Moore,WR,27,44%,0,0%,19,70%
Gus Edwards,RB,23,37%,0,0%,0,0%
Bradley Bozeman,C,21,34%,0,0%,6,22%
Maxx Williams,TE,20,32%,0,0%,13,48%
Mark Andrews,TE,20,32%,0,0%,5,19%
Hayden Hurst,TE,17,27%,0,0%,3,11%
Ty Montgomery,RB,11,18%,0,0%,12,44%
Jermaine Eluemunor,G,1,2%,0,0%,6,22%
Tony Jefferson,SS,0,0%,63,100%,2,7%
C.J. Mosley,LB,0,0%,63,100%,0,0%
Eric Weddle,FS,0,0%,63,100%,0,0%
Jimmy Smith,CB,0,0%,53,84%,0,0%
Brandon Carr,CB,0,0%,53,84%,0,0%
Matt Judon,LB,0,0%,48,76%,9,33%
Terrell Suggs,LB,0,0%,48,76%,0,0%
Marlon Humphrey,CB,0,0%,47,75%,0,0%
Za'Darius Smith,LB,0,0%,41,65%,0,0%
Michael Pierce,NT,0,0%,35,56%,2,7%
Tavon Young,CB,0,0%,35,56%,0,0%
Brandon Williams,DT,0,0%,31,49%,2,7%
Patrick Onwuasor,LB,0,0%,30,48%,12,44%
Brent Urban,DE,0,0%,24,38%,2,7%
Anthony Levine,SS,0,0%,19,30%,13,48%
Tyus Bowser,LB,0,0%,16,25%,19,70%
Kenny Young,LB,0,0%,12,19%,15,56%
Chris Wormley,NT,0,0%,12,19%,8,30%
Chuck Clark,FS,0,0%,0,0%,21,78%
Maurice Canady,CB,0,0%,0,0%,21,78%
Chris Board,LB,0,0%,0,0%,21,78%
Anthony Averett,CB,0,0%,0,0%,15,56%
Cyrus Jones,CB,0,0%,0,0%,13,48%
Justin Tucker,K,0,0%,0,0%,12,44%
Sam Koch,P,0,0%,0,0%,9,33%
Morgan Cox,LS,0,0%,0,0%,9,33%
