Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mark Andrews,BAL,2,2,83,1,2,39,19.5,44,22.0,19.5,1,2.0,0,0.0,0,158.3
Nick Boyle,BAL,2,2,15,0,,4,2.0,11,5.5,2.0,0,,0,0.0,0,97.9
John Brown,BAL,6,2,27,0,2,17,8.5,10,5.0,16.0,0,,0,0.0,0,48.6
Kenneth Dixon,BAL,3,2,20,0,1,-2,-1.0,22,11.0,-1.7,1,2.0,0,0.0,0,85.4
Chris Moore,BAL,1,1,8,0,,2,2.0,6,6.0,2.0,0,,0,0.0,0,100.0
Michael Crabtree,BAL,4,1,20,0,1,18,18.0,2,2.0,9.8,0,,0,0.0,0,47.9
Gus Edwards,BAL,1,1,13,0,1,0,0.0,13,13.0,0.0,0,,0,0.0,0,118.7
Hayden Hurst,BAL,2,1,18,0,1,7,7.0,11,11.0,6.0,0,,0,0.0,0,81.2
Ty Montgomery,BAL,1,0,0,0,,0,,0,,1.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Justin Jackson,LAC,10,7,47,0,1,-2,-0.3,49,7.0,-1.4,1,7.0,1,10.0,0,80.0
Keenan Allen,LAC,8,5,58,0,3,50,10.0,8,1.6,8.3,0,,0,0.0,0,84.4
Antonio Gates,LAC,5,3,21,0,1,15,5.0,6,2.0,5.6,0,,0,0.0,0,69.6
Melvin Gordon,LAC,3,3,13,0,1,-4,-1.3,17,5.7,-1.3,1,3.0,0,0.0,0,84.7
Virgil Green,LAC,2,2,12,0,1,7,3.5,5,2.5,3.5,0,,0,0.0,0,91.7
Travis Benjamin,LAC,3,1,11,0,1,-4,-4.0,15,15.0,21.0,0,,0,0.0,1,5.6
Mike Williams,LAC,3,1,7,0,1,3,3.0,4,4.0,21.0,0,,0,0.0,1,2.8
Tyrell Williams,LAC,2,1,12,0,1,0,0.0,12,12.0,6.5,0,,0,0.0,0,68.7
