Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
2,13:35,4,4,MIN 37,0,3,Jordan Berry punts 42 yards out of bounds,,
2,13:29,1,10,GNB 21,0,3,Aaron Rodgers pass complete short right to Aaron Jones for 12 yards (tackle by Anthony Barr),,
2,12:49,1,10,GNB 33,0,3,Aaron Jones left guard for 2 yards (tackle by James Lynch),,
2,12:12,2,8,GNB 35,0,3,Aaron Rodgers pass complete short right to Allen Lazard for 13 yards (tackle by Xavier Woods),,
2,11:29,1,10,GNB 48,0,3,Aaron Jones left end for 28 yards (tackle by Patrick Peterson),,
2,10:45,1,10,MIN 24,0,3,Aaron Rodgers pass complete short right to Davante Adams for 2 yards (tackle by Kris Boyd),,
2,10:07,2,8,MIN 22,0,3,Aaron Rodgers pass complete short middle to Josiah Deguara for 4 yards (tackle by Eric Kendricks and James Lynch),,
2,9:18,3,4,MIN 18,0,3,Aaron Rodgers pass incomplete short left intended for Davante Adams,,
2,9:15,4,4,MIN 18,0,6,Mason Crosby 36 yard field goal good,,
2,9:11,,,GNB 35,0,6,"Mason Crosby kicks off 65 yards, touchback.",,
2,9:11,1,10,MIN 25,0,6,Sean Mannion sacked by Rashan Gary for -10 yards,,
2,8:28,2,20,MIN 15,0,6,Sean Mannion pass incomplete short middle intended for Tyler Conklin (defended by Rasul Douglas),,
2,8:23,3,20,MIN 15,0,6,Dalvin Cook up the middle for 6 yards (tackle by De'Vondre Campbell),,
2,7:45,4,14,MIN 21,0,6,"Jordan Berry punts 55 yards, returned by David Moore for 10 yards (tackle by Josh Metellus)",,
2,7:32,1,10,GNB 34,0,6,AJ Dillon left end for 5 yards (tackle by D.J. Wonnum and Armon Watts),,
2,6:55,2,5,GNB 39,0,6,AJ Dillon left end for 4 yards (tackle by Dalvin Tomlinson),,
2,6:24,3,1,GNB 43,0,6,Aaron Rodgers pass complete short right to Davante Adams for 15 yards (tackle by Kris Boyd),,
2,5:44,1,10,MIN 42,0,6,Aaron Rodgers pass complete short middle to Allen Lazard for 17 yards (tackle by Harrison Smith),,
2,5:03,1,10,MIN 25,0,6,Aaron Rodgers pass complete short left to Davante Adams for 5 yards (tackle by Xavier Woods),,
2,4:18,2,6,MIN 20,0,12,"Aaron Rodgers pass complete deep right to Allen Lazard for 20 yards, touchdown",,
2,4:11,,,MIN 15,0,13,Mason Crosby kicks extra point good,,
2,4:11,,,GNB 35,0,13,"Mason Crosby kicks off 65 yards, touchback.",,
2,4:11,1,10,MIN 25,0,13,Dalvin Cook left end for 1 yard (tackle by Krys Barnes),,
2,3:36,2,9,MIN 26,0,13,Dalvin Cook left tackle for -1 yards (tackle by Rashan Gary),,
2,2:58,3,10,MIN 25,0,13,Sean Mannion sacked by Preston Smith for -5 yards,,
2,2:14,4,15,MIN 20,0,13,"Jordan Berry punts 44 yards, fair catch by David Moore at GB-36",,
2,2:08,1,10,GNB 36,0,13,Aaron Rodgers pass complete short middle to Davante Adams for 19 yards (tackle by Harrison Smith),,
2,2:00,1,10,MIN 45,0,13,Aaron Rodgers pass complete short right to Aaron Jones for 8 yards (tackle by D.J. Wonnum and Mackensie Alexander),,
2,1:24,2,2,MIN 37,0,13,Aaron Rodgers pass complete short right to Marquez Valdes-Scantling for 3 yards (tackle by Kris Boyd),,
2,1:18,,,,,,Timeout #1 by Green Bay Packers,,
2,1:18,1,10,MIN 34,0,13,Aaron Rodgers pass complete short right to Allen Lazard for 6 yards (tackle by Kris Boyd),,
2,1:13,2,3,MIN 28,0,13,Aaron Rodgers pass complete short right to Davante Adams for 17 yards (tackle by Kris Boyd),,
2,1:09,1,10,MIN 11,0,19,"Aaron Rodgers pass complete short middle to Davante Adams for 11 yards, touchdown",,
2,1:05,,,MIN 15,0,20,Mason Crosby kicks extra point good,,
2,1:05,,,GNB 35,0,20,"Mason Crosby kicks off 65 yards, touchback.",,
2,1:05,1,10,MIN 25,0,20,Sean Mannion pass complete short left to K.J. Osborn for 6 yards (tackle by Rasul Douglas and De'Vondre Campbell),,
2,0:46,2,4,MIN 31,0,20,Sean Mannion pass incomplete short left intended for Tyler Conklin,,
2,0:41,3,4,MIN 31,0,20,Sean Mannion pass complete short left to Justin Jefferson for 7 yards (tackle by Rasul Douglas),,
2,0:34,,,,,,Timeout #1 by Minnesota Vikings,,
2,0:34,1,10,MIN 38,0,20,Sean Mannion pass complete short right to Tyler Conklin for 2 yards (tackle by Krys Barnes),,
2,0:28,,,,,,Timeout #2 by Minnesota Vikings,,
2,0:28,2,8,MIN 40,0,20,Sean Mannion pass complete short left to Justin Jefferson for 16 yards (tackle by Chandon Sullivan),,
2,0:22,1,10,GNB 44,0,20,Sean Mannion scrambles left guard for 11 yards (tackle by Kevin King),,
2,0:14,,,,,,Timeout #3 by Minnesota Vikings,,
2,0:14,1,10,GNB 33,0,20,Sean Mannion pass incomplete short left,,
2,0:09,,,,,,Timeout #2 by Green Bay Packers,,
2,0:09,2,10,GNB 33,0,20,Sean Mannion pass incomplete short left,,
2,0:05,,,,,,Timeout #3 by Green Bay Packers,,
2,0:05,3,10,GNB 33,3,20,Greg Joseph 51 yard field goal good,,
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,3,20,"Mason Crosby kicks off 65 yards, touchback.",,
3,15:00,1,10,MIN 25,3,20,Dalvin Cook left guard for 1 yard (tackle by Kenny Clark),,
3,14:24,2,9,MIN 26,3,20,Sean Mannion pass complete short right to C.J. Ham for 1 yard (tackle by De'Vondre Campbell),,
3,13:40,3,8,MIN 27,3,20,Sean Mannion pass incomplete deep right intended for K.J. Osborn,,
3,13:32,4,8,MIN 27,3,20,"Jordan Berry punts 46 yards, returned by David Moore for 21 yards (tackle by Tye Smith). Penalty on Tye Smith: Unnecessary Roughness / Defense, 15 yards (accepted)",,
3,13:19,1,10,MIN 37,3,20,"Aaron Rodgers pass incomplete short left intended for Davante Adams. Penalty on Eric Kendricks: Defensive Pass Interference, 3 yards (accepted) (no play)",,
3,13:15,1,10,MIN 34,3,20,Aaron Rodgers pass complete short middle to Allen Lazard for 9 yards (tackle by Xavier Woods),,
3,12:37,2,1,MIN 25,3,20,AJ Dillon right guard for 3 yards (tackle by Anthony Barr and Armon Watts),,
3,11:50,1,10,MIN 22,3,20,Aaron Rodgers pass incomplete short right intended for Davante Adams,,
3,11:46,2,10,MIN 22,3,20,AJ Dillon right end for 8 yards (tackle by Eric Kendricks and Anthony Barr),,
3,11:04,3,2,MIN 14,3,20,AJ Dillon right guard for 3 yards (tackle by Sheldon Richardson and Armon Watts),,
3,10:18,1,10,MIN 11,3,20,AJ Dillon right guard for 7 yards (tackle by Armon Watts and Patrick Peterson),,
3,9:34,2,3,MIN 4,3,26,"AJ Dillon for 4 yards, touchdown",,
3,9:28,,,MIN 15,3,27,Mason Crosby kicks extra point good,,
3,9:28,,,GNB 35,3,27,"Mason Crosby kicks off 65 yards, touchback.",,
3,9:28,1,10,MIN 25,3,27,Sean Mannion pass complete short left to Dede Westbrook for 4 yards (tackle by Chandon Sullivan),,
3,9:01,2,6,MIN 29,3,27,Sean Mannion pass complete short right to Tyler Conklin for 15 yards (tackle by Chandon Sullivan and Adrian Amos),,
3,8:30,1,10,MIN 44,3,27,"Dalvin Cook right end for -5 yards (tackle by Preston Smith). Penalty on Garrett Bradbury: Offensive Holding, 10 yards (declined)",,
3,8:08,2,15,MIN 39,3,27,Sean Mannion pass incomplete short middle intended for Justin Jefferson,,
3,8:03,3,15,MIN 39,3,27,Sean Mannion pass complete short middle to Tyler Conklin for 12 yards (tackle by De'Vondre Campbell),,
3,7:15,4,2,GNB 49,3,27,Sean Mannion pass incomplete short right intended for Justin Jefferson,,
3,7:10,1,10,GNB 49,3,27,Aaron Rodgers pass incomplete short right intended for AJ Dillon,,
3,7:04,2,10,GNB 49,3,27,Aaron Rodgers pass complete short middle to Davante Adams for 13 yards (tackle by Xavier Woods),,
3,6:23,1,10,MIN 38,3,27,Aaron Rodgers pass complete short right to Tyler Davis for 9 yards (tackle by Blake Lynch),,
3,5:43,2,1,MIN 29,3,27,Aaron Rodgers scrambles right end for 3 yards (tackle by Kenny Willekes),,
3,5:01,1,10,MIN 26,3,27,Aaron Jones right end for 5 yards (tackle by Eric Kendricks),,
3,4:17,2,5,MIN 21,3,27,Aaron Jones left guard for 2 yards (tackle by Kenny Willekes and Anthony Barr),,
3,3:34,3,3,MIN 19,3,27,Aaron Rodgers pass incomplete deep left intended for Marquez Valdes-Scantling,,
3,3:27,4,3,MIN 19,3,30,Mason Crosby 37 yard field goal good,,
3,3:22,,,GNB 35,3,30,"Mason Crosby kicks off 67 yards, returned by Kene Nwangwu for 37 yards (tackle by Rasul Douglas)",,
3,3:15,1,10,MIN 35,3,30,Sean Mannion pass complete short middle to Justin Jefferson for 11 yards (tackle by Adrian Amos),,
3,2:53,1,10,MIN 46,3,30,Sean Mannion pass incomplete short right intended for Tyler Conklin (defended by Dean Lowry),,
3,2:47,2,10,MIN 46,3,30,Sean Mannion pass complete short left to Dalvin Cook for -1 yards (tackle by De'Vondre Campbell),,
3,2:04,3,11,MIN 45,3,30,Sean Mannion pass complete short right to Justin Jefferson for 10 yards (tackle by Eric Stokes),,
3,1:29,4,1,GNB 45,3,30,Sean Mannion up the middle for 3 yards (tackle by Abdullah Anderson),,
3,1:04,1,10,GNB 42,3,30,Sean Mannion pass complete short left to Alexander Mattison for 7 yards (tackle by De'Vondre Campbell),,
3,0:37,2,3,GNB 35,3,30,Sean Mannion pass complete short middle to Garrett Bradbury for 21 yards (tackle by Adrian Amos and Krys Barnes),,
3,0:02,1,10,GNB 14,9,30,"Sean Mannion pass complete short middle to K.J. Osborn for 14 yards, touchdown",,
3,0:00,,,GNB 15,10,30,Greg Joseph kicks extra point good,,
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,,,MIN 35,10,30,"Greg Joseph kicks off 52 yards, returned by Equanimeous St. Brown for 17 yards (tackle by Camryn Bynum)",,
4,14:55,1,10,GNB 30,10,30,Aaron Rodgers pass complete short left to AJ Dillon for 11 yards (tackle by Harrison Smith),,
4,14:08,1,10,GNB 41,10,30,AJ Dillon right tackle for 9 yards (tackle by Xavier Woods and Harrison Smith),,
4,13:30,2,1,GNB 50,10,30,AJ Dillon up the middle for 3 yards (tackle by Kenny Willekes and Armon Watts),,
4,12:51,1,10,MIN 47,10,30,Aaron Rodgers pass incomplete short left intended for Dominique Dafney,,
4,12:46,2,10,MIN 47,10,30,Aaron Rodgers pass complete short right to Equanimeous St. Brown for 14 yards (tackle by Harrison Smith and Mackensie Alexander),,
4,12:05,1,10,MIN 33,10,30,Aaron Rodgers pass complete short left to Davante Adams for 5 yards (tackle by Mackensie Alexander),,
4,11:22,,,,,,Timeout #1 by Green Bay Packers,,
4,11:22,2,5,MIN 28,10,30,Aaron Rodgers pass complete short left to AJ Dillon for 9 yards (tackle by Eric Kendricks),,
4,10:51,1,10,MIN 19,10,30,Aaron Rodgers pass complete short right to Josiah Deguara for 7 yards (tackle by Tye Smith),,
4,10:14,2,3,MIN 12,10,30,Aaron Rodgers pass complete short left to Davante Adams for no gain (tackle by Tye Smith),,
4,9:32,3,3,MIN 12,10,30,Aaron Rodgers scrambles left end for 5 yards (tackle by Harrison Smith),,
4,8:46,,,,,,Timeout #1 by Minnesota Vikings,,
4,8:46,1,7,MIN 7,10,36,"AJ Dillon right guard for 7 yards, touchdown",,
4,8:41,,,MIN 15,10,37,Mason Crosby kicks extra point good,,
4,8:41,,,GNB 35,10,37,"Mason Crosby kicks off 66 yards, returned by Kene Nwangwu for 20 yards (tackle by Tipa Galeai)",,
4,8:37,1,10,MIN 19,10,37,Kellen Mond pass complete short left to Alexander Mattison for 6 yards (tackle by Adrian Amos),,
4,8:10,2,5,MIN 25,10,37,Kellen Mond pass complete short right to Alexander Mattison for -1 yards (tackle by Chandon Sullivan),,
4,7:30,3,6,MIN 24,10,37,Kellen Mond pass incomplete short right intended for K.J. Osborn (defended by Krys Barnes),,
4,7:28,4,6,MIN 24,10,37,"Jordan Berry punts 64 yards, returned by David Moore for 2 yards (tackle by Harrison Hand)",,
4,7:18,1,10,GNB 14,10,37,Patrick Taylor right guard for 11 yards (tackle by Harrison Smith and Xavier Woods),,
4,6:43,1,10,GNB 25,10,37,Patrick Taylor left guard for 4 yards (tackle by Kenny Willekes and Eric Kendricks),,
4,6:04,2,6,GNB 29,10,37,Patrick Taylor up the middle for 3 yards (tackle by James Lynch),,
4,5:20,3,3,GNB 32,10,37,Jordan Love pass complete short right to Allen Lazard for 7 yards (tackle by Xavier Woods),,
4,4:36,1,10,GNB 39,10,37,Jordan Love pass complete short left to Juwann Winfree for 12 yards (tackle by Tye Smith),,
4,4:30,1,10,MIN 49,10,37,Patrick Taylor right tackle for no gain (tackle by Anthony Barr),,
4,3:48,2,10,MIN 49,10,37,Jordan Love pass incomplete short left intended for Juwann Winfree,,
4,3:39,3,10,MIN 49,10,37,Jordan Love scrambles up the middle for 10 yards (tackle by Eric Kendricks),,
4,2:53,1,10,MIN 39,10,37,Patrick Taylor right tackle for 1 yard (tackle by Eric Kendricks),,
4,2:10,2,9,MIN 38,10,37,Patrick Taylor right end for -1 yards (tackle by Sheldon Richardson),,
4,2:00,3,10,MIN 39,10,37,Jordan Love pass incomplete short right intended for Marquez Valdes-Scantling,,
4,1:56,4,10,MIN 39,10,37,"Corey Bojorquez punts 39 yards, touchback.",,
4,1:49,1,10,MIN 20,10,37,"Kellen Mond pass incomplete short middle intended for K.J. Osborn. Penalty on Isaac Yiadom: Defensive Holding, 5 yards (accepted) (no play)",,
4,1:45,1,10,MIN 25,10,37,Sean Mannion pass complete short right to Justin Jefferson for 7 yards (tackle by Eric Stokes and Oren Burks),,
4,1:20,2,3,MIN 32,10,37,Sean Mannion pass incomplete deep right intended for Justin Jefferson,,
4,1:15,3,3,MIN 32,10,37,"Sean Mannion pass complete deep left to K.J. Osborn for 30 yards (tackle by Isaac Yiadom). Penalty on Isaac Yiadom: Defensive Pass Interference, 15 yards (declined)",,
4,1:08,1,10,GNB 38,10,37,Sean Mannion pass incomplete short middle intended for Tyler Conklin (defended by Krys Barnes),,
4,1:04,2,10,GNB 38,10,37,Sean Mannion pass complete short right to Alexander Mattison for 1 yard (tackle by Shemar Jean-Charles),,
4,0:37,3,9,GNB 37,10,37,Sean Mannion pass incomplete short middle intended for Alexander Mattison,,
4,0:32,4,9,GNB 37,10,37,Sean Mannion pass incomplete deep middle intended for Justin Jefferson,,
4,0:26,1,10,GNB 37,10,37,Jordan Love kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
