Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
1,6:27,,,MIA 20,0,14,Stephen Gostkowski kicks extra point good,0.000,0.000
1,6:27,,,NWE 35,0,14,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
1,6:22,1,10,MIA 25,0,14,Arian Foster left tackle for 5 yards (tackle by Jabaal Sheard),0.610,0.740
1,5:41,2,5,MIA 30,0,14,Ryan Tannehill left end for 4 yards (tackle by Shea McClellin),0.740,0.560
1,5:12,3,1,MIA 34,0,14,Ryan Tannehill middle for no gain (tackle by Patrick Chung),0.560,-1.110
1,4:38,4,1,MIA 34,0,14,"Matt Darr punts 42 yards, fair catch by Danny Amendola",-1.110,-0.540
1,4:31,1,10,NWE 24,0,14,Jimmy Garoppolo pass complete short middle to Julian Edelman for 9 yards (tackle by Byron Maxwell and Jelani Jenkins),0.540,1.210
1,3:55,2,1,NWE 33,0,14,LeGarrette Blount right guard for 3 yards (tackle by Julius Warmsley),1.210,1.330
1,3:19,1,10,NWE 36,0,14,Jimmy Garoppolo pass incomplete deep middle intended for Matt Slater,1.330,0.790
1,3:12,2,10,NWE 36,0,14,Jimmy Garoppolo pass complete short middle to Danny Amendola for 13 yards (tackle by Isa Abdul-Quddus),0.790,2.190
1,2:35,1,10,NWE 49,0,14,LeGarrette Blount middle for 3 yards (tackle by Terrence Fede and Xavien Howard),2.190,2.050
1,2:02,2,7,MIA 48,0,14,Jimmy Garoppolo pass incomplete deep left intended for Chris Hogan,2.050,1.360
1,1:54,3,7,MIA 48,0,14,Jimmy Garoppolo pass complete short middle to Julian Edelman for 19 yards (tackle by Koa Misi),1.360,3.640
1,1:12,1,10,MIA 29,0,14,"Jimmy Garoppolo pass complete short right to Martellus Bennett for -5 yards (tackle by Reshad Jones). Penalty on Marcus Cannon: Offensive Holding, 10 yards (no play)",3.640,2.980
1,0:42,1,20,MIA 39,0,14,D.J. Foster left end for 7 yards (tackle by Reshad Jones),2.980,2.700
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,13,MIA 32,0,14,James White middle for 16 yards (tackle by Isa Abdul-Quddus and Kiko Alonso),2.700,4.510
2,14:27,1,10,MIA 16,0,14,LeGarrette Blount left guard for -2 yards (tackle by Ndamukong Suh and Jordan Phillips),4.510,3.640
2,13:48,2,12,MIA 18,0,14,Jimmy Garoppolo pass complete short left to Julian Edelman for 8 yards (tackle by Michael Thomas),3.640,4.170
2,13:14,3,4,MIA 10,0,20,"Jimmy Garoppolo pass complete short middle to Danny Amendola for 10 yards, touchdown",4.170,7.000
2,13:14,,,MIA 10,0,21,Stephen Gostkowski kicks extra point good,0.000,0.000
2,13:14,,,NWE 35,0,21,"Stephen Gostkowski kicks off 70 yards, returned by Kenyan Drake for 15 yards (tackle by Matt Slater)",0.000,0.380
2,13:07,1,10,MIA 10,0,21,Arian Foster right tackle for 1 yard (tackle by Vincent Valentine),-0.380,-0.710
2,12:28,2,9,MIA 11,0,21,Ryan Tannehill pass complete short left to Kenyan Drake for 4 yards (tackle by Jamie Collins),-0.710,-0.840
2,11:50,3,5,MIA 15,0,21,Ryan Tannehill pass incomplete deep left intended for Jordan Cameron,-0.840,-2.440
2,11:44,4,5,MIA 15,0,21,"Matt Darr punts 52 yards, returned by Danny Amendola for 19 yards (tackle by Spencer Paysinger)",-2.440,-2.390
2,11:33,1,10,MIA 48,0,21,Jimmy Garoppolo pass complete short left to Chris Hogan for 4 yards (tackle by Jelani Jenkins),2.390,2.390
2,10:59,2,6,MIA 44,0,21,James White middle for 2 yards (tackle by Ndamukong Suh and Jelani Jenkins),2.390,1.950
2,10:18,3,4,MIA 42,0,21,Jimmy Garoppolo pass incomplete deep left intended for James White,1.950,0.460
2,10:18,4,4,MIA 42,0,21,"Penalty on Barkevious Mingo: False Start, 5 yards (no play)",0.460,0.130
2,10:13,4,9,MIA 47,0,21,Ryan Allen punts 33 yards,0.130,0.280
2,10:02,1,10,MIA 14,0,21,Ryan Tannehill pass complete short middle to Jarvis Landry for 21 yards (tackle by Malcolm Butler),-0.280,1.270
2,9:29,1,10,MIA 35,0,21,Ryan Tannehill pass incomplete deep left intended for DeVante Parker (defended by Devin McCourty),1.270,0.720
2,9:23,2,10,MIA 35,0,21,Jay Ajayi left end for 4 yards (tackle by Barkevious Mingo),0.720,0.560
2,8:58,3,6,MIA 39,0,21,"Ryan Tannehill for no gain. Ryan Tannehill fumbles, recovered by Ryan Tannehill at MIA-20",0.560,-2.030
2,8:19,4,25,MIA 20,0,21,"Matt Darr punts 56 yards, returned by Danny Amendola for 7 yards (tackle by Mike Hull)",-2.030,-1.000
2,8:09,1,10,NWE 31,0,21,Jimmy Garoppolo pass incomplete short left intended for Malcolm Mitchell,1.000,0.460
2,8:04,2,10,NWE 31,0,21,Jimmy Garoppolo pass complete short left to James White for 5 yards (tackle by Byron Maxwell and Kiko Alonso),0.460,0.430
2,7:24,3,5,NWE 36,0,21,"Jimmy Garoppolo sacked by Cameron Wake for -6 yards. Penalty on Xavien Howard: Illegal Use of Hands, 5 yards (no play)",0.430,1.660
2,7:00,1,10,NWE 41,0,21,LeGarrette Blount middle for 2 yards (tackle by Ndamukong Suh and Chris Jones),1.660,1.390
2,6:20,2,8,NWE 43,0,21,Jimmy Garoppolo pass incomplete deep right intended for Julian Edelman (defended by Xavien Howard),1.390,0.700
2,6:14,3,8,NWE 43,0,21,"Jimmy Garoppolo pass complete short middle to Danny Amendola for 13 yards (tackle by Bobby McCain). Danny Amendola fumbles (forced by Bobby McCain), recovered by Kiko Alonso at MIA-42 (tackle by Danny Amendola)",0.700,-1.730
2,6:02,1,10,MIA 42,0,21,Ryan Tannehill pass incomplete deep right intended for DeVante Parker,1.730,1.190
2,5:58,2,10,MIA 42,0,21,"Ryan Tannehill pass complete short left to Jarvis Landry for 4 yards (tackle by Logan Ryan). Jarvis Landry fumbles (forced by Logan Ryan), recovered by Chris Long at NWE-48 (tackle by Kenny Stills)",1.190,-2.130
2,5:49,1,10,NWE 48,0,21,Jimmy Garoppolo pass incomplete short right intended for D.J. Foster,2.130,1.580
2,5:45,2,10,NWE 48,0,21,"Jimmy Garoppolo pass incomplete short left intended for Julian Edelman. Penalty on Isa Abdul-Quddus: Unnecessary Roughness, 15 yards (no play)",1.580,3.120
2,5:41,1,10,MIA 37,0,21,Jimmy Garoppolo pass incomplete short right intended for Martellus Bennett,3.120,2.570
2,5:38,2,10,MIA 37,0,21,LeGarrette Blount right guard for 1 yard (tackle by Ndamukong Suh and Jason Jones),2.570,2.010
2,4:57,3,9,MIA 36,0,21,Jimmy Garoppolo pass complete short right to Malcolm Mitchell for 15 yards (tackle by Reshad Jones),2.010,2.010
2,4:04,3,9,MIA 36,0,21,Timeout #1 by New England Patriots,2.010,4.170
2,4:02,1,10,MIA 21,0,21,LeGarrette Blount right guard for 4 yards (tackle by Koa Misi and Jason Jones),4.170,4.200
2,3:32,2,6,MIA 17,0,21,LeGarrette Blount right tackle for 1 yard (tackle by Koa Misi and Jordan Phillips),4.200,3.630
2,2:56,3,5,MIA 16,0,21,Jacoby Brissett pass incomplete short right intended for Julian Edelman,3.630,2.430
2,2:52,4,5,MIA 16,0,24,Stephen Gostkowski 34 yard field goal good,2.430,3.000
2,2:52,,,NWE 35,0,24,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,2:48,1,10,MIA 25,0,24,Jay Ajayi right guard for 8 yards (tackle by Jamie Collins),0.610,1.140
2,2:20,2,2,MIA 33,0,24,Ryan Tannehill pass complete short left to Jordan Cameron for 13 yards (tackle by Patrick Chung),1.140,1.990
2,2:05,1,10,MIA 46,0,24,Ryan Tannehill pass complete short right to Jay Ajayi for 8 yards (tackle by Logan Ryan),1.990,2.530
2,1:58,2,2,NWE 46,0,24,Ryan Tannehill pass incomplete short middle intended for Jarvis Landry is intercepted by Jamie Collins at NWE-38 and returned for 13 yards,2.530,-2.320
2,1:49,1,10,MIA 49,0,24,LeGarrette Blount left guard for 3 yards (tackle by Reshad Jones and Ndamukong Suh),2.320,2.190
2,1:19,2,7,MIA 46,0,24,LeGarrette Blount middle for 2 yards (tackle by Mario Williams),2.190,2.190
2,1:09,2,7,MIA 46,0,24,Timeout #1 by Miami Dolphins,2.190,1.750
2,1:09,3,5,MIA 44,0,24,Jacoby Brissett pass incomplete short left intended for Julian Edelman,1.750,0.330
2,1:05,4,5,MIA 44,0,24,"Ryan Allen punts 30 yards, fair catch by Jarvis Landry",0.330,0.280
2,0:58,1,10,MIA 14,0,24,"Penalty on NWE: Defensive 12 On-field, 5 yards (no play)",-0.280,0.530
2,0:58,1,5,MIA 19,0,24,Ryan Tannehill pass complete short right to Jay Ajayi for 7 yards (tackle by Logan Ryan),0.530,0.670
2,0:53,1,10,MIA 26,0,24,Ryan Tannehill pass incomplete short right intended for DeVante Parker (defended by Malcolm Butler),0.670,0.130
2,0:49,2,10,MIA 26,0,24,Ryan Tannehill pass complete short left to Jarvis Landry for 6 yards (tackle by Justin Coleman),0.130,0.230
2,0:41,3,4,MIA 32,0,24,Ryan Tannehill pass complete short right to Jordan Cameron for 5 yards (tackle by Patrick Chung),0.230,1.400
2,0:34,1,10,MIA 37,0,24,Ryan Tannehill for 8 yards,1.400,1.940
2,0:26,2,2,MIA 45,0,24,Ryan Tannehill pass complete short left to Dion Sims for 21 yards (tackle by Patrick Chung),1.940,1.940
2,0:18,2,2,MIA 45,0,24,Timeout #2 by Miami Dolphins,1.940,3.310
2,0:18,1,10,NWE 34,0,24,Ryan Tannehill pass complete deep right to Jarvis Landry for 25 yards (tackle by Malcolm Butler),3.310,3.310
2,0:11,1,10,NWE 34,0,24,Timeout #3 by Miami Dolphins,3.310,5.140
2,0:11,1,9,NWE 9,0,24,Ryan Tannehill pass incomplete short right intended for DeVante Parker,5.140,4.380
2,0:05,2,9,NWE 9,3,24,Andrew Franks 27 yard field goal good,4.380,3.000
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,3,24,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.610
3,15:00,1,10,MIA 25,3,24,"Ryan Tannehill pass complete short right to Jarvis Landry for 3 yards (tackle by Patrick Chung). Penalty on Kenny Stills: Offensive Holding, 10 yards (no play)",0.610,-0.410
3,14:44,1,20,MIA 15,3,24,Ryan Tannehill pass complete short right to Jordan Cameron for 12 yards (tackle by Patrick Chung),-0.410,0.330
3,13:58,2,8,MIA 27,3,24,Ryan Tannehill pass complete short middle to Jarvis Landry for 7 yards (tackle by Malcolm Butler),0.330,0.560
3,13:17,3,1,MIA 34,3,24,Ryan Tannehill pass complete short left to DeVante Parker for 18 yards,0.560,2.390
3,12:52,1,10,NWE 48,3,24,Jay Ajayi middle for 1 yard (tackle by Alan Branch and Trey Flowers),2.390,1.980
3,12:21,2,9,NWE 47,3,24,Ryan Tannehill pass complete short middle to DeVante Parker for 13 yards (tackle by Logan Ryan),1.980,3.310
3,11:41,1,10,NWE 34,3,24,"Jay Ajayi left tackle for no gain (tackle by Jonathan Freeny). Jay Ajayi fumbles (forced by Jonathan Freeny), recovered by Trey Flowers at NWE-32",3.310,-1.070
3,11:35,1,10,NWE 32,3,24,Jacoby Brissett pass complete short left to Martellus Bennett for 37 yards (tackle by Isa Abdul-Quddus and Kiko Alonso),1.070,3.510
3,10:53,1,10,MIA 31,3,24,LeGarrette Blount right guard for 1 yard (tackle by Kiko Alonso),3.510,3.100
3,10:22,2,9,MIA 30,3,24,"Jacoby Brissett pass complete short left to James White for 14 yards (tackle by Kiko Alonso and Byron Maxwell). Penalty on Joe Thuney: Offensive Holding, 10 yards (no play)",3.100,1.750
3,9:57,2,19,MIA 40,3,24,Jacoby Brissett pass complete short right to Martellus Bennett for 15 yards (tackle by Isa Abdul-Quddus),1.750,3.070
3,9:16,3,4,MIA 25,3,24,"Jacoby Brissett pass complete short right to Julian Edelman for 7 yards (tackle by Bobby McCain). Penalty on Bobby McCain: Unsportsmanlike Conduct, 9 yards",3.070,5.140
3,8:46,1,9,MIA 9,3,30,"LeGarrette Blount right tackle for 9 yards, touchdown",5.140,7.000
3,8:46,,,MIA 9,3,31,Stephen Gostkowski kicks extra point good,0.000,0.000
3,8:46,,,NWE 35,3,31,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
3,8:44,1,10,MIA 25,3,31,Ryan Tannehill pass complete short right to DeVante Parker for 5 yards (tackle by Malcolm Butler and Elandon Roberts),0.610,0.740
3,8:08,2,5,MIA 30,3,31,Ryan Tannehill pass complete deep right to DeVante Parker for 28 yards (tackle by Logan Ryan),0.740,2.790
3,7:31,1,10,NWE 42,3,31,Ryan Tannehill pass complete short right to Kenyan Drake for 2 yards (tackle by Chris Long),2.790,2.510
3,6:49,2,8,NWE 40,3,31,Ryan Tannehill pass incomplete short left intended for Jarvis Landry,2.510,1.820
3,6:46,3,8,NWE 40,3,31,Ryan Tannehill pass complete short right to Jay Ajayi for 11 yards (tackle by Jamie Collins),1.820,3.640
3,6:27,1,10,NWE 29,3,31,Ryan Tannehill pass complete short right to DeVante Parker for 5 yards (tackle by Logan Ryan),3.640,3.780
3,5:52,2,5,NWE 24,9,31,"Ryan Tannehill pass complete deep left to Kenny Stills for 24 yards, touchdown",3.780,7.000
3,5:52,,,NWE 24,10,31,Andrew Franks kicks extra point good,0.000,0.000
3,5:52,,,MIA 35,10,31,"Andrew Franks kicks off 65 yards, touchback",0.000,-0.610
3,5:45,1,10,NWE 25,10,31,LeGarrette Blount middle for 1 yard (tackle by Kiko Alonso and Koa Misi),0.610,0.200
3,5:16,2,9,NWE 26,10,31,Jacoby Brissett right end for 10 yards (tackle by Kiko Alonso),0.200,1.330
3,4:39,1,10,NWE 36,10,31,LeGarrette Blount right guard for 12 yards (tackle by Andre Branch and Reshad Jones),1.330,2.130
3,3:58,1,10,NWE 48,10,31,Jacoby Brissett sacked by Jason Jones for -8 yards,2.130,0.500
3,3:17,2,18,NWE 40,10,31,James White middle for -4 yards (tackle by Ndamukong Suh),0.500,-0.690
3,2:43,3,22,NWE 36,10,31,Jacoby Brissett pass complete short left to James White for 5 yards (tackle by Reshad Jones),-0.690,-0.650
3,2:18,4,17,NWE 41,10,31,"Ryan Allen punts 37 yards. Penalty on Bobby McCain: Illegal Block Above the Waist, 10 yards",-0.650,0.350
3,2:04,1,10,MIA 12,10,31,Kenyan Drake right end for 5 yards (tackle by Jonathan Freeny and Alan Branch),-0.350,-0.230
3,1:30,2,5,MIA 17,10,31,Ryan Tannehill pass complete short right to DeVante Parker for 4 yards (tackle by Jonathan Freeny),-0.230,-0.370
3,0:52,3,1,MIA 21,10,31,Ryan Tannehill pass complete deep left to Jarvis Landry for 33 yards (tackle by Malcolm Butler),-0.370,2.520
3,0:23,1,10,NWE 46,10,31,Ryan Tannehill pass complete short left to Jarvis Landry for 14 yards (tackle by Malcolm Butler),2.520,3.450
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NWE 32,10,31,"Ryan Tannehill pass incomplete deep left intended for DeVante Parker. Penalty on Logan Ryan: Defensive Pass Interference, 20 yards (no play)",3.450,4.780
4,14:55,1,10,NWE 12,16,31,"Ryan Tannehill pass complete short middle to Jordan Cameron for 12 yards, touchdown",4.780,7.000
4,14:55,,,NWE 12,17,31,Andrew Franks kicks extra point good,0.000,0.000
4,14:55,,,MIA 35,17,31,"Andrew Franks kicks off 64 yards, returned by Matt Slater for 18 yards (tackle by Mike Hull)",0.000,-0.150
4,14:45,1,10,NWE 19,17,31,LeGarrette Blount left end for 26 yards (tackle by Ndamukong Suh and Jelani Jenkins),0.150,1.930
4,14:00,1,10,NWE 45,17,31,LeGarrette Blount middle for 3 yards (tackle by Reshad Jones),1.930,1.790
4,13:34,2,7,NWE 48,17,31,Jacoby Brissett pass complete short left to Chris Hogan for 12 yards (tackle by Xavien Howard),1.790,2.920
4,13:09,1,10,MIA 40,17,31,LeGarrette Blount left tackle for 5 yards (tackle by Koa Misi),2.920,3.050
4,12:33,2,5,MIA 35,17,31,"Jacoby Brissett left end for 7 yards. Penalty on Joe Thuney: Offensive Holding, 10 yards (no play)",3.050,1.700
4,12:03,2,15,MIA 45,17,31,"Jacoby Brissett sacked by Michael Thomas for -8 yards. Jacoby Brissett fumbles (forced by Michael Thomas), recovered by James White at NWE-41",1.700,-0.820
4,11:18,3,29,NWE 41,17,31,James White right guard for 5 yards (tackle by Ndamukong Suh),-0.820,-0.320
4,10:58,4,24,NWE 46,17,31,Ryan Allen punts 28 yards,-0.320,-0.670
4,10:49,1,10,MIA 26,17,31,Ryan Tannehill pass complete short middle to Jordan Cameron for 7 yards (tackle by Jamie Collins),0.670,1.070
4,10:22,2,3,MIA 33,17,31,Jay Ajayi middle for 1 yard (tackle by Malcom Brown and Shea McClellin),1.070,0.500
4,9:44,3,2,MIA 34,17,31,Ryan Tannehill pass complete short left to Jarvis Landry for 5 yards (tackle by Justin Coleman),0.500,1.530
4,9:18,1,10,MIA 39,17,31,Ryan Tannehill pass complete short middle to DeVante Parker for 13 yards (tackle by Malcolm Butler),1.530,2.390
4,8:46,1,10,NWE 48,17,31,Ryan Tannehill pass complete short left to Jarvis Landry for 15 yards (tackle by Malcolm Butler),2.390,3.380
4,8:01,1,10,NWE 33,17,31,Ryan Tannehill pass complete short right to Jay Ajayi for 5 yards (tackle by Jamie Collins),3.380,3.510
4,7:24,2,5,NWE 28,17,31,Ryan Tannehill pass complete short left to Kenny Stills for 15 yards (tackle by Duron Harmon),3.510,4.710
4,6:46,1,10,NWE 13,17,31,Ryan Tannehill right end for 6 yards (tackle by Alan Branch),4.710,4.710
4,6:11,1,10,NWE 13,17,31,Timeout #1 by New England Patriots,4.710,5.150
4,6:10,2,4,NWE 7,23,31,"Kenyan Drake right end for 7 yards, touchdown",5.150,7.000
4,6:10,,,NWE 7,24,31,Andrew Franks kicks extra point good,0.000,0.000
4,6:10,,,MIA 35,24,31,"Andrew Franks kicks off 65 yards, touchback",0.000,-0.610
4,6:06,1,10,NWE 25,24,31,LeGarrette Blount left end for 6 yards (tackle by Ndamukong Suh),0.610,0.870
4,5:30,2,4,NWE 31,24,31,LeGarrette Blount left end for 7 yards (tackle by Kiko Alonso),0.870,1.470
4,4:52,1,10,NWE 38,24,31,Jacoby Brissett pass incomplete short right intended for Chris Hogan,1.470,0.920
4,4:45,2,10,NWE 38,24,31,"LeGarrette Blount left end for 9 yards (tackle by Byron Maxwell). LeGarrette Blount fumbles (forced by Byron Maxwell), ball out of bounds at NWE-47",0.920,1.420
4,4:25,3,1,NWE 47,24,31,Jacoby Brissett middle for 1 yard (tackle by Ndamukong Suh),1.420,2.130
4,3:53,1,10,NWE 48,24,31,LeGarrette Blount left tackle for 1 yard (tackle by Kiko Alonso and Koa Misi),2.130,1.720
4,3:17,2,9,NWE 49,24,31,Jacoby Brissett pass complete short right to Martellus Bennett for 16 yards (tackle by Kiko Alonso and Isa Abdul-Quddus),1.720,3.250
4,2:35,1,10,MIA 35,24,31,LeGarrette Blount middle for 9 yards (tackle by Kiko Alonso and Byron Maxwell),3.250,3.250
4,2:17,1,10,MIA 35,24,31,Timeout #1 by Miami Dolphins,3.250,3.920
4,2:17,2,1,MIA 26,24,31,Jacoby Brissett middle for 2 yards (tackle by Koa Misi),3.920,3.970
4,2:00,1,10,MIA 24,24,31,LeGarrette Blount left tackle for -3 yards (tackle by Kiko Alonso),3.970,3.970
4,1:55,1,10,MIA 24,24,31,Timeout #2 by Miami Dolphins,3.970,3.030
4,1:55,2,13,MIA 27,24,31,LeGarrette Blount middle for no gain (tackle by Ndamukong Suh and Isa Abdul-Quddus),3.030,3.030
4,1:52,2,13,MIA 27,24,31,Timeout #3 by Miami Dolphins,3.030,2.350
4,1:52,3,13,MIA 27,24,31,LeGarrette Blount left end for 6 yards (tackle by Neville Hewitt),2.350,2.060
4,1:08,4,7,MIA 21,24,31,Stephen Gostkowski 39 yard field goal no good,2.060,-0.870
4,1:04,1,10,MIA 29,24,31,Ryan Tannehill pass complete short middle to DeVante Parker for 20 yards (tackle by Devin McCourty),0.870,2.190
4,0:42,1,10,MIA 49,24,31,Ryan Tannehill pass incomplete short middle intended for Jarvis Landry (defended by Chris Long),2.190,1.650
4,0:38,2,10,MIA 49,24,31,Ryan Tannehill right guard for 17 yards (tackle by Logan Ryan),1.650,3.310
4,0:21,1,10,NWE 34,24,31,Ryan Tannehill spiked the ball,3.310,2.770
4,0:19,2,10,NWE 34,24,31,Ryan Tannehill pass complete short right to Jarvis Landry for 5 yards,2.770,2.740
4,0:15,3,5,NWE 29,24,31,Ryan Tannehill pass incomplete deep right intended for Kenny Stills,2.740,1.540
4,0:09,4,5,NWE 29,24,31,Ryan Tannehill pass incomplete deep left intended for DeVante Parker is intercepted by Duron Harmon at NWE--9,1.540,-0.280
4,0:02,1,10,NWE 20,24,31,Jacoby Brissett kneels for -1 yards,0.280,-0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
