Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,OAK 18,3,0,Damon Huard pass incomplete deep right intended for Tony Gonzalez (defended by Michael Huff),4.370,3.800
2,14:55,2,10,OAK 18,3,0,Larry Johnson up the middle for 5 yards (tackle by Tommy Kelly),3.800,3.820
2,14:10,3,5,OAK 13,3,0,Damon Huard pass incomplete short left intended for Kris Wilson,3.820,2.620
2,14:06,4,5,OAK 13,6,0,Dave Rayner 31 yard field goal good,2.620,3.000
2,,,,KAN 30,6,0,"Dave Rayner kicks off 70 yards, returned by Chris Carr for 24 yards (tackle by Johnny Baldwin)",0.000,0.540
2,13:56,1,10,OAK 24,6,0,Dominic Rhodes up the middle for -2 yards (tackle by Donnie Edwards),0.540,-0.270
2,13:24,2,12,OAK 22,6,0,Dominic Rhodes right end for 4 yards (tackle by Patrick Surtain),-0.270,-0.430
2,12:41,3,8,OAK 26,6,0,Daunte Culpepper pass complete short right to LaMont Jordan for 2 yards (tackle by Jared Allen),-0.430,-1.500
2,12:06,4,6,OAK 28,6,0,Shane Lechler punts 39 yards,-1.500,-1.140
2,11:57,1,10,KAN 33,6,0,Damon Huard pass incomplete short left intended for Jeff Webb,1.140,0.590
2,11:50,2,10,KAN 33,6,0,Larry Johnson up the middle for 3 yards (tackle by Tommy Kelly),0.590,0.300
2,11:08,3,7,KAN 36,6,0,"Penalty on Chris Terry: False Start, 5 yards (no play)",0.300,-0.360
2,11:01,3,12,KAN 31,6,0,Damon Huard pass incomplete short middle intended for Larry Johnson,-0.360,-1.310
2,10:56,4,12,KAN 31,6,0,"Dustin Colquitt punts 54 yards, returned by Chris Carr for 24 yards (tackle by Jimmy Wilkerson)",-1.310,-1.530
2,10:43,1,10,OAK 39,6,0,LaMont Jordan left end for 4 yards (tackle by Donnie Edwards),1.530,1.530
2,10:05,2,6,OAK 43,6,0,Daunte Culpepper pass incomplete deep right intended for Ronald Curry (defended by Benny Sapp),1.530,0.830
2,9:58,3,6,OAK 43,6,0,"Penalty on Daunte Culpepper: Delay of Game, 5 yards (no play)",0.830,0.170
2,9:57,3,11,OAK 38,6,0,"Daunte Culpepper pass complete deep right to Mike Williams for 20 yards. Penalty on Robert Gallery: Offensive Holding (Offsetting), Penalty on Turk McBride: Defensive Offside (Offsetting) (no play)",0.170,0.170
2,9:47,3,11,OAK 38,6,0,Daunte Culpepper pass complete to Zach Miller for 15 yards (tackle by Donnie Edwards),0.170,2.460
2,8:30,1,10,KAN 47,6,0,Daunte Culpepper pass incomplete short middle intended for Zach Miller,2.460,1.910
2,8:15,2,10,KAN 47,6,0,LaMont Jordan right guard for 3 yards (tackle by Alfonso Boone),1.910,1.620
2,7:57,3,7,KAN 44,6,0,Daunte Culpepper pass complete deep right to Zach Miller for 18 yards (tackle by Jarrad Page),1.620,3.840
2,7:42,1,10,KAN 26,6,0,LaMont Jordan right tackle for 2 yards (tackle by Napoleon Harris),3.840,3.570
2,7:35,2,8,KAN 24,6,0,Daunte Culpepper pass complete short right to LaMont Jordan for 6 yards (tackle by Jared Allen),3.570,3.750
2,6:26,3,2,KAN 18,6,0,Justin Fargas up the middle for 1 yard (tackle by Jared Allen),3.750,2.460
2,5:58,4,1,KAN 17,6,0,LaMont Jordan up the middle for no gain (tackle by Jarrad Page),2.460,0.060
2,5:55,1,10,KAN 17,6,0,Damon Huard pass complete short left to Tony Gonzalez for 12 yards (tackle by Michael Huff),-0.060,0.870
2,5:26,1,10,KAN 29,6,0,Larry Johnson left guard for 4 yards (tackle by Terdell Sands and Derrick Burgess),0.870,0.870
2,4:50,2,6,KAN 33,6,0,Damon Huard pass complete short right to Larry Johnson for -5 yards (tackle by Kirk Morrison),0.870,-0.490
2,4:05,3,11,KAN 28,6,0,Damon Huard pass complete short right to Dwayne Bowe for 4 yards (tackle by Kirk Morrison),-0.490,-1.240
2,3:28,4,7,KAN 32,6,0,"Dustin Colquitt punts 49 yards, fair catch by Chris Carr",-1.240,-0.150
2,3:21,1,10,OAK 19,6,0,Dominic Rhodes up the middle for 11 yards (tackle by Bernard Pollard),0.150,0.940
2,2:40,1,10,OAK 30,6,0,Dominic Rhodes left tackle for 1 yard (tackle by Tamba Hali),0.940,0.530
2,2:03,2,9,OAK 31,6,0,Daunte Culpepper pass incomplete intended for Zach Miller (defended by Donnie Edwards),0.530,-0.160
2,1:59,3,9,OAK 31,6,0,Daunte Culpepper pass complete to Justin Fargas for 7 yards (tackle by Derrick O. Johnson),-0.160,-0.850
2,1:49,,,,6,0,Timeout #1 by Kansas City Chiefs,0.000,-0.850
2,1:49,4,2,OAK 38,6,0,"Shane Lechler punts 54 yards, returned by Eddie Drummond for 11 yards (tackle by Jarrod Cooper)",-0.850,-0.150
2,1:37,1,10,KAN 19,6,0,Larry Johnson up the middle for 2 yards (tackle by Thomas Howard),0.150,-0.060
2,1:16,2,8,KAN 21,6,0,Damon Huard pass incomplete short middle intended for Larry Johnson (defended by Thomas Howard),-0.060,-0.810
2,1:12,3,8,KAN 21,6,0,Larry Johnson up the middle for 3 yards (tackle by Michael Huff),-0.810,-1.770
2,1:06,4,5,KAN 24,6,0,Dustin Colquitt punts 45 yards,-1.770,-1.000
2,0:55,1,10,OAK 31,6,0,Daunte Culpepper pass complete to Justin Fargas for 4 yards (tackle by Donnie Edwards),1.000,1.000
2,0:31,2,6,OAK 35,6,0,Daunte Culpepper for 2 yards,1.000,0.560
2,0:23,3,4,OAK 37,6,0,Daunte Culpepper pass incomplete intended for Ronald Curry,0.560,-0.910
2,0:19,4,4,OAK 37,6,0,"Shane Lechler punts 52 yards, returned by Eddie Drummond for 6 yards (tackle by Jarrod Cooper)",-0.910,0.060
2,0:06,1,10,KAN 17,6,0,Damon Huard kneels for -1 yards,-0.060,-0.730
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 30,6,0,"Dave Rayner kicks off 67 yards, returned by Dominic Rhodes for 23 yards (tackle by Jimmy Wilkerson)",0.000,0.670
3,14:53,1,10,OAK 26,6,0,Daunte Culpepper pass complete short left to Justin Griffith for 7 yards (tackle by Napoleon Harris),0.670,1.070
3,14:13,2,3,OAK 33,6,0,LaMont Jordan left guard for 1 yard (tackle by Donnie Edwards),1.070,0.500
3,13:36,3,2,OAK 34,6,0,Daunte Culpepper sacked by Jared Allen for -7 yards,0.500,-1.570
3,13:23,4,9,OAK 27,6,0,"Shane Lechler punts 51 yards, returned by Eddie Drummond for 5 yards (tackle by Oren O'Neal)",-1.570,-0.740
3,13:09,1,10,KAN 27,6,0,Damon Huard pass incomplete short middle intended for Tony Gonzalez,0.740,0.200
3,13:04,2,10,KAN 27,6,0,Damon Huard sacked by Warren Sapp for -9 yards,0.200,-1.880
3,12:23,3,19,KAN 18,6,0,Damon Huard pass complete short right to Tony Gonzalez for 16 yards (tackle by Thomas Howard),-1.880,-1.110
3,11:47,4,3,KAN 34,6,0,"Dustin Colquitt punts 55 yards, returned by Chris Carr for no gain. Penalty on Michael Huff: Illegal Block Above the Waist, 5 yards",-1.110,0.380
3,11:35,1,10,OAK 6,6,0,Dominic Rhodes up the middle for 1 yard (tackle by Derrick O. Johnson),-0.380,-0.710
3,10:58,2,9,OAK 7,6,0,Daunte Culpepper pass incomplete short middle intended for Zach Miller (defended by Napoleon Harris),-0.710,-1.300
3,10:51,3,9,OAK 7,6,0,Daunte Culpepper pass complete short middle to Justin Fargas for 8 yards (tackle by Derrick O. Johnson),-1.300,-2.440
3,10:13,4,1,OAK 15,6,0,"Shane Lechler punts 47 yards. Penalty on Hiram Eugene: Illegal Touch Kick (Offsetting), Penalty on Turk McBride: Running Into the Kicker (Offsetting) (no play)",-2.440,-2.440
3,9:59,4,1,OAK 15,6,0,"Shane Lechler punts 58 yards, returned by Eddie Drummond for 12 yards (tackle by Isaiah Ekejiuba)",-2.440,-1.530
3,9:48,1,10,KAN 39,6,0,Larry Johnson left tackle for 8 yards (tackle by Derrick Burgess),1.530,2.070
3,9:13,2,2,KAN 47,6,0,Kris Wilson up the middle for 5 yards (tackle by Tommy Kelly),2.070,2.390
3,8:45,1,10,OAK 48,6,0,Damon Huard pass incomplete deep right intended for Dwayne Bowe is intercepted by Stanford Routt at OAK-7,2.390,0.380
3,8:36,1,10,OAK 7,6,0,Daunte Culpepper pass incomplete deep right intended for Jerry Porter,-0.380,-0.780
3,8:30,2,10,OAK 7,6,0,Dominic Rhodes right end for 2 yards (tackle by Greg Wesley),-0.780,-1.190
3,8:30,3,8,OAK 9,6,0,"Penalty on KAN: Encroachment, 5 yards (no play)",-1.190,-0.600
3,7:22,3,3,OAK 14,6,0,"Daunte Culpepper pass incomplete short middle intended for Ronald Curry. Penalty on Ronald Curry: Delay of Game, 5 yards",-0.600,-2.490
3,7:17,4,8,OAK 9,6,0,"Shane Lechler punts 66 yards, returned by Eddie Drummond for 2 yards (tackle by Jon Condo). Penalty on Napoleon Harris: Illegal Block Above the Waist, 10 yards",-2.490,0.060
3,7:04,1,10,KAN 17,6,0,Larry Johnson right end for 54 yards (tackle by Tommy Kelly),-0.060,3.640
3,6:34,1,10,OAK 29,6,0,Damon Huard pass complete deep left to Tony Gonzalez for 18 yards (tackle by Michael Huff),3.640,4.840
3,6:15,1,10,OAK 11,6,0,Priest Holmes right end for no gain (tackle by Jon Alston),4.840,4.140
3,5:25,2,10,OAK 11,6,0,"Penalty on Chris Terry: False Start, 5 yards (no play)",4.140,3.440
3,4:55,2,15,OAK 16,6,0,Damon Huard pass complete short middle to Larry Johnson for 3 yards (tackle by Jay Richardson),3.440,3.080
3,4:06,3,12,OAK 13,6,0,Damon Huard pass complete short right to Larry Johnson for 1 yard (tackle by Chris Carr),3.080,2.630
3,3:31,4,11,OAK 12,6,0,Dave Rayner 30 yard field goal no good,2.630,-0.280
3,3:28,1,10,OAK 20,6,0,Daunte Culpepper pass complete deep left to Jerry Porter for 59 yards (tackle by Bernard Pollard),0.280,4.170
3,2:43,1,10,KAN 21,6,6,"Daunte Culpepper pass complete to Ronald Curry for 21 yards, touchdown",4.170,7.000
3,,,,KAN 2,6,7,Sebastian Janikowski kicks extra point good,0.000,0.000
3,,,,OAK 30,6,7,"Sebastian Janikowski kicks off 75 yards, touchback",0.000,0.280
3,2:37,1,10,KAN 20,6,7,Damon Huard pass incomplete deep right intended for Tony Gonzalez (defended by Stuart Schweigert),0.280,-0.270
3,2:30,2,10,KAN 20,6,7,Larry Johnson left end for no gain (tackle by Robert W. Thomas),-0.270,-0.960
3,1:46,3,10,KAN 20,6,7,Damon Huard pass complete short right to Samie Parker for 5 yards (tackle by Kirk Morrison),-0.960,-1.700
3,1:11,4,5,KAN 25,6,7,"Dustin Colquitt punts 41 yards, returned by Chris Carr for 4 yards (tackle by Jon McGraw)",-1.700,-1.470
3,1:01,1,10,OAK 38,6,7,Daunte Culpepper pass complete short right to LaMont Jordan for 8 yards (tackle by Napoleon Harris),1.470,2.000
3,0:19,2,2,OAK 46,6,7,Dominic Rhodes left tackle for -1 yards (tackle by Jared Allen and Tamba Hali),2.000,1.160
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,OAK 45,6,7,"Daunte Culpepper for no gain. Daunte Culpepper fumbles, recovered by Daunte Culpepper at OAK-42, lateral to Daunte Culpepper for no gain (tackle by Derrick O. Johnson and Tamba Hali)",1.160,-0.780
4,14:49,4,9,OAK 39,6,7,"Shane Lechler punts 42 yards, returned by Eddie Drummond for 7 yards (tackle by Jon Condo)",-0.780,-0.670
4,14:40,1,10,KAN 26,6,7,Damon Huard pass incomplete short right intended for Larry Johnson,0.670,0.130
4,14:34,2,10,KAN 26,6,7,Damon Huard pass incomplete short right intended for Tony Gonzalez (defended by Kirk Morrison),0.130,-0.560
4,14:32,3,10,KAN 26,6,7,Damon Huard pass complete deep left to Dwayne Bowe for 58 yards (tackle by Nnamdi Asomugha),-0.560,4.510
4,13:35,,,,6,7,Timeout #1 by Kansas City Chiefs,0.000,4.510
4,13:35,1,10,OAK 16,6,7,Larry Johnson pass incomplete intended for Tony Gonzalez,4.510,3.900
4,13:30,2,10,OAK 16,6,7,Damon Huard pass incomplete intended for Tony Gonzalez,3.900,3.080
4,13:24,,,,6,7,Timeout #2 by Kansas City Chiefs,0.000,3.080
4,13:24,3,10,OAK 16,6,7,"Damon Huard pass incomplete intended for Tony Gonzalez. Penalty on Derrick Burgess: Defensive Offside, 5 yards (no play)",3.080,3.940
4,13:21,3,5,OAK 11,6,7,Damon Huard pass complete short left to Larry Johnson for 8 yards (tackle by Thomas Howard),3.940,6.510
4,12:52,1,3,OAK 3,6,7,Larry Johnson left end for -1 yards (tackle by Robert W. Thomas),6.510,5.340
4,12:11,2,4,OAK 4,6,7,Larry Johnson up the middle for 3 yards (tackle by Kirk Morrison),5.340,5.170
4,11:39,3,1,OAK 1,12,7,"Larry Johnson up the middle for 1 yard, touchdown",5.170,7.000
,,,,,,,"OAK challenged the ruling, and the play was upheld.",,
4,,,,,12,7,"Two Point Attempt: Damon Huard pass incomplete intended for Dwayne Bowe, conversion fails",1.000,-1.000
4,,,,KAN 30,12,7,"Dave Rayner kicks off 61 yards, returned by Chris Carr for 21 yards (tackle by Boomer Grigsby)",0.000,0.940
4,11:24,1,10,OAK 30,12,7,Daunte Culpepper right end for 2 yards (tackle by Donnie Edwards),0.940,0.660
4,10:47,2,8,OAK 32,12,7,LaMont Jordan right tackle for 12 yards (tackle by Napoleon Harris),0.660,1.860
4,10:05,1,10,OAK 44,12,7,Daunte Culpepper pass complete short middle to LaMont Jordan for 24 yards (tackle by Jared Allen),1.860,3.450
4,9:15,1,10,KAN 32,12,7,Dominic Rhodes up the middle for 2 yards (tackle by Bernard Pollard),3.450,3.170
4,8:29,2,8,KAN 30,12,7,Dominic Rhodes right tackle for 3 yards (tackle by Alfonso Boone),3.170,2.870
4,7:46,3,5,KAN 27,12,7,Daunte Culpepper pass complete short right to Zach Miller for 8 yards (tackle by Donnie Edwards),2.870,4.310
4,7:05,1,10,KAN 19,12,7,"LaMont Jordan left guard for 1 yard (tackle by Bernard Pollard). Penalty on Justin Griffith: Offensive Holding, 10 yards (no play)",4.310,3.640
4,6:32,1,20,KAN 29,12,7,Daunte Culpepper pass incomplete short right intended for Dominic Rhodes,3.640,2.410
4,6:27,2,20,KAN 29,12,7,Daunte Culpepper pass complete short middle to Dominic Rhodes for 10 yards (tackle by Derrick O. Johnson),2.410,3.030
4,5:57,,,,12,7,Timeout #3 by Kansas City Chiefs,0.000,3.030
4,5:57,3,10,KAN 19,12,7,Daunte Culpepper pass incomplete short left intended for Zach Miller (defended by Donnie Edwards),3.030,2.180
4,5:53,4,10,KAN 19,12,10,Sebastian Janikowski 37 yard field goal good,2.180,3.000
4,,,,OAK 30,12,10,"Sebastian Janikowski kicks off 76 yards, touchback",0.000,0.280
4,5:49,1,10,KAN 20,12,10,Larry Johnson up the middle for 6 yards (tackle by Derrick Burgess),0.280,0.540
4,5:10,2,4,KAN 26,12,10,Damon Huard pass complete short right to Larry Johnson for 3 yards (tackle by Thomas Howard),0.540,0.230
4,4:24,3,1,KAN 29,12,10,Larry Johnson up the middle for 2 yards (tackle by Terdell Sands),0.230,1.000
4,3:40,1,10,KAN 31,12,10,Priest Holmes up the middle for 3 yards (tackle by Terdell Sands),1.000,0.870
4,2:57,2,7,KAN 34,12,10,Priest Holmes left end for 8 yards (tackle by Stuart Schweigert),0.870,1.730
4,2:49,1,10,KAN 42,12,10,Priest Holmes up the middle for -2 yards (tackle by Michael Huff),1.730,0.920
4,2:08,2,12,KAN 40,12,10,Larry Johnson up the middle for 3 yards (tackle by Tommy Kelly and Stuart Schweigert),0.920,0.630
4,2:00,3,9,KAN 43,12,10,Damon Huard sacked by Chris Clemons for -4 yards,0.630,-0.780
4,1:54,,,,12,10,Timeout #2 by Oakland Raiders,0.000,-0.780
4,1:54,4,13,KAN 39,12,10,"Dustin Colquitt punts 35 yards, fair catch by Chris Carr",-0.780,-0.670
4,1:46,1,10,OAK 26,12,10,Daunte Culpepper pass complete short right to Zach Miller for 7 yards (tackle by Ty Law),0.670,1.070
4,1:38,2,3,OAK 33,12,10,Daunte Culpepper pass complete short right to Ronald Curry for 8 yards (tackle by Donnie Edwards),1.070,1.660
4,1:15,1,10,OAK 41,12,10,Daunte Culpepper pass complete short middle to Ronald Curry for 3 yards (tackle by Derrick O. Johnson),1.660,1.530
4,0:46,2,7,OAK 44,12,10,Daunte Culpepper pass incomplete short right intended for Ronald Curry is intercepted by Jarrad Page at KAN-48 and returned for 37 yards (tackle by Daunte Culpepper),1.530,-4.580
4,0:34,1,10,OAK 15,12,10,Damon Huard kneels for -1 yards,4.580,3.810
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
