Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
2,10:01,1,10,TAM 38,0,6,Bruce Gradkowski pass incomplete deep middle intended for Joey Galloway (defended by DeAngelo Hall),1.470,0.920
2,9:54,2,10,TAM 38,0,6,Cadillac Williams left guard for 5 yards (tackle by Chauncey Davis and Keith Brooking),0.920,0.890
2,9:13,3,5,TAM 43,0,6,Bruce Gradkowski pass complete short middle to Joey Galloway for 22 yards (tackle by Josh Mallard),0.890,3.250
2,8:33,1,10,ATL 35,0,6,Cadillac Williams right tackle for no gain (tackle by Jonathan Babineaux and Lawyer Milloy),3.250,2.700
2,7:55,2,10,ATL 35,0,6,Bruce Gradkowski pass incomplete short left intended for Joey Galloway,2.700,2.010
2,7:50,3,10,ATL 35,0,6,Bruce Gradkowski for 2 yards (tackle by Allen Rossum). Penalty on Michael Pittman: Illegal Shift (Declined),2.010,1.150
2,7:32,,,,0,6,Timeout #1 by Tampa Bay Buccaneers,0.000,1.150
2,7:32,4,8,ATL 33,0,6,Matt Bryant 51 yard field goal no good,1.150,-1.660
2,7:27,1,10,ATL 41,0,6,Michael Vick pass complete short middle to Warrick Dunn for 18 yards (tackle by Jermaine Phillips and Phillip Buchanon),1.660,2.850
2,6:51,1,10,TAM 41,0,6,Warrick Dunn right tackle for 1 yard (tackle by Jermaine Phillips and Shelton Quarles),2.850,2.440
2,6:14,2,9,TAM 40,0,6,Michael Vick pass incomplete deep middle intended for Alge Crumpler,2.440,1.750
2,6:06,3,9,TAM 40,0,6,Michael Vick pass complete short left to Alge Crumpler for 8 yards (tackle by Juran Bolden),1.750,1.310
2,5:20,4,1,TAM 32,0,6,Warrick Dunn right tackle for 9 yards (tackle by Kalvin Pearson),1.310,4.040
2,4:38,1,10,TAM 23,0,6,Jerious Norwood middle for 1 yard (tackle by Derrick Brooks),4.040,3.630
2,4:00,2,9,TAM 22,0,6,Michael Vick pass complete short left to Ashley Lelie for 12 yards (tackle by Kalvin Pearson),3.630,4.910
2,3:23,1,10,TAM 10,0,6,Michael Vick pass complete short right to Jerious Norwood for 4 yards (tackle by Kalvin Pearson and Ryan Nece),4.910,4.950
2,2:47,2,6,TAM 6,0,6,Warrick Dunn middle for 2 yards (tackle by Jovan Haye and Greg Spires),4.950,4.490
2,2:13,3,4,TAM 4,0,6,Michael Vick pass incomplete short right intended for Ashley Lelie is intercepted by Phillip Buchanon,4.490,-0.280
2,2:06,1,10,TAM 20,0,6,Cadillac Williams left end for 4 yards (tackle by Roderick Coleman and Allen Rossum),0.280,0.270
2,1:59,2,6,TAM 24,0,6,Bruce Gradkowski pass complete short right to Ike Hilliard for 2 yards (tackle by Allen Rossum),0.270,-0.160
2,1:22,3,4,TAM 26,0,6,Bruce Gradkowski pass incomplete short right intended for Michael Pittman,-0.160,-1.630
2,1:18,4,4,TAM 26,0,6,"Josh Bidwell punts 43 yards, fair catch by Allen Rossum",-1.630,-1.000
2,1:10,1,10,ATL 31,0,6,Michael Vick pass complete short middle to Warrick Dunn for 9 yards (tackle by Phillip Buchanon and Julian Jenkins),1.000,1.680
2,0:49,2,1,ATL 40,0,6,Michael Vick pass incomplete deep middle intended for Michael Jenkins,1.680,0.960
2,0:43,3,1,ATL 40,0,6,Warrick Dunn left tackle for no gain (tackle by Shelton Quarles and Dewayne White),0.960,-0.720
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,0,6,"Michael Koenen kicks off 60 yards, returned by Michael Pittman for 17 yards (tackle by Jordan Beck)",0.000,0.740
3,14:53,1,10,TAM 27,0,6,Cadillac Williams left end for 3 yards (tackle by Chris Crocker and DeAngelo Hall),0.740,0.600
3,14:19,2,7,TAM 30,0,6,Bruce Gradkowski pass complete short right to Ike Hilliard for 12 yards (tackle by Lawyer Milloy),0.600,1.730
3,13:48,1,10,TAM 42,0,6,Cadillac Williams right tackle for no gain (tackle by John Abraham),1.730,1.190
3,13:11,2,10,TAM 42,0,6,Bruce Gradkowski pass incomplete short left intended for Mike Alstott,1.190,0.500
3,13:11,3,10,TAM 42,0,6,"Penalty on Jeremy Trueblood: False Start, 5 yards (no play)",0.500,-0.160
3,13:05,3,15,TAM 37,0,6,"Bruce Gradkowski pass incomplete short middle intended for Michael Pittman. Penalty on Roderick Coleman: Defensive Holding, 5 yards (no play)",-0.160,1.730
3,13:01,1,10,TAM 42,0,6,Bruce Gradkowski pass incomplete deep left intended for Joey Galloway,1.730,1.190
3,12:52,2,10,TAM 42,0,6,Bruce Gradkowski pass complete short left to Michael Pittman for 10 yards (tackle by Ed Hartwell and Michael Boley),1.190,2.390
3,12:30,1,10,ATL 48,0,6,Cadillac Williams middle for 3 yards (tackle by Jonathan Babineaux and Keith Brooking),2.390,2.250
3,11:48,2,7,ATL 45,0,6,"Bruce Gradkowski pass complete short right to Mike Alstott for 7 yards (tackle by Ed Hartwell). Penalty on Michael Boley: Defensive Holding, 5 yards (no play)",2.250,2.920
3,11:23,1,10,ATL 40,0,6,Cadillac Williams right tackle for no gain (tackle by Jimmy Williams),2.920,2.370
3,10:44,2,10,ATL 40,0,6,Bruce Gradkowski middle for 6 yards (tackle by Michael Boley),2.370,2.480
3,10:06,3,4,ATL 34,6,6,"Bruce Gradkowski sacked by John Abraham for -8 yards. Bruce Gradkowski fumbles (forced by John Abraham), recovered by Demorrio Williams at ATL-46 and returned for 54 yards, touchdown",2.480,-7.000
,,,,,,,"TAM challenged the ruling, and the play was upheld.",,
3,,,,TAM 2,7,6,Morten Andersen kicks extra point good,0.000,0.000
3,,,,ATL 30,7,6,"Michael Koenen kicks off 70 yards, touchback",0.000,0.280
3,9:51,1,10,TAM 20,7,6,Cadillac Williams left tackle for -1 yards (tackle by Jonathan Babineaux and Michael Boley),0.280,-0.460
3,9:12,2,11,TAM 19,7,6,Bruce Gradkowski pass incomplete short left intended for Michael Pittman,-0.460,-1.140
3,9:06,3,11,TAM 19,7,6,"Penalty on Anthony Davis: False Start, 5 yards (no play)",-1.140,-2.030
3,9:06,3,16,TAM 14,7,6,Bruce Gradkowski pass complete short left to Ike Hilliard for 11 yards (tackle by DeAngelo Hall),-2.030,-1.700
3,8:29,4,5,TAM 25,7,6,"Josh Bidwell punts 44 yards, returned by Allen Rossum for -2 yards (tackle by Blue Adams)",-1.700,-0.870
3,8:18,1,10,ATL 29,7,6,Michael Vick pass complete short left to Justin Griffith for 8 yards (tackle by Jermaine Phillips),0.870,1.410
3,7:43,2,2,ATL 37,7,6,Warrick Dunn right tackle for 3 yards (tackle by Greg Spires),1.410,1.600
3,7:07,1,10,ATL 40,7,6,Warrick Dunn middle for 9 yards (tackle by Ronde Barber and Chris Hovan),1.600,2.270
3,6:33,2,1,ATL 49,7,6,Jerious Norwood right guard for 2 yards (tackle by Chris Hovan and Ellis Wyms),2.270,2.320
3,5:58,1,10,TAM 49,7,6,Jerious Norwood middle for 3 yards (tackle by Derrick Brooks and Dewayne White),2.320,2.190
3,5:19,2,7,TAM 46,7,6,Michael Vick pass complete deep middle to Ashley Lelie for 19 yards (tackle by Will Allen),2.190,3.780
3,4:40,1,10,TAM 27,7,6,Jerious Norwood right tackle for no gain (tackle by Ryan Nece),3.780,3.230
3,4:10,2,10,TAM 27,7,6,Michael Vick pass complete short left to Michael Jenkins for 6 yards (tackle by Shelton Quarles and Ronde Barber),3.230,3.340
3,3:32,3,4,TAM 21,13,6,"Justin Griffith middle for 21 yards, touchdown",3.340,7.000
3,,,,TAM 2,14,6,Morten Andersen kicks extra point good,0.000,0.000
3,,,,ATL 30,14,6,"Michael Koenen kicks off 65 yards, returned by Torrie Cox for 18 yards (tackle by John Leake)",0.000,0.480
3,3:15,1,10,TAM 23,14,6,Bruce Gradkowski pass complete short left to Michael Pittman for 7 yards (tackle by Michael Boley),0.480,0.880
3,2:41,2,3,TAM 30,14,6,Cadillac Williams middle for 1 yard (tackle by Keith Brooking),0.880,0.300
3,2:04,,,,14,6,Timeout #1 by Atlanta Falcons,0.000,0.300
3,2:04,3,2,TAM 31,14,6,Bruce Gradkowski pass complete short middle to Joey Galloway for 5 yards (tackle by DeAngelo Hall and Ed Hartwell),0.300,1.330
3,1:25,1,10,TAM 36,14,6,Bruce Gradkowski pass complete short middle to Mike Alstott for no gain,1.330,0.790
3,0:40,2,10,TAM 36,14,6,Michael Pittman middle for 3 yards (tackle by Michael Boley and Keith Brooking),0.790,0.500
3,0:02,3,7,TAM 39,14,6,Bruce Gradkowski pass incomplete short middle intended for Ike Hilliard (defended by Josh Mallard),0.500,-0.780
Quarter,Time,Down,ToGo,Location,ATL,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,TAM 39,14,6,"Josh Bidwell punts 49 yards, fair catch by Allen Rossum",-0.780,0.350
4,14:53,1,10,ATL 12,14,6,Justin Griffith left guard for 2 yards (tackle by Dewayne White),-0.350,-0.610
4,14:13,2,8,ATL 14,14,6,Justin Griffith middle for 3 yards (tackle by Jovan Haye and Dewayne White),-0.610,-0.840
4,13:36,3,5,ATL 17,14,6,Michael Vick pass complete short middle to Roddy White for 12 yards (tackle by Ronde Barber),-0.840,0.870
4,12:54,1,10,ATL 29,14,6,Justin Griffith middle for 5 yards (tackle by Shelton Quarles and Greg Spires),0.870,1.000
4,12:15,2,5,ATL 34,14,6,Michael Vick left end for 2 yards (tackle by Ryan Nece),1.000,0.560
4,11:50,3,3,ATL 36,14,6,Michael Vick pass complete short right to Alge Crumpler for 9 yards (tackle by Ryan Nece),0.560,1.930
4,11:25,1,10,ATL 45,14,6,Michael Vick left end for 3 yards (tackle by Jovan Haye),1.930,1.790
4,10:58,2,7,ATL 48,14,6,Justin Griffith middle for 3 yards (tackle by Julian Jenkins),1.790,1.490
4,10:15,3,4,TAM 49,14,6,Michael Vick pass incomplete deep left intended for Ashley Lelie,1.490,0.000
4,10:08,4,4,TAM 49,14,6,"Michael Koenen punts 35 yards, returned by Ike Hilliard for 12 yards (tackle by Ike Reese)",0.000,-0.670
4,9:56,1,10,TAM 26,14,6,Cadillac Williams left end for 5 yards (tackle by Michael Boley),0.670,0.810
4,9:12,2,5,TAM 31,14,6,Bruce Gradkowski pass incomplete short left intended for Michael Pittman (defended by Paul Carrington),0.810,0.100
4,9:08,3,5,TAM 31,14,6,Bruce Gradkowski pass incomplete short middle intended for Joey Galloway (defended by DeAngelo Hall),0.100,-1.310
4,9:03,4,5,TAM 31,14,6,"Josh Bidwell punts 46 yards, returned by Allen Rossum for 9 yards (tackle by Ryan Nece)",-1.310,-1.070
4,8:49,1,10,ATL 32,14,6,Justin Griffith left tackle for 3 yards (tackle by Shelton Quarles and Ellis Wyms),1.070,0.930
4,8:03,2,7,ATL 35,14,6,Justin Griffith middle for 6 yards (tackle by Ryan Nece and Shelton Quarles),0.930,1.030
4,7:18,3,1,ATL 41,14,6,Justin Griffith left tackle for 3 yards (tackle by Shelton Quarles),1.030,1.860
4,6:31,1,10,ATL 44,14,6,Michael Vick pass complete short left to Roddy White for 5 yards (tackle by Ronde Barber),1.860,1.990
4,5:41,2,5,ATL 49,14,6,Justin Griffith middle for 3 yards (tackle by Derrick Brooks),1.990,1.690
4,4:58,3,2,TAM 48,14,6,Michael Vick sacked by Shelton Quarles for -7 yards,1.690,-0.390
4,4:39,4,9,ATL 45,14,6,Michael Koenen punts 41 yards,-0.390,0.280
4,4:31,1,10,TAM 14,14,6,Tim Rattay pass incomplete short left intended for Maurice Stovall,-0.280,-0.750
4,4:26,2,10,TAM 14,14,6,"Cadillac Williams right tackle for -1 yards (tackle by Josh Mallard and Roderick Coleman). Cadillac Williams fumbles (forced by Josh Mallard), recovered by Josh Mallard at TAM-13 (tackle by Cadillac Williams)",-0.750,-4.710
4,4:18,1,10,TAM 13,14,6,Justin Griffith right guard for 4 yards (tackle by Jovan Haye and Greg Spires),4.710,4.770
4,3:34,2,6,TAM 9,14,6,Justin Griffith middle for 3 yards (tackle by Derrick Brooks),4.770,4.560
4,3:28,,,,14,6,Timeout #2 by Tampa Bay Buccaneers,0.000,4.560
4,3:28,3,3,TAM 6,14,6,Justin Griffith left guard for 1 yard (tackle by Shelton Quarles and Greg Spires),4.560,3.030
4,3:22,,,,14,6,Timeout #3 by Tampa Bay Buccaneers,0.000,3.030
4,3:21,4,2,TAM 5,14,6,"Morten Andersen 23 yard field goal good. Penalty on Eric Beverly: Offensive Holding (Offsetting), Penalty on Juran Bolden: Personal Foul (Offsetting) (no play)",3.030,3.030
4,3:18,4,2,TAM 5,17,6,Morten Andersen 23 yard field goal good,3.030,3.000
4,,,,ATL 30,17,6,"Michael Koenen kicks off 70 yards, returned by Torrie Cox for 16 yards (tackle by John Leake)",0.000,-0.140
4,3:08,1,10,TAM 16,17,6,Tim Rattay pass complete short right to Michael Pittman for 4 yards (tackle by Demorrio Williams),-0.140,0.010
4,2:47,2,6,TAM 20,17,6,Tim Rattay pass incomplete short right intended for Ike Hilliard,0.010,-0.820
4,2:44,3,6,TAM 20,17,6,Tim Rattay pass complete deep right to Joey Galloway for 17 yards (tackle by Lawyer Milloy),-0.820,1.400
4,2:18,1,10,TAM 37,17,6,Tim Rattay pass complete to Alex Smith for 8 yards (tackle by Keith Brooking and Demorrio Williams),1.400,1.940
4,1:59,2,2,TAM 45,17,6,Tim Rattay pass complete short left to Joey Galloway for 16 yards (tackle by Chris Crocker),1.940,2.980
4,1:55,1,10,ATL 39,17,6,Tim Rattay pass incomplete short left intended for Ike Hilliard,2.980,2.440
4,1:52,2,10,ATL 39,17,6,Tim Rattay pass complete short middle to Michael Pittman for 9 yards (tackle by Keith Brooking and Michael Boley),2.440,2.940
4,1:31,3,1,ATL 30,17,6,Tim Rattay pass complete short right to Ike Hilliard for 7 yards (tackle by DeAngelo Hall),2.940,4.040
4,1:26,1,10,ATL 23,17,6,Tim Rattay pass complete short left to Paris Warren for 9 yards (tackle by Allen Rossum and Jimmy Williams),4.040,4.950
4,1:02,2,1,ATL 14,17,6,Tim Rattay pass complete short middle to Alex Smith for 9 yards (tackle by Keith Brooking and Lawyer Milloy),4.950,6.060
4,0:41,1,5,ATL 5,17,6,"Tim Rattay for no gain. Tim Rattay fumbles, recovered by Tim Rattay at ATL-6",6.060,4.950
4,0:41,2,6,ATL 6,17,6,Tim Rattay pass incomplete short middle intended for Ike Hilliard,4.950,4.040
4,0:18,3,6,ATL 6,17,6,Tim Rattay pass complete short middle to Joey Galloway for 4 yards (tackle by Jimmy Williams),4.040,3.250
4,0:18,4,2,ATL 2,17,6,Tim Rattay middle for no gain (tackle by Michael Boley),3.250,-0.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
