Quarter,Time,Down,ToGo,Location,LAC,DEN,Detail,EPB,EPA
1,3:47,3,3,LAC 32,0,7,Justin Herbert pass incomplete short right intended for Jared Cook (defended by Baron Browning),,
1,3:39,4,3,LAC 32,0,7,Ty Long punts 43 yards out of bounds,,
1,3:32,1,10,DEN 25,0,7,Teddy Bridgewater pass complete short left to Tim Patrick for 7 yards (tackle by Tevaughn Campbell),,
1,3:01,2,3,DEN 32,0,7,Teddy Bridgewater pass complete short right to Albert Okwuegbunam for 12 yards (tackle by Nasir Adderley and Kyzir White),,
1,2:17,1,10,DEN 44,0,7,"Teddy Bridgewater sacked by Derwin James for no gain. Teddy Bridgewater fumbles (forced by Derwin James), recovered by Kyzir White at DEN-45 (tackle by Lloyd Cushenberry) Replay Assistant challenged the fumble ruling, and the original play was overturned. Teddy Bridgewater pass incomplete short middle intended for Jerry Jeudy",,
1,2:13,2,10,DEN 44,0,7,Drew Lock pass complete short right to Noah Fant for 7 yards (tackle by Michael Davis),,
1,1:32,3,3,LAC 49,0,7,"Drew Lock sacked by Joey Bosa for no gain. Drew Lock fumbles (forced by Joey Bosa), recovered by Tim Patrick at LAC-46 and returned for 2 yards (tackle by Kyzir White and Nasir Adderley)",,
1,0:41,1,10,LAC 44,0,7,Javonte Williams left end for 12 yards (tackle by Tevaughn Campbell and Nasir Adderley),,
Quarter,Time,Down,ToGo,Location,LAC,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,LAC 32,0,7,Melvin Gordon up the middle for 8 yards (tackle by Tevaughn Campbell),,
2,14:25,2,2,LAC 24,0,7,Melvin Gordon right tackle for 16 yards (tackle by Nasir Adderley),,
2,13:41,1,8,LAC 8,0,7,Javonte Williams right end for -1 yards (tackle by Derwin James and Kyzir White),,
2,12:57,2,9,LAC 9,0,7,Drew Lock pass incomplete short middle intended for Tim Patrick,,
2,12:50,3,9,LAC 9,0,13,"Javonte Williams up the middle for 9 yards, touchdown",,
2,12:46,,,LAC 15,0,14,Brandon McManus kicks extra point good,,
2,12:46,,,DEN 35,0,14,"Brandon McManus kicks off 65 yards, touchback.",,
2,12:46,1,10,LAC 25,0,14,Austin Ekeler left tackle for 5 yards (tackle by Kenny Young and DeShawn Williams),,
2,12:13,2,5,LAC 30,0,14,Justin Herbert pass incomplete short middle intended for Tre' McKitty (defended by Caden Sterns),,
2,12:09,3,5,LAC 30,0,14,"Justin Herbert pass complete deep left to Mike Williams for no gain (tackle by Ronald Darby). Penalty on Mike Williams: Offensive Pass Interference, 10 yards (accepted) (no play)",,
2,11:41,3,15,LAC 20,0,14,Justin Herbert pass complete deep right to Keenan Allen for 24 yards (tackle by Kyle Fuller),,
2,11:00,1,10,LAC 44,0,14,Austin Ekeler right end for 6 yards (tackle by Patrick Surtain),,
2,10:21,2,4,LAC 50,0,14,Justin Herbert pass complete short left to Keenan Allen for -2 yards (tackle by Kyle Fuller),,
2,9:36,3,6,LAC 48,0,14,Justin Herbert pass complete short middle to Austin Ekeler for 10 yards (tackle by Baron Browning),,
2,8:50,1,10,DEN 42,0,14,Justin Herbert pass complete short right to Stephen Anderson for 5 yards (tackle by Justin Simmons),,
2,8:19,2,4,DEN 37,0,14,"Justin Herbert pass incomplete intended for Keenan Allen. Penalty on Rashawn Slater: Offensive Holding, 10 yards (accepted) (no play)",,
2,8:13,2,14,DEN 47,0,14,Justin Herbert pass complete short middle to Jared Cook for 9 yards (tackle by Kenny Young),,
2,7:47,,,,,,Timeout #1 by Denver Broncos,,
2,7:47,3,5,DEN 38,0,14,Justin Herbert scrambles right guard for 3 yards (tackle by DeShawn Williams and Justin Simmons),,
2,7:08,4,2,DEN 35,0,14,Justin Herbert pass incomplete short middle intended for Keenan Allen (defended by Ronald Darby),,
2,7:03,1,10,DEN 35,0,14,Melvin Gordon right guard for 1 yard (tackle by Christian Covington),,
2,6:24,2,9,DEN 36,0,14,Melvin Gordon left tackle for 2 yards (tackle by Joey Bosa and Tevaughn Campbell),,
2,5:42,3,7,DEN 38,0,14,Drew Lock pass complete short right to Melvin Gordon for 5 yards (tackle by Kyzir White),,
2,5:01,4,2,DEN 43,0,14,Sam Martin punts 43 yards out of bounds,,
2,4:53,1,10,LAC 14,0,14,Justin Herbert pass incomplete short middle intended for Darius Bradwell,,
2,4:48,2,10,LAC 14,0,14,Justin Herbert pass complete short right to Mike Williams for 13 yards (tackle by Kyle Fuller),,
2,4:15,1,10,LAC 27,0,14,Austin Ekeler up the middle for 3 yards (tackle by Shamar Stephen),,
2,3:34,2,7,LAC 30,0,14,Justin Herbert sacked by Stephen Weatherly for -8 yards,,
2,2:51,3,15,LAC 22,0,14,Justin Herbert pass incomplete short left intended for Keenan Allen,,
2,2:46,4,15,LAC 22,0,14,"Ty Long punts 45 yards, returned by Diontae Spencer for 5 yards (tackle by Drue Tranquill)",,
2,2:35,1,10,DEN 38,0,14,Javonte Williams for 2 yards (tackle by Justin Jones),,
2,2:00,2,8,DEN 40,0,14,"Penalty on Lloyd Cushenberry: False Start, 5 yards (accepted) (no play)",,
2,2:00,2,13,DEN 35,0,14,"Drew Lock pass incomplete intended for Courtland Sutton. Penalty on Michael Davis: Defensive Pass Interference, 15 yards (accepted) (no play)",,
2,1:56,1,10,DEN 50,0,14,Drew Lock pass complete short right to Noah Fant for 2 yards (tackle by Kyzir White),,
2,1:23,2,8,LAC 48,0,14,"Drew Lock pass intended for Kendall Hinton is intercepted by Derwin James at LAC-48 and returned for 5 yards (tackle by Kendall Hinton). Penalty on Cameron Fleming: Ineligible Downfield Pass, 5 yards (declined)",,
2,1:16,1,10,DEN 47,0,14,Justin Herbert pass complete short middle to Austin Ekeler for 6 yards (tackle by Baron Browning),,
2,0:57,2,4,DEN 41,0,14,Justin Herbert sacked by DeShawn Williams for -3 yards,,
2,0:49,,,,,,Timeout #1 by Los Angeles Chargers,,
2,0:49,3,7,DEN 44,0,14,Justin Herbert pass complete deep right to Keenan Allen for 18 yards (tackle by Justin Simmons),,
2,0:44,1,10,DEN 26,0,14,Justin Herbert pass complete short middle to Keenan Allen for 14 yards (tackle by Kenny Young),,
2,0:38,,,,,,Timeout #2 by Los Angeles Chargers,,
2,0:38,1,10,DEN 12,0,14,Justin Herbert pass incomplete short middle intended for Austin Ekeler,,
2,0:35,2,10,DEN 12,6,14,"Justin Herbert pass complete short middle to Austin Ekeler for 12 yards, touchdown",,
2,0:31,,,DEN 15,7,14,Dustin Hopkins kicks extra point good,,
2,0:31,,,LAC 35,7,14,"Dustin Hopkins kicks off 65 yards, touchback.",,
2,0:31,1,10,DEN 25,7,14,Melvin Gordon right end for 6 yards (tackle by Michael Davis and Justin Jones),,
2,0:23,,,,,,Timeout #2 by Denver Broncos,,
2,0:23,2,4,DEN 31,7,14,Melvin Gordon right guard for 6 yards (tackle by Drue Tranquill),,
2,0:07,1,10,DEN 37,7,14,Drew Lock spiked the ball,,
2,0:07,2,10,DEN 37,7,14,Drew Lock pass complete short middle to Jerry Jeudy for 12 yards (tackle by Chris Harris),,
Quarter,Time,Down,ToGo,Location,LAC,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,7,14,"Brandon McManus kicks off 65 yards, touchback.",,
3,14:56,1,10,LAC 25,7,14,"Justin Herbert pass incomplete intended for Keenan Allen. Penalty on Donald Parham: Offensive Holding, 10 yards (accepted) (no play)",,
3,14:55,1,20,LAC 15,7,14,Justin Herbert pass complete short right to Keenan Allen for 9 yards (tackle by Kyle Fuller),,
3,14:21,2,12,LAC 24,7,14,Justin Herbert pass complete short right to Mike Williams for 11 yards (tackle by Patrick Surtain),,
3,13:45,1,10,LAC 35,7,14,"Austin Ekeler left guard for 5 yards (tackle by Baron Browning and Dre'Mont Jones). Penalty on Dre'Mont Jones: Defensive Holding, 5 yards (accepted)",,
3,13:18,1,10,LAC 45,7,14,Justin Herbert pass complete short left to Stephen Anderson for 13 yards (tackle by Justin Simmons),,
3,12:37,1,10,DEN 42,7,14,Austin Ekeler left end for 1 yard (tackle by Ronald Darby),,
3,12:01,2,9,DEN 41,7,14,"Justin Herbert pass incomplete. Penalty on Senio Kelemete: Offensive Holding, 10 yards (accepted) (no play)",,
3,11:55,2,19,LAC 49,7,14,Justin Herbert pass complete short right to Joshua Kelley for 17 yards (tackle by Patrick Surtain),,
3,11:05,3,2,DEN 34,7,14,"Penalty on Senio Kelemete: False Start, 5 yards (accepted) (no play)",,
3,10:37,,,,,,Timeout #1 by Los Angeles Chargers,,
3,10:37,3,7,DEN 39,7,14,Justin Herbert pass complete short left to Mike Williams for 8 yards (tackle by Ronald Darby),,
3,10:02,1,10,DEN 31,7,14,Joshua Kelley up the middle for 5 yards (tackle by Caden Sterns and Shamar Stephen),,
3,9:24,2,5,DEN 26,7,14,Austin Ekeler right end for -1 yards (tackle by Justin Simmons and Kenny Young),,
3,8:43,3,6,DEN 27,7,14,Justin Herbert sacked by McTelvin Agim for -7 yards,,
3,7:58,4,13,DEN 34,7,14,Dustin Hopkins 52 yard field goal no good,,
3,7:54,1,10,DEN 43,7,14,Melvin Gordon right tackle for 2 yards (tackle by Joey Bosa),,
3,7:19,2,9,DEN 44,7,14,"Melvin Gordon for no gain. Penalty on Lloyd Cushenberry: Offensive Holding, 10 yards (accepted) (no play)",,
3,6:52,2,18,DEN 35,7,14,Teddy Bridgewater pass incomplete short right intended for Courtland Sutton (defended by Michael Davis),,
3,6:48,3,18,DEN 35,7,14,Teddy Bridgewater pass incomplete short left intended for Melvin Gordon (defended by Uchenna Nwosu),,
3,6:45,4,18,DEN 35,7,14,"Sam Martin punts 40 yards, fair catch by Andre Roberts at LAC-25",,
3,6:39,1,10,LAC 25,7,14,Justin Herbert pass incomplete short right intended for Mike Williams (defended by Justin Simmons),,
3,6:32,2,10,LAC 25,7,14,Austin Ekeler right guard for 2 yards (tackle by Dre'Mont Jones and McTelvin Agim),,
3,5:52,3,8,LAC 27,7,14,"Justin Herbert scrambles left guard for 13 yards (tackle by Justin Simmons) DEN challenged the runner was down by contact ruling, and the play was upheld.",,
3,5:12,1,10,LAC 40,7,14,Austin Ekeler right guard for 5 yards (tackle by Kyle Fuller),,
3,4:38,2,5,LAC 45,7,14,"Justin Herbert sacked by Baron Browning for no gain. Penalty on Ronald Darby: Defensive Holding, 5 yards (accepted) (no play)",,
3,4:07,1,10,LAC 50,7,14,Justin Herbert pass complete short middle to Jalen Guyton for 8 yards (tackle by Justin Simmons),,
3,3:29,2,2,DEN 42,7,14,Austin Ekeler right tackle for 2 yards (tackle by Malik Reed),,
3,2:53,1,10,DEN 40,7,14,Justin Herbert pass complete short right to Austin Ekeler for 4 yards (tackle by Kenny Young),,
3,2:16,2,6,DEN 36,7,14,Justin Herbert pass complete short right to Austin Ekeler for 2 yards (tackle by Baron Browning),,
3,1:34,3,4,DEN 34,7,14,Justin Herbert pass incomplete short left intended for Keenan Allen,,
3,1:29,4,4,DEN 34,7,14,Justin Herbert pass complete short right to Jalen Guyton for 15 yards (tackle by Justin Simmons),,
3,0:43,1,10,DEN 19,7,14,Austin Ekeler right end for 1 yard (tackle by Kenny Young),,
3,0:05,2,9,DEN 18,7,14,Justin Herbert pass incomplete short right intended for Mike Williams,,
Quarter,Time,Down,ToGo,Location,LAC,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,DEN 18,7,14,"Justin Herbert pass complete short left to Austin Ekeler for no gain (tackle by Kyle Fuller). Penalty on Corey Linsley: Ineligible Downfield Pass, 5 yards (accepted) (no play)",,
4,14:37,3,14,DEN 23,7,14,Justin Herbert pass deep right intended for Jared Cook is intercepted by Patrick Surtain in end zone and returned for no gain,,
4,14:30,1,10,DEN 20,7,14,Teddy Bridgewater pass complete short left to Javonte Williams for 1 yard (tackle by Kyzir White),,
4,14:00,2,9,DEN 21,7,14,Javonte Williams right end for 2 yards (tackle by Derwin James),,
4,13:12,3,7,DEN 23,7,14,Teddy Bridgewater pass complete short left to Courtland Sutton for 12 yards,,
4,12:30,1,10,DEN 35,7,14,Teddy Bridgewater pass incomplete deep right,,
4,12:23,2,10,DEN 35,7,14,Javonte Williams left tackle for no gain (tackle by Joey Bosa and Breiden Fehoko),,
4,11:43,3,10,DEN 35,7,14,Teddy Bridgewater pass complete short right to Javonte Williams for 14 yards (tackle by Michael Davis),,
4,10:52,1,10,DEN 49,7,14,"Teddy Bridgewater pass complete short right to Javonte Williams for 42 yards (tackle by Nasir Adderley). Penalty on Jerry Tillery: Roughing the Passer, 5 yards (accepted)",,
4,10:22,1,4,LAC 4,7,14,Melvin Gordon right guard for 3 yards (tackle by Kyzir White and Christian Covington),,
4,9:40,2,1,LAC 1,7,14,Melvin Gordon right tackle for no gain (tackle by Kyler Fackrell and Justin Jones),,
4,9:01,3,1,LAC 1,7,20,"Teddy Bridgewater pass complete short right to Eric Saubert for 1 yard, touchdown",,
4,8:54,,,LAC 15,7,21,Brandon McManus kicks extra point good,,
4,8:54,,,DEN 35,7,21,"Brandon McManus kicks off 65 yards, touchback.",,
4,8:54,1,10,LAC 25,7,21,Justin Herbert pass complete short right to Mike Williams for 7 yards (tackle by Patrick Surtain),,
4,8:33,2,3,LAC 32,7,21,Justin Herbert pass complete short middle to Keenan Allen for 13 yards (tackle by Kyle Fuller),,
4,8:14,1,10,LAC 45,7,21,Justin Herbert pass incomplete short right intended for Jared Cook (defended by Nate Hairston),,
4,8:10,2,10,LAC 45,7,21,Justin Herbert pass complete short right to Josh Palmer for 18 yards (tackle by Kyle Fuller),,
4,7:40,1,10,DEN 37,7,27,"Justin Herbert pass intended for Austin Ekeler is intercepted by Patrick Surtain at DEN-30 and returned for 70 yards, touchdown",,
4,7:28,,,LAC 15,7,28,Brandon McManus kicks extra point good,,
4,7:28,,,DEN 35,7,28,"Brandon McManus kicks off 65 yards, touchback.",,
4,7:28,1,10,LAC 25,7,28,Justin Herbert pass complete short right to Austin Ekeler for 34 yards (tackle by Patrick Surtain and Kyle Fuller),,
4,6:49,1,10,DEN 41,7,28,Justin Herbert pass complete short middle to Keenan Allen for 9 yards (tackle by Kyle Fuller),,
4,6:26,2,1,DEN 32,7,28,Justin Herbert pass complete short right to Donald Parham for 5 yards (tackle by Nate Hairston),,
4,5:59,1,10,DEN 27,7,28,Justin Herbert pass complete short right to Joshua Kelley for -2 yards (tackle by Stephen Weatherly),,
4,5:30,2,12,DEN 29,7,28,Justin Herbert pass incomplete short middle intended for Mike Williams (defended by Justin Simmons),,
4,5:25,3,12,DEN 29,7,28,Justin Herbert scrambles left end for 13 yards (tackle by Baron Browning),,
4,4:53,1,10,DEN 16,7,28,Justin Herbert pass incomplete short middle intended for Joshua Kelley,,
4,4:50,,,,,,Timeout #2 by Denver Broncos,,
4,4:50,2,10,DEN 16,7,28,Justin Herbert pass incomplete deep right intended for Jalen Guyton,,
4,4:44,3,10,DEN 16,13,28,"Justin Herbert pass complete deep left to Jared Cook for 16 yards, touchdown",,
4,4:34,,,DEN 2,13,28,Two Point Attempt: Justin Herbert pass incomplete intended for intended for Keenan Allen,,
4,4:34,,,LAC 35,13,28,"Dustin Hopkins kicks off 49 yards, returned by Diontae Spencer for 7 yards (tackle by Nick Niemann)",,
4,4:31,1,10,DEN 23,13,28,Melvin Gordon left guard for 7 yards (tackle by Christian Covington and Justin Jones),,
4,4:25,,,,,,Timeout #2 by Los Angeles Chargers,,
4,4:25,2,3,DEN 30,13,28,Melvin Gordon right guard for 4 yards (tackle by Christian Covington),,
4,4:13,,,,,,Timeout #3 by Los Angeles Chargers,,
4,4:13,1,10,DEN 34,13,28,Javonte Williams left guard for 3 yards (tackle by Kyzir White and Nasir Adderley),,
4,3:27,2,7,DEN 37,13,28,Javonte Williams right tackle for 8 yards (tackle by Derwin James),,
4,2:39,1,10,DEN 45,13,28,Javonte Williams up the middle for 4 yards (tackle by Kyzir White),,
4,2:00,2,6,DEN 49,13,28,Melvin Gordon right guard for 4 yards (tackle by Uchenna Nwosu and Trey Marshall),,
4,1:17,3,2,LAC 47,13,28,Javonte Williams right guard for 3 yards (tackle by Uchenna Nwosu and Christian Covington),,
4,0:29,1,10,LAC 44,13,28,Teddy Bridgewater kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
