0,1
Game Info,Game Info
Won Toss,Patriots
Roof,outdoors
Surface,grass
Duration,2:52
Attendance,78025
Weather,"58 degrees, relative humidity 88%, wind 8 mph, wind chill 0"
Vegas Line,Kansas City Chiefs -3.0
Over/Under,51.0 (under)
